sid,fire_us,pnl,won,vwap,slug
poly_sniper_v5_eth_5m_ema50_hurst_parent15mrang_v7,1780027200000000,-5.0,0,0.71,eth-updown-5m-1780026900
poly_sniper_v5_eth_5m_ema50_hurst_parent15mrang_v7_vL,1780027200000000,-5.0,0,0.71,eth-updown-5m-1780026900
poly_sniper_v5_eth_5m_ema50_hurst_parent15mrang_v7,1780027500000000,0.8298529411764708,1,0.85,eth-updown-5m-1780027200
poly_sniper_v5_eth_5m_ema50_hurst_parent15mrang_v7_vL,1780027500000000,0.8298529411764708,1,0.85,eth-updown-5m-1780027200
poly_sniper_v5_eth_5m_ema200_vwap_regimerang_xa3_v7,1780027800000000,1.33325641025641,1,0.78,eth-updown-5m-1780027500
poly_sniper_v5_eth_5m_ema50_hurst_parent15mrang_v7,1780027800000000,1.6657567567567568,1,0.74,eth-updown-5m-1780027500
poly_sniper_v5_eth_5m_ema50_hurst_parent15mrang_v7_vL,1780027800000000,1.6657567567567568,1,0.74,eth-updown-5m-1780027500
poly_sniper_v5_eth_5m_ema50_hurst_parent15mrang_v7_vL,1780028100000000,-5.0,0,0.57,eth-updown-5m-1780027800
poly_sniper_v5_eth_5m_ema50_hurst_parent15mrang_v7,1780028100000000,-5.0,0,0.57,eth-updown-5m-1780027800
poly_sniper_v5_eth_5m_ema200_vwap_regimerang_xa3_v7,1780029900000000,2.931516129032258,1,0.62,eth-updown-5m-1780029600
poly_sniper_v5_eth_5m_ema50_hurst_parent15mrang_v7_vL,1780030500000000,2.569807692307692,1,0.65,eth-updown-5m-1780030200
poly_sniper_v5_eth_5m_ema50_hurst_parent15mrang_v7,1780030500000000,2.569807692307692,1,0.65,eth-updown-5m-1780030200
poly_sniper_v5_eth_5m_ema200_vwap_regimerang_xa3_v7,1780031400000000,-5.0,0,0.68,eth-updown-5m-1780031100
poly_sniper_v5_eth_5m_ema50_hurst_parent15mrang_v7_vL,1780031400000000,2.6865,1,0.64,eth-updown-5m-1780031100
poly_sniper_v5_eth_5m_ema50_hurst_parent15mrang_v7,1780031400000000,2.6865,1,0.64,eth-updown-5m-1780031100
poly_sniper_v5_eth_5m_ema200_vwap_regimerang_xa3_v7,1780032000000000,3.193333333333334,1,0.6,eth-updown-5m-1780031700
poly_sniper_v5_eth_5m_ema50_hurst_parent15mrang_v7_vL,1780032000000000,-5.0,0,0.59,eth-updown-5m-1780031700
poly_sniper_v5_eth_5m_ema50_hurst_parent15mrang_v7,1780032000000000,-5.0,0,0.59,eth-updown-5m-1780031700
poly_sniper_v5_eth_5m_ema50_hurst_parent15mrang_v7,1780032300000000,0.6398181818181817,1,0.88,eth-updown-5m-1780032000
poly_sniper_v5_eth_5m_ema50_hurst_parent15mrang_v7_vL,1780032300000000,0.6398181818181817,1,0.88,eth-updown-5m-1780032000
poly_sniper_v5_eth_5m_ema200_vwap_regimerang_xa3_v7,1780032600000000,3.0602213114754098,1,0.61,eth-updown-5m-1780032300
poly_sniper_v5_eth_5m_ema50_hurst_parent15mrang_v7,1780032600000000,5.025581632653061,1,0.49,eth-updown-5m-1780032300
poly_sniper_v5_eth_5m_ema50_hurst_parent15mrang_v7_vL,1780032600000000,5.025581632653061,1,0.49,eth-updown-5m-1780032300
poly_sniper_v5_eth_5m_ema50_hurst_parent15mrang_v7_vL,1780032900000000,2.2409411764705878,1,0.68,eth-updown-5m-1780032600
