0x2cbf81fda4001fc2998ff0403f4b3ed7e72c04af86e9e40b101926843b108e79,,0.50445325,true,0.65
0x5ec6321df5541d5bd47d7bf61e91278a15aced3e04e803fa90ebf5cf1bb4efe1,,1.58722604,true,0.38
eth-updown-5m-1780836900,UP,1.58722604,true,0.38
eth-updown-5m-1780837800,UP,0.38582180000000005,true,0.71
0x1f9e08c549f69e256d978d9384bda50bdcad8b77b169b92a82484c26053c1d0a,,0.66428323,true,0.59
eth-updown-5m-1780838400,UP,0.6642832300000001,true,0.59
eth-updown-5m-1780838700,UP,0.7831417499999999,true,0.55
0xe6f02d9baca307c8dad9c2802e3a908240d411479a7a8c72d370b487d0d6d40e,,0.2036016,true,0.82
eth-updown-5m-1780840200,UP,0.20360160000000005,true,0.82
0x9209cbf0ed6ec3ad5c408199052288d495f01a06d0af00745b3050e2f3400f5c,,0.39942,true,0.7
eth-updown-5m-1780843800,UP,0.39942,true,0.7
eth-updown-5m-1780844700,DOWN,-0.9559,false,0.79
0x4b7e69001dd757cbc70d763d15aa26356a03d4d86687b372aeda9a6bc83d7637,,0.78314175,true,0.55
0x1da6a700b60f93fbfe710e002e7cd52fe7ecd023fbcd91b0f79b8ba5e6a1f144,,-0.9559,false,0.79
0xb46e5899601bbdc3f2b5cb7ae9210ca766ed9686d552ddbde3c314722c9ad80d,,-0.9955,false,0.55
eth-updown-5m-1780845600,DOWN,-0.9955000000000002,false,0.55
0x3d2e5509eb150075759bb096c1d7e7d8e9df62aa81453e49897c2e7024daa0ac,,-0.9982,false,0.46
0x1498f9539c852bd724d9c79612e5d56c6cd17631362e689cc0dd27514a1eb4af,,-0.9282,false,0.39
eth-updown-5m-1780846500,DOWN,-0.9282,false,0.39
0x13808c215d0beeda9b8fa6fcc850a8e2d21ee2cc65b678a5de7a62ce305a633d,,0.75249856,true,0.56
eth-updown-5m-1780850100,DOWN,0.7524985599999999,true,0.56
0xc46ac6b4e444eaafc9bcac3a2d1174b6d40bbd03cb9d85884f1dc5af02c8235c,,-0.9954,false,0.63
0x4ec5338da40862aac49a86e7f83b992e5e0f3b17685f1f0beee5c60460628b15,,-0.9996,false,0.51
eth-updown-5m-1780861200,UP,-0.9954000000000001,false,0.63
0xc2f06e541f3217034862ae3b9f538e89b4e205da5f706b8619e519fbbe4db5a7,,-1.0136,false,0.56
eth-updown-5m-1780862100,UP,-1.0136,false,0.56
0x9c79c45bc604aea4085dd0000db602d5e0f20a358048d2e184709fa9f8a56eb2,,-0.9975,false,0.75
eth-updown-5m-1780863300,DOWN,-0.9975,false,0.75
0x15265de57c4a1ba8c238427e44860555a15b422b2896c40ce816194284a830b4,,0.42483888,true,0.69
eth-updown-5m-1780863900,DOWN,0.4248388800000001,true,0.69
eth-updown-5m-1780864200,DOWN,-0.9996,false,0.51
0xa8eb51eedd27915397ae8d4e798d74ae658e9b6cff14dfc665ae9c73fd7c64ac,,0.76518112,true,0.56
eth-updown-5m-1780864800,DOWN,-0.9939999999999999,false,0.7
eth-updown-5m-1780864500,DOWN,0.7651811199999998,true,0.56
0x1ffed7f4bf7991647bf670a5c528f14af86a91ac9bc541b1bc97c81e7371ab76,,-0.994,false,0.7
0x9d1f41b71231b782c20fe82d5f84d4bcd94a69ad866ae4929e1c9be3b789a8b5,,0.31504375,true,0.75
eth-updown-5m-1780866300,UP,0.31504375,true,0.75
0x79d10fdda2b09b18f07b5d42222cc3957d4d2db73373f6cc4df5d179180c9bfc,,0.20529828,true,0.82
eth-updown-5m-1780866600,UP,0.20529828000000006,true,0.82
eth-updown-5m-1780867800,UP,-0.9996,false,0.68
0xbfd8c007094213ec2f87ce917fe7c14f21392892172d9e91ffe15c3f33d9f8c2,,-0.9996,false,0.68
0x8f0f8df7f9e6be84812d72ddb1a4162d6fab198c8f5033b843f75ab47a357530,,0.42483888,true,0.69
eth-updown-5m-1780868100,UP,0.4248388800000001,true,0.69
eth-updown-5m-1780868700,UP,0.29767392,true,0.76
0xa8d1afd2bcc80a0dacdb39fcbfd5decdb8964fe53235b6b5e674890203b9f7e2,,0.29767392,true,0.76
0x9fea974c39672a0a3b401cd4f04cb8b231922e7d4d90f9725ea4c4f59f30c331,,0.17920448,true,0.84
eth-updown-5m-1780869300,UP,0.17920448000000005,true,0.84
0xe11393d8bf2832d375b310253b2128c34c627b3fe1c76c0102293de0c6dbfc39,,0.24996762,true,0.79
eth-updown-5m-1780871700,UP,0.24996761999999995,true,0.79
