sleeve_id,anchor,gate_stack,n_full,n_train,n_val,n_lockbox,wr_train,wr_val,wr_lockbox,dpt_25_train,dpt_25_val,dpt_25_lockbox,sum_25_full,sum_25_lockbox,max_dd_25_full,max_dd_25_lockbox,loss_streak_full,loss_streak_lockbox,sharpe_full,sharpe_lockbox,n_28d_proj,bootstrap_p_lockbox,objective,lottery_top5_share,lottery_n_deep,lottery_deep_share,pass,fail_reason
H_g_hurst_regime_with+g_mp_no_extreme+g_queue_top_high,hurst+strong+strong,g_hurst_regime_with+g_mp_no_extreme+g_queue_top_high,223,100,40,83,0.9,0.725,0.7469879518072289,5.550125787460399,0.1378126577483428,8.458762833660417,1262.6024002497884,702.0773151938146,156.1580751368474,150.04968571027888,5,4,7.542743321813635,17.75989381603454,251.7741935483871,0.0,77.06299695779765,0.277411456382467,0.0,0.0,True,PASS
H_g_hurst_regime_with+g_imb5_strong_with+g_rf_with,hurst+strong+strong,g_hurst_regime_with+g_imb5_strong_with+g_rf_with,766,478,120,168,0.8849372384937239,0.8416666666666667,0.75,9.02757843891707,5.338384822645134,5.876523983053235,5943.0447016727185,987.2560291529435,292.19380167059535,292.19380167059467,7,7,14.65926319803993,36.848601022483585,864.8387096774194,0.0,76.16845628428592,0.2544102266067661,0.0,0.0,True,PASS
H_g_hurst_regime_with+g_hl_liq_cascade_with,hurst+strong,g_hurst_regime_with+g_hl_liq_cascade_with,1090,631,336,123,0.9144215530903328,0.8363095238095238,0.8943089430894309,4.079732100921059,-1.4498617867686567,6.718255854629779,2913.502865446382,826.3454701194628,864.0436445740743,87.16477164220532,14,3,6.600758598100366,49.87101955688805,1230.6451612903227,0.0,74.50906181517036,0.26080553600332684,0.0,0.0,True,PASS
H_g_hurst_regime_with+g_hawkes_imbalance_with+g_hl_liq_cascade_with,hurst+strong+strong,g_hurst_regime_with+g_hawkes_imbalance_with+g_hl_liq_cascade_with,1090,631,336,123,0.9144215530903328,0.8363095238095238,0.8943089430894309,4.079732100921059,-1.4498617867686567,6.718255854629779,2913.502865446382,826.3454701194628,864.0436445740743,87.16477164220532,14,3,6.600758598100366,49.87101955688805,1230.6451612903227,0.0,74.50906181517036,0.26080553600332684,0.0,0.0,True,PASS
H_g_hurst_regime_with+g_within_dev+g_hl_liq_cascade_with,hurst+strong+strong,g_hurst_regime_with+g_within_dev+g_hl_liq_cascade_with,1090,631,336,123,0.9144215530903328,0.8363095238095238,0.8943089430894309,4.079732100921059,-1.4498617867686567,6.718255854629779,2913.502865446382,826.3454701194628,864.0436445740743,87.16477164220532,14,3,6.600758598100366,49.87101955688805,1230.6451612903227,0.0,74.50906181517036,0.26080553600332684,0.0,0.0,True,PASS
H_g_hurst_regime_with+g_hl_liq_cascade_with+g_hurst_trending,hurst+strong+strong,g_hurst_regime_with+g_hl_liq_cascade_with+g_hurst_trending,1090,631,336,123,0.9144215530903328,0.8363095238095238,0.8943089430894309,4.079732100921059,-1.4498617867686567,6.718255854629779,2913.502865446382,826.3454701194628,864.0436445740743,87.16477164220532,14,3,6.600758598100366,49.87101955688805,1230.6451612903227,0.0,74.50906181517036,0.26080553600332684,0.0,0.0,True,PASS
F_g_parent_15m_not_ranging+g_imb5_strong_with,parent_15m+strong,g_parent_15m_not_ranging+g_imb5_strong_with,532,311,88,133,0.7106109324758842,0.7045454545454546,0.7443609022556391,2.1682058316767514,1.1892791167503178,6.427302695137428,1633.7998343787758,854.8312584532779,499.7525254909195,195.2268815849751,19,6,8.404969903732807,183.04794889047164,600.6451612903226,0.0,74.1232706465687,0.27112046574784754,1.0,0.13241483818553715,True,PASS
F_g_parent_15m_not_ranging+g_imb5_strong_with+g_within_dev,parent_15m+r2,g_parent_15m_not_ranging+g_imb5_strong_with+g_within_dev,532,311,88,133,0.7106109324758842,0.7045454545454546,0.7443609022556391,2.1682058316767514,1.1892791167503178,6.427302695137428,1633.7998343787758,854.8312584532779,499.7525254909195,195.2268815849751,19,6,8.404969903732807,183.04794889047164,600.6451612903226,0.0,74.1232706465687,0.27112046574784754,1.0,0.13241483818553715,True,PASS
D_ofi+g_trend_slope_strong_with+g_markov_with,offset_L_late_ofi,g_slot_end_ofi_with+g_trend_slope_strong_with+g_markov_with,374,127,43,204,0.984251968503937,0.9534883720930233,0.9313725490196079,0.7339373022895208,1.0334117149180964,5.149771499879448,1188.2001271076547,1050.5533859754075,75.0,75.0,3,3,9.58808257520499,38.11407022699131,422.258064516129,0.0,73.5534491794777,0.4310517611312433,1.0,0.1574377660696237,True,PASS
H_g_hurst_regime_with+g_tr_above_ema800+g_hl_liq_cascade_with,hurst+strong+strong,g_hurst_regime_with+g_tr_above_ema800+g_hl_liq_cascade_with,1075,623,334,118,0.9149277688603531,0.8383233532934131,0.8898305084745762,3.973966921062763,-1.3976653530885084,6.7067360587418055,2800.3560188220736,791.394854931533,844.421693615177,99.50000048656852,14,3,6.385254352865349,50.06077632886432,1213.7096774193546,0.0,72.8538016185295,0.2410396758703051,0.0,0.0,True,PASS
F_g_parent_15m_slope_with+g_lm_high_stat+g_hurst_trending,parent_15m+r2,g_parent_15m_slope_with+g_lm_high_stat+g_hurst_trending,773,489,148,136,0.7607361963190185,0.6554054054054054,0.9338235294117647,4.679643029578985,0.08065467068813117,6.1757503518577845,3140.184380578625,839.9020478526587,1007.6733550207614,136.2734745955638,28,3,7.279856210681558,19.18826146763902,872.741935483871,0.034,72.02100643251336,0.24539601959613744,0.0,0.0,True,PASS
F_g_parent_15m_not_ranging+g_mp_skew_with+g_tr_above_ema800,parent_15m+r2,g_parent_15m_not_ranging+g_mp_skew_with+g_tr_above_ema800,1199,714,216,269,0.8067226890756303,0.8425925925925926,0.7472118959107806,0.7659299850220402,1.5074183460243364,4.367762253642991,2047.4044182769578,1174.9280462299646,984.5624914322095,347.35478046170374,23,13,7.975033085636349,460.5920135329503,1353.7096774193546,0.0,71.63662730105143,0.34116454279459546,1.0,0.07852194962505826,True,PASS
H_g_hurst_regime_with+g_mp_no_extreme+g_ribbon_agrees,hurst+strong+strong,g_hurst_regime_with+g_mp_no_extreme+g_ribbon_agrees,324,162,73,89,0.7345679012345679,0.6712328767123288,0.7528089887640449,1.2934481965274105,-2.3594831197945907,7.579787286905862,711.8974086270572,674.6010685346217,696.5503939752602,214.60391645812905,27,7,2.9716583619669805,41.859772456344544,365.80645161290323,0.0,71.50757024967241,0.2251298046064528,0.0,0.0,True,PASS
H_g_hurst_regime_with+g_mp_no_extreme,hurst+strong,g_hurst_regime_with+g_mp_no_extreme,389,181,87,121,0.7403314917127072,0.6436781609195402,0.7355371900826446,1.1555830884677256,-3.8262136143997427,6.483139723713182,660.739861129176,784.4599065692951,693.1801414783347,191.8830190436122,27,4,2.556531576201406,31.421030413751854,439.19354838709677,0.0,71.314536960845,0.2740399445029412,0.0,0.0,True,PASS
H_g_hurst_regime_with+g_mp_no_extreme+g_within_dev,hurst+strong+strong,g_hurst_regime_with+g_mp_no_extreme+g_within_dev,389,181,87,121,0.7403314917127072,0.6436781609195402,0.7355371900826446,1.1555830884677256,-3.8262136143997427,6.483139723713182,660.739861129176,784.4599065692951,693.1801414783347,191.8830190436122,27,4,2.556531576201406,31.421030413751854,439.19354838709677,0.0,71.314536960845,0.2740399445029412,0.0,0.0,True,PASS
H_g_hurst_regime_with+g_mp_no_extreme+g_hurst_trending,hurst+strong+strong,g_hurst_regime_with+g_mp_no_extreme+g_hurst_trending,389,181,87,121,0.7403314917127072,0.6436781609195402,0.7355371900826446,1.1555830884677256,-3.8262136143997427,6.483139723713182,660.739861129176,784.4599065692951,693.1801414783347,191.8830190436122,27,4,2.556531576201406,31.421030413751854,439.19354838709677,0.0,71.314536960845,0.2740399445029412,0.0,0.0,True,PASS
F_g_parent_15m_not_ranging+g_mp_no_extreme+g_tr_above_ema800,parent_15m+r2,g_parent_15m_not_ranging+g_mp_no_extreme+g_tr_above_ema800,182,87,31,64,0.7701149425287356,0.8064516129032258,0.734375,1.8360923553787132,0.16653378773388214,8.884104552712461,733.4852737112958,568.5826913735975,150.0,150.0,6,6,7.01171149771039,37.34275843724734,205.48387096774195,0.0,71.07283642169969,0.35300777967185476,0.0,0.0,True,PASS
F_g_parent_15m_not_ranging+g_imb5_strong_with+g_vol_high,parent_15m+r2,g_parent_15m_not_ranging+g_imb5_strong_with+g_vol_high,343,200,56,87,0.665,0.6071428571428571,0.7816091954022989,2.3509383962406116,-3.168706107205927,7.567555186684888,951.1174384861755,658.3773012415852,539.9769211131859,121.1137934738806,19,4,5.55901489143365,35.07962928984649,387.258064516129,0.0,70.58545573137825,0.3293415289710322,1.0,0.1991789980039646,True,PASS
F_g_parent_15m_not_ranging+g_mp_skew_with+g_tr_above_ema200,parent_15m+r2,g_parent_15m_not_ranging+g_mp_skew_with+g_tr_above_ema200,1308,782,253,273,0.809462915601023,0.7786561264822134,0.7509157509157509,1.0242649875568701,0.08858772586170797,4.224254778143116,1976.6094693455552,1153.2215544330707,911.4740604115168,353.5732011893694,24,7,7.114196822752221,186.77499038594806,1476.774193548387,0.0,69.79614360100084,0.3366604764565317,1.0,0.07911932211187558,True,PASS
H_g_hurst_regime_with+g_mp_no_extreme+g_rf_with,hurst+strong+strong,g_hurst_regime_with+g_mp_no_extreme+g_rf_with,332,167,73,92,0.7245508982035929,0.6575342465753424,0.75,0.7760297876930673,-3.31664291063422,7.20797646521785,550.6158768684863,663.1338348000422,694.7063081563653,255.2591816997376,27,6,2.2880928779928476,77.26322445267495,374.83870967741933,0.0,69.1364815023759,0.2226691424877966,0.0,0.0,True,PASS
F_g_parent_15m_not_ranging+g_imb5_strong_with+g_rf_with,parent_15m+r2,g_parent_15m_not_ranging+g_imb5_strong_with+g_rf_with,477,283,80,114,0.6855123674911661,0.6875,0.7280701754385965,2.101846496524273,1.2686980308560134,6.470877723645988,1433.998461480493,737.6800604956427,499.7525254909195,170.2268815849751,19,6,8.077221475492223,71.33385264378245,538.5483870967741,0.0,69.09006781469446,0.2778248105979619,1.0,0.1492350967776816,True,PASS
F_g_parent_15m_not_ranging+g_imb5_strong_with+g_hawkes_imbalance_with,parent_15m+r2,g_parent_15m_not_ranging+g_imb5_strong_with+g_hawkes_imbalance_with,458,281,73,104,0.7153024911032029,0.7397260273972602,0.8076923076923077,1.9849054070439462,2.8058952609623455,6.700451754528539,1459.4357559005684,696.8469824709681,499.7525254909195,125.0,19,5,7.9341288200108995,37.15599125382583,517.0967741935484,0.0,68.33146849245607,0.1747886139501519,0.0,0.0,True,PASS
F_g_parent_15m_not_ranging+g_mp_no_extreme+g_ribbon_agrees,parent_15m+r2,g_parent_15m_not_ranging+g_mp_no_extreme+g_ribbon_agrees,216,120,36,60,0.75,0.8611111111111112,0.7333333333333333,2.566065670698353,6.674517809381308,8.76244645106441,1073.9573086853939,525.7467870638645,175.0,125.0,7,5,8.929170992383293,33.59509116912183,243.87096774193546,0.0,67.87361835401349,0.3788751143437484,0.0,0.0,True,PASS
F_g_parent_15m_not_ranging+g_mp_no_extreme+g_hawkes_imbalance_with,parent_15m+r2,g_parent_15m_not_ranging+g_mp_no_extreme+g_hawkes_imbalance_with,207,108,32,67,0.7777777777777778,0.78125,0.746268656716418,2.5510653768768807,-0.14987047827199118,8.23448890849275,822.4299622670135,551.7107568690143,211.2217894520937,150.0,7,6,6.407873437116825,25.851749672250047,233.70967741935482,0.0,67.40219661208408,0.35619552251673525,0.0,0.0,True,PASS
F_g_parent_15m_not_ranging+g_mp_no_extreme+g_tr_above_ema200,parent_15m+r2,g_parent_15m_not_ranging+g_mp_no_extreme+g_tr_above_ema200,222,120,36,66,0.8166666666666667,0.7777777777777778,0.7424242424242424,4.467635704148232,-0.3481800215495679,8.28408294604863,1070.331278161213,546.7494744392095,175.0,175.0,7,7,9.158736288396366,32.74013578689149,250.64516129032256,0.0,67.30020800088887,0.3609391402085302,0.0,0.0,True,PASS
H_g_hurst_regime_with+g_ribbon_agrees+g_vol_high,hurst+strong+strong,g_hurst_regime_with+g_ribbon_agrees+g_vol_high,1469,928,356,185,0.8631465517241379,0.851123595505618,0.8162162162162162,4.4291886300325976,0.4060740195837058,4.936040471369995,5168.016886845498,913.167487203449,675.0,350.0,27,14,10.385342396442624,140.75112199329928,1658.5483870967741,0.0,67.13740890126358,0.28561431687296923,0.0,0.0,True,PASS
F_g_parent_15m_not_ranging+g_mp_no_extreme+g_queue_top_high,parent_15m+r2,g_parent_15m_not_ranging+g_mp_no_extreme+g_queue_top_high,153,65,26,62,0.7538461538461538,0.9230769230769231,0.7258064516129032,3.0537714108760787,9.896436232812729,8.3323916143089,972.4107638472279,516.6082800871518,150.0,150.0,6,6,8.23490437785944,44.495875991640276,172.74193548387095,0.0,65.60931718041826,0.37249292218385743,0.0,0.0,True,PASS
F_g_parent_15m_regime_with+g_queue_top_high+g_vol_high,parent_15m+r2,g_parent_15m_regime_with+g_queue_top_high+g_vol_high,288,178,38,72,0.8314606741573034,0.9210526315789473,0.9444444444444444,5.222262698043923,8.981256267337686,7.725987903181689,1827.121627439732,556.2711290290816,216.83333333333331,79.1296314324861,7,3,10.680973235660401,21.996744766054444,325.16129032258067,0.0,65.55718125246008,0.2509548783004856,0.0,0.0,True,PASS
F_g_parent_15m_slope_with+g_mp_no_extreme+g_tr_above_ema800,parent_15m+r2,g_parent_15m_slope_with+g_mp_no_extreme+g_tr_above_ema800,625,315,119,191,0.6444444444444445,0.680672268907563,0.6544502617801047,-3.3311580437856567,-1.4539767277493423,4.696192023933669,-325.36533782332276,896.9726765713308,1665.029121578205,343.19139165535586,27,8,-0.9960934651945221,14.513468761134401,705.6451612903226,0.0,64.90266504081877,0.32169702198579714,0.0,0.0,True,PASS
H_g_hurst_regime_with+g_hl_liq_cascade_with+g_vol_high,hurst+strong+strong,g_hurst_regime_with+g_hl_liq_cascade_with+g_vol_high,771,437,252,82,0.9061784897025171,0.8174603174603174,0.9024390243902439,4.970775539917897,-2.2697874148828032,7.155978190644162,2187.032694026476,586.7902116328213,793.808573910617,87.16477164220532,14,3,4.984462267919852,19.23883568573423,870.4838709677418,0.0,64.80013855639463,0.1940223440826775,0.0,0.0,True,PASS
F_g_parent_15m_not_ranging+g_imb5_strong_with+g_hl_liq_cascade_with,parent_15m+r2,g_parent_15m_not_ranging+g_imb5_strong_with+g_hl_liq_cascade_with,72,37,13,22,0.8648648648648649,0.5384615384615384,1.0,4.211948401648108,-10.1809303209729,13.752379321921445,326.0423417706041,302.5523450822718,159.9900470802304,0.0,5,0,4.111692748174594,14.79247641448261,81.29032258064517,0.0,64.5043767066102,0.05842273073243043,0.0,0.0,True,PASS
F_g_parent_15m_slope_with+g_lm_high_stat,parent_15m+strong,g_parent_15m_slope_with+g_lm_high_stat,860,533,180,147,0.7485928705440901,0.7111111111111111,0.891156462585034,4.474548397423235,2.696281399076432,5.301387818044786,3649.5689569129263,779.3040092525835,954.9956231247734,181.0698405302054,28,4,7.757043254048265,19.603702862958414,970.9677419354839,0.034,64.27591136036196,0.27893969317964706,0.0,0.0,True,PASS
H_g_hurst_strong_trending+g_trend_slope_strong_with+g_hawkes_imbalance_with,hurst+strong+strong,g_hurst_strong_trending+g_trend_slope_strong_with+g_hawkes_imbalance_with,147,59,65,23,0.9830508474576272,0.9846153846153847,0.9565217391304348,20.62660105330391,0.8583903261810214,13.332292048418392,1579.40755046032,306.642717113623,25.0,25.0,1,1,6.03099327373389,20.574371648263444,165.96774193548384,0.0,63.939426483816426,0.18086560613692462,0.0,0.0,True,PASS
H_g_hurst_regime_with+g_mp_no_extreme+g_tr_above_ema200,hurst+strong+strong,g_hurst_regime_with+g_mp_no_extreme+g_tr_above_ema200,364,175,85,104,0.7371428571428571,0.6352941176470588,0.7788461538461539,-0.19684753521794424,-4.77929308496372,6.268092671900424,211.1934069925876,651.8816378776442,693.1801414783347,247.2979728871223,27,3,0.8595208835324026,27.809571167535392,410.9677419354839,0.0,63.9222536940564,0.2443082624016429,0.0,0.0,True,PASS
F_g_parent_15m_not_ranging+g_mp_no_extreme+g_within_dev,parent_15m+r2,g_parent_15m_not_ranging+g_mp_no_extreme+g_within_dev,253,133,45,75,0.7669172932330827,0.8222222222222222,0.7066666666666667,3.07305495903083,4.244533251473682,7.346411169983781,1150.7011436161995,550.9808377487835,175.0,150.0,7,6,8.870202175776189,39.57313830058591,285.64516129032256,0.0,63.621786998517145,0.3185726833532866,0.0,0.0,True,PASS
F_g_parent_15m_not_ranging+g_imb5_strong_with+g_ribbon_agrees,parent_15m+r2,g_parent_15m_not_ranging+g_imb5_strong_with+g_ribbon_agrees,464,278,81,105,0.6870503597122302,0.7037037037037037,0.7619047619047619,2.31650085803514,1.626081428847221,6.089932244143675,1415.1427199054797,639.4428856350859,499.7525254909195,199.75252549091954,19,6,7.991902149024016,30.000733169191097,523.8709677419355,0.0,62.403235873770086,0.1854482980325108,0.0,0.0,True,PASS
H_g_hurst_regime_with+g_imb5_strong_with+g_lm_high_stat,hurst+strong+strong,g_hurst_regime_with+g_imb5_strong_with+g_lm_high_stat,146,123,4,19,0.9349593495934959,1.0,1.0,19.987869191192893,13.198008637353947,14.293022066344857,2782.867364326694,271.5674192605523,175.0,0.0,7,0,8.762935687153972,21.596181658956905,164.83870967741933,0.0,62.30183878499414,0.16376491657866604,0.0,0.0,True,PASS
F_g_parent_15m_slope_with+g_imb5_strong_with+g_lm_high_stat,parent_15m+r2,g_parent_15m_slope_with+g_imb5_strong_with+g_lm_high_stat,153,119,15,19,0.907563025210084,1.0,1.0,25.209611654911072,23.246714273747877,14.293022066344857,3620.211920301188,271.5674192605523,175.0,0.0,7,0,14.603925949750494,21.596181658956905,172.74193548387095,0.0,62.30183878499414,0.16376491657866604,0.0,0.0,True,PASS
F_g_parent_15m_not_ranging+g_mp_skew_with+g_ribbon_agrees,parent_15m+r2,g_parent_15m_not_ranging+g_mp_skew_with+g_ribbon_agrees,1220,750,237,233,0.732,0.7848101265822784,0.7424892703862661,-0.7251569367254327,1.681208678221821,4.06764583636025,802.3402340664359,947.7614798719384,1907.08342630199,266.0650273610455,37,7,2.2584515924270434,54.96801010749133,1377.4193548387098,0.0,62.08991896808787,0.28360986088673185,0.0,0.0,True,PASS
F_g_parent_15m_not_ranging+g_mp_no_extreme+g_rf_with,parent_15m+r2,g_parent_15m_not_ranging+g_mp_no_extreme+g_rf_with,228,126,36,66,0.753968253968254,0.8333333333333334,0.7121212121212122,3.0049351134947506,5.882978522728504,7.526063667716719,1087.1292531878682,496.72020206930347,175.0,147.2001269538879,7,5,8.85570609706277,48.795841219093354,257.4193548387097,0.0,61.142030272266,0.36095001323967973,0.0,0.0,True,PASS
F_g_parent_15m_slope_with+g_mp_no_extreme+g_ribbon_agrees,parent_15m+r2,g_parent_15m_slope_with+g_mp_no_extreme+g_ribbon_agrees,622,342,128,152,0.6608187134502924,0.6875,0.6513157894736842,-0.49400866626433043,0.5954009501832505,4.756503477396183,630.2488863252752,722.9885285642199,940.1153372724787,461.49401868221236,27,9,2.0586952154377456,20.54477348742843,702.258064516129,0.0,58.64211328246332,0.3212908612328301,0.0,0.0,True,PASS
F_g_parent_15m_slope_with+g_mp_no_extreme+g_tr_above_ema200,parent_15m+r2,g_parent_15m_slope_with+g_mp_no_extreme+g_tr_above_ema200,649,349,124,176,0.670487106017192,0.6693548387096774,0.6704545454545454,-1.626020653116344,-1.6332689750852905,4.261734256201389,-19.94133175673568,750.0652290914444,1166.4017012837892,452.17545497734625,27,8,-0.06249321181058783,18.5362898156107,732.741935483871,0.0,56.538293936097425,0.32169156171879737,0.0,0.0,True,PASS
F_g_parent_15m_slope_with+g_mp_no_extreme+g_hl_liq_cascade_with,parent_15m+r2,g_parent_15m_slope_with+g_mp_no_extreme+g_hl_liq_cascade_with,160,74,50,36,0.7162162162162162,0.54,0.9444444444444444,-3.511832669194302,-3.957632690490257,9.245877575823096,-124.90565931525961,332.8515927296315,715.7430261720885,25.0,20,1,-0.9957702439778964,24.709694409125188,180.64516129032256,0.0,55.47526545493858,0.1645546233157801,0.0,0.0,True,PASS
H_g_hurst_regime_with+g_mp_no_extreme+g_tr_above_ema800,hurst+strong+strong,g_hurst_regime_with+g_mp_no_extreme+g_tr_above_ema800,352,165,85,102,0.7212121212121212,0.6352941176470588,0.7254901960784313,-2.1109437824602724,-4.77929308496372,5.446005780003204,-199.05304676753417,555.4925895603268,873.683310155086,230.2035341683678,27,4,-0.8839441848225549,21.236046912581607,397.4193548387097,0.0,55.001962269490775,0.3153222830867271,0.0,0.0,True,PASS
H_g_hurst_strong_trending+g_trend_slope_strong_with+g_ribbon_agrees,hurst+strong+strong,g_hurst_strong_trending+g_trend_slope_strong_with+g_ribbon_agrees,134,53,61,20,0.9811320754716981,0.9836065573770492,0.9,22.752602615330378,0.4185926540548829,12.119635934750061,1473.814809204859,242.3927186950012,50.0,50.0,2,2,5.815966617094034,23.885497414875616,151.29032258064515,0.0,54.20065962530069,0.20514451016210455,0.0,0.0,True,PASS
H_g_hurst_strong_trending+g_trend_slope_strong_with+g_rf_with,hurst+strong+strong,g_hurst_strong_trending+g_trend_slope_strong_with+g_rf_with,136,53,61,22,0.9811320754716981,0.9836065573770492,0.9090909090909091,22.807245422493054,0.36994449478630237,11.503547422213673,1484.4286648627967,253.0780432887008,50.0,50.0,2,2,5.849595569865467,23.13523063987078,153.54838709677418,0.0,53.9564201230272,0.19791193186012065,0.0,0.0,True,PASS
D_ofi+g_trend_slope_strong_with+g_mp_skew_with,offset_L_late_ofi,g_slot_end_ofi_with+g_trend_slope_strong_with+g_mp_skew_with,274,82,23,169,0.9878048780487805,1.0,0.9289940828402367,1.481243182241951,2.4621188067650652,4.097202905303527,870.5179644957325,692.4272909962959,75.0,75.0,3,3,9.124838434484442,20.751584191375052,309.35483870967744,0.0,53.26363776894585,0.39191521966408904,1.0,0.2070627218237821,True,PASS
H_g_hurst_regime_with+g_ribbon_agrees+g_lm_high_stat,hurst+strong+strong,g_hurst_regime_with+g_ribbon_agrees+g_lm_high_stat,342,258,51,33,0.9534883720930233,0.803921568627451,0.9393939393939394,12.727530583884628,4.173009158834292,9.232115731233886,3801.1861768735007,304.65981913071823,175.0,50.0,7,2,9.724743178385808,49.33426137646862,386.1290322580645,0.0,53.0344671781623,0.12539682637208,0.0,0.0,True,PASS
H_g_hurst_regime_with+g_rf_with+g_lm_high_stat,hurst+strong+strong,g_hurst_regime_with+g_rf_with+g_lm_high_stat,338,256,49,33,0.953125,0.8163265306122449,0.9393939393939394,12.825942594981301,4.848489644723845,9.232115731233886,3825.6771160373996,304.65981913071823,175.0,50.0,7,2,9.804709086531536,49.33426137646862,381.61290322580646,0.0,53.0344671781623,0.12539682637208,0.0,0.0,True,PASS
H_g_hurst_strong_trending+g_trend_slope_strong_with+g_tr_above_ema200,hurst+strong+strong,g_hurst_strong_trending+g_trend_slope_strong_with+g_tr_above_ema200,149,60,65,24,0.9833333333333333,0.9846153846153847,0.9166666666666666,20.285776182317125,0.8583903261810214,10.745830058220035,1530.841863538075,257.8999213972808,50.0,50.0,2,2,5.882346414348509,22.83106893198237,168.2258064516129,0.0,52.64360101060227,0.19481252473025734,0.0,0.0,True,PASS
H_g_hurst_strong_trending+g_trend_slope_strong_with+g_vol_high,hurst+strong+strong,g_hurst_strong_trending+g_trend_slope_strong_with+g_vol_high,89,27,52,10,1.0,0.9807692307692307,1.0,42.92547084395076,0.03257835185885965,16.289667745959115,1323.5784645429223,162.89667745959113,25.0,0.0,1,0,6.608471435575433,14.422951335048744,100.48387096774192,0.0,51.512452404611906,0.36822581029334767,0.0,0.0,True,PASS
H_g_hurst_regime_with+g_lm_high_stat+g_vol_high,hurst+strong+strong,g_hurst_regime_with+g_lm_high_stat+g_vol_high,209,172,19,18,0.936046511627907,0.9473684210526315,1.0,14.244558595816073,16.389842716139043,12.046265557367787,2978.303870119626,216.83278003262018,175.0,0.0,7,0,8.80886067330846,14.533478431537691,235.96774193548387,0.0,51.10797638153225,0.06431755629996824,0.0,0.0,True,PASS
H_g_hurst_strong_trending+g_vol_high+g_hurst_trending,hurst+strong+strong,g_hurst_strong_trending+g_vol_high+g_hurst_trending,161,75,75,11,0.9466666666666667,0.9466666666666667,1.0,20.05020456381353,0.3177114719940033,14.831286542606513,1690.7378546542368,163.14415196867165,118.54354624050006,0.0,3,0,5.179842439469846,14.468329945045042,181.7741935483871,0.0,49.18981262007319,0.3676672459774743,0.0,0.0,True,PASS
H_g_hurst_regime_with+g_trend_slope_strong_with+g_lm_high_stat,hurst+strong+strong,g_hurst_regime_with+g_trend_slope_strong_with+g_lm_high_stat,147,99,24,24,0.9191919191919192,0.625,1.0,15.005346059382953,5.227754470064888,9.985140554683015,1850.638740472862,239.64337331239236,196.97190966989615,0.0,7,0,7.153836226725722,14.461249151074352,165.96774193548384,0.0,48.916998737888754,0.058195452453621004,0.0,0.0,True,PASS
H_g_hurst_regime_with+g_mp_change_with+g_tr_above_ema200,hurst+strong+strong,g_hurst_regime_with+g_mp_change_with+g_tr_above_ema200,209,121,31,57,0.9256198347107438,0.8387096774193549,0.8771929824561403,2.482988663591604,-0.6075187562503387,6.450619740819804,649.2938720775526,367.6853252267288,103.2540155875659,62.93283673176177,2,2,9.159780226950238,64.31229771323552,235.96774193548387,0.0,48.70111104807864,0.1316874956391123,0.0,0.0,True,PASS
H_g_hurst_strong_trending+g_hawkes_imbalance_with+g_hurst_trending,hurst+strong+strong,g_hurst_strong_trending+g_hawkes_imbalance_with+g_hurst_trending,383,216,104,63,0.9444444444444444,0.9038461538461539,0.8253968253968254,9.02188289516711,-0.9943095642255706,6.095370582134269,2229.3268573510954,384.00834667445895,167.452315204873,98.48453757243192,3,3,6.154044353691277,16.256325290823412,432.4193548387097,0.0,48.38050412731884,0.25320699324393253,0.0,0.0,True,PASS
H_g_hurst_regime_with+g_lm_high_stat,hurst+strong,g_hurst_regime_with+g_lm_high_stat,344,259,51,34,0.9536679536679536,0.803921568627451,0.9117647058823529,12.681315142301225,4.173009158834292,8.225288797962302,3776.9439080872844,279.65981913071823,175.0,58.768583766651545,7,2,9.66416758474876,64.66365674429565,388.38709677419354,0.0,47.96126330212811,0.12539682637208,0.0,0.0,True,PASS
H_g_hurst_regime_with+g_within_dev+g_lm_high_stat,hurst+strong+strong,g_hurst_regime_with+g_within_dev+g_lm_high_stat,344,259,51,34,0.9536679536679536,0.803921568627451,0.9117647058823529,12.681315142301225,4.173009158834292,8.225288797962302,3776.9439080872844,279.65981913071823,175.0,58.768583766651545,7,2,9.66416758474876,64.66365674429565,388.38709677419354,0.0,47.96126330212811,0.12539682637208,0.0,0.0,True,PASS
H_g_hurst_regime_with+g_tr_above_ema200+g_lm_high_stat,hurst+strong+strong,g_hurst_regime_with+g_tr_above_ema200+g_lm_high_stat,343,258,51,34,0.9534883720930233,0.803921568627451,0.9117647058823529,12.254466922279137,4.173009158834292,8.225288797962302,3654.135752179285,279.65981913071823,175.0,58.768583766651545,7,2,9.350540173172552,64.66365674429565,387.258064516129,0.0,47.96126330212811,0.12539682637208,0.0,0.0,True,PASS
H_g_hurst_regime_with+g_tr_above_ema800+g_lm_high_stat,hurst+strong+strong,g_hurst_regime_with+g_tr_above_ema800+g_lm_high_stat,342,257,51,34,0.953307392996109,0.803921568627451,0.9117647058823529,12.143624919581434,4.173009158834292,8.225288797962302,3613.3948905636958,279.65981913071823,175.0,58.768583766651545,7,2,9.231573451111455,64.66365674429565,386.1290322580645,0.0,47.96126330212811,0.12539682637208,0.0,0.0,True,PASS
