event_type,sleeve_id,asset,tf,direction,slug,fire_us,slot_start_us,fire_offset_s,fill_vwap,fill_shares,placed_size_usd,intended_size_usd,outcome,pnl_usd,book_source,exit_type,won,up_vwap,dn_vwap
sleeve_fire_placed,poly_sniper_v5_eth_15m_trstack_vwap_offearly,ETH,15m,UP,eth-updown-15m-1779909300,1779909330000000,1779909300000000,30,0.55,9.09090909090909,5.0,5.0,,,ws_mirror,,,0.6924659733832043,0.5518950036056455
sleeve_fire_placed,poly_sniper_v5_eth_15m_trstack_vwap_offearly,ETH,15m,UP,eth-updown-15m-1779909300,1779909360000000,1779909300000000,60,0.5,10.0,5.0,5.0,,,ws_mirror,,,0.6280857570162174,0.6270375261962976
sleeve_fire_placed,poly_sniper_v5_eth_5m_ema200_vwap_regimerang_xa3_v7,ETH,5m,DOWN,eth-updown-5m-1779909300,1779909390000000,1779909300000000,90,0.72,6.944444444444445,5.0,5.0,,,ws_mirror,,,0.4200719492568401,0.8458873367658486
sleeve_fire_resolved,poly_sniper_v5_eth_5m_ema200_vwap_regimerang_xa3_v7,ETH,5m,DOWN,eth-updown-5m-1779909300,1779909600000000,1779909300000000,90,0.72,6.944444444444445,5.0,5.0,Down,1.9055555555555557,ws_mirror,,True,0.4200719492568401,0.8458873367658486
sleeve_fire_placed,poly_sniper_v5_eth_5m_ema200_vwap_regimerang_xa3_v7,ETH,5m,DOWN,eth-updown-5m-1779909600,1779909690000000,1779909600000000,90,0.4799999999999999,10.416666666666668,5.0,5.0,,,ws_mirror,,,0.6872754035229184,0.6161430753564154
sleeve_fire_resolved,poly_sniper_v5_eth_5m_ema200_vwap_regimerang_xa3_v7,ETH,5m,DOWN,eth-updown-5m-1779909600,1779909900000000,1779909600000000,90,0.4799999999999999,10.416666666666668,5.0,5.0,Up,-5.0,ws_mirror,,False,0.6872754035229184,0.6161430753564154
sleeve_fire_placed,poly_sniper_v5_eth_5m_ema200_vwap_regimerang_xa3_v7,ETH,5m,UP,eth-updown-5m-1779909900,1779909990000000,1779909900000000,90,0.3440209164717215,14.533999999999999,5.0,5.0,,,ws_mirror,,,0.5072659114294562,0.8174865313880186
sleeve_fire_resolved,poly_sniper_v5_eth_15m_trstack_vwap_offearly,ETH,15m,UP,eth-updown-15m-1779909300,1779910200000000,1779909300000000,30,0.55,9.09090909090909,5.0,5.0,Down,-5.0,ws_mirror,,False,0.6924659733832043,0.5518950036056455
sleeve_fire_resolved,poly_sniper_v5_eth_5m_ema200_vwap_regimerang_xa3_v7,ETH,5m,UP,eth-updown-5m-1779909900,1779910200000000,1779909900000000,90,0.3440209164717215,14.533999999999999,5.0,5.0,Down,-5.0,ws_mirror,,False,0.5072659114294562,0.8174865313880186
sleeve_fire_resolved,poly_sniper_v5_eth_15m_trstack_vwap_offearly,ETH,15m,UP,eth-updown-15m-1779909300,1779910200000000,1779909300000000,60,0.5,10.0,5.0,5.0,Down,-5.0,ws_mirror,,False,0.6280857570162174,0.6270375261962976
sleeve_fire_placed,poly_sniper_v5_eth_5m_ema200_vwap_regimerang_xa3_v7,ETH,5m,UP,eth-updown-5m-1779910200,1779910290000000,1779910200000000,90,0.67,7.462686567164178,5.0,5.0,,,ws_mirror,,,0.8160192346433796,0.4951036708226757
sleeve_fire_resolved,poly_sniper_v5_eth_5m_ema200_vwap_regimerang_xa3_v7,ETH,5m,UP,eth-updown-5m-1779910200,1779910500000000,1779910200000000,90,0.67,7.462686567164178,5.0,5.0,Up,2.413432835820895,ws_mirror,,True,0.8160192346433796,0.4951036708226757
sleeve_fire_placed,poly_sniper_v5_eth_5m_ema200_vwap_regimerang_xa3_v7,ETH,5m,DOWN,eth-updown-5m-1779910800,1779910890000000,1779910800000000,90,0.74,6.756756756756757,5.0,5.0,,,ws_mirror,,,0.42067993251939706,0.8774197133912294
sleeve_fire_placed,poly_sniper_v5_eth_15m_trstack_vwap_offearly,ETH,15m,DOWN,eth-updown-15m-1779911100,1779911160000000,1779911100000000,60,0.64,7.8125,5.0,5.0,,,ws_mirror,,,0.47803113485941917,0.7671560078618993
sleeve_fire_resolved,poly_sniper_v5_eth_5m_ema200_vwap_regimerang_xa3_v7,ETH,5m,DOWN,eth-updown-5m-1779910800,1779911100000000,1779910800000000,90,0.74,6.756756756756757,5.0,5.0,Down,1.7216216216216216,ws_mirror,,True,0.42067993251939706,0.8774197133912294
sleeve_fire_resolved,poly_sniper_v5_eth_15m_trstack_vwap_offearly,ETH,15m,DOWN,eth-updown-15m-1779911100,1779912000000000,1779911100000000,60,0.64,7.8125,5.0,5.0,Up,-5.0,ws_mirror,,False,0.47803113485941917,0.7671560078618993
sleeve_fire_placed,poly_sniper_v5_eth_15m_trstack_vwap_offearly,ETH,15m,UP,eth-updown-15m-1779912900,1779912930000000,1779912900000000,30,0.51,9.803921568627452,5.0,5.0,,,ws_mirror,,,0.6282326998852141,0.5866836885930635
sleeve_fire_placed,poly_sniper_v5_eth_15m_trstack_vwap_offearly,ETH,15m,UP,eth-updown-15m-1779914700,1779914760000000,1779914700000000,60,0.5803202580949757,8.615932203389832,5.0,5.0,,,ws_mirror,,,0.6971498681903948,0.5591843267108166
sleeve_fire_resolved,poly_sniper_v5_eth_15m_trstack_vwap_offearly,ETH,15m,UP,eth-updown-15m-1779914700,1779915600000000,1779914700000000,60,0.5803202580949757,8.615932203389832,5.0,5.0,Up,3.543613559322036,ws_mirror,,True,0.6971498681903948,0.5591843267108166
sleeve_fire_placed,poly_sniper_v5_eth_5m_ema200_vwap_regimerang_xa3_v7,ETH,5m,DOWN,eth-updown-5m-1779916200,1779916290000000,1779916200000000,90,0.43177892918825556,11.580000000000002,5.0,5.0,,,ws_mirror,,,0.7145785338317187,0.5449782914784072
sleeve_fire_resolved,poly_sniper_v5_eth_5m_ema200_vwap_regimerang_xa3_v7,ETH,5m,DOWN,eth-updown-5m-1779916200,1779916500000000,1779916200000000,90,0.43177892918825556,11.580000000000002,5.0,5.0,Down,6.448400000000002,ws_mirror,,True,0.7145785338317187,0.5449782914784072
sleeve_fire_placed,poly_sniper_v5_eth_5m_ema200_vwap_regimerang_xa3_v7,ETH,5m,UP,eth-updown-5m-1779916500,1779916590000000,1779916500000000,90,0.74,6.756756756756757,5.0,5.0,,,ws_mirror,,,0.8990497898384678,0.397512281521102
sleeve_fire_resolved,poly_sniper_v5_eth_5m_ema200_vwap_regimerang_xa3_v7,ETH,5m,UP,eth-updown-5m-1779916500,1779916800000000,1779916500000000,90,0.74,6.756756756756757,5.0,5.0,Up,1.7216216216216216,ws_mirror,,True,0.8990497898384678,0.397512281521102
sleeve_fire_placed,poly_sniper_v5_eth_15m_trstack_vwap_offearly,ETH,15m,DOWN,eth-updown-15m-1779917400,1779917430000000,1779917400000000,30,0.62,8.064516129032258,5.0,5.0,,,ws_mirror,,,0.4741930260521042,0.7642254366828696
sleeve_fire_resolved,poly_sniper_v5_eth_15m_trstack_vwap_offearly,ETH,15m,DOWN,eth-updown-15m-1779917400,1779918300000000,1779917400000000,30,0.62,8.064516129032258,5.0,5.0,Down,3.0032258064516126,ws_mirror,,True,0.4741930260521042,0.7642254366828696
sleeve_fire_placed,poly_sniper_v5_eth_15m_trstack_vwap_offearly,ETH,15m,DOWN,eth-updown-15m-1779919200,1779919230000000,1779919200000000,30,0.52,9.615384615384615,5.0,5.0,,,ws_mirror,,,0.5844160667414532,0.6296359934392852
sleeve_fire_placed,poly_sniper_v5_eth_15m_trstack_vwap_offearly,ETH,15m,DOWN,eth-updown-15m-1779919200,1779919260000000,1779919200000000,60,0.5512896239417209,9.069642857142856,5.0,5.0,,,ws_mirror,,,0.573519257104587,0.7108752838065477
sleeve_fire_resolved,poly_sniper_v5_eth_15m_trstack_vwap_offearly,ETH,15m,DOWN,eth-updown-15m-1779919200,1779920100000000,1779919200000000,60,0.5512896239417209,9.069642857142856,5.0,5.0,Up,-5.0,ws_mirror,,False,0.573519257104587,0.7108752838065477
sleeve_fire_resolved,poly_sniper_v5_eth_15m_trstack_vwap_offearly,ETH,15m,DOWN,eth-updown-15m-1779919200,1779920100000000,1779919200000000,30,0.52,9.615384615384615,5.0,5.0,Up,-5.0,ws_mirror,,False,0.5844160667414532,0.6296359934392852
sleeve_fire_placed,poly_sniper_v5_eth_5m_ema200_vwap_regimerang_xa3_v7,ETH,5m,UP,eth-updown-5m-1779920400,1779920490000000,1779920400000000,90,0.67,7.462686567164178,5.0,5.0,,,ws_mirror,,,0.7899904079159933,0.4476600050323624
sleeve_fire_resolved,poly_sniper_v5_eth_5m_ema200_vwap_regimerang_xa3_v7,ETH,5m,UP,eth-updown-5m-1779920400,1779920700000000,1779920400000000,90,0.67,7.462686567164178,5.0,5.0,Down,-5.0,ws_mirror,,False,0.7899904079159933,0.4476600050323624
sleeve_fire_placed,poly_sniper_v5_eth_15m_trstack_vwap_offearly,ETH,15m,DOWN,eth-updown-15m-1779922800,1779922830000000,1779922800000000,30,0.6,8.333333333333334,5.0,5.0,,,ws_mirror,,,0.534959414860405,0.6851269150685819
sleeve_fire_placed,poly_sniper_v5_eth_5m_ema200_vwap_regimerang_xa3_v7,ETH,5m,DOWN,eth-updown-5m-1779922800,1779922890000000,1779922800000000,90,0.59,8.474576271186441,5.0,5.0,,,ws_mirror,,,0.5930233366611994,0.7385237088348036
sleeve_fire_resolved,poly_sniper_v5_eth_5m_ema200_vwap_regimerang_xa3_v7,ETH,5m,DOWN,eth-updown-5m-1779922800,1779923100000000,1779922800000000,90,0.59,8.474576271186441,5.0,5.0,Up,-5.0,ws_mirror,,False,0.5930233366611994,0.7385237088348036
sleeve_fire_resolved,poly_sniper_v5_eth_15m_trstack_vwap_offearly,ETH,15m,DOWN,eth-updown-15m-1779922800,1779923700000000,1779922800000000,30,0.6,8.333333333333334,5.0,5.0,Up,-5.0,ws_mirror,,False,0.534959414860405,0.6851269150685819
sleeve_fire_placed,poly_sniper_v5_eth_15m_trstack_vwap_offearly,ETH,15m,DOWN,eth-updown-15m-1779924600,1779924660000000,1779924600000000,60,0.45999999999999996,10.869565217391305,5.0,5.0,,,ws_mirror,,,0.6421238492165634,0.5670985075596056
sleeve_fire_resolved,poly_sniper_v5_eth_15m_trstack_vwap_offearly,ETH,15m,DOWN,eth-updown-15m-1779924600,1779925500000000,1779924600000000,60,0.45999999999999996,10.869565217391305,5.0,5.0,Up,-5.0,ws_mirror,,False,0.6421238492165634,0.5670985075596056
sleeve_fire_placed,poly_sniper_v5_eth_5m_ema200_vwap_regimerang_xa3_v7,ETH,5m,UP,eth-updown-5m-1779926100,1779926190000000,1779926100000000,90,0.76,6.578947368421052,5.0,5.0,,,ws_mirror,,,0.9250012197835076,0.39512138896701354
sleeve_fire_resolved,poly_sniper_v5_eth_5m_ema200_vwap_regimerang_xa3_v7,ETH,5m,UP,eth-updown-5m-1779926100,1779926400000000,1779926100000000,90,0.76,6.578947368421052,5.0,5.0,Up,1.5473684210526313,ws_mirror,,True,0.9250012197835076,0.39512138896701354
sleeve_fire_placed,poly_sniper_v5_eth_5m_ema200_vwap_regimerang_xa3_v7,ETH,5m,UP,eth-updown-5m-1779926400,1779926490000000,1779926400000000,90,0.7303592577970786,6.845945945945946,5.0,5.0,,,ws_mirror,,,0.8837411949258641,0.39691419390470445
sleeve_fire_resolved,poly_sniper_v5_eth_5m_ema200_vwap_regimerang_xa3_v7,ETH,5m,UP,eth-updown-5m-1779926400,1779926700000000,1779926400000000,90,0.7303592577970786,6.845945945945946,5.0,5.0,Up,1.809027027027027,ws_mirror,,True,0.8837411949258641,0.39691419390470445
sleeve_fire_placed,poly_sniper_v5_eth_5m_ema200_vwap_regimerang_xa3_v7,ETH,5m,UP,eth-updown-5m-1779928500,1779928590000000,1779928500000000,90,0.4799999999999999,10.416666666666668,5.0,5.0,,,ws_mirror,,,0.6170580076123555,0.6950881528929701
sleeve_fire_resolved,poly_sniper_v5_eth_5m_ema200_vwap_regimerang_xa3_v7,ETH,5m,UP,eth-updown-5m-1779928500,1779928800000000,1779928500000000,90,0.4799999999999999,10.416666666666668,5.0,5.0,Down,-5.0,ws_mirror,,False,0.6170580076123555,0.6950881528929701
sleeve_fire_placed,poly_sniper_v5_eth_15m_trstack_vwap_offearly,ETH,15m,UP,eth-updown-15m-1779929100,1779929160000000,1779929100000000,60,0.5059523809523809,9.882352941176471,5.0,5.0,,,ws_mirror,,,0.6235920512743719,0.6188319651864307
sleeve_fire_placed,poly_sniper_v5_eth_5m_ema200_vwap_regimerang_xa3_v7,ETH,5m,DOWN,eth-updown-5m-1779929700,1779929790000000,1779929700000000,90,0.76,6.578947368421052,5.0,5.0,,,ws_mirror,,,0.3400770874739092,0.9485127165889429
sleeve_fire_placed,poly_sniper_v5_eth_15m_trstack_vwap_offearly,ETH,15m,UP,eth-updown-15m-1779930000,1779930060000000,1779930000000000,60,0.511287658302525,9.77923076923077,5.0,5.0,,,ws_mirror,,,0.6296676907792442,0.6032622218901198
sleeve_fire_resolved,poly_sniper_v5_eth_15m_trstack_vwap_offearly,ETH,15m,UP,eth-updown-15m-1779929100,1779930000000000,1779929100000000,60,0.5059523809523809,9.882352941176471,5.0,5.0,Up,4.784705882352942,ws_mirror,,True,0.6235920512743719,0.6188319651864307
sleeve_fire_resolved,poly_sniper_v5_eth_5m_ema200_vwap_regimerang_xa3_v7,ETH,5m,DOWN,eth-updown-5m-1779929700,1779930000000000,1779929700000000,90,0.76,6.578947368421052,5.0,5.0,Up,-5.0,ws_mirror,,False,0.3400770874739092,0.9485127165889429
sleeve_fire_placed,poly_sniper_v5_eth_5m_ema200_vwap_regimerang_xa3_v7,ETH,5m,DOWN,eth-updown-5m-1779930900,1779930990000000,1779930900000000,90,0.76,6.578947368421052,5.0,5.0,,,ws_mirror,,,0.3713550626014321,0.9480081026197803
sleeve_fire_resolved,poly_sniper_v5_eth_5m_ema200_vwap_regimerang_xa3_v7,ETH,5m,DOWN,eth-updown-5m-1779930900,1779931200000000,1779930900000000,90,0.76,6.578947368421052,5.0,5.0,Down,1.5473684210526313,ws_mirror,,True,0.3713550626014321,0.9480081026197803
sleeve_fire_placed,poly_sniper_v5_eth_5m_ema200_vwap_regimerang_xa3_v7,ETH,5m,UP,eth-updown-5m-1779932100,1779932190000000,1779932100000000,90,0.59,8.474576271186441,5.0,5.0,,,ws_mirror,,,0.7384155066916946,0.561715013258134
sleeve_fire_resolved,poly_sniper_v5_eth_5m_ema200_vwap_regimerang_xa3_v7,ETH,5m,UP,eth-updown-5m-1779932100,1779932400000000,1779932100000000,90,0.59,8.474576271186441,5.0,5.0,Down,-5.0,ws_mirror,,False,0.7384155066916946,0.561715013258134
sleeve_fire_placed,poly_sniper_v5_eth_5m_ema200_vwap_regimerang_xa3_v7,ETH,5m,UP,eth-updown-5m-1779933900,1779933990000000,1779933900000000,90,0.69,7.246376811594203,5.0,5.0,,,ws_mirror,,,0.8271242345473484,0.46665170209210904
sleeve_fire_resolved,poly_sniper_v5_eth_5m_ema200_vwap_regimerang_xa3_v7,ETH,5m,UP,eth-updown-5m-1779933900,1779934200000000,1779933900000000,90,0.69,7.246376811594203,5.0,5.0,Up,2.2014492753623194,ws_mirror,,True,0.8271242345473484,0.46665170209210904
sleeve_fire_placed,poly_sniper_v5_eth_15m_trstack_vwap_offearly,ETH,15m,UP,eth-updown-15m-1779934500,1779934530000000,1779934500000000,30,0.52,9.615384615384615,5.0,5.0,,,ws_mirror,,,0.6331435424126011,0.6142036239659879
sleeve_fire_resolved,poly_sniper_v5_eth_15m_trstack_vwap_offearly,ETH,15m,UP,eth-updown-15m-1779934500,1779935400000000,1779934500000000,30,0.52,9.615384615384615,5.0,5.0,Down,-5.0,ws_mirror,,False,0.6331435424126011,0.6142036239659879
sleeve_fire_placed,poly_sniper_v5_eth_5m_ema200_vwap_regimerang_xa3_v7,ETH,5m,DOWN,eth-updown-5m-1779935400,1779935490000000,1779935400000000,90,0.76,6.578947368421052,5.0,5.0,,,ws_mirror,,,0.39195228833972695,0.9347021657035705
sleeve_fire_resolved,poly_sniper_v5_eth_5m_ema200_vwap_regimerang_xa3_v7,ETH,5m,DOWN,eth-updown-5m-1779935400,1779935700000000,1779935400000000,90,0.76,6.578947368421052,5.0,5.0,Up,-5.0,ws_mirror,,False,0.39195228833972695,0.9347021657035705
sleeve_fire_placed,poly_sniper_v5_eth_5m_ema200_vwap_regimerang_xa3_v7,ETH,5m,UP,eth-updown-5m-1779935700,1779935790000000,1779935700000000,90,0.51,9.803921568627452,5.0,5.0,,,ws_mirror,,,0.638886752254994,0.6528976569890124
sleeve_fire_resolved,poly_sniper_v5_eth_5m_ema200_vwap_regimerang_xa3_v7,ETH,5m,UP,eth-updown-5m-1779935700,1779936000000000,1779935700000000,90,0.51,9.803921568627452,5.0,5.0,Up,4.707843137254903,ws_mirror,,True,0.638886752254994,0.6528976569890124
sleeve_fire_placed,poly_sniper_v5_eth_5m_ema200_vwap_regimerang_xa3_v7,ETH,5m,DOWN,eth-updown-5m-1779937800,1779937890000000,1779937800000000,90,0.7,7.142857142857143,5.0,5.0,,,ws_mirror,,,0.46131362347465227,0.841408305735549
sleeve_fire_placed,poly_sniper_v5_eth_15m_trstack_vwap_offearly,ETH,15m,DOWN,eth-updown-15m-1779938100,1779938160000000,1779938100000000,60,0.56,8.928571428571427,5.0,5.0,,,ws_mirror,,,0.5541621402651938,0.7021090547263681
sleeve_fire_resolved,poly_sniper_v5_eth_5m_ema200_vwap_regimerang_xa3_v7,ETH,5m,DOWN,eth-updown-5m-1779937800,1779938100000000,1779937800000000,90,0.7,7.142857142857143,5.0,5.0,Down,2.1000000000000005,ws_mirror,,True,0.46131362347465227,0.841408305735549
sleeve_fire_resolved,poly_sniper_v5_eth_15m_trstack_vwap_offearly,ETH,15m,DOWN,eth-updown-15m-1779938100,1779939000000000,1779938100000000,60,0.56,8.928571428571427,5.0,5.0,Down,3.8499999999999988,ws_mirror,,True,0.5541621402651938,0.7021090547263681
sleeve_fire_placed,poly_sniper_v5_eth_15m_trstack_vwap_offearly,ETH,15m,DOWN,eth-updown-15m-1779940800,1779940830000000,1779940800000000,30,0.5,10.0,5.0,5.0,,,ws_mirror,,,0.6018748672853771,0.5728181107110657
sleeve_fire_placed,poly_sniper_v5_eth_5m_ema200_vwap_regimerang_xa3_v7,ETH,5m,DOWN,eth-updown-5m-1779941400,1779941490000000,1779941400000000,90,0.78,6.41025641025641,5.0,5.0,,,ws_mirror,,,0.36241587776581413,0.9401754353644197
sleeve_fire_placed,poly_sniper_v5_eth_15m_trstack_vwap_offearly,ETH,15m,DOWN,eth-updown-15m-1779941700,1779941760000000,1779941700000000,60,0.45,11.11111111111111,5.0,5.0,,,ws_mirror,,,0.6497777420763822,0.5477706931160704
sleeve_fire_resolved,poly_sniper_v5_eth_15m_trstack_vwap_offearly,ETH,15m,DOWN,eth-updown-15m-1779940800,1779941700000000,1779940800000000,30,0.5,10.0,5.0,5.0,Down,4.9,ws_mirror,,True,0.6018748672853771,0.5728181107110657
sleeve_fire_resolved,poly_sniper_v5_eth_5m_ema200_vwap_regimerang_xa3_v7,ETH,5m,DOWN,eth-updown-5m-1779941400,1779941700000000,1779941400000000,90,0.78,6.41025641025641,5.0,5.0,Down,1.3820512820512816,ws_mirror,,True,0.36241587776581413,0.9401754353644197
sleeve_fire_placed,poly_sniper_v5_eth_15m_trstack_vwap_offearly,ETH,15m,UP,eth-updown-15m-1779952500,1779952560000000,1779952500000000,60,0.51,9.803921568627452,5.0,5.0,,,ws_mirror,,,0.6252677035669458,0.5884699535943442
sleeve_fire_placed,poly_sniper_v5_eth_5m_ema200_vwap_regimerang_xa3_v7,ETH,5m,UP,eth-updown-5m-1779952500,1779952590000000,1779952500000000,90,0.71,7.042253521126761,5.0,5.0,,,ws_mirror,,,0.8466587345682248,0.42897689099083547
sleeve_fire_resolved,poly_sniper_v5_eth_5m_ema200_vwap_regimerang_xa3_v7,ETH,5m,UP,eth-updown-5m-1779952500,1779952800000000,1779952500000000,90,0.71,7.042253521126761,5.0,5.0,Up,2.0014084507042256,ws_mirror,,True,0.8466587345682248,0.42897689099083547
sleeve_fire_placed,poly_sniper_v5_eth_15m_trstack_vwap_offearly,ETH,15m,UP,eth-updown-15m-1779953400,1779953460000000,1779953400000000,60,0.61,8.19672131147541,5.0,5.0,,,ws_mirror,,,0.7140781761997221,0.49503169894286647
sleeve_fire_resolved,poly_sniper_v5_eth_15m_trstack_vwap_offearly,ETH,15m,UP,eth-updown-15m-1779952500,1779953400000000,1779952500000000,60,0.51,9.803921568627452,5.0,5.0,Up,4.707843137254903,ws_mirror,,True,0.6252677035669458,0.5884699535943442
sleeve_fire_resolved,poly_sniper_v5_eth_15m_trstack_vwap_offearly,ETH,15m,UP,eth-updown-15m-1779953400,1779954300000000,1779953400000000,60,0.61,8.19672131147541,5.0,5.0,Up,3.1327868852459013,ws_mirror,,True,0.7140781761997221,0.49503169894286647
sleeve_fire_placed,poly_sniper_v5_eth_15m_trstack_vwap_offearly,ETH,15m,DOWN,eth-updown-15m-1779957000,1779957060000000,1779957000000000,60,0.65,7.692307692307692,5.0,5.0,,,ws_mirror,,,0.4469225757038833,0.7569571224249865
sleeve_fire_resolved,poly_sniper_v5_eth_15m_trstack_vwap_offearly,ETH,15m,DOWN,eth-updown-15m-1779957000,1779957900000000,1779957000000000,60,0.65,7.692307692307692,5.0,5.0,Up,-5.0,ws_mirror,,False,0.4469225757038833,0.7569571224249865
sleeve_fire_placed,poly_sniper_v5_eth_5m_ema200_vwap_regimerang_xa3_v7,ETH,5m,DOWN,eth-updown-5m-1779958500,1779958590000000,1779958500000000,90,0.65,7.692307692307692,5.0,5.0,,,ws_mirror,,,0.4826570775216054,0.7915137315488576
sleeve_fire_resolved,poly_sniper_v5_eth_5m_ema200_vwap_regimerang_xa3_v7,ETH,5m,DOWN,eth-updown-5m-1779958500,1779958800000000,1779958500000000,90,0.65,7.692307692307692,5.0,5.0,Down,2.638461538461538,ws_mirror,,True,0.4826570775216054,0.7915137315488576
sleeve_fire_placed,poly_sniper_v5_eth_5m_ema200_vwap_regimerang_xa3_v7,ETH,5m,DOWN,eth-updown-5m-1779959400,1779959490000000,1779959400000000,90,0.8,6.25,5.0,5.0,,,ws_mirror,,,0.34235081995595884,0.9398088221509284
sleeve_fire_resolved,poly_sniper_v5_eth_5m_ema200_vwap_regimerang_xa3_v7,ETH,5m,DOWN,eth-updown-5m-1779959400,1779959700000000,1779959400000000,90,0.8,6.25,5.0,5.0,Up,-5.0,ws_mirror,,False,0.34235081995595884,0.9398088221509284
sleeve_fire_placed,poly_sniper_v5_eth_5m_ema200_vwap_regimerang_xa3_v7,ETH,5m,UP,eth-updown-5m-1779963300,1779963390000000,1779963300000000,90,0.65,7.692307692307692,5.0,5.0,,,ws_mirror,,,0.7983788891592841,0.4968155691727914
sleeve_fire_resolved,poly_sniper_v5_eth_5m_ema200_vwap_regimerang_xa3_v7,ETH,5m,UP,eth-updown-5m-1779963300,1779963600000000,1779963300000000,90,0.65,7.692307692307692,5.0,5.0,Down,-5.0,ws_mirror,,False,0.7983788891592841,0.4968155691727914
sleeve_fire_placed,poly_sniper_v5_eth_5m_ema200_vwap_regimerang_xa3_v7,ETH,5m,DOWN,eth-updown-5m-1779963600,1779963690000000,1779963600000000,90,0.35,14.285714285714286,5.0,5.0,,,ws_mirror,,,0.8000155774820419,0.4628101033412173
sleeve_fire_resolved,poly_sniper_v5_eth_5m_ema200_vwap_regimerang_xa3_v7,ETH,5m,DOWN,eth-updown-5m-1779963600,1779963900000000,1779963600000000,90,0.35,14.285714285714286,5.0,5.0,Down,9.100000000000001,ws_mirror,,True,0.8000155774820419,0.4628101033412173
sleeve_fire_placed,poly_sniper_v5_eth_5m_ema200_vwap_regimerang_xa3_v7,ETH,5m,UP,eth-updown-5m-1779963900,1779963990000000,1779963900000000,90,0.57,8.771929824561404,5.0,5.0,,,ws_mirror,,,0.7214281480982607,0.5495092796476881
sleeve_fire_placed,poly_sniper_v5_eth_15m_trstack_vwap_offearly,ETH,15m,UP,eth-updown-15m-1779964200,1779964260000000,1779964200000000,60,0.5,10.0,5.0,5.0,,,ws_mirror,,,0.6081464930422041,0.6200897104425478
sleeve_fire_resolved,poly_sniper_v5_eth_5m_ema200_vwap_regimerang_xa3_v7,ETH,5m,UP,eth-updown-5m-1779963900,1779964200000000,1779963900000000,90,0.57,8.771929824561404,5.0,5.0,Up,3.696491228070176,ws_mirror,,True,0.7214281480982607,0.5495092796476881
sleeve_fire_placed,poly_sniper_v5_eth_5m_ema200_vwap_regimerang_xa3_v7,ETH,5m,UP,eth-updown-5m-1779964500,1779964590000000,1779964500000000,90,0.63,7.936507936507937,5.0,5.0,,,ws_mirror,,,0.7622371123097184,0.49080976658169645
sleeve_fire_resolved,poly_sniper_v5_eth_5m_ema200_vwap_regimerang_xa3_v7,ETH,5m,UP,eth-updown-5m-1779964500,1779964800000000,1779964500000000,90,0.63,7.936507936507937,5.0,5.0,Up,2.8777777777777778,ws_mirror,,True,0.7622371123097184,0.49080976658169645
sleeve_fire_placed,poly_sniper_v5_eth_5m_ema200_vwap_regimerang_xa3_v7,ETH,5m,DOWN,eth-updown-5m-1779964800,1779964890000000,1779964800000000,90,0.28,17.857142857142854,5.0,5.0,,,ws_mirror,,,0.9120486278895177,0.38205072324423645
sleeve_fire_resolved,poly_sniper_v5_eth_15m_trstack_vwap_offearly,ETH,15m,UP,eth-updown-15m-1779964200,1779965100000000,1779964200000000,60,0.5,10.0,5.0,5.0,Up,4.9,ws_mirror,,True,0.6081464930422041,0.6200897104425478
sleeve_fire_resolved,poly_sniper_v5_eth_5m_ema200_vwap_regimerang_xa3_v7,ETH,5m,DOWN,eth-updown-5m-1779964800,1779965100000000,1779964800000000,90,0.28,17.857142857142854,5.0,5.0,Down,12.599999999999996,ws_mirror,,True,0.9120486278895177,0.38205072324423645
sleeve_fire_placed,poly_sniper_v5_eth_5m_ema200_vwap_regimerang_xa3_v7,ETH,5m,UP,eth-updown-5m-1779965700,1779965790000000,1779965700000000,90,0.56,8.928571428571427,5.0,5.0,,,ws_mirror,,,0.7048068028101412,0.6100108073683094
sleeve_fire_resolved,poly_sniper_v5_eth_5m_ema200_vwap_regimerang_xa3_v7,ETH,5m,UP,eth-updown-5m-1779965700,1779966000000000,1779965700000000,90,0.56,8.928571428571427,5.0,5.0,Down,-5.0,ws_mirror,,False,0.7048068028101412,0.6100108073683094
sleeve_fire_placed,poly_sniper_v5_eth_15m_trstack_vwap_offearly,ETH,15m,DOWN,eth-updown-15m-1779967800,1779967860000000,1779967800000000,60,0.53,9.433962264150942,5.0,5.0,,,ws_mirror,,,0.5973304827753518,0.6272306645817929
sleeve_fire_placed,poly_sniper_v5_eth_5m_ema200_vwap_regimerang_xa3_v7,ETH,5m,DOWN,eth-updown-5m-1779967800,1779967890000000,1779967800000000,90,0.62,8.064516129032258,5.0,5.0,,,ws_mirror,,,0.5045680001182226,0.7311806511539286
sleeve_fire_resolved,poly_sniper_v5_eth_5m_ema200_vwap_regimerang_xa3_v7,ETH,5m,DOWN,eth-updown-5m-1779967800,1779968100000000,1779967800000000,90,0.62,8.064516129032258,5.0,5.0,Up,-5.0,ws_mirror,,False,0.5045680001182226,0.7311806511539286
sleeve_fire_placed,poly_sniper_v5_eth_5m_ema200_vwap_regimerang_xa3_v7,ETH,5m,DOWN,eth-updown-5m-1779968100,1779968190000000,1779968100000000,90,0.6722689075630253,7.4375,5.0,5.0,,,ws_mirror,,,0.47859156041766643,0.796136583670531
