event_type,sleeve_id,asset,tf,direction,slug,fire_us,slot_start_us,fire_offset_s,fill_vwap,fill_shares,placed_size_usd,intended_size_usd,outcome,pnl_usd,book_source,exit_type,won,up_vwap,dn_vwap
sleeve_fire_placed,poly_sniper_v5_btc_15m_ema800_ribslp_hawkes_off840_v6,BTC,15m,UP,btc-updown-15m-1779892200,1779893040000000,1779892200000000,840,0.5,10.0,5.0,5.0,,,,,,,0.06946334939676511
sleeve_fire_resolved,poly_sniper_v5_btc_15m_ema800_ribslp_hawkes_off840_v6,BTC,15m,UP,btc-updown-15m-1779892200,1779893100000000,1779892200000000,840,0.5,10.0,5.0,5.0,Up,4.9,,,,,0.06946334939676511
sleeve_fire_placed,poly_sniper_v5_btc_15m_ema800_ribslp_hawkes_off840_v6,BTC,15m,DOWN,btc-updown-15m-1779893100,1779893940000000,1779893100000000,840,0.8217821782178217,6.0843373493975905,5.0,5.0,,,,,,0.29064019751553344,0.9415049165863075
sleeve_fire_resolved,poly_sniper_v5_btc_15m_ema800_ribslp_hawkes_off840_v6,BTC,15m,DOWN,btc-updown-15m-1779893100,1779894000000000,1779893100000000,840,0.8217821782178217,6.0843373493975905,5.0,5.0,Down,1.062650602409639,,,,0.29064019751553344,0.9415049165863075
sleeve_fire_placed,poly_sniper_v5_btc_15m_ema50_ema800_off600_down,BTC,15m,DOWN,btc-updown-15m-1779895800,1779896400000000,1779895800000000,600,0.28,17.857142857142854,5.0,5.0,,,,,,0.8638913094138307,0.39604938154760266
sleeve_fire_placed,poly_sniper_v5_btc_15m_ema800_ribslp_hawkes_off840_v6,BTC,15m,DOWN,btc-updown-15m-1779895800,1779896640000000,1779895800000000,840,0.5,10.0,5.0,5.0,,,,,,0.10026353515841045,
sleeve_fire_resolved,poly_sniper_v5_btc_15m_ema800_ribslp_hawkes_off840_v6,BTC,15m,DOWN,btc-updown-15m-1779895800,1779896700000000,1779895800000000,840,0.5,10.0,5.0,5.0,Down,4.9,,,,0.10026353515841045,
sleeve_fire_resolved,poly_sniper_v5_btc_15m_ema50_ema800_off600_down,BTC,15m,DOWN,btc-updown-15m-1779895800,1779896700000000,1779895800000000,600,0.28,17.857142857142854,5.0,5.0,Down,12.599999999999996,,,,0.8638913094138307,0.39604938154760266
sleeve_fire_placed,poly_sniper_v5_btc_15m_ema50_ema800_off600_down,BTC,15m,DOWN,btc-updown-15m-1779896700,1779897300000000,1779896700000000,600,0.19,26.31578947368421,5.0,5.0,,,,,,0.9341185302857914,0.3144840798857937
sleeve_fire_placed,poly_sniper_v5_btc_15m_ema800_ribslp_hawkes_off840_v6,BTC,15m,DOWN,btc-updown-15m-1779897600,1779898440000000,1779897600000000,840,0.9,5.555555555555555,5.0,5.0,,,ws_mirror,,,0.19755176560910395,0.9587737328207169
sleeve_fire_resolved,poly_sniper_v5_btc_15m_ema800_ribslp_hawkes_off840_v6,BTC,15m,DOWN,btc-updown-15m-1779897600,1779898500000000,1779897600000000,840,0.9,5.555555555555555,5.0,5.0,Down,0.5444444444444443,ws_mirror,,True,0.19755176560910395,0.9587737328207169
sleeve_fire_placed,poly_sniper_v5_btc_15m_ema50_ema800_off600_down,BTC,15m,DOWN,btc-updown-15m-1779898500,1779899100000000,1779898500000000,600,0.9900000000000001,5.05050505050505,5.0,5.0,,,ws_mirror,,,0.13091068341337855,0.99
sleeve_fire_resolved,poly_sniper_v5_btc_15m_ema50_ema800_off600_down,BTC,15m,DOWN,btc-updown-15m-1779898500,1779899400000000,1779898500000000,600,0.9900000000000001,5.05050505050505,5.0,5.0,Down,0.04949494949494898,ws_mirror,,True,0.13091068341337855,0.99
sleeve_fire_placed,poly_sniper_v5_btc_15m_ema50_ema800_off600_down,BTC,15m,DOWN,btc-updown-15m-1779899400,1779900000000000,1779899400000000,600,0.67,7.462686567164178,5.0,5.0,,,ws_mirror,,,0.46039178964081257,0.7973412339494578
sleeve_fire_placed,poly_sniper_v5_btc_15m_ema800_ribslp_hawkes_off840_v6,BTC,15m,UP,btc-updown-15m-1779899400,1779900240000000,1779899400000000,840,0.98,5.1020408163265305,5.0,5.0,,,ws_mirror,,,0.9895359371854239,0.14512492732324014
sleeve_fire_resolved,poly_sniper_v5_btc_15m_ema800_ribslp_hawkes_off840_v6,BTC,15m,UP,btc-updown-15m-1779899400,1779900300000000,1779899400000000,840,0.98,5.1020408163265305,5.0,5.0,Up,0.10000000000000009,ws_mirror,,True,0.9895359371854239,0.14512492732324014
sleeve_fire_resolved,poly_sniper_v5_btc_15m_ema50_ema800_off600_down,BTC,15m,DOWN,btc-updown-15m-1779899400,1779900300000000,1779899400000000,600,0.67,7.462686567164178,5.0,5.0,Up,-5.0,ws_mirror,,False,0.46039178964081257,0.7973412339494578
sleeve_fire_placed,poly_sniper_v5_btc_15m_ema50_ema800_off600_down,BTC,15m,DOWN,btc-updown-15m-1779901200,1779901800000000,1779901200000000,600,0.98,5.1020408163265305,5.0,5.0,,,ws_mirror,,,0.1256227643857577,0.9896216615605815
sleeve_fire_resolved,poly_sniper_v5_btc_15m_ema50_ema800_off600_down,BTC,15m,DOWN,btc-updown-15m-1779901200,1779902100000000,1779901200000000,600,0.98,5.1020408163265305,5.0,5.0,Down,0.10000000000000009,ws_mirror,,True,0.1256227643857577,0.9896216615605815
sleeve_fire_placed,poly_sniper_v5_btc_15m_ema50_ema800_off600_down,BTC,15m,DOWN,btc-updown-15m-1779903900,1779904500000000,1779903900000000,600,0.55,9.09090909090909,5.0,5.0,,,ws_mirror,,,0.5722945264465984,0.6746618592997039
sleeve_fire_resolved,poly_sniper_v5_btc_15m_ema50_ema800_off600_down,BTC,15m,DOWN,btc-updown-15m-1779903900,1779904800000000,1779903900000000,600,0.55,9.09090909090909,5.0,5.0,Down,4.009090909090908,ws_mirror,,True,0.5722945264465984,0.6746618592997039
sleeve_fire_placed,poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,BTC,5m,UP,btc-updown-5m-1779909600,1779909660000000,1779909600000000,60,0.6,8.333333333333334,5.0,5.0,,,ws_mirror,,,0.6694324099854118,0.5351318980165901
sleeve_fire_resolved,poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,BTC,5m,UP,btc-updown-5m-1779909600,1779909900000000,1779909600000000,60,0.6,8.333333333333334,5.0,5.0,Up,3.266666666666667,ws_mirror,,True,0.6694324099854118,0.5351318980165901
sleeve_fire_placed,poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,BTC,5m,UP,btc-updown-5m-1779910200,1779910260000000,1779910200000000,60,0.65,7.692307692307692,5.0,5.0,,,ws_mirror,,,0.7533386869224802,0.471410174409535
sleeve_fire_resolved,poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,BTC,5m,UP,btc-updown-5m-1779910200,1779910500000000,1779910200000000,60,0.65,7.692307692307692,5.0,5.0,Up,2.638461538461538,ws_mirror,,True,0.7533386869224802,0.471410174409535
sleeve_fire_placed,poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,BTC,5m,UP,btc-updown-5m-1779910800,1779911070000000,1779910800000000,270,0.01,500.0,5.0,5.0,,,ws_mirror,,,0.043797611157434135,
sleeve_fire_resolved,poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,BTC,5m,UP,btc-updown-5m-1779910800,1779911100000000,1779910800000000,270,0.01,500.0,5.0,5.0,Down,-5.0,ws_mirror,,False,0.043797611157434135,
sleeve_fire_placed,poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,BTC,5m,DOWN,btc-updown-5m-1779911100,1779911190000000,1779911100000000,90,0.54,9.25925925925926,5.0,5.0,,,ws_mirror,,,0.6002454735346165,0.6199355091721752
sleeve_fire_placed,poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,BTC,5m,DOWN,btc-updown-5m-1779911100,1779911370000000,1779911100000000,270,0.95,5.2631578947368425,5.0,5.0,,,ws_mirror,,,0.1983551252588515,0.9819778441843195
sleeve_fire_resolved,poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,BTC,5m,DOWN,btc-updown-5m-1779911100,1779911400000000,1779911100000000,270,0.95,5.2631578947368425,5.0,5.0,Down,0.2578947368421055,ws_mirror,,True,0.1983551252588515,0.9819778441843195
sleeve_fire_resolved,poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,BTC,5m,DOWN,btc-updown-5m-1779911100,1779911400000000,1779911100000000,90,0.54,9.25925925925926,5.0,5.0,Down,4.174074074074073,ws_mirror,,True,0.6002454735346165,0.6199355091721752
sleeve_fire_placed,poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,BTC,5m,UP,btc-updown-5m-1779912300,1779912390000000,1779912300000000,90,0.72,6.944444444444445,5.0,5.0,,,ws_mirror,,,0.8805528041572646,0.4053095597046174
sleeve_fire_placed,poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,BTC,5m,UP,btc-updown-5m-1779912300,1779912450000000,1779912300000000,150,0.93,5.376344086021505,5.0,5.0,,,ws_mirror,,,0.9787269785086367,0.20013842638311555
sleeve_fire_placed,poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,BTC,5m,UP,btc-updown-5m-1779912300,1779912480000000,1779912300000000,180,0.9199999999999999,5.434782608695652,5.0,5.0,,,ws_mirror,,,0.9775657186483713,0.20713577351055976
sleeve_fire_resolved,poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,BTC,5m,UP,btc-updown-5m-1779912300,1779912600000000,1779912300000000,150,0.93,5.376344086021505,5.0,5.0,Up,0.368817204301075,ws_mirror,,True,0.9787269785086367,0.20013842638311555
sleeve_fire_resolved,poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,BTC,5m,UP,btc-updown-5m-1779912300,1779912600000000,1779912300000000,180,0.9199999999999999,5.434782608695652,5.0,5.0,Up,0.4260869565217395,ws_mirror,,True,0.9775657186483713,0.20713577351055976
sleeve_fire_resolved,poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,BTC,5m,UP,btc-updown-5m-1779912300,1779912600000000,1779912300000000,90,0.72,6.944444444444445,5.0,5.0,Up,1.9055555555555557,ws_mirror,,True,0.8805528041572646,0.4053095597046174
sleeve_fire_placed,poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,BTC,5m,UP,btc-updown-5m-1779912600,1779912750000000,1779912600000000,150,0.59,8.474576271186441,5.0,5.0,,,ws_mirror,,,0.7242876401715591,0.5608004900466251
sleeve_fire_placed,poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,BTC,5m,UP,btc-updown-5m-1779912600,1779912810000000,1779912600000000,210,0.67,7.462686567164178,5.0,5.0,,,ws_mirror,,,0.8033211784257441,0.472709696
sleeve_fire_placed,poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,BTC,5m,UP,btc-updown-5m-1779912600,1779912840000000,1779912600000000,240,0.65,7.692307692307692,5.0,5.0,,,ws_mirror,,,0.7906494408168715,0.4908518018805853
sleeve_fire_placed,poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,BTC,5m,UP,btc-updown-5m-1779912600,1779912870000000,1779912600000000,270,0.9900000000000001,5.05050505050505,5.0,5.0,,,ws_mirror,,,0.9900000000000001,0.08645225023083106
sleeve_fire_placed,poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,BTC,5m,UP,btc-updown-5m-1779912900,1779912930000000,1779912900000000,30,0.57,8.771929824561404,5.0,5.0,,,ws_mirror,,,0.7282004502880401,0.5616439644449838
sleeve_fire_placed,poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,BTC,5m,UP,btc-updown-5m-1779912900,1779912960000000,1779912900000000,60,0.57,8.771929824561404,5.0,5.0,,,ws_mirror,,,0.725558062611988,0.5888973298916427
sleeve_fire_resolved,poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,BTC,5m,UP,btc-updown-5m-1779912600,1779912900000000,1779912600000000,210,0.67,7.462686567164178,5.0,5.0,Up,2.413432835820895,ws_mirror,,True,0.8033211784257441,0.472709696
sleeve_fire_resolved,poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,BTC,5m,UP,btc-updown-5m-1779912600,1779912900000000,1779912600000000,240,0.65,7.692307692307692,5.0,5.0,Up,2.638461538461538,ws_mirror,,True,0.7906494408168715,0.4908518018805853
sleeve_fire_resolved,poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,BTC,5m,UP,btc-updown-5m-1779912600,1779912900000000,1779912600000000,150,0.59,8.474576271186441,5.0,5.0,Up,3.4050847457627125,ws_mirror,,True,0.7242876401715591,0.5608004900466251
sleeve_fire_resolved,poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,BTC,5m,UP,btc-updown-5m-1779912600,1779912900000000,1779912600000000,270,0.9900000000000001,5.05050505050505,5.0,5.0,Up,0.04949494949494898,ws_mirror,,True,0.9900000000000001,0.08645225023083106
sleeve_fire_placed,poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,BTC,5m,UP,btc-updown-5m-1779912900,1779913110000000,1779912900000000,210,0.9599999999999999,5.208333333333334,5.0,5.0,,,ws_mirror,,,0.9852668216879479,0.16357061773621456
sleeve_fire_placed,poly_sniper_v5_btc_15m_ema50_ema800_off600_down,BTC,15m,DOWN,btc-updown-15m-1779913800,1779914400000000,1779913800000000,600,0.81,6.172839506172839,5.0,5.0,,,ws_mirror,,,0.3215992584887137,0.9396666830615973
sleeve_fire_resolved,poly_sniper_v5_btc_15m_ema50_ema800_off600_down,BTC,15m,DOWN,btc-updown-15m-1779913800,1779914700000000,1779913800000000,600,0.81,6.172839506172839,5.0,5.0,Down,1.1493827160493824,ws_mirror,,True,0.3215992584887137,0.9396666830615973
sleeve_fire_placed,poly_sniper_v5_btc_15m_ema50_ema800_off600_down,BTC,15m,DOWN,btc-updown-15m-1779914700,1779915300000000,1779914700000000,600,0.49,10.204081632653061,5.0,5.0,,,ws_mirror,,,0.6286727874866255,0.6317746558882995
sleeve_fire_resolved,poly_sniper_v5_btc_15m_ema50_ema800_off600_down,BTC,15m,DOWN,btc-updown-15m-1779914700,1779915600000000,1779914700000000,600,0.49,10.204081632653061,5.0,5.0,Up,-5.0,ws_mirror,,False,0.6286727874866255,0.6317746558882995
sleeve_fire_placed,poly_sniper_v5_btc_15m_ema50_ema800_off600_down,BTC,15m,DOWN,btc-updown-15m-1779915600,1779916200000000,1779915600000000,600,0.98,5.1020408163265305,5.0,5.0,,,ws_mirror,,,0.12147468607305931,0.9891962757000751
sleeve_fire_resolved,poly_sniper_v5_btc_15m_ema50_ema800_off600_down,BTC,15m,DOWN,btc-updown-15m-1779915600,1779916500000000,1779915600000000,600,0.98,5.1020408163265305,5.0,5.0,Down,0.10000000000000009,ws_mirror,,True,0.12147468607305931,0.9891962757000751
sleeve_fire_placed,poly_sniper_v5_btc_15m_ema800_ribslp_hawkes_off840_v6,BTC,15m,DOWN,btc-updown-15m-1779916500,1779917340000000,1779916500000000,840,0.8700000000000001,5.747126436781609,5.0,5.0,,,ws_mirror,,,0.249013040990272,0.9646020672641539
sleeve_fire_resolved,poly_sniper_v5_btc_15m_ema800_ribslp_hawkes_off840_v6,BTC,15m,DOWN,btc-updown-15m-1779916500,1779917400000000,1779916500000000,840,0.8700000000000001,5.747126436781609,5.0,5.0,Down,0.7321839080459763,ws_mirror,,True,0.249013040990272,0.9646020672641539
sleeve_fire_placed,poly_sniper_v5_btc_15m_ema50_ema800_off600_down,BTC,15m,DOWN,btc-updown-15m-1779918300,1779918900000000,1779918300000000,600,0.9599999999999999,5.208333333333334,5.0,5.0,,,ws_mirror,,,0.126237071693518,0.9854804099151644
sleeve_fire_resolved,poly_sniper_v5_btc_15m_ema50_ema800_off600_down,BTC,15m,DOWN,btc-updown-15m-1779918300,1779919200000000,1779918300000000,600,0.9599999999999999,5.208333333333334,5.0,5.0,Down,0.20416666666666744,ws_mirror,,True,0.126237071693518,0.9854804099151644
sleeve_fire_placed,poly_sniper_v5_btc_15m_ema50_ema800_off600_down,BTC,15m,DOWN,btc-updown-15m-1779919200,1779919800000000,1779919200000000,600,0.17647058823529413,28.333333333333332,5.0,5.0,,,ws_mirror,,,0.9431726471054644,0.2861605456305388
sleeve_fire_resolved,poly_sniper_v5_btc_15m_ema50_ema800_off600_down,BTC,15m,DOWN,btc-updown-15m-1779919200,1779920100000000,1779919200000000,600,0.17647058823529413,28.333333333333332,5.0,5.0,Down,22.866666666666664,ws_mirror,,True,0.9431726471054644,0.2861605456305388
sleeve_fire_placed,poly_sniper_v5_btc_15m_ema800_ribslp_hawkes_off840_v6,BTC,15m,UP,btc-updown-15m-1779921000,1779921840000000,1779921000000000,840,0.97,5.154639175257732,5.0,5.0,,,ws_mirror,,,0.9864759912810109,0.09305023637761532
sleeve_fire_resolved,poly_sniper_v5_btc_15m_ema800_ribslp_hawkes_off840_v6,BTC,15m,UP,btc-updown-15m-1779921000,1779921900000000,1779921000000000,840,0.97,5.154639175257732,5.0,5.0,Up,0.15154639175257745,ws_mirror,,True,0.9864759912810109,0.09305023637761532
sleeve_fire_placed,poly_sniper_v5_btc_15m_ema50_ema800_off600_down,BTC,15m,DOWN,btc-updown-15m-1779921900,1779922500000000,1779921900000000,600,0.9599999999999999,5.208333333333334,5.0,5.0,,,ws_mirror,,,0.13049454376952485,0.9844852953617196
sleeve_fire_resolved,poly_sniper_v5_btc_15m_ema50_ema800_off600_down,BTC,15m,DOWN,btc-updown-15m-1779921900,1779922800000000,1779921900000000,600,0.9599999999999999,5.208333333333334,5.0,5.0,Down,0.20416666666666744,ws_mirror,,True,0.13049454376952485,0.9844852953617196
sleeve_fire_placed,poly_sniper_v5_btc_15m_ema800_ribslp_hawkes_off840_v6,BTC,15m,DOWN,btc-updown-15m-1779922800,1779923640000000,1779922800000000,840,0.23715415019762842,21.083333333333336,5.0,5.0,,,ws_mirror,,,0.9342191283903776,0.3193900063548199
sleeve_fire_resolved,poly_sniper_v5_btc_15m_ema800_ribslp_hawkes_off840_v6,BTC,15m,DOWN,btc-updown-15m-1779922800,1779923700000000,1779922800000000,840,0.23715415019762842,21.083333333333336,5.0,5.0,Up,-5.0,ws_mirror,,False,0.9342191283903776,0.3193900063548199
sleeve_fire_placed,poly_sniper_v5_btc_15m_ema800_ribslp_hawkes_off840_v6,BTC,15m,UP,btc-updown-15m-1779924600,1779925440000000,1779924600000000,840,0.93,5.376344086021505,5.0,5.0,,,ws_mirror,,,0.971896513533868,0.16295034354981203
sleeve_fire_resolved,poly_sniper_v5_btc_15m_ema800_ribslp_hawkes_off840_v6,BTC,15m,UP,btc-updown-15m-1779924600,1779925500000000,1779924600000000,840,0.93,5.376344086021505,5.0,5.0,Up,0.368817204301075,ws_mirror,,True,0.971896513533868,0.16295034354981203
sleeve_fire_placed,poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,BTC,5m,DOWN,btc-updown-5m-1779925500,1779925710000000,1779925500000000,210,0.01,500.0,5.0,5.0,,,ws_mirror,,,,0.07676728083139642
sleeve_fire_placed,poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,BTC,5m,DOWN,btc-updown-5m-1779925500,1779925740000000,1779925500000000,240,0.01,500.0,5.0,5.0,,,ws_mirror,,,,0.04845100610104947
sleeve_fire_resolved,poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,BTC,5m,DOWN,btc-updown-5m-1779925500,1779925800000000,1779925500000000,210,0.01,500.0,5.0,5.0,Up,-5.0,ws_mirror,,False,,0.07676728083139642
sleeve_fire_resolved,poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,BTC,5m,DOWN,btc-updown-5m-1779925500,1779925800000000,1779925500000000,240,0.01,500.0,5.0,5.0,Up,-5.0,ws_mirror,,False,,0.04845100610104947
sleeve_fire_placed,poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,BTC,5m,UP,btc-updown-5m-1779926400,1779926490000000,1779926400000000,90,0.93,5.376344086021505,5.0,5.0,,,ws_mirror,,,0.9772467600736173,0.20628491736521243
sleeve_fire_placed,poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,BTC,5m,UP,btc-updown-5m-1779926400,1779926520000000,1779926400000000,120,0.8900000000000001,5.617977528089887,5.0,5.0,,,ws_mirror,,,0.9753314022883186,0.21888638226096996
sleeve_fire_placed,poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,BTC,5m,UP,btc-updown-5m-1779926400,1779926550000000,1779926400000000,150,0.91,5.4945054945054945,5.0,5.0,,,ws_mirror,,,0.9801662501849208,0.19235048430113924
sleeve_fire_placed,poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,BTC,5m,UP,btc-updown-5m-1779926400,1779926580000000,1779926400000000,180,0.98,5.1020408163265305,5.0,5.0,,,ws_mirror,,,0.9885526115650322,0.10338331126738766
sleeve_fire_placed,poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,BTC,5m,UP,btc-updown-5m-1779926700,1779926730000000,1779926700000000,30,0.61,8.19672131147541,5.0,5.0,,,ws_mirror,,,0.7338457319273254,0.5362378589125842
sleeve_fire_placed,poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,BTC,5m,UP,btc-updown-5m-1779926700,1779926760000000,1779926700000000,60,0.58,8.620689655172415,5.0,5.0,,,ws_mirror,,,0.6899730720505101,0.5673374428315768
sleeve_fire_resolved,poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,BTC,5m,UP,btc-updown-5m-1779926400,1779926700000000,1779926400000000,90,0.93,5.376344086021505,5.0,5.0,Up,0.368817204301075,ws_mirror,,True,0.9772467600736173,0.20628491736521243
sleeve_fire_resolved,poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,BTC,5m,UP,btc-updown-5m-1779926400,1779926700000000,1779926400000000,150,0.91,5.4945054945054945,5.0,5.0,Up,0.48461538461538445,ws_mirror,,True,0.9801662501849208,0.19235048430113924
sleeve_fire_resolved,poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,BTC,5m,UP,btc-updown-5m-1779926400,1779926700000000,1779926400000000,180,0.98,5.1020408163265305,5.0,5.0,Up,0.10000000000000009,ws_mirror,,True,0.9885526115650322,0.10338331126738766
sleeve_fire_resolved,poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,BTC,5m,UP,btc-updown-5m-1779926400,1779926700000000,1779926400000000,120,0.8900000000000001,5.617977528089887,5.0,5.0,Up,0.6056179775280892,ws_mirror,,True,0.9753314022883186,0.21888638226096996
sleeve_fire_resolved,poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,BTC,5m,UP,btc-updown-5m-1779926700,1779927000000000,1779926700000000,30,0.61,8.19672131147541,5.0,5.0,Down,-4.999999999999999,ws_mirror,,False,0.7338457319273254,0.5362378589125842
sleeve_fire_resolved,poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,BTC,5m,UP,btc-updown-5m-1779926700,1779927000000000,1779926700000000,60,0.58,8.620689655172415,5.0,5.0,Down,-5.0,ws_mirror,,False,0.6899730720505101,0.5673374428315768
sleeve_fire_placed,poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,BTC,5m,UP,btc-updown-5m-1779927000,1779927240000000,1779927000000000,240,0.01,500.0,5.0,5.0,,,ws_mirror,,,0.05229084824492059,
sleeve_fire_placed,poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,BTC,5m,UP,btc-updown-5m-1779927000,1779927270000000,1779927000000000,270,0.01,500.0,5.0,5.0,,,ws_mirror,,,0.0341623046260884,
sleeve_fire_placed,poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,BTC,5m,UP,btc-updown-5m-1779927300,1779927330000000,1779927300000000,30,0.65,7.692307692307692,5.0,5.0,,,ws_mirror,,,0.8077973849716702,0.4829350435002054
sleeve_fire_placed,poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,BTC,5m,UP,btc-updown-5m-1779927300,1779927360000000,1779927300000000,60,0.73,6.8493150684931505,5.0,5.0,,,ws_mirror,,,0.9234146960159033,0.40207846841976924
sleeve_fire_resolved,poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,BTC,5m,UP,btc-updown-5m-1779927000,1779927300000000,1779927000000000,240,0.01,500.0,5.0,5.0,Down,-5.0,ws_mirror,,False,0.05229084824492059,
sleeve_fire_resolved,poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,BTC,5m,UP,btc-updown-5m-1779927000,1779927300000000,1779927000000000,270,0.01,500.0,5.0,5.0,Down,-5.0,ws_mirror,,False,0.0341623046260884,
sleeve_fire_placed,poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,BTC,5m,UP,btc-updown-5m-1779927300,1779927390000000,1779927300000000,90,0.84,5.9523809523809526,5.0,5.0,,,ws_mirror,,,0.9620756941861843,0.2506449396153452
sleeve_fire_placed,poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,BTC,5m,UP,btc-updown-5m-1779927300,1779927420000000,1779927300000000,120,0.83,6.024096385542169,5.0,5.0,,,ws_mirror,,,0.9607943119088763,0.2596604602770359
sleeve_fire_placed,poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,BTC,5m,UP,btc-updown-5m-1779927300,1779927450000000,1779927300000000,150,0.8700000000000001,5.747126436781609,5.0,5.0,,,ws_mirror,,,0.9655761309225528,0.24821277903170538
sleeve_fire_placed,poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,BTC,5m,UP,btc-updown-5m-1779927300,1779927480000000,1779927300000000,180,0.978454042612672,5.110102040816327,5.0,5.0,,,ws_mirror,,,0.9880312213883246,0.12786846559212306
sleeve_fire_resolved,poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,BTC,5m,UP,btc-updown-5m-1779927300,1779927600000000,1779927300000000,180,0.978454042612672,5.110102040816327,5.0,5.0,Up,0.10789999999999993,ws_mirror,,True,0.9880312213883246,0.12786846559212306
sleeve_fire_resolved,poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,BTC,5m,UP,btc-updown-5m-1779927300,1779927600000000,1779927300000000,150,0.8700000000000001,5.747126436781609,5.0,5.0,Up,0.7321839080459763,ws_mirror,,True,0.9655761309225528,0.24821277903170538
sleeve_fire_resolved,poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,BTC,5m,UP,btc-updown-5m-1779927300,1779927600000000,1779927300000000,120,0.83,6.024096385542169,5.0,5.0,Up,1.0036144578313255,ws_mirror,,True,0.9607943119088763,0.2596604602770359
sleeve_fire_resolved,poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,BTC,5m,UP,btc-updown-5m-1779927300,1779927600000000,1779927300000000,60,0.73,6.8493150684931505,5.0,5.0,Up,1.8123287671232877,ws_mirror,,True,0.9234146960159033,0.40207846841976924
sleeve_fire_resolved,poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,BTC,5m,UP,btc-updown-5m-1779927300,1779927600000000,1779927300000000,30,0.65,7.692307692307692,5.0,5.0,Up,2.638461538461538,ws_mirror,,True,0.8077973849716702,0.4829350435002054
sleeve_fire_resolved,poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,BTC,5m,UP,btc-updown-5m-1779927300,1779927600000000,1779927300000000,90,0.84,5.9523809523809526,5.0,5.0,Up,0.9333333333333335,ws_mirror,,True,0.9620756941861843,0.2506449396153452
