run_ts,status,eval_bar_ts,btc_above_100dma,btc_50dma_rising,breadth,target_basket
2026-08-13T17:05:23.960845+00:00,FLAT,2026-08-13T16:00:00+00:00,False,True,4/9,FLAT
2026-08-13T18:05:29.272933+00:00,FLAT,2026-08-13T16:00:00+00:00,False,True,4/9,FLAT
2026-08-13T19:05:34.514581+00:00,FLAT,2026-08-13T16:00:00+00:00,False,True,4/9,FLAT
2026-08-13T20:05:39.533705+00:00,FLAT,2026-08-13T20:00:00+00:00,False,True,4/9,FLAT
2026-08-13T21:05:26.079438+00:00,FLAT,2026-08-13T20:00:00+00:00,False,True,4/9,FLAT
2026-08-13T23:05:26.798465+00:00,FLAT,2026-08-13T20:00:00+00:00,False,True,4/9,FLAT
2026-08-14T00:05:44.045144+00:00,FLAT,2026-08-14T00:00:00+00:00,False,True,4/9,FLAT
2026-08-14T01:05:26.053360+00:00,FLAT,2026-08-14T00:00:00+00:00,False,True,4/9,FLAT
2026-08-14T02:05:24.560591+00:00,FLAT,2026-08-14T00:00:00+00:00,False,True,4/9,FLAT
2026-08-14T03:05:23.809470+00:00,FLAT,2026-08-14T00:00:00+00:00,False,True,4/9,FLAT
2026-08-14T04:05:40.398629+00:00,FLAT,2026-08-14T04:00:00+00:00,False,True,3/9,FLAT
2026-08-14T05:05:21.183925+00:00,FLAT,2026-08-14T04:00:00+00:00,False,True,3/9,FLAT
2026-08-14T06:05:30.331229+00:00,FLAT,2026-08-14T04:00:00+00:00,False,True,3/9,FLAT
2026-08-14T07:05:29.952829+00:00,FLAT,2026-08-14T04:00:00+00:00,False,True,3/9,FLAT
2026-08-14T08:05:42.049379+00:00,FLAT,2026-08-14T08:00:00+00:00,False,True,2/9,FLAT
2026-08-14T09:05:33.244451+00:00,FLAT,2026-08-14T08:00:00+00:00,False,True,2/9,FLAT
2026-08-14T10:05:24.927709+00:00,FLAT,2026-08-14T08:00:00+00:00,False,True,2/9,FLAT
2026-08-14T11:05:27.749854+00:00,FLAT,2026-08-14T08:00:00+00:00,False,True,2/9,FLAT
2026-08-14T12:05:48.919952+00:00,FLAT,2026-08-14T12:00:00+00:00,False,True,2/9,FLAT
2026-08-14T13:05:38.808099+00:00,FLAT,2026-08-14T12:00:00+00:00,False,True,2/9,FLAT
2026-08-14T14:05:26.867687+00:00,FLAT,2026-08-14T12:00:00+00:00,False,True,2/9,FLAT
2026-08-14T15:05:21.965231+00:00,FLAT,2026-08-14T12:00:00+00:00,False,True,2/9,FLAT
2026-08-14T16:05:42.209983+00:00,FLAT,2026-08-14T16:00:00+00:00,False,True,2/9,FLAT
2026-08-14T17:05:35.091760+00:00,FLAT,2026-08-14T16:00:00+00:00,False,True,2/9,FLAT
2026-08-14T18:05:24.696511+00:00,FLAT,2026-08-14T16:00:00+00:00,False,True,2/9,FLAT
2026-08-14T19:05:30.949787+00:00,FLAT,2026-08-14T16:00:00+00:00,False,True,2/9,FLAT
2026-08-14T20:05:38.777848+00:00,FLAT,2026-08-14T20:00:00+00:00,False,True,2/9,FLAT
2026-08-14T21:05:28.258541+00:00,FLAT,2026-08-14T20:00:00+00:00,False,True,2/9,FLAT
2026-08-14T22:05:28.036146+00:00,FLAT,2026-08-14T20:00:00+00:00,False,True,2/9,FLAT
2026-08-15T00:05:44.011616+00:00,FLAT,2026-08-15T00:00:00+00:00,False,True,2/9,FLAT
2026-08-15T01:05:32.390972+00:00,FLAT,2026-08-15T00:00:00+00:00,False,True,2/9,FLAT
2026-08-15T02:05:29.014953+00:00,FLAT,2026-08-15T00:00:00+00:00,False,True,2/9,FLAT
2026-08-15T03:05:24.328085+00:00,FLAT,2026-08-15T00:00:00+00:00,False,True,2/9,FLAT
2026-08-15T04:05:27.411646+00:00,FLAT,2026-08-15T04:00:00+00:00,False,True,3/9,FLAT
2026-08-15T05:05:21.399316+00:00,FLAT,2026-08-15T04:00:00+00:00,False,True,3/9,FLAT
2026-08-15T06:05:22.430220+00:00,FLAT,2026-08-15T04:00:00+00:00,False,True,3/9,FLAT
2026-08-15T07:05:27.124714+00:00,FLAT,2026-08-15T04:00:00+00:00,False,True,3/9,FLAT
2026-08-15T08:08:40.332667+00:00,FLAT,2026-08-15T08:00:00+00:00,False,True,3/9,FLAT
2026-08-15T09:05:22.718398+00:00,FLAT,2026-08-15T08:00:00+00:00,False,True,3/9,FLAT
2026-08-15T10:05:21.090451+00:00,FLAT,2026-08-15T08:00:00+00:00,False,True,3/9,FLAT
2026-08-15T11:05:18.421566+00:00,FLAT,2026-08-15T08:00:00+00:00,False,True,3/9,FLAT
2026-08-15T12:05:30.919751+00:00,FLAT,2026-08-15T12:00:00+00:00,False,True,3/9,FLAT
2026-08-15T13:05:33.533362+00:00,FLAT,2026-08-15T12:00:00+00:00,False,True,3/9,FLAT
2026-08-15T14:05:24.652780+00:00,FLAT,2026-08-15T12:00:00+00:00,False,True,3/9,FLAT
2026-08-15T15:05:33.785710+00:00,FLAT,2026-08-15T12:00:00+00:00,False,True,3/9,FLAT
2026-08-15T16:05:31.699747+00:00,FLAT,2026-08-15T16:00:00+00:00,False,True,2/9,FLAT
2026-08-15T17:05:31.834336+00:00,FLAT,2026-08-15T16:00:00+00:00,False,True,2/9,FLAT
2026-08-15T18:05:28.777995+00:00,FLAT,2026-08-15T16:00:00+00:00,False,True,2/9,FLAT
2026-08-15T19:05:25.477373+00:00,FLAT,2026-08-15T16:00:00+00:00,False,True,2/9,FLAT
2026-08-15T20:05:34.718561+00:00,FLAT,2026-08-15T20:00:00+00:00,False,True,2/9,FLAT
2026-08-15T21:05:22.181108+00:00,FLAT,2026-08-15T20:00:00+00:00,False,True,2/9,FLAT
2026-08-15T22:05:26.782899+00:00,FLAT,2026-08-15T20:00:00+00:00,False,True,2/9,FLAT
2026-08-15T23:05:21.198687+00:00,FLAT,2026-08-15T20:00:00+00:00,False,True,2/9,FLAT
2026-08-16T00:05:28.934654+00:00,FLAT,2026-08-16T00:00:00+00:00,False,True,2/9,FLAT
2026-08-16T01:05:18.008734+00:00,FLAT,2026-08-16T00:00:00+00:00,False,True,2/9,FLAT
2026-08-16T02:05:22.915238+00:00,FLAT,2026-08-16T00:00:00+00:00,False,True,2/9,FLAT
2026-08-16T03:05:24.453039+00:00,FLAT,2026-08-16T00:00:00+00:00,False,True,2/9,FLAT
2026-08-16T04:05:37.147385+00:00,FLAT,2026-08-16T04:00:00+00:00,False,True,2/9,FLAT
2026-08-16T05:05:21.177409+00:00,FLAT,2026-08-16T04:00:00+00:00,False,True,2/9,FLAT
2026-08-16T06:05:23.660711+00:00,FLAT,2026-08-16T04:00:00+00:00,False,True,2/9,FLAT
2026-08-16T07:05:17.804497+00:00,FLAT,2026-08-16T04:00:00+00:00,False,True,2/9,FLAT
2026-08-16T08:05:29.076452+00:00,FLAT,2026-08-16T08:00:00+00:00,False,True,2/9,FLAT
2026-08-16T09:05:17.787410+00:00,FLAT,2026-08-16T08:00:00+00:00,False,True,2/9,FLAT
2026-08-16T10:05:20.293237+00:00,FLAT,2026-08-16T08:00:00+00:00,False,True,2/9,FLAT
2026-08-16T11:05:20.585502+00:00,FLAT,2026-08-16T08:00:00+00:00,False,True,2/9,FLAT
2026-08-16T12:05:26.590261+00:00,FLAT,2026-08-16T12:00:00+00:00,False,True,2/9,FLAT
2026-08-16T13:05:20.784166+00:00,FLAT,2026-08-16T12:00:00+00:00,False,True,2/9,FLAT
2026-08-16T14:05:24.933891+00:00,FLAT,2026-08-16T12:00:00+00:00,False,True,2/9,FLAT
2026-08-16T15:05:20.564760+00:00,FLAT,2026-08-16T12:00:00+00:00,False,True,2/9,FLAT
2026-08-16T16:05:26.724481+00:00,FLAT,2026-08-16T16:00:00+00:00,False,True,2/9,FLAT
2026-08-16T17:05:24.269494+00:00,FLAT,2026-08-16T16:00:00+00:00,False,True,2/9,FLAT
2026-08-16T18:05:30.156480+00:00,FLAT,2026-08-16T16:00:00+00:00,False,True,2/9,FLAT
2026-08-16T19:05:22.488868+00:00,FLAT,2026-08-16T16:00:00+00:00,False,True,2/9,FLAT
2026-08-16T20:05:26.613916+00:00,FLAT,2026-08-16T20:00:00+00:00,False,True,2/9,FLAT
2026-08-16T21:05:21.087212+00:00,FLAT,2026-08-16T20:00:00+00:00,False,True,2/9,FLAT
2026-08-16T22:05:20.724376+00:00,FLAT,2026-08-16T20:00:00+00:00,False,True,2/9,FLAT
2026-08-16T23:05:17.752544+00:00,FLAT,2026-08-16T20:00:00+00:00,False,True,2/9,FLAT
2026-08-17T00:05:28.977252+00:00,FLAT,2026-08-17T00:00:00+00:00,False,True,2/9,FLAT
2026-08-17T01:05:20.636216+00:00,FLAT,2026-08-17T00:00:00+00:00,False,True,2/9,FLAT
2026-08-17T02:05:20.554245+00:00,FLAT,2026-08-17T00:00:00+00:00,False,True,2/9,FLAT
2026-08-17T03:05:17.721659+00:00,FLAT,2026-08-17T00:00:00+00:00,False,True,2/9,FLAT
2026-08-17T04:05:33.573105+00:00,FLAT,2026-08-17T04:00:00+00:00,False,True,2/9,FLAT
2026-08-17T05:05:20.494852+00:00,FLAT,2026-08-17T04:00:00+00:00,False,True,2/9,FLAT
2026-08-17T06:05:19.243168+00:00,FLAT,2026-08-17T04:00:00+00:00,False,True,2/9,FLAT
2026-08-17T07:05:20.647331+00:00,FLAT,2026-08-17T04:00:00+00:00,False,True,2/9,FLAT
2026-08-17T08:05:26.816069+00:00,FLAT,2026-08-17T08:00:00+00:00,False,True,2/9,FLAT
2026-08-17T09:05:21.209962+00:00,FLAT,2026-08-17T08:00:00+00:00,False,True,2/9,FLAT
2026-08-17T10:05:21.084356+00:00,FLAT,2026-08-17T08:00:00+00:00,False,True,2/9,FLAT
2026-08-17T11:05:18.965398+00:00,FLAT,2026-08-17T08:00:00+00:00,False,True,2/9,FLAT
2026-08-17T12:05:29.261384+00:00,FLAT,2026-08-17T12:00:00+00:00,False,True,3/9,FLAT
2026-08-17T13:05:21.333003+00:00,FLAT,2026-08-17T12:00:00+00:00,False,True,3/9,FLAT
2026-08-17T14:05:21.177039+00:00,FLAT,2026-08-17T12:00:00+00:00,False,True,3/9,FLAT
2026-08-17T15:05:22.796160+00:00,FLAT,2026-08-17T12:00:00+00:00,False,True,3/9,FLAT
2026-08-17T18:05:41.482548+00:00,FLAT,2026-08-17T16:00:00+00:00,False,True,3/9,FLAT
2026-08-17T19:05:26.321232+00:00,FLAT,2026-08-17T16:00:00+00:00,False,True,3/9,FLAT
2026-08-17T20:05:39.522429+00:00,FLAT,2026-08-17T20:00:00+00:00,False,True,3/9,FLAT
2026-08-17T21:05:23.290290+00:00,FLAT,2026-08-17T20:00:00+00:00,False,True,3/9,FLAT
2026-08-17T22:05:25.950330+00:00,FLAT,2026-08-17T20:00:00+00:00,False,True,3/9,FLAT
2026-08-17T23:05:32.044176+00:00,FLAT,2026-08-17T20:00:00+00:00,False,True,3/9,FLAT
2026-08-18T00:05:38.993269+00:00,FLAT,2026-08-18T00:00:00+00:00,False,True,3/9,FLAT
2026-08-18T01:05:26.698588+00:00,FLAT,2026-08-18T00:00:00+00:00,False,True,3/9,FLAT
2026-08-18T02:05:40.942332+00:00,FLAT,2026-08-18T00:00:00+00:00,False,True,3/9,FLAT
2026-08-18T03:05:30.546479+00:00,FLAT,2026-08-18T00:00:00+00:00,False,True,3/9,FLAT
2026-08-18T04:05:41.415387+00:00,FLAT,2026-08-18T04:00:00+00:00,False,True,3/9,FLAT
2026-08-18T05:05:28.969435+00:00,FLAT,2026-08-18T04:00:00+00:00,False,True,3/9,FLAT
2026-08-18T06:05:27.124992+00:00,FLAT,2026-08-18T04:00:00+00:00,False,True,3/9,FLAT
2026-08-18T07:05:27.523892+00:00,FLAT,2026-08-18T04:00:00+00:00,False,True,3/9,FLAT
2026-08-18T08:05:35.351711+00:00,FLAT,2026-08-18T08:00:00+00:00,False,True,3/9,FLAT
2026-08-18T09:05:25.196994+00:00,FLAT,2026-08-18T08:00:00+00:00,False,True,3/9,FLAT
2026-08-18T10:05:22.426660+00:00,FLAT,2026-08-18T08:00:00+00:00,False,True,3/9,FLAT
2026-08-18T11:05:24.979381+00:00,FLAT,2026-08-18T08:00:00+00:00,False,True,3/9,FLAT
2026-08-18T12:05:37.781960+00:00,FLAT,2026-08-18T12:00:00+00:00,False,True,4/9,FLAT
2026-08-18T13:05:22.060560+00:00,FLAT,2026-08-18T12:00:00+00:00,False,True,4/9,FLAT
2026-08-18T14:05:28.130625+00:00,FLAT,2026-08-18T12:00:00+00:00,False,True,4/9,FLAT
2026-08-18T15:05:29.561532+00:00,FLAT,2026-08-18T12:00:00+00:00,False,True,4/9,FLAT
2026-08-18T19:05:46.338666+00:00,FLAT,2026-08-18T16:00:00+00:00,False,True,4/9,FLAT
2026-08-18T20:05:44.957646+00:00,FLAT,2026-08-18T20:00:00+00:00,False,True,4/9,FLAT
2026-08-18T21:05:29.349327+00:00,FLAT,2026-08-18T20:00:00+00:00,False,True,4/9,FLAT
2026-08-18T22:05:31.463329+00:00,FLAT,2026-08-18T20:00:00+00:00,False,True,4/9,FLAT
2026-08-18T23:05:25.768153+00:00,FLAT,2026-08-18T20:00:00+00:00,False,True,4/9,FLAT
2026-08-19T00:05:42.478641+00:00,FLAT,2026-08-19T00:00:00+00:00,False,True,4/9,FLAT
2026-08-19T01:05:25.509943+00:00,FLAT,2026-08-19T00:00:00+00:00,False,True,4/9,FLAT
2026-08-19T02:05:24.680027+00:00,FLAT,2026-08-19T00:00:00+00:00,False,True,4/9,FLAT
2026-08-19T03:05:20.430902+00:00,FLAT,2026-08-19T00:00:00+00:00,False,True,4/9,FLAT
2026-08-19T04:05:26.628534+00:00,FLAT,2026-08-19T04:00:00+00:00,False,True,4/9,FLAT
2026-08-19T05:05:26.851520+00:00,FLAT,2026-08-19T04:00:00+00:00,False,True,4/9,FLAT
2026-08-19T06:05:21.613388+00:00,FLAT,2026-08-19T04:00:00+00:00,False,True,4/9,FLAT
2026-08-19T07:05:17.983213+00:00,FLAT,2026-08-19T04:00:00+00:00,False,True,4/9,FLAT
2026-08-19T08:05:29.439273+00:00,FLAT,2026-08-19T08:00:00+00:00,False,True,4/9,FLAT
2026-08-19T09:05:21.187616+00:00,FLAT,2026-08-19T08:00:00+00:00,False,True,4/9,FLAT
2026-08-19T10:05:18.200276+00:00,FLAT,2026-08-19T08:00:00+00:00,False,True,4/9,FLAT
2026-08-19T11:05:20.741447+00:00,FLAT,2026-08-19T08:00:00+00:00,False,True,4/9,FLAT
2026-08-19T12:05:29.091318+00:00,FLAT,2026-08-19T12:00:00+00:00,False,True,4/9,FLAT
2026-08-19T13:05:35.095255+00:00,FLAT,2026-08-19T12:00:00+00:00,False,True,4/9,FLAT
2026-08-19T14:05:26.978060+00:00,FLAT,2026-08-19T12:00:00+00:00,False,True,4/9,FLAT
2026-08-19T15:05:18.308838+00:00,FLAT,2026-08-19T12:00:00+00:00,False,True,4/9,FLAT
2026-08-19T16:05:31.610890+00:00,ACTIVE,2026-08-19T16:00:00+00:00,True,True,5/9,LINKUSDT:0.25;ETHUSDT:0.25;SOLUSDT:0.25;BTCUSDT:0.25
2026-08-19T17:05:17.924567+00:00,ACTIVE,2026-08-19T16:00:00+00:00,True,True,5/9,LINKUSDT:0.25;ETHUSDT:0.25;SOLUSDT:0.25;BTCUSDT:0.25
2026-08-19T18:05:20.646295+00:00,ACTIVE,2026-08-19T16:00:00+00:00,True,True,5/9,LINKUSDT:0.25;ETHUSDT:0.25;SOLUSDT:0.25;BTCUSDT:0.25
2026-08-19T19:05:19.006539+00:00,ACTIVE,2026-08-19T16:00:00+00:00,True,True,5/9,LINKUSDT:0.25;ETHUSDT:0.25;SOLUSDT:0.25;BTCUSDT:0.25
2026-08-19T20:05:29.552912+00:00,ACTIVE,2026-08-19T20:00:00+00:00,True,True,5/9,LINKUSDT:0.25;SOLUSDT:0.25;ETHUSDT:0.25;BTCUSDT:0.25
2026-08-19T21:05:18.208376+00:00,ACTIVE,2026-08-19T20:00:00+00:00,True,True,5/9,LINKUSDT:0.25;SOLUSDT:0.25;ETHUSDT:0.25;BTCUSDT:0.25
2026-08-19T22:05:20.610848+00:00,ACTIVE,2026-08-19T20:00:00+00:00,True,True,5/9,LINKUSDT:0.25;SOLUSDT:0.25;ETHUSDT:0.25;BTCUSDT:0.25
2026-08-19T23:05:21.645227+00:00,ACTIVE,2026-08-19T20:00:00+00:00,True,True,5/9,LINKUSDT:0.25;SOLUSDT:0.25;ETHUSDT:0.25;BTCUSDT:0.25
2026-08-20T00:05:29.413715+00:00,ACTIVE,2026-08-20T00:00:00+00:00,True,True,5/9,LINKUSDT:0.25;ETHUSDT:0.25;SOLUSDT:0.25;BTCUSDT:0.25
2026-08-20T01:05:34.713999+00:00,ACTIVE,2026-08-20T00:00:00+00:00,True,True,5/9,LINKUSDT:0.25;ETHUSDT:0.25;SOLUSDT:0.25;BTCUSDT:0.25
2026-08-20T02:05:25.346158+00:00,ACTIVE,2026-08-20T00:00:00+00:00,True,True,5/9,LINKUSDT:0.25;ETHUSDT:0.25;SOLUSDT:0.25;BTCUSDT:0.25
2026-08-20T03:05:29.620073+00:00,ACTIVE,2026-08-20T00:00:00+00:00,True,True,5/9,LINKUSDT:0.25;ETHUSDT:0.25;SOLUSDT:0.25;BTCUSDT:0.25
2026-08-20T04:05:37.990691+00:00,ACTIVE,2026-08-20T04:00:00+00:00,True,True,5/9,LINKUSDT:0.25;ETHUSDT:0.25;SOLUSDT:0.25;BTCUSDT:0.25
2026-08-20T05:05:22.863259+00:00,ACTIVE,2026-08-20T04:00:00+00:00,True,True,5/9,LINKUSDT:0.25;ETHUSDT:0.25;SOLUSDT:0.25;BTCUSDT:0.25
2026-08-20T06:05:26.332818+00:00,ACTIVE,2026-08-20T04:00:00+00:00,True,True,5/9,LINKUSDT:0.25;ETHUSDT:0.25;SOLUSDT:0.25;BTCUSDT:0.25
2026-08-20T07:05:25.221510+00:00,ACTIVE,2026-08-20T04:00:00+00:00,True,True,5/9,LINKUSDT:0.25;ETHUSDT:0.25;SOLUSDT:0.25;BTCUSDT:0.25
2026-08-20T08:05:35.565650+00:00,ACTIVE,2026-08-20T08:00:00+00:00,True,True,5/9,LINKUSDT:0.25;ETHUSDT:0.25;SOLUSDT:0.25;BTCUSDT:0.25
2026-08-20T09:05:25.666993+00:00,ACTIVE,2026-08-20T08:00:00+00:00,True,True,5/9,LINKUSDT:0.25;ETHUSDT:0.25;SOLUSDT:0.25;BTCUSDT:0.25
2026-08-20T10:05:25.525332+00:00,ACTIVE,2026-08-20T08:00:00+00:00,True,True,5/9,LINKUSDT:0.25;ETHUSDT:0.25;SOLUSDT:0.25;BTCUSDT:0.25
2026-08-20T11:05:22.771431+00:00,ACTIVE,2026-08-20T08:00:00+00:00,True,True,5/9,LINKUSDT:0.25;ETHUSDT:0.25;SOLUSDT:0.25;BTCUSDT:0.25
2026-08-20T12:05:38.542278+00:00,ACTIVE,2026-08-20T12:00:00+00:00,True,True,5/9,LINKUSDT:0.25;ETHUSDT:0.25;SOLUSDT:0.25;BTCUSDT:0.25
2026-08-20T13:05:31.952897+00:00,ACTIVE,2026-08-20T12:00:00+00:00,True,True,5/9,LINKUSDT:0.25;ETHUSDT:0.25;SOLUSDT:0.25;BTCUSDT:0.25
2026-08-20T15:05:34.246786+00:00,ACTIVE,2026-08-20T12:00:00+00:00,True,True,5/9,LINKUSDT:0.25;ETHUSDT:0.25;SOLUSDT:0.25;BTCUSDT:0.25
2026-08-20T16:05:41.952284+00:00,ACTIVE,2026-08-20T16:00:00+00:00,True,True,5/9,LINKUSDT:0.25;ETHUSDT:0.25;SOLUSDT:0.25;BTCUSDT:0.25
2026-08-20T20:05:30.811618+00:00,ACTIVE,2026-08-20T20:00:00+00:00,True,True,5/9,LINKUSDT:0.25;ETHUSDT:0.25;SOLUSDT:0.25;BTCUSDT:0.25
2026-08-20T22:05:28.087880+00:00,ACTIVE,2026-08-20T20:00:00+00:00,True,True,5/9,LINKUSDT:0.25;ETHUSDT:0.25;SOLUSDT:0.25;BTCUSDT:0.25
2026-08-20T23:05:29.317895+00:00,ACTIVE,2026-08-20T20:00:00+00:00,True,True,5/9,LINKUSDT:0.25;ETHUSDT:0.25;SOLUSDT:0.25;BTCUSDT:0.25
2026-08-21T00:05:42.535626+00:00,ACTIVE,2026-08-21T00:00:00+00:00,True,True,5/9,LINKUSDT:0.25;ETHUSDT:0.25;SOLUSDT:0.25;BTCUSDT:0.25
2026-08-21T01:05:29.045237+00:00,ACTIVE,2026-08-21T00:00:00+00:00,True,True,5/9,LINKUSDT:0.25;ETHUSDT:0.25;SOLUSDT:0.25;BTCUSDT:0.25
2026-08-21T02:05:25.692571+00:00,ACTIVE,2026-08-21T00:00:00+00:00,True,True,5/9,LINKUSDT:0.25;ETHUSDT:0.25;SOLUSDT:0.25;BTCUSDT:0.25
2026-08-21T03:05:24.910636+00:00,ACTIVE,2026-08-21T00:00:00+00:00,True,True,5/9,LINKUSDT:0.25;ETHUSDT:0.25;SOLUSDT:0.25;BTCUSDT:0.25
2026-08-21T04:05:26.666531+00:00,ACTIVE,2026-08-21T04:00:00+00:00,True,True,5/9,LINKUSDT:0.25;ETHUSDT:0.25;SOLUSDT:0.25;BTCUSDT:0.25
2026-08-21T05:05:26.060347+00:00,ACTIVE,2026-08-21T04:00:00+00:00,True,True,5/9,LINKUSDT:0.25;ETHUSDT:0.25;SOLUSDT:0.25;BTCUSDT:0.25
2026-08-21T06:05:29.553927+00:00,ACTIVE,2026-08-21T04:00:00+00:00,True,True,5/9,LINKUSDT:0.25;ETHUSDT:0.25;SOLUSDT:0.25;BTCUSDT:0.25
2026-08-21T07:05:24.490680+00:00,ACTIVE,2026-08-21T04:00:00+00:00,True,True,5/9,LINKUSDT:0.25;ETHUSDT:0.25;SOLUSDT:0.25;BTCUSDT:0.25
2026-08-21T08:05:43.357498+00:00,ACTIVE,2026-08-21T08:00:00+00:00,True,True,5/9,LINKUSDT:0.25;ETHUSDT:0.25;SOLUSDT:0.25;BTCUSDT:0.25
2026-08-21T09:05:29.653696+00:00,ACTIVE,2026-08-21T08:00:00+00:00,True,True,5/9,LINKUSDT:0.25;ETHUSDT:0.25;SOLUSDT:0.25;BTCUSDT:0.25
2026-08-21T10:05:24.763719+00:00,ACTIVE,2026-08-21T08:00:00+00:00,True,True,5/9,LINKUSDT:0.25;ETHUSDT:0.25;SOLUSDT:0.25;BTCUSDT:0.25
2026-08-21T11:05:30.365319+00:00,ACTIVE,2026-08-21T08:00:00+00:00,True,True,5/9,LINKUSDT:0.25;ETHUSDT:0.25;SOLUSDT:0.25;BTCUSDT:0.25
2026-08-21T12:05:44.633976+00:00,ACTIVE,2026-08-21T12:00:00+00:00,True,True,5/9,LINKUSDT:0.25;ETHUSDT:0.25;SOLUSDT:0.25;BTCUSDT:0.25
2026-08-21T14:05:29.998282+00:00,ACTIVE,2026-08-21T12:00:00+00:00,True,True,5/9,LINKUSDT:0.25;ETHUSDT:0.25;SOLUSDT:0.25;BTCUSDT:0.25
2026-08-21T15:05:23.907019+00:00,ACTIVE,2026-08-21T12:00:00+00:00,True,True,5/9,LINKUSDT:0.25;ETHUSDT:0.25;SOLUSDT:0.25;BTCUSDT:0.25
2026-08-21T16:05:45.905761+00:00,ACTIVE,2026-08-21T16:00:00+00:00,True,True,5/9,LINKUSDT:0.25;ETHUSDT:0.25;SOLUSDT:0.25;BTCUSDT:0.25
2026-08-21T17:05:26.676930+00:00,ACTIVE,2026-08-21T16:00:00+00:00,True,True,5/9,LINKUSDT:0.25;ETHUSDT:0.25;SOLUSDT:0.25;BTCUSDT:0.25
2026-08-21T18:05:27.485937+00:00,ACTIVE,2026-08-21T16:00:00+00:00,True,True,5/9,LINKUSDT:0.25;ETHUSDT:0.25;SOLUSDT:0.25;BTCUSDT:0.25
2026-08-21T19:05:29.571032+00:00,ACTIVE,2026-08-21T16:00:00+00:00,True,True,5/9,LINKUSDT:0.25;ETHUSDT:0.25;SOLUSDT:0.25;BTCUSDT:0.25
2026-08-21T20:05:39.763636+00:00,ACTIVE,2026-08-21T20:00:00+00:00,True,True,5/9,LINKUSDT:0.25;ETHUSDT:0.25;SOLUSDT:0.25;BTCUSDT:0.25
2026-08-21T21:05:28.045574+00:00,ACTIVE,2026-08-21T20:00:00+00:00,True,True,5/9,LINKUSDT:0.25;ETHUSDT:0.25;SOLUSDT:0.25;BTCUSDT:0.25
2026-08-21T22:05:26.887916+00:00,ACTIVE,2026-08-21T20:00:00+00:00,True,True,5/9,LINKUSDT:0.25;ETHUSDT:0.25;SOLUSDT:0.25;BTCUSDT:0.25
2026-08-21T23:05:24.629204+00:00,ACTIVE,2026-08-21T20:00:00+00:00,True,True,5/9,LINKUSDT:0.25;ETHUSDT:0.25;SOLUSDT:0.25;BTCUSDT:0.25
2026-08-22T00:05:38.491808+00:00,ACTIVE,2026-08-22T00:00:00+00:00,True,True,5/9,LINKUSDT:0.25;ETHUSDT:0.25;SOLUSDT:0.25;AVAXUSDT:0.25
2026-08-22T01:05:25.795079+00:00,ACTIVE,2026-08-22T00:00:00+00:00,True,True,5/9,LINKUSDT:0.25;ETHUSDT:0.25;SOLUSDT:0.25;AVAXUSDT:0.25
2026-08-22T02:05:23.662025+00:00,ACTIVE,2026-08-22T00:00:00+00:00,True,True,5/9,LINKUSDT:0.25;ETHUSDT:0.25;SOLUSDT:0.25;AVAXUSDT:0.25
2026-08-22T03:05:26.244689+00:00,ACTIVE,2026-08-22T00:00:00+00:00,True,True,5/9,LINKUSDT:0.25;ETHUSDT:0.25;SOLUSDT:0.25;AVAXUSDT:0.25
2026-08-22T04:05:38.907795+00:00,ACTIVE,2026-08-22T04:00:00+00:00,True,True,5/9,LINKUSDT:0.25;ETHUSDT:0.25;SOLUSDT:0.25;AVAXUSDT:0.25
2026-08-22T05:05:23.334476+00:00,ACTIVE,2026-08-22T04:00:00+00:00,True,True,5/9,LINKUSDT:0.25;ETHUSDT:0.25;SOLUSDT:0.25;AVAXUSDT:0.25
2026-08-22T06:05:29.233995+00:00,ACTIVE,2026-08-22T04:00:00+00:00,True,True,5/9,LINKUSDT:0.25;ETHUSDT:0.25;SOLUSDT:0.25;AVAXUSDT:0.25
2026-08-22T07:05:25.737003+00:00,ACTIVE,2026-08-22T04:00:00+00:00,True,True,5/9,LINKUSDT:0.25;ETHUSDT:0.25;SOLUSDT:0.25;AVAXUSDT:0.25
2026-08-22T08:05:41.866007+00:00,ACTIVE,2026-08-22T08:00:00+00:00,True,True,5/9,LINKUSDT:0.25;ETHUSDT:0.25;SOLUSDT:0.25;BTCUSDT:0.25
2026-08-22T09:05:28.140051+00:00,ACTIVE,2026-08-22T08:00:00+00:00,True,True,5/9,LINKUSDT:0.25;ETHUSDT:0.25;SOLUSDT:0.25;BTCUSDT:0.25
2026-08-22T10:05:26.242107+00:00,ACTIVE,2026-08-22T08:00:00+00:00,True,True,5/9,LINKUSDT:0.25;ETHUSDT:0.25;SOLUSDT:0.25;BTCUSDT:0.25
2026-08-22T11:05:25.957319+00:00,ACTIVE,2026-08-22T08:00:00+00:00,True,True,5/9,LINKUSDT:0.25;ETHUSDT:0.25;SOLUSDT:0.25;BTCUSDT:0.25
2026-08-22T12:05:41.563869+00:00,ACTIVE,2026-08-22T12:00:00+00:00,True,True,5/9,LINKUSDT:0.25;ETHUSDT:0.25;SOLUSDT:0.25;BTCUSDT:0.25
2026-08-22T13:05:25.965776+00:00,ACTIVE,2026-08-22T12:00:00+00:00,True,True,5/9,LINKUSDT:0.25;ETHUSDT:0.25;SOLUSDT:0.25;BTCUSDT:0.25
