slug,asset,tf,slot_start_s,ws_s,fire_ts_us,offset_s,binance_px,binance_ret_60s,up_ask,up_asz,dn_ask,dn_asz,sum_asks,max_asz,direction,entry_px,shares,stake_usd,winner,won,pnl_usd,outcome_truth,fired
btc-updown-5m-1777014300,BTC,5m,1777014300,1777014300,1777014540000000,240,77812.4,-0.0002419337327702,0.6600000262260437,272.0,0.3499999940395355,1.309999942779541,1.0100000202655792,272.0,Down,0.3499999940395355,2.857142905799711,1.0,Up,False,-1.0455000004172326,Up,True
btc-updown-5m-1777014600,BTC,5m,1777014600,1777014600,1777014840000000,240,77781.69,-0.0002353470437017,0.209999993443489,364.3399963378906,0.800000011920929,263.239990234375,1.010000005364418,364.3399963378906,Down,0.800000011920929,1.2499999813735487,1.0,Down,True,0.23599998220801377,Down,True
btc-updown-5m-1777014900,BTC,5m,1777014900,1777014900,1777015140000000,240,77719.91,-0.0003255505611791,0.1599999964237213,177.0,0.8500000238418579,927.6799926757812,1.0100000202655792,927.6799926757812,Down,0.8500000238418579,1.1764705552361838,1.0,Down,True,0.16597055690511384,Down,True
btc-updown-5m-1777015500,BTC,5m,1777015500,1777015500,1777015740000000,240,77706.6,0.0005309960579595,0.9300000071525574,94.69000244140624,0.0799999982118606,667.9000244140625,1.010000005364418,667.9000244140625,Up,0.9300000071525574,1.0752688089344926,1.0,Up,True,0.07036880943517164,Up,True
btc-updown-5m-1777017300,BTC,5m,1777017300,1777017300,1777017540000000,240,77617.61,0.0005968701572784,0.1199999973177909,228.8800048828125,0.8899999856948853,257.82000732421875,1.0099999830126762,257.82000732421875,Up,0.1199999973177909,8.333333519597858,1.0,Down,False,-1.0616000001877546,Down,True
btc-updown-5m-1777018200,BTC,5m,1777018200,1777018200,1777018440000000,240,77696.81,0.0002088037693843,0.9300000071525574,500.4299926757813,0.0799999982118606,284.92999267578125,1.010000005364418,500.4299926757813,Up,0.9300000071525574,1.0752688089344926,1.0,Up,True,0.07036880943517164,Up,True
btc-updown-5m-1777018800,BTC,5m,1777018800,1777018800,1777019040000000,240,77938.56,0.0005535625705432,0.9900000095367432,6134.18994140625,0.0199999995529651,1194.760009765625,1.0100000090897083,6134.18994140625,Up,0.9900000095367432,1.0101010003706326,1.0,Up,True,0.009401001038204538,Up,True
btc-updown-5m-1777019100,BTC,5m,1777019100,1777019100,1777019340000000,240,77864.32,-0.0005279476596308,0.050000000745058,587.1400146484375,0.9700000286102296,780.530029296875,1.0200000293552876,780.530029296875,Down,0.9700000286102296,1.0309278046442463,1.0,Down,True,0.028827806646962266,Down,True
btc-updown-5m-1777020000,BTC,5m,1777020000,1777020000,1777020240000000,240,77742.06,-0.0004192881821292,0.050000000745058,1251.300048828125,0.959999978542328,5.179999828338623,1.009999979287386,1251.300048828125,Down,0.959999978542328,1.0416666899497313,1.0,Down,True,0.03886668844769439,Down,True
btc-updown-5m-1777020300,BTC,5m,1777020300,1777020300,1777020540000000,240,77831.77,0.0002971391998192,0.9900000095367432,878.9400024414062,0.0199999995529651,520.0700073242188,1.0100000090897083,878.9400024414062,Up,0.9900000095367432,1.0101010003706326,1.0,Up,True,0.009401001038204538,Up,True
btc-updown-5m-1777022700,BTC,5m,1777022700,1777022700,1777022941000000,241,77527.16,0.0004501093528284,0.8700000047683716,223.0,0.1400000005960464,385.6799926757813,1.010000005364418,385.6799926757813,Up,0.8700000047683716,1.1494252810564518,1.0,Down,False,-1.0090999996662138,Down,True
btc-updown-5m-1777023300,BTC,5m,1777023300,1777023300,1777023540000000,240,77568.76,0.0003589072248681,0.9900000095367432,7150.14013671875,0.0199999995529651,203.0200042724609,1.0100000090897083,7150.14013671875,Up,0.9900000095367432,1.0101010003706326,1.0,Up,True,0.009401001038204538,Up,True
btc-updown-5m-1777024800,BTC,5m,1777024800,1777024800,1777025040000000,240,77531.83,0.0008956597680553,0.4099999964237213,65.43000030517578,0.6000000238418579,863.5399780273438,1.0100000202655792,863.5399780273438,Up,0.4099999964237213,2.4390244115186124,1.0,Down,False,-1.0413000002503396,Down,True
btc-updown-5m-1777025100,BTC,5m,1777025100,1777025100,1777025340000000,240,77481.49,-0.0002387097082205,0.2399999946355819,1139.9200439453125,0.7799999713897705,96.77999877929688,1.0199999660253525,1139.9200439453125,Down,0.7799999713897705,1.2820513290766447,1.0,Up,False,-1.015400002002716,Up,True
btc-updown-5m-1777025400,BTC,5m,1777025400,1777025400,1777025640000000,240,77528.21,0.0005318311458697,0.7699999809265137,583.0700073242188,0.2399999946355819,48.72999954223633,1.0099999755620956,583.0700073242188,Up,0.7699999809265137,1.2987013308711195,1.0,Up,True,0.2826013295359755,Up,True
btc-updown-5m-1777025700,BTC,5m,1777025700,1777025700,1777025940000000,240,77582.36,0.0002716561315574,0.9800000190734864,165.75,0.0299999993294477,544.4500122070312,1.010000018402934,544.4500122070312,Up,0.9800000190734864,1.0204081434053665,1.0,Up,True,0.019008144740510494,Up,True
btc-updown-5m-1777026000,BTC,5m,1777026000,1777026000,1777026240000000,240,77608.7,0.0004924552503851,0.8899999856948853,17.489999771118164,0.1199999973177909,478.75,1.0099999830126762,478.75,Up,0.8899999856948853,1.123595523677711,1.0,Up,True,0.11589552267635307,Up,True
btc-updown-5m-1777027200,BTC,5m,1777027200,1777027200,1777027441000000,241,77660.32,0.0002716410247758,0.7599999904632568,308.25,0.25,68.52999877929688,1.0099999904632568,308.25,Up,0.7599999904632568,1.3157894901951928,1.0,Up,True,0.29898948952762067,Up,True
btc-updown-5m-1777029300,BTC,5m,1777029300,1777029300,1777029540000000,240,78132.88,-0.000247465778963,0.0399999991059303,1227.6400146484375,0.9700000286102296,542.9199829101562,1.0100000277161598,1227.6400146484375,Down,0.9700000286102296,1.0309278046442463,1.0,Down,True,0.028827806646962266,Down,True
btc-updown-5m-1777029900,BTC,5m,1777029900,1777029900,1777030140000000,240,78276.2,-0.0002657828185265,0.6899999976158142,70.0999984741211,0.3400000035762787,510.989990234375,1.030000001192093,510.989990234375,Down,0.3400000035762787,2.941176439651569,1.0,Up,False,-1.0461999997496605,Up,True
btc-updown-5m-1777030200,BTC,5m,1777030200,1777030200,1777030440000000,240,78367.99,0.0007663331374403,0.8600000143051147,33.599998474121094,0.1500000059604644,395.8999938964844,1.0100000202655792,395.8999938964844,Up,0.8600000143051147,1.1627906783327278,1.0,Up,True,0.15299067933408583,Up,True
btc-updown-5m-1777031100,BTC,5m,1777031100,1777031100,1777031340000000,240,78267.37,0.000394572865606,0.25,384.75,0.7599999904632568,26.93000030517578,1.0099999904632568,384.75,Up,0.25,4.0,1.0,Down,False,-1.0525,Down,True
btc-updown-5m-1777031400,BTC,5m,1777031400,1777031400,1777031645000000,245,78236.19,0.000281406773043,0.699999988079071,23.59000015258789,0.3100000023841858,335.9800109863281,1.0099999904632568,335.9800109863281,Up,0.699999988079071,1.4285714528998554,1.0,Down,False,-1.021000000834465,Down,True
btc-updown-5m-1777031700,BTC,5m,1777031700,1777031700,1777031940000000,240,78245.82,0.000209639800474,0.8799999952316284,257.3500061035156,0.1299999952316284,243.22000122070312,1.0099999904632568,257.3500061035156,Up,0.8799999952316284,1.136363642521141,1.0,Up,True,0.127963642187355,Up,True
btc-updown-5m-1777032000,BTC,5m,1777032000,1777032000,1777032240000000,240,78279.97,-0.0003852630068085,0.8199999928474426,15.890000343322754,0.1899999976158142,779.0399780273438,1.0099999904632568,779.0399780273438,Down,0.1899999976158142,5.263157960780771,1.0,Down,True,4.206457960613878,Down,True
btc-updown-5m-1777032300,BTC,5m,1777032300,1777032300,1777032541000000,241,78201.46,-0.0002813733525244,0.2800000011920929,428.2000122070313,0.7300000190734863,119.06999969482422,1.0100000202655792,428.2000122070313,Down,0.7300000190734863,1.3698629779067633,1.0,Down,True,0.35096297924190734,Down,True
btc-updown-5m-1777032600,BTC,5m,1777032600,1777032600,1777032840000000,240,78284.0,0.0002932493238974,0.949999988079071,466.9800109863281,0.0599999986588954,669.5900268554688,1.0099999867379663,669.5900268554688,Up,0.949999988079071,1.0526315921561542,1.0,Up,True,0.04913159132168911,Up,True
btc-updown-5m-1777033200,BTC,5m,1777033200,1777033200,1777033441000000,241,78304.57,0.0008805445290436,0.8100000023841858,76.6500015258789,0.2000000029802322,358.8500061035156,1.010000005364418,358.8500061035156,Up,0.8100000023841858,1.2345678976006922,1.0,Up,True,0.2212678977675853,Up,True
btc-updown-5m-1777033500,BTC,5m,1777033500,1777033500,1777033740000000,240,78242.17,-0.000277394885099,0.0199999995529651,1068.8800048828125,0.9900000095367432,8711.490234375,1.0100000090897083,8711.490234375,Down,0.9900000095367432,1.0101010003706326,1.0,Down,True,0.009401001038204538,Down,True
btc-updown-5m-1777034400,BTC,5m,1777034400,1777034400,1777034640000000,240,78230.84,-0.0006428111182819,0.8199999928474426,431.2699890136719,0.1899999976158142,211.57000732421875,1.0099999904632568,431.2699890136719,Down,0.1899999976158142,5.263157960780771,1.0,Down,True,4.206457960613878,Down,True
btc-updown-5m-1777035000,BTC,5m,1777035000,1777035000,1777035240000000,240,78049.68,-0.0002167380160018,0.0900000035762786,352.7200012207031,0.9200000166893004,135.25999450683594,1.0100000202655792,352.7200012207031,Down,0.9200000166893004,1.0869565020211482,1.0,Down,True,0.08135650318939928,Down,True
btc-updown-5m-1777035600,BTC,5m,1777035600,1777035600,1777035840000000,240,78370.19,0.0002075199035964,0.9800000190734864,2218.2900390625,0.0399999991059303,1541.8599853515625,1.0200000181794169,2218.2900390625,Up,0.9800000190734864,1.0204081434053665,1.0,Up,True,0.019008144740510494,Up,True
btc-updown-5m-1777037400,BTC,5m,1777037400,1777037400,1777037641000000,241,78161.05,0.0005650505121106,0.4699999988079071,789.4099731445312,0.5699999928474426,86.69999694824219,1.0399999916553495,789.4099731445312,Up,0.4699999988079071,2.1276595798646123,1.0,Up,True,1.0905595797811658,Up,True
btc-updown-5m-1777037700,BTC,5m,1777037700,1777037700,1777037940000000,240,78231.09,0.0005663359331324,0.2300000041723251,50.0,0.7799999713897705,266.3999938964844,1.0099999755620956,266.3999938964844,Up,0.2300000041723251,4.347826008084593,1.0,Down,False,-1.0538999997079372,Down,True
btc-updown-5m-1777038000,BTC,5m,1777038000,1777038000,1777038240000000,240,78162.92,0.0002634935508065,0.1099999994039535,664.0599975585938,0.8999999761581421,69.76000213623047,1.0099999755620956,664.0599975585938,Up,0.1099999994039535,9.090909140169133,1.0,Down,False,-1.0623000000417233,Down,True
btc-updown-5m-1777038300,BTC,5m,1777038300,1777038300,1777038540000000,240,78128.01,0.0005629830932181,0.1899999976158142,44.72999954223633,0.8199999928474426,1062.760009765625,1.0099999904632568,1062.760009765625,Up,0.1899999976158142,5.263157960780771,1.0,Down,False,-1.0567000001668931,Down,True
btc-updown-5m-1777038600,BTC,5m,1777038600,1777038600,1777038842000000,242,78024.1,-0.0003568136350211,0.0900000035762786,205.0,0.9200000166893004,3.240000009536743,1.0100000202655792,205.0,Down,0.9200000166893004,1.0869565020211482,1.0,Down,True,0.08135650318939928,Down,True
btc-updown-5m-1777039200,BTC,5m,1777039200,1777039200,1777039440000000,240,77894.25,0.0007331971687567,0.0199999995529651,91.0,0.9900000095367432,1484.510009765625,1.0100000090897083,1484.510009765625,Up,0.0199999995529651,50.00000111758727,1.0,Down,False,-1.0686000000312923,Down,True
btc-updown-5m-1777039500,BTC,5m,1777039500,1777039500,1777039740000000,240,77899.99,0.0009631862653955,0.5099999904632568,45.18999862670898,0.5,694.2899780273438,1.0099999904632568,694.2899780273438,Up,0.5099999904632568,1.9607843503911702,1.0,Up,True,0.9264843497235982,Up,True
btc-updown-5m-1777039800,BTC,5m,1777039800,1777039800,1777040040000000,240,77875.01,-0.001123743660744,0.0799999982118606,859.9500122070312,0.9300000071525574,212.6999969482422,1.010000005364418,859.9500122070312,Down,0.9300000071525574,1.0752688089344926,1.0,Down,True,0.07036880943517164,Down,True
btc-updown-5m-1777041000,BTC,5m,1777041000,1777041000,1777041240000000,240,77781.99,-0.0002230096039373,0.9200000166893004,712.5999755859375,0.0900000035762786,179.75,1.0100000202655792,712.5999755859375,Down,0.0900000035762786,11.111110669595252,1.0,Up,False,-1.0636999997496606,Up,True
btc-updown-5m-1777041300,BTC,5m,1777041300,1777041300,1777041540000000,240,77967.17,0.0015921744254445,0.9800000190734864,786.1699829101562,0.0299999993294477,138.41000366210938,1.010000018402934,786.1699829101562,Up,0.9800000190734864,1.0204081434053665,1.0,Up,True,0.019008144740510494,Up,True
btc-updown-5m-1777041600,BTC,5m,1777041600,1777041600,1777041840000000,240,77982.35,0.0007556131676373,0.5699999928474426,319.1000061035156,0.4399999976158142,264.0,1.0099999904632568,319.1000061035156,Up,0.5699999928474426,1.7543859869269236,1.0,Down,False,-1.030100000500679,Down,True
btc-updown-5m-1777041900,BTC,5m,1777041900,1777041900,1777042140000000,240,77896.83,-0.0009565044418203,0.0599999986588954,543.1799926757812,0.949999988079071,90.51000213623048,1.0099999867379663,543.1799926757812,Down,0.949999988079071,1.0526315921561542,1.0,Down,True,0.04913159132168911,Down,True
btc-updown-5m-1777042200,BTC,5m,1777042200,1777042200,1777042440000000,240,77951.37,0.0002228808992223,0.699999988079071,1578.6500244140625,0.3100000023841858,36.27000045776367,1.0099999904632568,1578.6500244140625,Up,0.699999988079071,1.4285714528998554,1.0,Up,True,0.4075714520653904,Up,True
btc-updown-5m-1777043700,BTC,5m,1777043700,1777043700,1777043940000000,240,77722.28,-0.0006405896201852,0.4799999892711639,426.3800048828125,0.5299999713897705,756.8099975585938,1.0099999606609344,756.8099975585938,Down,0.5299999713897705,1.8867925546822037,1.0,Down,True,0.8538925526794877,Down,True
btc-updown-5m-1777044600,BTC,5m,1777044600,1777044600,1777044840000000,240,77867.17,0.0007061872800955,0.8899999856948853,90.58000183105467,0.1199999973177909,1114.5,1.0099999830126762,1114.5,Up,0.8899999856948853,1.123595523677711,1.0,Up,True,0.11589552267635307,Up,True
btc-updown-5m-1777044900,BTC,5m,1777044900,1777044900,1777045140000000,240,77744.82,-0.0007382818956671,0.0299999993294477,1251.5699462890625,0.9800000190734864,1434.300048828125,1.010000018402934,1434.300048828125,Down,0.9800000190734864,1.0204081434053665,1.0,Down,True,0.019008144740510494,Down,True
btc-updown-5m-1777045200,BTC,5m,1777045200,1777045200,1777045440000000,240,77795.38,-0.0003163711128244,0.9300000071525574,8.609999656677246,0.0799999982118606,1674.449951171875,1.010000005364418,1674.449951171875,Down,0.0799999982118606,12.500000279396787,1.0,Up,False,-1.0644000001251697,Up,True
btc-updown-5m-1777045500,BTC,5m,1777045500,1777045500,1777045742000000,242,77950.02,-0.0011176715117039,0.3100000023841858,205.6199951171875,0.699999988079071,36.27000045776367,1.0099999904632568,205.6199951171875,Down,0.699999988079071,1.4285714528998554,1.0,Down,True,0.4075714520653904,Down,True
btc-updown-5m-1777045800,BTC,5m,1777045800,1777045800,1777046040000000,240,77986.0,-0.0005815609053692,0.5699999928474426,28.6299991607666,0.4399999976158142,1602.5999755859375,1.0099999904632568,1602.5999755859375,Down,0.4399999976158142,2.272727285042282,1.0,Up,False,-1.039200000166893,Up,True
btc-updown-5m-1777046100,BTC,5m,1777046100,1777046100,1777046340000000,240,78039.41,0.0004222726653315,0.8899999856948853,85.25,0.1199999973177909,758.22998046875,1.0099999830126762,758.22998046875,Up,0.8899999856948853,1.123595523677711,1.0,Up,True,0.11589552267635307,Up,True
btc-updown-5m-1777046400,BTC,5m,1777046400,1777046400,1777046640000000,240,77961.02,-0.0002374981950392,0.0599999986588954,667.5800170898438,0.949999988079071,41.619998931884766,1.0099999867379663,667.5800170898438,Down,0.949999988079071,1.0526315921561542,1.0,Down,True,0.04913159132168911,Down,True
btc-updown-5m-1777046700,BTC,5m,1777046700,1777046700,1777046940000000,240,77857.15,-0.0004581935900656,0.0199999995529651,2087.909912109375,0.9900000095367432,6050.10009765625,1.0100000090897083,6050.10009765625,Down,0.9900000095367432,1.0101010003706326,1.0,Down,True,0.009401001038204538,Down,True
btc-updown-5m-1777047000,BTC,5m,1777047000,1777047000,1777047240000000,240,77879.99,-0.000207327346387,0.3700000047683716,23.459999084472656,0.6399999856948853,608.510009765625,1.0099999904632568,608.510009765625,Down,0.6399999856948853,1.5625000349245974,1.0,Down,True,0.5373000339232393,Down,True
btc-updown-5m-1777047600,BTC,5m,1777047600,1777047600,1777047840000000,240,77716.78,0.0002288317738967,0.4900000095367431,601.6500244140625,0.5199999809265137,67.94000244140625,1.0099999904632568,601.6500244140625,Up,0.4900000095367431,2.0408162868107333,1.0,Up,True,1.0051162874783053,Up,True
btc-updown-5m-1777047900,BTC,5m,1777047900,1777047900,1777048140000000,240,77720.0,-0.0005144032921811,0.209999993443489,1047.25,0.800000011920929,770.1500244140625,1.010000005364418,1047.25,Down,0.800000011920929,1.2499999813735487,1.0,Down,True,0.23599998220801377,Down,True
btc-updown-5m-1777048500,BTC,5m,1777048500,1777048500,1777048740000000,240,77807.65,-0.0002333416125062,0.0399999991059303,1396.780029296875,0.9700000286102296,897.8300170898438,1.0100000277161598,1396.780029296875,Down,0.9700000286102296,1.0309278046442463,1.0,Down,True,0.028827806646962266,Down,True
btc-updown-5m-1777048800,BTC,5m,1777048800,1777048800,1777049040000000,240,77682.01,0.0007389405298445,0.0299999993294477,437.2699890136719,0.9800000190734864,260.5,1.010000018402934,437.2699890136719,Up,0.0299999993294477,33.33333407839146,1.0,Down,False,-1.0679000000469385,Down,True
btc-updown-5m-1777049100,BTC,5m,1777049100,1777049100,1777049340000000,240,77667.93,-0.0005000849990072,0.1299999952316284,1130.8399658203125,0.8799999952316284,67.30000305175781,1.0099999904632568,1130.8399658203125,Down,0.8799999952316284,1.136363642521141,1.0,Down,True,0.127963642187355,Down,True
btc-updown-5m-1777049400,BTC,5m,1777049400,1777049400,1777049640000000,240,77686.03,0.0004687723560303,0.9200000166893004,64.18000030517578,0.0900000035762786,1122.489990234375,1.0100000202655792,1122.489990234375,Up,0.9200000166893004,1.0869565020211482,1.0,Up,True,0.08135650318939928,Up,True
btc-updown-5m-1777049700,BTC,5m,1777049700,1777049700,1777049940000000,240,77761.53,0.0010571655989661,0.75,634.6900024414062,0.270000010728836,1614.5799560546875,1.020000010728836,1614.5799560546875,Up,0.75,1.3333333333333333,1.0,Up,True,0.3158333333333333,Up,True
btc-updown-5m-1777050000,BTC,5m,1777050000,1777050000,1777050240000000,240,77709.11,-0.0002401972628061,0.050000000745058,400.1199951171875,0.959999978542328,792.52001953125,1.009999979287386,792.52001953125,Down,0.959999978542328,1.0416666899497313,1.0,Down,True,0.03886668844769439,Down,True
btc-updown-5m-1777050300,BTC,5m,1777050300,1777050300,1777050541000000,241,77660.09,0.0004136395150304,0.2000000029802322,200.6100006103516,0.8100000023841858,741.3200073242188,1.010000005364418,741.3200073242188,Up,0.2000000029802322,4.999999925494196,1.0,Down,False,-1.0559999997913838,Down,True
btc-updown-5m-1777050600,BTC,5m,1777050600,1777050600,1777050840000000,240,77699.05,0.0004263130015551,0.8999999761581421,1042.1099853515625,0.1099999994039535,145.9199981689453,1.0099999755620956,1042.1099853515625,Up,0.8999999761581421,1.1111111405455043,1.0,Up,True,0.1041111388765743,Up,True
btc-updown-5m-1777051500,BTC,5m,1777051500,1777051500,1777051740000000,240,77714.71,0.0002692621894235,0.9900000095367432,4597.35986328125,0.0199999995529651,1026.8199462890625,1.0100000090897083,4597.35986328125,Up,0.9900000095367432,1.0101010003706326,1.0,Up,True,0.009401001038204538,Up,True
btc-updown-5m-1777052700,BTC,5m,1777052700,1777052700,1777052940000000,240,77635.27,0.0006783734093092,0.8700000047683716,346.5,0.1400000005960464,178.07000732421875,1.010000005364418,346.5,Up,0.8700000047683716,1.1494252810564518,1.0,Up,True,0.1403252813902379,Up,True
btc-updown-5m-1777053300,BTC,5m,1777053300,1777053300,1777053540000000,240,77660.26,-0.0005986607603609,0.0299999993294477,683.6199951171875,0.9900000095367432,10264.099609375,1.020000008866191,10264.099609375,Down,0.9900000095367432,1.0101010003706326,1.0,Down,True,0.009401001038204538,Down,True
btc-updown-5m-1777053600,BTC,5m,1777053600,1777053600,1777053840000000,240,77672.78,-0.0003247187411877,0.4000000059604645,118.41999816894533,0.6100000143051147,289.0599975585937,1.0100000202655792,289.0599975585937,Down,0.6100000143051147,1.6393442238508078,1.0,Down,True,0.6120442248521659,Down,True
btc-updown-5m-1777053900,BTC,5m,1777053900,1777053900,1777054140000000,240,77617.99,-0.0003091110879563,0.0799999982118606,719.8599853515625,0.9300000071525574,173.6999969482422,1.010000005364418,719.8599853515625,Down,0.9300000071525574,1.0752688089344926,1.0,Down,True,0.07036880943517164,Down,True
btc-updown-5m-1777054200,BTC,5m,1777054200,1777054200,1777054442000000,242,77581.85,-0.000821424206359,0.1199999973177909,24.209999084472656,0.8999999761581421,242.3300018310547,1.019999973475933,242.3300018310547,Down,0.8999999761581421,1.1111111405455043,1.0,Down,True,0.1041111388765743,Down,True
btc-updown-5m-1777054500,BTC,5m,1777054500,1777054500,1777054790000000,290,77409.99,0.000523462155431,0.0089999996125698,652.219970703125,0.9990000128746032,152.8000030517578,1.008000012487173,652.219970703125,Up,0.0089999996125698,111.1111158942002,1.0,Down,False,-1.06937000002712,Down,True
btc-updown-5m-1777054800,BTC,5m,1777054800,1777054800,1777055040000000,240,77500.01,0.0002977660191534,0.9900000095367432,10193.990234375,0.0199999995529651,967.7000122070312,1.0100000090897083,10193.990234375,Up,0.9900000095367432,1.0101010003706326,1.0,Up,True,0.009401001038204538,Up,True
btc-updown-5m-1777055400,BTC,5m,1777055400,1777055400,1777055640000000,240,77550.58,0.0002654456339481,0.9399999976158142,163.2899932861328,0.0700000002980232,359.92999267578125,1.0099999979138374,359.92999267578125,Up,0.9399999976158142,1.0638297899323061,1.0,Up,True,0.05962978976541323,Up,True
btc-updown-5m-1777055700,BTC,5m,1777055700,1777055700,1777055940000000,240,77615.12,0.0003639790645015,0.8299999833106995,251.3300018310547,0.1800000071525573,505.6900024414063,1.0099999904632568,505.6900024414063,Up,0.8299999833106995,1.2048193013344475,1.0,Down,False,-1.011900001168251,Down,True
