asset,tf,feature,mean_importance,std_importance,n_windows
BTC,5m,rsi_14,0.0030129900625395223,0.0002513398158674756,3
BTC,5m,rf_dist_bps,0.001490646161203868,0.00103071848933755,3
BTC,5m,ribbon_lead_slope_bps,0.0014221671574752293,0.0011371020103874009,3
BTC,5m,bb_pos_20,0.0005592910991619737,0.0009471938513061429,3
BTC,5m,stoch_d_3,0.0005343431038450364,0.0005073259524211621,3
BTC,5m,adx_14,0.0005308170695626316,0.00024374224849697392,3
BTC,5m,plus_di_14,0.0005294051706714598,0.0002479349438133611,3
BTC,5m,stoch_k_14,0.000495302310705196,0.0001714485404448369,3
BTC,5m,rf_hi_band,0.00045102404136269464,0.000798109332581686,3
BTC,5m,close_vs_psy_hi_bps,0.0003548291653574509,0.0003524309996156854,3
BTC,5m,dayHigh,0.0003265127630542504,0.0006170980494041876,3
BTC,5m,bb_width_20,0.000320032334100014,0.00040049205395736485,3
BTC,5m,bars_since_choch_sell,0.00028662652212763096,0.00027115205531181593,3
BTC,5m,rf_r,0.0002783958474709876,0.00028167825855631313,3
BTC,5m,last_low_prev,0.00027274653530628967,0.0009462149497378253,3
BTC,5m,minus_di_14,0.0002645044548449012,0.0006739942769797783,3
BTC,5m,close_vs_dayopen_bps,0.0002506682063936709,0.0001927539327650418,3
BTC,5m,close_vs_pp_bps,0.00023361850767803874,0.0003878558176931463,3
BTC,5m,weekHigh,0.00023069720463449647,0.00043748677220003173,3
BTC,5m,mfi_14,0.00022744723884574972,0.00025411600243645987,3
BTC,5m,drz_dist_bps,0.00021836716507384057,0.0006589631541792621,3
BTC,5m,S2,0.00020909498630483636,0.0005108433748996417,3
BTC,5m,M2,0.0001976787108345368,0.0002858475116559272,3
BTC,5m,tr_in_tokyo,0.0001936749212399317,2.3022675855908742e-05,3
BTC,5m,ema_100,0.00018382718337339732,0.00015963546933780694,3
BTC,5m,drz_dist_sup_bps,0.00016606808297192632,0.00037390317141620006,3
BTC,5m,last_low,0.00015657207313157784,0.0003277752435078475,3
BTC,5m,tr_in_ny,0.00014477092749221043,0.00010174844824342891,3
BTC,5m,dayClose,0.00014255545389851854,0.00031878813321438096,3
BTC,5m,rf_dir_age,0.00014081332651161294,0.0007215355759261823,3
BTC,5m,ribbon_color,0.00012778610885237166,0.00015010992055695545,3
BTC,5m,M0,0.00012555313994958942,0.00027258460579677915,3
BTC,5m,weekLow,0.00011740646858600841,0.00015626729063115432,3
BTC,5m,awr,0.00011219169354918328,0.00016583574573115519,3
BTC,5m,atr_14,0.00010998402265671725,0.00029883385354212335,3
BTC,5m,adr_low,0.00010832562091041738,9.001142924478285e-05,3
BTC,5m,ema_50,9.933626110462483e-05,0.00019607935206604818,3
BTC,5m,S3,9.708952786365484e-05,0.00015679179429710144,3
BTC,5m,ribbon_lead_vs_ref_bps,9.365482340858063e-05,0.0003262506657360383,3
BTC,5m,ema_200,9.140083855256147e-05,3.7544252109912345e-05,3
BTC,5m,bars_since_choch_buy,7.543626777935704e-05,0.0001583902899943382,3
BTC,5m,rf_dir,5.847465182014696e-05,6.876569065108536e-05,3
BTC,5m,liquidity_up,5.507698312445797e-05,5.064791683289419e-05,3
BTC,5m,tr_ema_200,5.088892970694925e-05,9.813573844845818e-05,3
BTC,5m,M1,4.9073649655451135e-05,8.634880085141259e-05,3
BTC,5m,psy_hi,4.7080957728651285e-05,8.157081788088154e-05,3
BTC,5m,M3,4.37628777512448e-05,0.00011354955422710772,3
BTC,5m,qr_regime,4.29799311211602e-05,5.50136720517562e-05,3
BTC,5m,tr_ema_800,4.184234976634116e-05,3.729703507942774e-05,3
BTC,5m,markov_state,3.3046920196048525e-05,5.134853646127682e-05,3
BTC,5m,recent_low_20,3.292801091044536e-05,4.066423725521401e-05,3
BTC,5m,PP,3.06993818740923e-05,0.0001322586305427911,3
BTC,5m,recent_high_20,2.5681406891039e-05,4.448150154512903e-05,3
BTC,5m,M4,2.4885825786339726e-05,6.612049798924114e-05,3
BTC,5m,cvd_60s,2.2977196813804095e-05,0.00015854448613578434,3
BTC,5m,psy_lo,1.960512351314077e-05,2.8093986097825272e-05,3
BTC,5m,dayLow,1.8668673304319167e-05,3.233509067298556e-05,3
BTC,5m,trend_strength_multi_tf,1.8422639449289235e-05,3.190894753569168e-05,3
BTC,5m,ema_13,1.5028556040778499e-05,7.093542338467421e-05,3
BTC,5m,regime_score,1.3766556467120772e-05,0.00028562433519415157,3
BTC,5m,cci_20,1.3334640765361172e-05,0.000748753512716725,3
BTC,5m,qr_confidence,1.0540131267222641e-05,0.00011518959869225746,3
BTC,5m,tr_above_pp,1.0103378814278289e-05,1.7499565434444996e-05,3
BTC,5m,ribbon_alignment_pct,1.0053020591094253e-05,0.00016492857471931972,3
BTC,5m,drz_in_resistance_zone,8.925276687610229e-06,1.545903269455097e-05,3
BTC,5m,bos_buy,6.8042812956248255e-06,1.1785360913012785e-05,3
BTC,5m,trend_self,4.217831667929772e-06,7.3054987466273466e-06,3
BTC,5m,rf_aged,3.959015312064255e-06,4.921297599844833e-06,3
BTC,5m,rf_close,3.8046609583952673e-06,5.1571159683150595e-06,3
BTC,5m,rf_in_band,3.619457846067616e-06,2.1988390368067346e-05,3
BTC,5m,liquidity_dn,2.908968792625366e-06,3.9617381855700934e-06,3
BTC,5m,ema_21,1.2553636309734866e-06,4.788910958502045e-06,3
BTC,5m,pvsra_class,1.0066526253312464e-06,4.758152527559972e-05,3
BTC,5m,rsi_div_bear,6.87925884035323e-08,1.068833660422248e-05,3
BTC,5m,choch_buy,0.0,0.0,3
BTC,5m,drz_in_support_zone,0.0,0.0,3
BTC,5m,hl_liq_cascade_60m,0.0,0.0,3
BTC,5m,hl_liq_long_size_sum_60m,0.0,0.0,3
BTC,5m,hl_liq_short_size_sum_60m,0.0,0.0,3
BTC,5m,regime_trending_up,0.0,0.0,3
BTC,5m,rf_fresh,0.0,0.0,3
BTC,5m,rsi_div_bull,0.0,0.0,3
BTC,5m,tight_ribbon,0.0,0.0,3
BTC,5m,tr_ema_13,0.0,0.0,3
BTC,5m,tr_within_adr,-3.4701077400445257e-07,3.9134915752057526e-05,3
BTC,5m,tr_ema_stack_score,-3.476929936296891e-06,1.618164003623644e-05,3
BTC,5m,within_psy_band,-3.931706774225792e-06,2.788811622125159e-05,3
BTC,5m,drz_recent_RC,-5.397514530177301e-06,3.108684592621376e-05,3
BTC,5m,choch_sell,-6.494907514994115e-06,1.1249509806430729e-05,3
BTC,5m,last_high,-7.102926627496527e-06,3.666021663583047e-05,3
BTC,5m,qr_state,-8.130876824867054e-06,1.374781270148089e-05,3
BTC,5m,regime_trending_dn,-8.372832672298713e-06,2.331149912046531e-05,3
BTC,5m,trend_parent,-1.1434124744432358e-05,4.3661905955659254e-05,3
BTC,5m,tr_ema_5,-1.3040299257157292e-05,5.199568743232279e-06,3
BTC,5m,adr,-1.4555808762343561e-05,0.00021607292421407294,3
BTC,5m,cvd_300s,-1.575339118968048e-05,0.00011366310875319596,3
BTC,5m,ema_800,-1.6382282151135758e-05,2.3139363326936536e-05,3
BTC,5m,close_vs_psy_lo_bps,-1.657444751046455e-05,4.9116153901786526e-05,3
BTC,5m,bos_sell,-1.779751839248167e-05,4.002998173236334e-05,3
BTC,5m,ribbon_compression_bps,-2.044698653765516e-05,0.00018230903071491804,3
BTC,5m,regime_ranging,-2.4486236918826638e-05,4.241140642957654e-05,3
BTC,5m,markov_state_fixed,-2.637579408792945e-05,3.7093867242855646e-05,3
BTC,5m,rf_lo_band,-3.0066154989942067e-05,3.077584585866217e-05,3
BTC,5m,drz_n_zones,-3.252060732905626e-05,2.0587558047818064e-05,3
BTC,5m,tr_ema_50,-3.538381008187189e-05,3.095395828939025e-05,3
BTC,5m,R1,-3.767968290398679e-05,6.526312520278953e-05,3
BTC,5m,adr_high,-3.792178531070167e-05,6.542256623789811e-05,3
BTC,5m,dayOpen,-4.3718584707123455e-05,0.00017349709779971673,3
BTC,5m,R3,-4.651169021396839e-05,0.00013695385758923963,3
BTC,5m,drz_recent_RE,-4.9896816993411086e-05,0.00018388263332061078,3
BTC,5m,drz_dist_res_bps,-5.481620339975457e-05,0.0010544897559310233,3
BTC,5m,S1,-6.541922112501819e-05,0.00010152938074218857,3
BTC,5m,ema_5,-9.750298720353119e-05,0.00011020921211405617,3
BTC,5m,M5,-0.00011253043429700534,0.000263058428990948,3
BTC,5m,tr_in_london,-0.00011977163414696641,0.00045788555160097345,3
BTC,5m,bars_since_climax_dn,-0.00013706979232230854,0.0007316974776576854,3
BTC,5m,qr_health,-0.00013974173173762297,0.00022510136865342318,3
BTC,5m,cvd_120s,-0.00014794818142593869,0.00019357406677223036,3
BTC,5m,bars_since_bos_sell,-0.0001545041871023519,0.0003205748612674377,3
BTC,5m,qr_volume_ratio,-0.00022851378983061257,0.00030065846981521346,3
BTC,5m,last_high_prev,-0.0002672997155343711,0.0008300603758290515,3
BTC,5m,R2,-0.000292699275041793,0.0005037306267639078,3
BTC,5m,bars_since_bos_buy,-0.0002998711517887183,0.0001399222453918011,3
BTC,5m,cloud_size_bps,-0.00031349600200373623,0.0005359386789307977,3
BTC,5m,bars_since_climax_up,-0.00032715965441535805,0.0007816073687846141,3
ETH,15m,rf_band_pos,0.009977340790432748,0.004366673273243209,4
ETH,15m,bb_pos_20,0.008470478571972126,0.0025720399590875953,4
ETH,15m,rf_dist_bps,0.004698663665448799,0.0008692837426114391,4
ETH,15m,rsi_14,0.004485087964969714,0.0022968091589621875,4
ETH,15m,rf_r,0.0014488320591025533,0.002536488010375354,4
ETH,15m,stoch_k_14,0.0013834669073479189,0.0011654353772395222,4
ETH,15m,close_vs_pp_bps,0.0013047589868451087,0.0012114292580857283,4
ETH,15m,plus_di_14,0.0011914869189489224,0.0005242456558649382,4
ETH,15m,ribbon_lead_slope_bps,0.0011331981066841218,0.0012876870214178194,4
ETH,15m,cvd_60s,0.0010807267092696887,0.002077984377691258,4
ETH,15m,mfi_14,0.0009722373835980708,0.0006226505135012019,4
ETH,15m,drz_dist_sup_bps,0.0006976168448543096,0.0012461618936334695,4
ETH,15m,bars_since_bos_buy,0.000608599547932076,0.0002503134117874792,4
ETH,15m,ribbon_lead_vs_ref_bps,0.0005277521455328699,0.0004255478520196644,4
ETH,15m,drz_dist_res_bps,0.0005219597515586788,0.0005060272528808711,4
ETH,15m,dayClose,0.0005172887902365475,0.0009583570798849499,4
ETH,15m,bars_since_climax_up,0.0005016161121983304,0.00035298155851816595,4
ETH,15m,adx_14,0.0004707094252688754,0.00029761295551088135,4
ETH,15m,bars_since_climax_dn,0.00046235094099154883,0.00015208678599518165,4
ETH,15m,bars_since_choch_sell,0.00044384460494320543,0.000734703267261871,4
ETH,15m,minus_di_14,0.00042943441422842177,0.0006544676691821672,4
ETH,15m,bb_width_20,0.0004215342283611784,0.0014743426807629484,4
ETH,15m,tr_in_london,0.00040422890358206287,0.00034750829666432376,4
ETH,15m,cloud_size_bps,0.00040230899523280295,0.0002656836580324632,4
ETH,15m,regime_score,0.00033516070222026906,0.0013227556631916527,4
ETH,15m,cci_20,0.00032994603371255815,0.00012031667706944076,4
ETH,15m,ema_5,0.000310005636863786,0.0004961906212786677,4
ETH,15m,close_vs_dayopen_bps,0.00030858297320439376,0.00039651249249562877,4
ETH,15m,bars_since_choch_buy,0.0003029784755434334,0.001402973419482675,4
ETH,15m,cvd_120s,0.0003017521856279043,0.0006484668021274067,4
ETH,15m,stoch_d_3,0.000282047360260676,0.0008793845161069524,4
ETH,15m,S1,0.00027262802404789954,0.0006472976070608248,4
ETH,15m,atr_14,0.0002620945431918431,0.0014363092642263754,4
ETH,15m,adr_low,0.0002241751214351051,0.00020724541875417188,4
ETH,15m,drz_dist_bps,0.0002139397764036599,0.00077313246900229,4
ETH,15m,ema_800,0.00021136534852657374,0.0012504634804028564,4
ETH,15m,ema_100,0.000209609782301709,0.0002137252173204127,4
ETH,15m,ribbon_alignment_pct,0.00018567273656187877,0.00033139188048590825,4
ETH,15m,rf_dir_age,0.00017512870630378985,0.00039157789410957576,4
ETH,15m,dayHigh,0.00012241664177722877,0.0003154101179884972,4
ETH,15m,R2,0.00011734099573551537,0.0002610946494328435,4
ETH,15m,adr,0.00011250245022784156,0.0002616357708655465,4
ETH,15m,PP,0.00011209562971066511,0.00018310513186547102,4
ETH,15m,tr_in_tokyo,9.828636104518285e-05,0.0002305687877102404,4
ETH,15m,tr_in_ny,9.078152980235288e-05,9.224121976814063e-05,4
ETH,15m,tr_ema_stack_score,8.859120799339926e-05,0.0001324751759167183,4
ETH,15m,qr_confidence,8.766723873013249e-05,0.00014140578509464323,4
ETH,15m,R1,8.06263050316669e-05,0.00020090032309613592,4
ETH,15m,dayLow,7.439003878388639e-05,0.0001287638018864075,4
ETH,15m,ema_200,7.383723473972092e-05,0.00031090100802521063,4
ETH,15m,markov_state,5.77393791511005e-05,0.0001454548172821262,4
ETH,15m,rf_hi_band,5.460010511443292e-05,7.425560204139987e-05,4
ETH,15m,qr_health,5.187018290496448e-05,7.867328401757753e-05,4
ETH,15m,M4,5.132590063321174e-05,0.0001554171704603589,4
ETH,15m,ema_13,5.0052449214285644e-05,0.00021394737339102952,4
ETH,15m,regime_trending_dn,4.648408031437956e-05,5.579865835519671e-05,4
ETH,15m,markov_state_fixed,4.012480642134886e-05,9.164283242037437e-05,4
ETH,15m,trend_self,3.4903594030868956e-05,7.471599769381692e-05,4
ETH,15m,close_vs_psy_lo_bps,2.9678060975812937e-05,0.00021301556327407616,4
ETH,15m,close_vs_psy_hi_bps,2.8512050572443437e-05,0.00033793729429706216,4
ETH,15m,awr,2.6187843444450132e-05,0.0003662046176028176,4
ETH,15m,recent_high_20,2.535061879670175e-05,0.00021351381207156795,4
ETH,15m,liquidity_dn,2.5318011387456818e-05,6.169297227263299e-05,4
ETH,15m,rf_close,2.4832188700502078e-05,0.0010308510525769735,4
ETH,15m,last_high,2.251574949295454e-05,8.773132980337468e-05,4
ETH,15m,rf_fresh,1.9831209374696068e-05,3.331647444997425e-05,4
ETH,15m,tr_ema_800,1.97929083858156e-05,0.00011034993349911844,4
ETH,15m,tr_within_adr,1.572645434964881e-05,3.145290869929762e-05,4
ETH,15m,S2,1.4572641243146278e-05,8.489473873798774e-05,4
ETH,15m,rsi_div_bull,1.1747129559716574e-05,5.843493836887635e-05,4
ETH,15m,drz_recent_RC,9.87906558298779e-06,3.4178434614536014e-05,4
ETH,15m,regime_trending_up,9.51828477818717e-06,1.903656955637434e-05,4
ETH,15m,tr_ema_200,9.020582134297572e-06,1.1171239190693434e-05,4
ETH,15m,M3,7.479835233456522e-06,0.00012786547310002618,4
ETH,15m,trend_strength_multi_tf,6.8674061650675355e-06,9.840529168310671e-05,4
ETH,15m,tight_ribbon,4.7728481973458026e-06,9.545696394691605e-06,4
ETH,15m,rsi_div_bear,3.511675122441771e-06,3.439121557632646e-05,4
ETH,15m,R3,3.116262098742939e-06,1.2863337040934535e-05,4
ETH,15m,regime_ranging,2.5338181352391187e-06,5.067636270478237e-06,4
ETH,15m,tr_above_pp,1.5347043262614601e-06,3.0694086525229203e-06,4
ETH,15m,M2,3.4799585489631024e-07,4.872996049637326e-05,4
ETH,15m,bos_sell,0.0,0.0,4
ETH,15m,choch_sell,0.0,0.0,4
ETH,15m,drz_in_resistance_zone,0.0,0.0,4
ETH,15m,hl_liq_cascade_60m,0.0,0.0,4
ETH,15m,hl_liq_long_size_sum_60m,0.0,0.0,4
ETH,15m,hl_liq_short_size_sum_60m,0.0,0.0,4
ETH,15m,rf_in_band,0.0,0.0,4
ETH,15m,ribbon_color,-6.361155538286978e-06,1.7896272322324056e-05,4
ETH,15m,choch_buy,-7.5631286697713795e-06,1.8186777772984453e-05,4
ETH,15m,qr_state,-8.313797810632906e-06,1.657019858235301e-05,4
ETH,15m,tr_ema_13,-9.714334427993188e-06,1.9428668855986375e-05,4
ETH,15m,drz_in_support_zone,-1.2139090647719786e-05,4.4861742516822024e-05,4
ETH,15m,psy_hi,-1.26966584487187e-05,0.00018747665088388962,4
ETH,15m,rf_dir,-1.6106596694182018e-05,2.343092121999255e-05,4
ETH,15m,M5,-1.6286341585708408e-05,3.364545254066492e-05,4
ETH,15m,bos_buy,-1.9739948220742765e-05,1.982818324878416e-05,4
ETH,15m,cvd_300s,-2.3138572024211657e-05,9.36128951025531e-05,4
ETH,15m,pvsra_class,-2.4313042847223798e-05,4.316240475651437e-05,4
ETH,15m,drz_n_zones,-2.5291745152450362e-05,2.5543786684482703e-05,4
ETH,15m,trend_parent,-2.763824724875963e-05,6.0104607505658754e-05,4
ETH,15m,weekHigh,-2.946975836397303e-05,0.00010214083969403691,4
ETH,15m,rf_lo_band,-2.965306549385094e-05,0.00012476514536336356,4
ETH,15m,qr_regime,-3.221570388581285e-05,4.0334349908218154e-05,4
ETH,15m,drz_recent_RE,-3.284505750986155e-05,7.485476680484472e-05,4
ETH,15m,last_low,-4.3166505614894435e-05,0.00012302887319160115,4
ETH,15m,rf_aged,-4.322583973970229e-05,0.0001467066399341716,4
ETH,15m,dayOpen,-4.3251629270935066e-05,7.091014019739369e-05,4
ETH,15m,adr_high,-4.35264476958408e-05,0.0004167289392593956,4
ETH,15m,liquidity_up,-4.960441136281357e-05,0.0001140884261637391,4
ETH,15m,within_psy_band,-5.1504613084660256e-05,0.00010986237968028934,4
ETH,15m,ema_21,-5.251936805658608e-05,9.138978421935078e-05,4
ETH,15m,tr_ema_50,-8.208621269874261e-05,0.00011576175673190792,4
ETH,15m,recent_low_20,-9.378277471225327e-05,0.0001571369433944318,4
ETH,15m,weekLow,-0.00016162324251926818,0.00022275165226532368,4
ETH,15m,S3,-0.0001645592064555279,0.00012512177218114217,4
ETH,15m,ribbon_compression_bps,-0.00017602674863848033,0.0003051663138176807,4
ETH,15m,M1,-0.00018112446747797772,0.0002998820525645229,4
ETH,15m,tr_ema_5,-0.0001874195407114143,0.0003748390814228286,4
ETH,15m,last_low_prev,-0.00020383850509150814,0.000307783795829192,4
ETH,15m,psy_lo,-0.0002161272078037707,0.0004468185017166208,4
ETH,15m,M0,-0.00023758374882613953,0.00038023627053892806,4
ETH,15m,bars_since_bos_sell,-0.0003654056390598459,0.0010007126865866824,4
ETH,15m,qr_volume_ratio,-0.0003695213698991784,0.0003203989996706911,4
ETH,15m,last_high_prev,-0.0004146938684535112,0.001213493259944473,4
ETH,15m,ema_50,-0.00042296215266958426,0.0005604857751145182,4
ETH,1h,rsi_14,0.00839716397065872,0.0014520450236248025,4
ETH,1h,rf_band_pos,0.007835590374912799,0.005062439677793022,4
ETH,1h,ribbon_lead_slope_bps,0.004597811075014474,0.0023343381166318075,4
ETH,1h,cvd_60s,0.0035981930301913767,0.00575364456599725,4
ETH,1h,stoch_k_14,0.003570662911904665,0.0034339466553488735,4
ETH,1h,cci_20,0.002602095343728933,0.002733449393855104,4
ETH,1h,plus_di_14,0.0019973935652960184,0.0009567431283612017,4
ETH,1h,bb_pos_20,0.0016221004374637332,0.0019293685601107706,4
ETH,1h,rf_dist_bps,0.0013427601630651848,0.004003261510493104,4
ETH,1h,bars_since_bos_sell,0.0012854072934662397,0.0009816877509097482,4
ETH,1h,minus_di_14,0.0012257681923265457,0.0017617417911975671,4
ETH,1h,bars_since_climax_dn,0.001075078067968166,0.0010432996461063385,4
ETH,1h,rf_dir_age,0.001028071247350687,0.0010946431508244009,4
ETH,1h,cloud_size_bps,0.001010903566578833,0.0017671003162010076,4
ETH,1h,qr_confidence,0.0010066891845775389,0.0005034744607001993,4
ETH,1h,rf_r,0.000863109591977454,0.0005683454545933323,4
ETH,1h,tr_in_london,0.0007229949799535812,0.0005815463240597802,4
ETH,1h,close_vs_dayopen_bps,0.0006310590708036995,0.002431438506295958,4
ETH,1h,cvd_120s,0.0006073834977496639,0.0006042304953757282,4
ETH,1h,awr,0.0006026611981435892,0.0009378198440064202,4
ETH,1h,mfi_14,0.00059754706399677,0.0022480778879971157,4
ETH,1h,qr_volume_ratio,0.0005281248567215874,0.0012470123955242046,4
ETH,1h,ribbon_lead_vs_ref_bps,0.00048029051514765497,0.0013828041469539027,4
ETH,1h,recent_low_20,0.0003863842208143564,0.0007452504673566598,4
ETH,1h,ema_100,0.00036298806228263203,0.0003811000707002628,4
ETH,1h,tr_in_ny,0.0003364810980741595,0.0005068012448227184,4
ETH,1h,ema_200,0.0003161088609888868,0.0005423724848418756,4
ETH,1h,drz_recent_RE,0.00027170302282654435,0.00025114661360570856,4
ETH,1h,atr_14,0.0002686850529628193,0.0006998648068235123,4
ETH,1h,last_high,0.00026577406359457045,0.0004001909411868464,4
ETH,1h,rf_lo_band,0.00025290371841317494,0.0008617972300968577,4
ETH,1h,M0,0.0002225460972111737,0.0002592618324020553,4
ETH,1h,ema_5,0.00021605942343237705,0.00018475708499972202,4
ETH,1h,rf_hi_band,0.00020260351128803533,0.0010592005898921635,4
ETH,1h,drz_dist_sup_bps,0.00019111421572587384,0.0008363303010663076,4
ETH,1h,ribbon_alignment_pct,0.00015605328838362575,0.000724783814834521,4
ETH,1h,trend_parent,0.00015027254424312964,0.00047107656690502804,4
ETH,1h,bars_since_climax_up,0.00014232960664634087,0.0007162442977311626,4
ETH,1h,weekHigh,0.00013631559388588288,0.0001249580279114221,4
ETH,1h,dayClose,0.0001333001391949501,0.0009900796455616073,4
ETH,1h,last_low_prev,0.00012621937541840156,0.00031012888606806767,4
ETH,1h,weekLow,0.00012513864872804037,0.00035228578404319835,4
ETH,1h,M4,0.00012298939791680064,0.00046871107722177706,4
ETH,1h,adx_14,0.00011311411903913715,0.0018997047093935499,4
ETH,1h,bars_since_choch_buy,9.409262736935486e-05,0.0019964129492635926,4
ETH,1h,psy_lo,9.288216008970784e-05,0.001003897515128407,4
ETH,1h,R1,9.091433446668795e-05,0.0002037089256980847,4
ETH,1h,trend_strength_multi_tf,8.950979370696277e-05,0.000246745030580209,4
ETH,1h,trend_self,8.633484139240755e-05,0.00010429737270721533,4
ETH,1h,regime_trending_dn,6.162381992166899e-05,0.00035436536070567934,4
ETH,1h,S1,5.856900801390341e-05,0.00021332977721107306,4
ETH,1h,bos_sell,5.275669163780361e-05,8.550526744800867e-05,4
ETH,1h,recent_high_20,3.8540579851101264e-05,0.001732500055533281,4
ETH,1h,qr_regime,3.6689800068184786e-05,0.00011712794542150109,4
ETH,1h,tr_ema_stack_score,2.3561480256534262e-05,0.00026096495980151656,4
ETH,1h,qr_state,2.3435509676900113e-05,7.46227455576286e-05,4
ETH,1h,rf_aged,1.988386593222702e-05,4.1319542415169416e-05,4
ETH,1h,last_high_prev,1.9450262362330495e-05,8.530798917374734e-05,4
ETH,1h,ema_800,1.529951851465816e-05,0.0013322134804832752,4
ETH,1h,bos_buy,8.217140573710258e-06,1.560691201333441e-05,4
ETH,1h,hl_liq_cascade_60m,0.0,0.0,4
ETH,1h,hl_liq_long_size_sum_60m,0.0,0.0,4
ETH,1h,hl_liq_short_size_sum_60m,0.0,0.0,4
ETH,1h,rf_in_band,0.0,0.0,4
ETH,1h,tight_ribbon,0.0,0.0,4
ETH,1h,tr_above_pp,0.0,0.0,4
ETH,1h,drz_in_support_zone,-8.382682228358362e-07,2.578014769320253e-05,4
ETH,1h,choch_buy,-6.922702032133299e-06,1.3845404064266598e-05,4
ETH,1h,regime_ranging,-8.354882901434602e-06,0.00012101429619196434,4
ETH,1h,regime_trending_up,-9.411978667536736e-06,6.871076261424475e-05,4
ETH,1h,rsi_div_bull,-1.3597618142138779e-05,2.3274371606631796e-05,4
ETH,1h,choch_sell,-2.013201456994851e-05,3.365331324531032e-05,4
ETH,1h,markov_state,-2.579738751776195e-05,8.095236090355598e-05,4
ETH,1h,dayHigh,-2.6142511061644225e-05,0.0004288113051913332,4
ETH,1h,tr_ema_50,-2.8805204271828422e-05,5.1317161563675406e-05,4
ETH,1h,liquidity_up,-3.367108037639899e-05,9.679369771650312e-05,4
ETH,1h,within_psy_band,-4.1960938347435084e-05,4.7617524733183305e-05,4
ETH,1h,R2,-4.2118445195166165e-05,3.439977041779296e-05,4
ETH,1h,rf_fresh,-4.37225476305203e-05,8.781174523988875e-05,4
ETH,1h,close_vs_pp_bps,-4.666925087151719e-05,0.001782066011665028,4
ETH,1h,M5,-5.2070959063704736e-05,0.00025126887672773606,4
ETH,1h,M2,-5.4476100779132786e-05,0.00035049342865632344,4
ETH,1h,tr_in_tokyo,-5.6399398935244593e-05,0.0002276354796227602,4
ETH,1h,PP,-5.951267045610498e-05,0.0002032220598805044,4
ETH,1h,adr_high,-6.123581787038923e-05,0.00035283734883169,4
ETH,1h,tr_ema_800,-6.27104844399956e-05,0.0002197381273575693,4
ETH,1h,S2,-6.315005250095984e-05,0.00013639031967926872,4
ETH,1h,drz_in_resistance_zone,-8.14298544181552e-05,0.00011627253252111329,4
ETH,1h,ema_50,-9.201885498784368e-05,0.0002182843245794694,4
ETH,1h,tr_ema_200,-9.432958183619444e-05,0.00017341583117030034,4
ETH,1h,tr_ema_13,-9.863587997266388e-05,9.960157292876165e-05,4
ETH,1h,M1,-0.00010765851108335278,0.00025364956519985046,4
ETH,1h,bars_since_bos_buy,-0.00011430118969500691,0.001972080746863004,4
ETH,1h,dayLow,-0.00011959964776059318,0.00046942265111719683,4
ETH,1h,tr_ema_5,-0.00012754247912916128,0.00015484012602463585,4
ETH,1h,close_vs_psy_lo_bps,-0.0001291343906414666,0.0008389789367182476,4
ETH,1h,R3,-0.00013594085904514164,0.00025295656008923035,4
ETH,1h,cvd_300s,-0.00013807752067304668,0.00018315714842782475,4
ETH,1h,close_vs_psy_hi_bps,-0.00014205510796923282,0.0010372970186316366,4
ETH,1h,rf_close,-0.0001804408484615272,0.0006713013354089622,4
ETH,1h,psy_hi,-0.00018142695545740606,0.0002945898089492665,4
ETH,1h,tr_within_adr,-0.00018388930902167588,0.0001247784347814417,4
ETH,1h,drz_recent_RC,-0.00019812776555203082,0.0004831867478647697,4
ETH,1h,rsi_div_bear,-0.00021219323535719148,0.00033843965641324803,4
ETH,1h,drz_n_zones,-0.00021249716739488167,0.00025344297040864167,4
ETH,1h,rf_dir,-0.000239327280868451,0.00019130116074327804,4
ETH,1h,S3,-0.00024338360980563634,0.0003937046112871359,4
ETH,1h,drz_dist_bps,-0.0002438626455753129,0.0018160151674627124,4
ETH,1h,markov_state_fixed,-0.0002702783728022323,0.0003024487101797501,4
ETH,1h,ema_13,-0.0002723363428952935,0.00015692006383411294,4
ETH,1h,adr_low,-0.00028102083185309323,0.0005283989853407049,4
ETH,1h,ribbon_color,-0.00028913959968422664,0.00019837782389774852,4
ETH,1h,adr,-0.00029292155441505707,0.0006294374635840486,4
ETH,1h,M3,-0.00029522471277428075,0.0006900957476351765,4
ETH,1h,ema_21,-0.00030559095815226034,0.0001962529994796078,4
ETH,1h,regime_score,-0.00032349799765866993,0.0006987163508409536,4
ETH,1h,qr_health,-0.0003871529147989605,0.002023850772559392,4
ETH,1h,dayOpen,-0.00042905486831897044,0.0004968309002358625,4
ETH,1h,bb_width_20,-0.00044723073011460057,0.0006424079984867247,4
ETH,1h,stoch_d_3,-0.0005046598731160978,0.004265734320501527,4
ETH,1h,bars_since_choch_sell,-0.000544080788367915,0.0013779998617797003,4
ETH,1h,liquidity_dn,-0.0005993468923786438,0.0008177315881517014,4
ETH,1h,drz_dist_res_bps,-0.0006859645764476924,0.0008834740424531399,4
ETH,1h,pvsra_class,-0.0008408276001056758,0.0011646481898643652,4
ETH,1h,last_low,-0.0008707134173102371,0.0009486072034432263,4
ETH,1h,ribbon_compression_bps,-0.0010774942721758218,0.0015872586423897434,4
ETH,4h,rf_dist_bps,0.0048815721230027476,0.0040958858413674614,4
ETH,4h,ribbon_lead_slope_bps,0.0029014680110631963,0.007702330466155696,4
