slug,ws_s,outcome_truth,current_px,trend_align,v_trend,v_levels,v_momentum,p_up_levels,score_momentum,mom_imb_l5,mom_cvd_norm,mom_aggressor,bb_position,rsi14,fired,skip_reason,direction,stake_usd,vwap_entry,shares,hit_levels,underfilled,won,pnl_usd,balance_cum_usd
eth-updown-5m-1777003500,1777003200,Up,2307.71,-3,-1,1,0,0.824005891016202,-0.05924257327787678,-0.14810643319469194,0.0,0.0,no_data,,False,conflict_pos1_neg1,,,,,,,,,
eth-updown-5m-1777003800,1777003500,Up,2306.93,-3,-1,1,0,0.8699558173785116,-0.13781792850749572,-0.3445448212687393,0.0,0.0,no_data,,False,conflict_pos1_neg1,,,,,,,,,
eth-updown-5m-1777004100,1777003800,Up,2308.03,-3,-1,1,0,0.8986655546288587,0.0019580626980721,0.00489515674518025,0.0,0.0,no_data,,False,conflict_pos1_neg1,,,,,,,,,
eth-updown-5m-1777004400,1777004100,Down,2308.2,-3,-1,1,0,0.8873227689741716,0.06863711993764214,0.17159279984410533,0.0,0.0,no_data,,False,conflict_pos1_neg1,,,,,,,,,
eth-updown-5m-1777004700,1777004400,Down,2310.82,-3,-1,1,0,0.7125104253544623,0.05974398163206012,0.1493599540801503,0.0,0.0,no_data,,False,conflict_pos1_neg1,,,,,,,,,
eth-updown-5m-1777005000,1777004700,Down,2308.0,-3,-1,1,0,0.8830342577487627,0.06965086598420825,0.1741271649605206,0.0,0.0,no_data,,False,conflict_pos1_neg1,,,,,,,,,
eth-updown-5m-1777005300,1777005000,Down,2306.51,-3,-1,1,-1,0.8946980854197264,-0.2545760518335658,-0.6364401295839145,0.0,0.0,no_data,,False,momentum_engaged,,,,,,,,,
eth-updown-5m-1777005600,1777005300,Up,2306.52,-3,-1,1,0,0.8941089837997107,-0.13445621524220194,-0.3361405381055048,0.0,0.0,no_data,,False,conflict_pos1_neg1,,,,,,,,,
eth-updown-5m-1777005900,1777005600,Up,2303.53,-3,-1,0,0,0.4472222222222091,-0.14122097222099464,-0.3530524305524866,0.0,0.0,no_data,,False,abstention_1_of_2,,,,,,,,,
eth-updown-5m-1777006200,1777005900,Down,2305.98,-3,-1,1,-1,0.8794301598332235,-0.15074338842422552,-0.3768584710605638,0.0,0.0,no_data,,False,momentum_engaged,,,,,,,,,
eth-updown-5m-1777006500,1777006200,Down,2307.74,-3,-1,1,0,0.8222385861561287,-0.10640936773295435,-0.2660234193323859,0.0,0.0,no_data,,False,conflict_pos1_neg1,,,,,,,,,
eth-updown-5m-1777006800,1777006500,Down,2306.98,-3,-1,1,0,0.8670103092783537,0.12741546897666386,0.3185386724416596,0.0,0.0,no_data,,False,conflict_pos1_neg1,,,,,,,,,
eth-updown-5m-1777007100,1777006800,Down,2305.63,-3,-1,1,0,0.8988881167477425,-0.05241290214012091,-0.13103225535030227,0.0,0.0,no_data,,False,conflict_pos1_neg1,,,,,,,,,
