slug,ws_s,outcome_truth,current_px,trend_align,v_trend,v_levels,v_momentum,p_up_levels,score_momentum,mom_imb_l5,mom_cvd_norm,mom_aggressor,bb_position,rsi14,fired,skip_reason,direction,stake_usd,vwap_entry,shares,hit_levels,underfilled,won,pnl_usd,balance_cum_usd
btc-updown-5m-1777004400,1777004100,Up,77687.03,0,0,-1,0,0.34422949516364665,0.005583564195008071,0.013958910487520178,0.0,0.0,no_data,,False,abstention_2,,,,,,,,,
btc-updown-5m-1777004700,1777004400,Down,77810.01,0,0,0,0,0.6139664804469341,0.07967173892671751,0.19917934731679376,0.0,0.0,no_data,,False,abstention_3,,,,,,,,,
btc-updown-5m-1777005000,1777004700,Down,77760.74,0,0,1,0,0.6758207268846833,-0.0773852124317701,-0.19346303107942525,0.0,0.0,no_data,,False,abstention_2,,,,,,,,,
btc-updown-5m-1777005300,1777005000,Down,77658.23,0,0,0,-1,0.4968729296409355,-0.3249133348620925,-0.8122833371552313,0.0,0.0,no_data,,False,abstention_2,,,,,,,,,
btc-updown-5m-1777005600,1777005300,Up,77647.75,0,0,0,0,0.5524181794090328,0.0682948542058284,0.17073713551457098,0.0,0.0,no_data,,False,abstention_3,,,,,,,,,
btc-updown-5m-1777005900,1777005600,Up,77611.17,0,0,1,0,0.7462965416721901,-0.08154628725284763,-0.20386571813211904,0.0,0.0,no_data,,False,abstention_2,,,,,,,,,
btc-updown-5m-1777006200,1777005900,Down,77665.93,0,0,0,0,0.456062011395291,-0.06985162892491667,-0.17462907231229166,0.0,0.0,no_data,,False,abstention_3,,,,,,,,,
btc-updown-5m-1777006500,1777006200,Down,77712.0,0,0,-1,0,0.2118855174241434,0.11774832353231535,0.29437080883078837,0.0,0.0,no_data,,False,abstention_2,,,,,,,,,
btc-updown-5m-1777006800,1777006500,Up,77687.05,0,0,-1,0,0.3441234927785714,-0.016399938037514657,-0.040999845093786645,0.0,0.0,no_data,,False,abstention_2,,,,,,,,,
btc-updown-5m-1777007100,1777006800,Down,77679.16,0,0,0,0,0.385941433682238,-0.01524861374776149,-0.03812153436940372,0.0,0.0,no_data,,False,abstention_3,,,,,,,,,
btc-updown-5m-1777007400,1777007100,Down,77618.99,0,0,1,0,0.7048496091161711,-0.011306355893956545,-0.028265889734891362,0.0,0.0,no_data,,False,abstention_2,,,,,,,,,
btc-updown-5m-1777007700,1777007400,Down,77599.99,0,0,1,0,0.8055518749171501,0.04682017974501321,0.11705044936253302,0.0,0.0,no_data,,False,abstention_2,,,,,,,,,
btc-updown-5m-1777008000,1777007700,Up,77526.5,0,0,1,0,0.6909897025171482,-0.09373200661032688,-0.23433001652581717,0.0,0.0,no_data,,False,abstention_2,,,,,,,,,
btc-updown-5m-1777008300,1777008000,Up,77579.72,0,0,0,0,0.5387585812356844,0.01891565448343672,0.0472891362085918,0.0,0.0,no_data,,False,abstention_3,,,,,,,,,
btc-updown-5m-1777008600,1777008300,Up,77616.62,0,0,1,0,0.7174108917450825,-0.08038242766858857,-0.2009560691714714,0.0,0.0,no_data,,False,abstention_2,,,,,,,,,
btc-updown-5m-1777008900,1777008600,Up,77701.26,0,0,-1,0,0.26880879819798764,-0.010632109385223916,-0.026580273463059786,0.0,0.0,no_data,,False,abstention_2,,,,,,,,,
btc-updown-5m-1777009200,1777008900,Down,77694.0,0,0,-1,0,0.30728766397243923,-0.04836692912342433,-0.12091732280856082,0.0,0.0,no_data,,False,abstention_2,,,,,,,,,
btc-updown-5m-1777009500,1777009200,Up,77723.25,0,0,-1,0,0.15225917583145843,-0.07690746378448288,-0.1922686594612072,0.0,0.0,no_data,,False,abstention_2,,,,,,,,,
btc-updown-5m-1777009800,1777009500,Down,77744.0,0,0,1,0,0.6968363567886505,-0.0377399234345984,-0.094349808586496,0.0,0.0,no_data,,False,abstention_2,,,,,,,,,
btc-updown-5m-1777010100,1777009800,Up,77817.95,0,0,0,0,0.6039984935032365,0.08009188918781773,0.20022972296954433,0.0,0.0,no_data,,False,abstention_3,,,,,,,,,
btc-updown-5m-1777010400,1777010100,Down,78008.01,0,0,1,1,0.7328157156221029,0.1656111118268345,0.4140277795670862,0.0,0.0,no_data,,True,,Up,25.0,0.26,96.15384615384615,1.0,False,False,-25.0,-1.7777777777777786
btc-updown-5m-1777010700,1777010400,Up,77922.13,0,0,1,0,0.7029867396871199,0.1467292014214118,0.3668230035535295,0.0,0.0,no_data,,False,abstention_2,,,,,,,,,
btc-updown-5m-1777011000,1777010700,Up,77925.47,0,0,1,0,0.6962120635886508,0.02539819497776661,0.06349548744441652,0.0,0.0,no_data,,False,abstention_2,,,,,,,,,
btc-updown-5m-1777011300,1777011000,Up,77919.78,0,0,1,0,0.7077533531097122,0.1464312568380743,0.3660781420951857,0.0,0.0,no_data,,False,abstention_2,,,,,,,,,
btc-updown-5m-1777011600,1777011300,Down,77938.89,0,0,1,1,0.6689916584265138,0.1719130595503112,0.42978264887577794,0.0,0.0,no_data,,True,,Up,25.0,0.24,104.16666666666667,1.0,False,False,-25.0,-26.77777777777778
btc-updown-5m-1777011900,1777011600,Down,77922.26,0,0,1,0,0.7027230546892951,0.14666212281987703,0.36665530704969257,0.0,0.0,no_data,,False,abstention_2,,,,,,,,,
btc-updown-5m-1777012200,1777011900,Up,77832.0,0,0,1,1,0.8858015770391219,0.1946229223859591,0.4865573059648977,0.0,0.0,no_data,,True,,Up,25.0,0.25,100.0,1.0,False,True,73.5,46.72222222222222
btc-updown-5m-1777012500,1777012200,Down,77795.64,0,0,0,0,0.6320067792354537,0.052276496583113834,0.13069124145778457,0.0,0.0,no_data,,False,abstention_3,,,,,,,,,
btc-updown-5m-1777012800,1777012500,Down,77802.66,0,0,0,0,0.6231937731466908,0.014639229736774478,0.036598074341936196,0.0,0.0,no_data,,False,abstention_3,,,,,,,,,
btc-updown-5m-1777013100,1777012800,Up,77864.54,0,0,1,0,0.8197991937324242,0.002682734253723925,0.0067068356343098125,0.0,0.0,no_data,,False,abstention_2,,,,,,,,,
btc-updown-5m-1777013400,1777013100,Up,77800.01,0,0,0,0,0.6265206201745092,-0.012359067455112248,-0.03089766863778062,0.0,0.0,no_data,,False,abstention_3,,,,,,,,,
btc-updown-5m-1777013700,1777013400,Down,77907.0,0,0,1,0,0.7336756167439988,-0.0007126791419202529,-0.0017816978548006322,0.0,0.0,no_data,,False,abstention_2,,,,,,,,,
btc-updown-5m-1777014000,1777013700,Down,77856.01,0,0,1,0,0.8371009862833205,-0.06692326907933015,-0.16730817269832537,0.0,0.0,no_data,,False,abstention_2,,,,,,,,,
btc-updown-5m-1777014300,1777014000,Up,77793.16,0,0,0,0,0.6351202058878871,0.009335547030168716,0.02333886757542179,0.0,0.0,no_data,,False,abstention_3,,,,,,,,,
btc-updown-5m-1777014600,1777014300,Down,77809.64,0,0,0,0,0.6144309836168486,-0.03868122784256948,-0.09670306960642369,0.0,0.0,no_data,,False,abstention_3,,,,,,,,,
btc-updown-5m-1777014900,1777014600,Down,77833.43,0,0,1,0,0.8829010420628424,0.020463259938583795,0.051158149846459486,0.0,0.0,no_data,,False,abstention_2,,,,,,,,,
btc-updown-5m-1777015200,1777014900,Down,77750.93,0,0,0,0,0.6160595608648167,0.01891538096260343,0.04728845240650857,0.0,0.0,no_data,,False,abstention_3,,,,,,,,,
btc-updown-5m-1777015500,1777015200,Up,77689.95,0,0,-1,0,0.32875314694582125,-0.071454103709147,-0.17863525927286747,0.0,0.0,no_data,,False,abstention_2,,,,,,,,,
btc-updown-5m-1777015800,1777015500,Down,77706.92,0,0,-1,0,0.23881012322778283,-0.061665144351904705,-0.15416286087976175,0.0,0.0,no_data,,False,abstention_2,,,,,,,,,
btc-updown-5m-1777016100,1777015800,Up,77682.24,0,0,0,0,0.3696170663839648,0.035399359425307315,0.08849839856326829,0.0,0.0,no_data,,False,abstention_3,,,,,,,,,
btc-updown-5m-1777016400,1777016100,Down,77652.18,0,0,0,0,0.5289386511196836,-0.0019099937541154602,-0.00477498438528865,0.0,0.0,no_data,,False,abstention_3,,,,,,,,,
btc-updown-5m-1777016700,1777016400,Up,77654.34,0,0,0,0,0.5174903935338697,-0.02117736683451309,-0.052943417086282724,0.0,0.0,no_data,,False,abstention_3,,,,,,,,,
btc-updown-5m-1777017000,1777016700,Down,77695.06,0,0,-1,0,0.3016695375646075,-0.014511352013049256,-0.03627838003262314,0.0,0.0,no_data,,False,abstention_2,,,,,,,,,
btc-updown-5m-1777017300,1777017000,Down,77710.57,0,0,-1,0,0.21946468795544322,-0.07843585866338465,-0.19608964665846162,0.0,0.0,no_data,,False,abstention_2,,,,,,,,,
btc-updown-5m-1777017600,1777017300,Down,77585.29,0,0,1,0,0.8834636279316535,0.028068264805682072,0.07017066201420517,0.0,0.0,no_data,,False,abstention_2,,,,,,,,,
btc-updown-5m-1777017900,1777017600,Up,77594.0,0,0,1,0,0.8372995892407497,0.051149095823165174,0.12787273955791292,0.0,0.0,no_data,,False,abstention_2,,,,,,,,,
btc-updown-5m-1777018200,1777017900,Up,77561.01,0,0,0,0,0.5986418456412458,0.03126233129665453,0.07815582824163632,0.0,0.0,no_data,,False,abstention_3,,,,,,,,,
btc-updown-5m-1777018500,1777018200,Up,77648.7,0,0,0,0,0.5473830661189993,0.08249603445398367,0.20624008613495914,0.0,0.0,no_data,,False,abstention_3,,,,,,,,,
btc-updown-5m-1777018800,1777018500,Up,77825.97,0,0,1,0,0.8966645175155773,0.029417786509803725,0.07354446627450931,0.0,0.0,no_data,,False,abstention_2,,,,,,,,,
btc-updown-5m-1777019100,1777018800,Down,77931.01,0,0,0,0,0.5354695895121516,0.08490595436003247,0.21226488590008116,0.0,0.0,no_data,,False,abstention_3,,,,,,,,,
btc-updown-5m-1777019400,1777019100,Down,77880.87,0,0,1,0,0.7078830861809697,0.05379991390660688,0.1344997847665172,0.0,0.0,no_data,,False,abstention_2,,,,,,,,,
btc-updown-5m-1777019700,1777019400,Up,77822.42,0,0,0,0,0.49577689913350376,0.06767358219854507,0.16918395549636264,0.0,0.0,no_data,,False,abstention_3,,,,,,,,,
btc-updown-5m-1777020000,1777019700,Down,77762.01,0,0,0,0,0.5974173466812517,0.007805867050003886,0.019514667625009714,0.0,0.0,no_data,,False,abstention_3,,,,,,,,,
btc-updown-5m-1777020300,1777020000,Up,77788.85,0,0,0,0,0.5522587700849511,-0.031262635814116944,-0.07815658953529235,0.0,0.0,no_data,,False,abstention_3,,,,,,,,,
btc-updown-5m-1777020600,1777020300,Up,77784.49,0,0,0,0,0.5595945150163898,0.03646626765508427,0.09116566913771067,0.0,0.0,no_data,,False,abstention_3,,,,,,,,,
btc-updown-5m-1777020900,1777020600,Down,77870.0,0,0,1,0,0.7452611218568627,0.023848081834536114,0.05962020458634028,0.0,0.0,no_data,,False,abstention_2,,,,,,,,,
btc-updown-5m-1777021200,1777020900,Down,77848.65,0,0,1,0,0.8186761229314601,-0.11067655199943321,-0.276691379998583,0.0,0.0,no_data,,False,abstention_2,,,,,,,,,
btc-updown-5m-1777021500,1777021200,Down,77724.31,0,0,-1,0,0.1466410494236267,0.011945025037452886,0.02986256259363221,0.0,0.0,no_data,,False,abstention_2,,,,,,,,,
btc-updown-5m-1777021800,1777021500,Up,77626.88,0,0,1,0,0.6630316682125045,0.08943332720402875,0.22358331801007184,0.0,0.0,no_data,,False,abstention_2,,,,,,,,,
btc-updown-5m-1777022100,1777021800,Up,77439.83,0,0,1,0,0.7642996687335359,0.11640118380038222,0.29100295950095556,0.0,0.0,no_data,,False,abstention_2,,,,,,,,,
btc-updown-5m-1777022400,1777022100,Down,77606.94,0,0,1,0,0.768716046111018,-0.13208585446790064,-0.33021463616975155,0.0,0.0,no_data,,False,abstention_2,,,,,,,,,
btc-updown-5m-1777022700,1777022400,Down,77555.44,0,0,0,0,0.6147803411683688,-0.0107047034095319,-0.026761758523829747,0.0,0.0,no_data,,False,abstention_3,,,,,,,,,
btc-updown-5m-1777023000,1777022700,Up,77483.76,0,0,1,0,0.8224656839665505,-0.07761027026794998,-0.19402567566987494,0.0,0.0,no_data,,False,abstention_2,,,,,,,,,
btc-updown-5m-1777023300,1777023000,Up,77533.07,0,0,1,0,0.6795950889138189,0.015379331468426963,0.03844832867106741,0.0,0.0,no_data,,False,abstention_2,,,,,,,,,
btc-updown-5m-1777023600,1777023300,Up,77502.98,0,0,1,0,0.7667777335120183,0.07497504019097949,0.18743760047744873,0.0,0.0,no_data,,False,abstention_2,,,,,,,,,
btc-updown-5m-1777023900,1777023600,Down,77560.34,0,0,0,0,0.6005831009380427,0.07412091026377636,0.18530227565944088,0.0,0.0,no_data,,False,abstention_3,,,,,,,,,
btc-updown-5m-1777024200,1777023900,Up,77541.66,0,0,1,0,0.6547064575712482,-0.027119444414966207,-0.06779861103741551,0.0,0.0,no_data,,False,abstention_2,,,,,,,,,
btc-updown-5m-1777024500,1777024200,Down,77486.47,0,0,1,0,0.8146137409003626,0.02259430265527273,0.05648575663818182,0.0,0.0,no_data,,False,abstention_2,,,,,,,,,
btc-updown-5m-1777024800,1777024500,Down,77531.14,0,0,1,0,0.6851870631270167,-0.05274018193463475,-0.13185045483658686,0.0,0.0,no_data,,False,abstention_2,,,,,,,,,
btc-updown-5m-1777025100,1777024800,Up,77474.51,0,0,1,0,0.8492665966462795,0.062053018295625706,0.15513254573906426,0.0,0.0,no_data,,False,abstention_2,,,,,,,,,
btc-updown-5m-1777025400,1777025100,Up,77450.0,0,0,1,0,0.7412639089441915,0.02423353337430137,0.06058383343575342,0.0,0.0,no_data,,False,abstention_2,,,,,,,,,
btc-updown-5m-1777025700,1777025400,Up,77487.0,0,0,1,0,0.8130781210387166,-0.04075382012704344,-0.1018845503176086,0.0,0.0,no_data,,False,abstention_2,,,,,,,,,
btc-updown-5m-1777026000,1777025700,Up,77566.63,0,0,0,0,0.5823584803158033,0.05287182444343952,0.1321795611085988,0.0,0.0,no_data,,False,abstention_3,,,,,,,,,
btc-updown-5m-1777026300,1777026000,Up,77586.62,0,0,1,0,0.8764144693255757,0.012678247839479524,0.03169561959869881,0.0,0.0,no_data,,False,abstention_2,,,,,,,,,
btc-updown-5m-1777026600,1777026300,Down,77696.0,0,0,-1,0,0.29668742546707305,-0.021751393791169582,-0.054378484477923955,0.0,0.0,no_data,,False,abstention_2,,,,,,,,,
btc-updown-5m-1777026900,1777026600,Up,77684.09,0,0,0,0,0.35981184576654734,-0.08585734545684441,-0.214643363642111,0.0,0.0,no_data,,False,abstention_3,,,,,,,,,
btc-updown-5m-1777027200,1777026900,Up,77682.88,0,0,0,0,0.3662249900622507,0.13064254860086125,0.3266063715021531,0.0,0.0,no_data,,False,abstention_3,,,,,,,,,
btc-updown-5m-1777027500,1777027200,Up,77647.8,0,0,0,0,0.5521531734463833,-0.08221360655994853,-0.20553401639987132,0.0,0.0,no_data,,False,abstention_3,,,,,,,,,
btc-updown-5m-1777027800,1777027500,Up,77684.5,0,0,0,0,0.35763879687292877,-0.052196640315725476,-0.13049160078931368,0.0,0.0,no_data,,False,abstention_3,,,,,,,,,
btc-updown-5m-1777028100,1777027800,Up,77678.75,0,0,0,0,0.38811448257585657,0.12419867012561295,0.31049667531403236,0.0,0.0,no_data,,False,abstention_3,,,,,,,,,
btc-updown-5m-1777028400,1777028100,Up,77761.03,0,0,0,0,0.557544934542757,0.13184028835434355,0.3296007208858589,0.0,0.0,no_data,,False,abstention_3,,,,,,,,,
btc-updown-5m-1777028700,1777028400,Up,77944.9,0,0,0,0,0.3518857142857409,0.12588295895643686,0.31470739739109216,0.0,0.0,no_data,,False,abstention_3,,,,,,,,,
btc-updown-5m-1777029000,1777028700,Up,78105.59,0,0,0,0,0.44071468662303304,0.033458044120830505,0.08364511030207626,0.0,0.0,no_data,,False,abstention_3,,,,,,,,,
btc-updown-5m-1777029300,1777029000,Down,78148.78,0,0,0,0,0.6362437126316638,-0.07979543214266704,-0.19948858035666758,0.0,0.0,no_data,,False,abstention_3,,,,,,,,,
btc-updown-5m-1777029600,1777029300,Up,78136.37,0,0,1,0,0.7304640789598584,0.03237292355254499,0.08093230888136246,0.0,0.0,no_data,,False,abstention_2,,,,,,,,,
btc-updown-5m-1777029900,1777029600,Up,78177.16,0,0,0,0,0.4207744139697905,-0.11887625200458725,-0.2971906300114681,0.0,0.0,no_data,,False,abstention_3,,,,,,,,,
btc-updown-5m-1777030200,1777029900,Up,78270.61,0,0,-1,0,0.3440726110691989,0.045341758841312335,0.11335439710328082,0.0,0.0,no_data,,False,abstention_2,,,,,,,,,
btc-updown-5m-1777030500,1777030200,Down,78349.99,0,0,-1,0,0.34176968119710877,0.021629100332079335,0.054072750830198336,0.0,0.0,no_data,,False,abstention_2,,,,,,,,,
btc-updown-5m-1777030800,1777030500,Up,78292.31,0,0,-1,-1,0.2670232124628489,-0.23367844663590165,-0.5841961165897541,0.0,0.0,no_data,,True,,Down,25.0,0.42,59.523809523809526,1.0,False,False,-25.0,21.72222222222222
btc-updown-5m-1777031100,1777030800,Down,78293.13,0,0,-1,0,0.26411166836802147,0.06804620750663741,0.1701155187665935,0.0,0.0,no_data,,False,abstention_2,,,,,,,,,
btc-updown-5m-1777031400,1777031100,Down,78200.0,0,0,-1,0,0.24736642308058587,-0.06895257382466642,-0.17238143456166605,0.0,0.0,no_data,,False,abstention_2,,,,,,,,,
btc-updown-5m-1777031700,1777031400,Up,78232.78,0,0,0,0,0.47839421241845,-0.029040654696114727,-0.07260163674028682,0.0,0.0,no_data,,False,abstention_3,,,,,,,,,
btc-updown-5m-1777032000,1777031700,Down,78223.7,0,0,0,1,0.5106342372730991,0.1597613425420433,0.3994033563551082,0.0,0.0,no_data,,False,abstention_2,,,,,,,,,
btc-updown-5m-1777032300,1777032000,Down,78249.48,0,0,0,0,0.419098131463335,-0.05138625365573385,-0.12846563413933462,0.0,0.0,no_data,,False,abstention_3,,,,,,,,,
btc-updown-5m-1777032600,1777032300,Up,78253.94,0,0,0,0,0.4032621721184106,0.016194795620277837,0.040486989050694595,0.0,0.0,no_data,,False,abstention_3,,,,,,,,,
btc-updown-5m-1777032900,1777032600,Down,78274.05,0,0,-1,0,0.33185832852514086,0.1293600680450749,0.3234001701126873,0.0,0.0,no_data,,False,abstention_2,,,,,,,,,
btc-updown-5m-1777033200,1777032900,Up,78324.1,0,0,-1,0,0.1541476188362671,-0.07001922440483964,-0.1750480610120991,0.0,0.0,no_data,,False,abstention_2,,,,,,,,,
btc-updown-5m-1777033500,1777033200,Down,78262.85,0,0,0,0,0.3716257600638972,0.025493062678267397,0.0637326566956685,0.0,0.0,no_data,,False,abstention_3,,,,,,,,,
btc-updown-5m-1777033800,1777033500,Down,78302.0,0,0,-1,0,0.23261728285474692,-0.03674945470567286,-0.09187363676418216,0.0,0.0,no_data,,False,abstention_2,,,,,,,,,
btc-updown-5m-1777034100,1777033800,Up,78264.57,0,0,0,0,0.3655186187918682,0.05786625201808559,0.14466563004521396,0.0,0.0,no_data,,False,abstention_3,,,,,,,,,
btc-updown-5m-1777034400,1777034100,Down,78232.61,0,0,0,0,0.47899782521858575,-0.025230974005957474,-0.06307743501489368,0.0,0.0,no_data,,False,abstention_3,,,,,,,,,
btc-updown-5m-1777034700,1777034400,Down,78246.0,0,0,0,0,0.4314544405485802,0.02560600804744019,0.06401502011860047,0.0,0.0,no_data,,False,abstention_3,,,,,,,,,
btc-updown-5m-1777035000,1777034700,Down,78242.53,0,0,0,0,0.4437752429985415,0.0543994821273735,0.13599870531843375,0.0,0.0,no_data,,False,abstention_3,,,,,,,,,
btc-updown-5m-1777035300,1777035000,Up,78111.4,0,0,0,0,0.42332273152481736,0.05950661889979647,0.14876654724949118,0.0,0.0,no_data,,False,abstention_3,,,,,,,,,
btc-updown-5m-1777035600,1777035300,Up,78110.09,0,0,0,0,0.4272441534144269,-0.09683842273682772,-0.24209605684206928,0.0,0.0,no_data,,False,abstention_3,,,,,,,,,
btc-updown-5m-1777035900,1777035600,Up,78330.8,0,0,-1,0,0.13035817318362236,-0.004316675485888595,-0.010791688714721488,0.0,0.0,no_data,,False,abstention_2,,,,,,,,,
btc-updown-5m-1777036200,1777035900,Down,78401.4,0,0,-1,0,0.22013958715324755,-0.04687786537538207,-0.11719466343845517,0.0,0.0,no_data,,False,abstention_2,,,,,,,,,
btc-updown-5m-1777036500,1777036200,Up,78408.46,0,0,-1,0,0.2034364464422705,-0.045454101235662486,-0.11363525308915622,0.0,0.0,no_data,,False,abstention_2,,,,,,,,,
btc-updown-5m-1777036800,1777036500,Down,78327.49,0,0,-1,0,0.14211086946873175,-0.08017074215804762,-0.20042685539511904,0.0,0.0,no_data,,False,abstention_2,,,,,,,,,
btc-updown-5m-1777037100,1777036800,Down,78359.66,0,0,-1,0,0.1399783399087115,-0.11030012812140476,-0.2757503203035119,0.0,0.0,no_data,,False,abstention_2,,,,,,,,,
btc-updown-5m-1777037400,1777037100,Up,78170.29,0,0,0,0,0.47293347252542683,0.06297430831375915,0.15743577078439788,0.0,0.0,no_data,,False,abstention_3,,,,,,,,,
btc-updown-5m-1777037700,1777037400,Down,78128.61,0,0,1,0,0.7893802790167553,-0.023410262298526528,-0.05852565574631632,0.0,0.0,no_data,,False,abstention_2,,,,,,,,,
btc-updown-5m-1777038000,1777037700,Down,78169.61,0,0,0,0,0.47809623232417753,0.059998825120028444,0.1499970628000711,0.0,0.0,no_data,,False,abstention_3,,,,,,,,,
btc-updown-5m-1777038300,1777038000,Down,78167.73,0,0,0,0,0.49236974470914086,0.017134359085045212,0.04283589771261303,0.0,0.0,no_data,,False,abstention_3,,,,,,,,,
btc-updown-5m-1777038600,1777038300,Down,78222.22,0,0,0,0,0.5158892192978503,0.02893232119906219,0.07233080299765547,0.0,0.0,no_data,,False,abstention_3,,,,,,,,,
btc-updown-5m-1777038900,1777038600,Up,78060.32,0,0,0,0,0.5762282507015798,0.03873044665096233,0.09682611662740581,0.0,0.0,no_data,,False,abstention_3,,,,,,,,,
btc-updown-5m-1777039200,1777038900,Down,77968.0,0,0,0,0,0.6351170568562263,0.13575735764345673,0.3393933941086418,0.0,0.0,no_data,,False,abstention_3,,,,,,,,,
btc-updown-5m-1777039500,1777039200,Up,77979.53,0,0,0,0,0.44230769230773676,0.020319655827232955,0.05079913956808239,0.0,0.0,no_data,,False,abstention_3,,,,,,,,,
btc-updown-5m-1777039800,1777039500,Down,77900.0,0,0,0,0,0.5571428571428572,-0.12103972314298617,-0.3025993078574654,0.0,0.0,no_data,,False,abstention_3,,,,,,,,,
btc-updown-5m-1777040100,1777039800,Up,77989.4,0,0,-1,0,0.2772575250837223,-0.047187467116009116,-0.11796866779002278,0.0,0.0,no_data,,False,abstention_2,,,,,,,,,
btc-updown-5m-1777040400,1777040100,Down,77913.58,0,0,0,0,0.49506285714284914,-0.09608340482883923,-0.24020851207209806,0.0,0.0,no_data,,False,abstention_3,,,,,,,,,
btc-updown-5m-1777040700,1777040400,Down,77915.03,0,0,0,0,0.48843428571429104,0.0633718893866029,0.15842972346650724,0.0,0.0,no_data,,False,abstention_3,,,,,,,,,
btc-updown-5m-1777041000,1777040700,Up,77770.46,0,0,0,0,0.5394897446329706,0.05654326445471672,0.14135816113679178,0.0,0.0,no_data,,False,abstention_3,,,,,,,,,
