slug,ws_s,outcome_truth,current_px,trend_align,v_trend,v_levels,v_momentum,p_up_levels,score_momentum,fired,skip_reason,direction,stake_usd,vwap_entry,shares,hit_levels,underfilled,won,pnl_usd,balance_cum_usd
btc-updown-5m-1777249500,1777249200,Down,78657.55,3,1,-1,-1,0.2314304679720232,-0.1783040525383848,False,momentum_engaged,,,,,,,,,
btc-updown-5m-1777249800,1777249500,Up,78657.55,3,1,-1,0,0.2314304679720232,-0.048714049426547834,False,conflict_pos1_neg1,,,,,,,,,
btc-updown-5m-1777250100,1777249800,Up,78657.55,3,1,-1,-1,0.2314304679720232,-0.3204304581770749,False,momentum_engaged,,,,,,,,,
btc-updown-5m-1777250400,1777250100,Up,78657.55,3,1,-1,-1,0.2314304679720232,-0.2940134614624791,False,momentum_engaged,,,,,,,,,
btc-updown-5m-1777250700,1777250400,Up,78657.55,3,1,-1,0,0.2314304679720232,-0.03512387346298392,False,conflict_pos1_neg1,,,,,,,,,
btc-updown-5m-1777251000,1777250700,Up,78657.55,3,1,-1,0,0.2314304679720232,0.05923542407069446,False,conflict_pos1_neg1,,,,,,,,,
btc-updown-5m-1777251300,1777251000,Up,78657.55,3,1,-1,1,0.2314304679720232,1.0,False,momentum_engaged,,,,,,,,,
btc-updown-5m-1777251600,1777251300,Up,78657.55,3,1,-1,-1,0.2314304679720232,-0.23688832613101327,False,momentum_engaged,,,,,,,,,
btc-updown-5m-1777251900,1777251600,Down,78657.55,3,1,-1,-1,0.2314304679720232,-0.15121434047203508,False,momentum_engaged,,,,,,,,,
btc-updown-5m-1777252200,1777251900,Down,78657.55,3,1,-1,0,0.2314304679720232,-0.1376747952722373,False,conflict_pos1_neg1,,,,,,,,,
btc-updown-5m-1777252500,1777252200,Down,78657.55,3,1,-1,0,0.2314304679720232,0.13158933701391454,False,conflict_pos1_neg1,,,,,,,,,
btc-updown-5m-1777252800,1777252500,Up,78657.55,3,1,-1,0,0.2314304679720232,-0.03605826007085684,False,conflict_pos1_neg1,,,,,,,,,
btc-updown-5m-1777253100,1777252800,Down,78657.55,3,1,-1,0,0.2314304679720232,-0.07341231139148172,False,conflict_pos1_neg1,,,,,,,,,
btc-updown-5m-1777253400,1777253100,Down,78657.55,3,1,-1,0,0.2314304679720232,0.033371385083713866,False,conflict_pos1_neg1,,,,,,,,,
btc-updown-5m-1777253700,1777253400,Up,78657.55,3,1,-1,1,0.2314304679720232,0.25493883487064156,False,momentum_engaged,,,,,,,,,
btc-updown-5m-1777254000,1777253700,Down,78657.55,3,1,-1,0,0.2314304679720232,-0.04319984694474066,False,conflict_pos1_neg1,,,,,,,,,
btc-updown-5m-1777254300,1777254000,Up,78657.55,3,1,-1,0,0.2314304679720232,0.08142305338179205,False,conflict_pos1_neg1,,,,,,,,,
btc-updown-5m-1777254600,1777254300,Down,78657.55,3,1,-1,1,0.2314304679720232,0.1958321560903154,False,momentum_engaged,,,,,,,,,
btc-updown-5m-1777254900,1777254600,Up,78657.55,3,1,-1,1,0.2314304679720232,0.22465897698157913,False,momentum_engaged,,,,,,,,,
btc-updown-5m-1777255200,1777254900,Down,78657.55,3,1,-1,0,0.2314304679720232,-0.045152495165708184,False,conflict_pos1_neg1,,,,,,,,,
btc-updown-5m-1777255500,1777255200,Down,78657.55,3,1,-1,0,0.2314304679720232,0.14132688613792396,False,conflict_pos1_neg1,,,,,,,,,
btc-updown-5m-1777255800,1777255500,Up,78657.55,3,1,-1,0,0.2314304679720232,-0.08114143539494098,False,conflict_pos1_neg1,,,,,,,,,
btc-updown-5m-1777256100,1777255800,Down,78657.55,3,1,-1,1,0.2314304679720232,0.19376264141997507,False,momentum_engaged,,,,,,,,,
btc-updown-5m-1777256400,1777256100,Down,78657.55,3,1,-1,0,0.2314304679720232,-0.1367554796446362,False,conflict_pos1_neg1,,,,,,,,,
btc-updown-5m-1777256700,1777256400,Up,78657.55,3,1,-1,-1,0.2314304679720232,-0.15303387524010598,False,momentum_engaged,,,,,,,,,
btc-updown-5m-1777257000,1777256700,Down,78657.55,3,1,-1,-1,0.2314304679720232,-0.3101467507240434,False,momentum_engaged,,,,,,,,,
btc-updown-5m-1777257300,1777257000,Down,78657.55,3,1,-1,0,0.2314304679720232,-0.001522547902195636,False,conflict_pos1_neg1,,,,,,,,,
btc-updown-5m-1777257600,1777257300,Down,78657.55,3,1,-1,-1,0.2314304679720232,-0.26321446018563754,False,momentum_engaged,,,,,,,,,
btc-updown-5m-1777257900,1777257600,Up,78657.55,3,1,-1,0,0.2314304679720232,0.11276463797429709,False,conflict_pos1_neg1,,,,,,,,,
btc-updown-5m-1777258200,1777257900,Up,78657.55,3,1,-1,0,0.2314304679720232,0.11666943896585323,False,conflict_pos1_neg1,,,,,,,,,
btc-updown-5m-1777258500,1777258200,Down,78657.55,3,1,-1,-1,0.2314304679720232,-0.20812146386879615,False,momentum_engaged,,,,,,,,,
btc-updown-5m-1777258800,1777258500,Up,78657.55,3,1,-1,-1,0.2314304679720232,-0.30988054742504556,False,momentum_engaged,,,,,,,,,
btc-updown-5m-1777259100,1777258800,Up,78657.55,3,1,-1,0,0.2314304679720232,0.060278309715307045,False,conflict_pos1_neg1,,,,,,,,,
btc-updown-5m-1777259400,1777259100,Up,78657.55,3,1,-1,0,0.2314304679720232,-0.0052983818229884,False,conflict_pos1_neg1,,,,,,,,,
btc-updown-5m-1777259700,1777259400,Up,78657.55,3,1,-1,1,0.2314304679720232,0.28707982737211385,False,momentum_engaged,,,,,,,,,
btc-updown-5m-1777260000,1777259700,Up,78657.55,3,1,-1,1,0.2314304679720232,0.19451059643151544,False,momentum_engaged,,,,,,,,,
btc-updown-5m-1777260300,1777260000,Up,78657.55,3,1,-1,-1,0.2314304679720232,-0.2720849228727816,False,momentum_engaged,,,,,,,,,
btc-updown-5m-1777260600,1777260300,Up,78657.55,3,1,-1,0,0.2314304679720232,-0.09893347149980151,False,conflict_pos1_neg1,,,,,,,,,
btc-updown-5m-1777260900,1777260600,Down,78657.55,3,1,-1,0,0.2314304679720232,0.10929501645317206,False,conflict_pos1_neg1,,,,,,,,,
btc-updown-5m-1777261200,1777260900,Up,78657.55,3,1,-1,1,0.2314304679720232,0.17246823136187348,False,momentum_engaged,,,,,,,,,
btc-updown-5m-1777261500,1777261200,Down,78657.55,3,1,-1,1,0.2314304679720232,0.19275565788734766,False,momentum_engaged,,,,,,,,,
btc-updown-5m-1777261800,1777261500,Down,78657.55,3,1,-1,0,0.2314304679720232,-0.14931917414485377,False,conflict_pos1_neg1,,,,,,,,,
btc-updown-5m-1777262100,1777261800,Down,78657.55,3,1,-1,0,0.2314304679720232,-0.004417527609547565,False,conflict_pos1_neg1,,,,,,,,,
btc-updown-5m-1777262400,1777262100,Up,78657.55,3,1,-1,-1,0.2314304679720232,-0.19250502540564413,False,momentum_engaged,,,,,,,,,
btc-updown-5m-1777262700,1777262400,Down,78657.55,3,1,-1,1,0.2314304679720232,0.26585880446472493,False,momentum_engaged,,,,,,,,,
btc-updown-5m-1777263000,1777262700,Down,78657.55,3,1,-1,1,0.2314304679720232,0.16957813727893617,False,momentum_engaged,,,,,,,,,
btc-updown-5m-1777263300,1777263000,Down,78657.55,3,1,-1,0,0.2314304679720232,0.08181429275398422,False,conflict_pos1_neg1,,,,,,,,,
btc-updown-5m-1777263600,1777263300,Up,78657.55,3,1,-1,0,0.2314304679720232,-0.04880572949866887,False,conflict_pos1_neg1,,,,,,,,,
btc-updown-5m-1777263900,1777263600,Up,78657.55,3,1,-1,0,0.2314304679720232,-0.06589831299074865,False,conflict_pos1_neg1,,,,,,,,,
btc-updown-5m-1777264200,1777263900,Down,78657.55,3,1,-1,0,0.2314304679720232,-0.054178578019506186,False,conflict_pos1_neg1,,,,,,,,,
btc-updown-5m-1777264500,1777264200,Up,78657.55,3,1,-1,-1,0.2314304679720232,-0.1712180546018077,False,momentum_engaged,,,,,,,,,
btc-updown-5m-1777264800,1777264500,Down,78657.55,3,1,-1,0,0.2314304679720232,-0.040703760399874965,False,conflict_pos1_neg1,,,,,,,,,
btc-updown-5m-1777265100,1777264800,Down,78657.55,3,1,-1,0,0.2314304679720232,0.06021770752702649,False,conflict_pos1_neg1,,,,,,,,,
btc-updown-5m-1777265400,1777265100,Up,78657.55,3,1,-1,1,0.2314304679720232,0.28472277889111564,False,momentum_engaged,,,,,,,,,
btc-updown-5m-1777265700,1777265400,Down,78657.55,3,1,-1,1,0.2314304679720232,1.0,False,momentum_engaged,,,,,,,,,
btc-updown-5m-1777266000,1777265700,Down,78657.55,3,1,-1,1,0.2314304679720232,0.3321430670155657,False,momentum_engaged,,,,,,,,,
btc-updown-5m-1777266300,1777266000,Down,78657.55,3,1,-1,0,0.2314304679720232,-0.04245196973345301,False,conflict_pos1_neg1,,,,,,,,,
btc-updown-5m-1777266600,1777266300,Down,78657.55,3,1,-1,1,0.2314304679720232,0.2820469011676035,False,momentum_engaged,,,,,,,,,
btc-updown-5m-1777266900,1777266600,Down,78657.55,3,1,-1,1,0.2314304679720232,0.16927459860024704,False,momentum_engaged,,,,,,,,,
btc-updown-5m-1777267200,1777266900,Down,78657.55,3,1,-1,0,0.2314304679720232,0.11436539069326442,False,conflict_pos1_neg1,,,,,,,,,
btc-updown-5m-1777267500,1777267200,Down,78657.55,3,1,-1,1,0.2314304679720232,0.17154951491854292,False,momentum_engaged,,,,,,,,,
btc-updown-5m-1777267800,1777267500,Up,78657.55,3,1,-1,0,0.2314304679720232,0.0,False,conflict_pos1_neg1,,,,,,,,,
btc-updown-5m-1777268100,1777267800,Down,78657.55,3,1,-1,0,0.2314304679720232,0.13287237750052275,False,conflict_pos1_neg1,,,,,,,,,
btc-updown-5m-1777268400,1777268100,Up,78657.55,3,1,-1,1,0.2314304679720232,0.32270144569790116,False,momentum_engaged,,,,,,,,,
btc-updown-5m-1777268700,1777268400,Down,78657.55,3,1,-1,1,0.2314304679720232,0.1608317663229082,False,momentum_engaged,,,,,,,,,
btc-updown-5m-1777269000,1777268700,Up,78657.55,3,1,-1,1,0.2314304679720232,0.17600360133549528,False,momentum_engaged,,,,,,,,,
btc-updown-5m-1777269300,1777269000,Down,78657.55,3,1,-1,0,0.2314304679720232,0.09369859030492134,False,conflict_pos1_neg1,,,,,,,,,
btc-updown-5m-1777269600,1777269300,Down,78657.55,3,1,-1,0,0.2314304679720232,0.06173482470808758,False,conflict_pos1_neg1,,,,,,,,,
btc-updown-5m-1777269900,1777269600,Up,78657.55,3,1,-1,-1,0.2314304679720232,-0.15846239614919164,False,momentum_engaged,,,,,,,,,
btc-updown-5m-1777270200,1777269900,Down,78657.55,3,1,-1,0,0.2314304679720232,0.14685470787003832,False,conflict_pos1_neg1,,,,,,,,,
btc-updown-5m-1777270500,1777270200,Up,78657.55,3,1,-1,0,0.2314304679720232,0.10770551526711601,False,conflict_pos1_neg1,,,,,,,,,
btc-updown-5m-1777270800,1777270500,Down,78657.55,3,1,-1,0,0.2314304679720232,-0.019653477749725368,False,conflict_pos1_neg1,,,,,,,,,
btc-updown-5m-1777271100,1777270800,Down,78657.55,3,1,-1,0,0.2314304679720232,-0.05023444986576742,False,conflict_pos1_neg1,,,,,,,,,
btc-updown-5m-1777271400,1777271100,Down,78657.55,3,1,-1,1,0.2314304679720232,1.0,False,momentum_engaged,,,,,,,,,
btc-updown-5m-1777271700,1777271400,Down,78657.55,3,1,-1,0,0.2314304679720232,0.06948609777935519,False,conflict_pos1_neg1,,,,,,,,,
btc-updown-5m-1777272000,1777271700,Up,78657.55,3,1,-1,0,0.2314304679720232,-0.08718763483160329,False,conflict_pos1_neg1,,,,,,,,,
btc-updown-5m-1777272300,1777272000,Up,78657.55,3,1,-1,0,0.2314304679720232,-0.05915490069416676,False,conflict_pos1_neg1,,,,,,,,,
btc-updown-5m-1777272600,1777272300,Up,78657.55,3,1,-1,1,0.2314304679720232,0.18654939050146946,False,momentum_engaged,,,,,,,,,
btc-updown-5m-1777272900,1777272600,Down,78657.55,3,1,-1,1,0.2314304679720232,0.3584157782652351,False,momentum_engaged,,,,,,,,,
btc-updown-5m-1777273200,1777272900,Down,78657.55,3,1,-1,0,0.2314304679720232,0.10754802746477188,False,conflict_pos1_neg1,,,,,,,,,
btc-updown-5m-1777273500,1777273200,Down,78657.55,3,1,-1,0,0.2314304679720232,0.007845674768471719,False,conflict_pos1_neg1,,,,,,,,,
btc-updown-5m-1777273800,1777273500,Up,78657.55,3,1,-1,1,0.2314304679720232,0.16026114687360515,False,momentum_engaged,,,,,,,,,
btc-updown-5m-1777274100,1777273800,Up,78657.55,3,1,-1,0,0.2314304679720232,-0.029906560508610954,False,conflict_pos1_neg1,,,,,,,,,
btc-updown-5m-1777274400,1777274100,Up,78657.55,3,1,-1,0,0.2314304679720232,0.00271626716204717,False,conflict_pos1_neg1,,,,,,,,,
btc-updown-5m-1777274700,1777274400,Down,78657.55,3,1,-1,0,0.2314304679720232,-0.03495438088341781,False,conflict_pos1_neg1,,,,,,,,,
btc-updown-5m-1777275000,1777274700,Down,78657.55,3,1,-1,0,0.2314304679720232,0.04118215332323111,False,conflict_pos1_neg1,,,,,,,,,
btc-updown-5m-1777275300,1777275000,Up,78657.55,3,1,-1,0,0.2314304679720232,-0.057945483668971925,False,conflict_pos1_neg1,,,,,,,,,
btc-updown-5m-1777275600,1777275300,Up,78657.55,3,1,-1,0,0.2314304679720232,0.012751408652468717,False,conflict_pos1_neg1,,,,,,,,,
btc-updown-5m-1777275900,1777275600,Up,78657.55,3,1,-1,-1,0.2314304679720232,-0.23736374908240754,False,momentum_engaged,,,,,,,,,
btc-updown-5m-1777276200,1777275900,Up,78657.55,3,1,-1,0,0.2314304679720232,-0.14109857712151305,False,conflict_pos1_neg1,,,,,,,,,
btc-updown-5m-1777276500,1777276200,Down,78657.55,3,1,-1,0,0.2314304679720232,0.07799741120203595,False,conflict_pos1_neg1,,,,,,,,,
btc-updown-5m-1777276800,1777276500,Up,78657.55,3,1,-1,0,0.2314304679720232,-0.003079283858289053,False,conflict_pos1_neg1,,,,,,,,,
btc-updown-5m-1777277100,1777276800,Down,78657.55,3,1,-1,0,0.2314304679720232,-0.015733564849846126,False,conflict_pos1_neg1,,,,,,,,,
btc-updown-5m-1777277400,1777277100,Up,78657.55,3,1,-1,1,0.2314304679720232,0.20129918184434487,False,momentum_engaged,,,,,,,,,
btc-updown-5m-1777277700,1777277400,Up,78657.55,3,1,-1,0,0.2314304679720232,0.14852359238765098,False,conflict_pos1_neg1,,,,,,,,,
btc-updown-5m-1777278000,1777277700,Down,78657.55,3,1,-1,-1,0.2314304679720232,-0.28283814051286743,False,momentum_engaged,,,,,,,,,
btc-updown-5m-1777278300,1777278000,Down,78657.55,3,1,-1,0,0.2314304679720232,0.008558928982599277,False,conflict_pos1_neg1,,,,,,,,,
btc-updown-5m-1777278600,1777278300,Up,78657.55,3,1,-1,0,0.2314304679720232,0.0,False,conflict_pos1_neg1,,,,,,,,,
btc-updown-5m-1777278900,1777278600,Up,78657.55,3,1,-1,0,0.2314304679720232,-0.03644072942176526,False,conflict_pos1_neg1,,,,,,,,,
btc-updown-5m-1777279200,1777278900,Down,78657.55,3,1,-1,0,0.2314304679720232,-0.01965398120839751,False,conflict_pos1_neg1,,,,,,,,,
btc-updown-5m-1777279500,1777279200,Up,78657.55,3,1,-1,0,0.2314304679720232,-0.13057006309393124,False,conflict_pos1_neg1,,,,,,,,,
btc-updown-5m-1777279800,1777279500,Up,78657.55,3,1,-1,0,0.2314304679720232,0.05855052976016293,False,conflict_pos1_neg1,,,,,,,,,
btc-updown-5m-1777280100,1777279800,Up,78657.55,3,1,-1,0,0.2314304679720232,0.05056258577423406,False,conflict_pos1_neg1,,,,,,,,,
btc-updown-5m-1777280400,1777280100,Up,78657.55,3,1,-1,0,0.2314304679720232,0.006098113905005035,False,conflict_pos1_neg1,,,,,,,,,
btc-updown-5m-1777280700,1777280400,Down,78657.55,3,1,-1,0,0.2314304679720232,0.09398679000131739,False,conflict_pos1_neg1,,,,,,,,,
btc-updown-5m-1777281000,1777280700,Up,78657.55,3,1,-1,0,0.2314304679720232,-0.0708319376147281,False,conflict_pos1_neg1,,,,,,,,,
btc-updown-5m-1777281300,1777281000,Down,78657.55,3,1,-1,-1,0.2314304679720232,-0.27783299918109167,False,momentum_engaged,,,,,,,,,
btc-updown-5m-1777281600,1777281300,Down,78657.55,3,1,-1,0,0.2314304679720232,0.05592200360692637,False,conflict_pos1_neg1,,,,,,,,,
btc-updown-5m-1777281900,1777281600,Up,78657.55,3,1,-1,0,0.2314304679720232,-0.02664480804920498,False,conflict_pos1_neg1,,,,,,,,,
btc-updown-5m-1777282200,1777281900,Up,78657.55,3,1,-1,0,0.2314304679720232,-0.0016869958182951909,False,conflict_pos1_neg1,,,,,,,,,
btc-updown-5m-1777282500,1777282200,Down,78657.55,3,1,-1,0,0.2314304679720232,-0.005757233110359373,False,conflict_pos1_neg1,,,,,,,,,
btc-updown-5m-1777282800,1777282500,Up,78657.55,3,1,-1,0,0.2314304679720232,0.03526094249607276,False,conflict_pos1_neg1,,,,,,,,,
btc-updown-5m-1777283100,1777282800,Down,78657.55,3,1,-1,0,0.2314304679720232,-0.05477580530998676,False,conflict_pos1_neg1,,,,,,,,,
btc-updown-5m-1777283400,1777283100,Up,78657.55,3,1,-1,0,0.2314304679720232,-0.05377165879823023,False,conflict_pos1_neg1,,,,,,,,,
btc-updown-5m-1777283700,1777283400,Down,78657.55,3,1,-1,0,0.2314304679720232,0.016331278997299366,False,conflict_pos1_neg1,,,,,,,,,
btc-updown-5m-1777284000,1777283700,Down,78657.55,3,1,-1,0,0.2314304679720232,0.045442251797460635,False,conflict_pos1_neg1,,,,,,,,,
btc-updown-5m-1777284300,1777284000,Down,78657.55,3,1,-1,0,0.2314304679720232,0.06105362309089685,False,conflict_pos1_neg1,,,,,,,,,
btc-updown-5m-1777284600,1777284300,Down,78657.55,3,1,-1,0,0.2314304679720232,-0.04874977185617813,False,conflict_pos1_neg1,,,,,,,,,
btc-updown-5m-1777284900,1777284600,Up,78657.55,3,1,-1,-1,0.2314304679720232,-0.19622456570253355,False,momentum_engaged,,,,,,,,,
btc-updown-5m-1777285200,1777284900,Down,78657.55,3,1,-1,0,0.2314304679720232,0.04775055762603285,False,conflict_pos1_neg1,,,,,,,,,
btc-updown-5m-1777285500,1777285200,Up,78657.55,3,1,-1,0,0.2314304679720232,-0.05028063269917635,False,conflict_pos1_neg1,,,,,,,,,
btc-updown-5m-1777285800,1777285500,Up,78657.55,3,1,-1,0,0.2314304679720232,-0.14890761102384695,False,conflict_pos1_neg1,,,,,,,,,
btc-updown-5m-1777286100,1777285800,Up,78657.55,3,1,-1,0,0.2314304679720232,0.11364678929006636,False,conflict_pos1_neg1,,,,,,,,,
btc-updown-5m-1777286400,1777286100,Down,78657.55,3,1,-1,0,0.2314304679720232,-0.09924542249280514,False,conflict_pos1_neg1,,,,,,,,,
btc-updown-5m-1777286700,1777286400,Down,78657.55,3,1,-1,-1,0.2314304679720232,-0.16339663050853,False,momentum_engaged,,,,,,,,,
btc-updown-5m-1777287000,1777286700,Up,78657.55,3,1,-1,0,0.2314304679720232,-0.13764660842933216,False,conflict_pos1_neg1,,,,,,,,,
btc-updown-5m-1777287300,1777287000,Down,78657.55,3,1,-1,0,0.2314304679720232,-0.010709759811385628,False,conflict_pos1_neg1,,,,,,,,,
btc-updown-5m-1777287600,1777287300,Down,78657.55,3,1,-1,-1,0.2314304679720232,-0.20096160611675307,False,momentum_engaged,,,,,,,,,
btc-updown-5m-1777287900,1777287600,Down,78657.55,3,1,-1,-1,0.2314304679720232,-0.1699804229990155,False,momentum_engaged,,,,,,,,,
btc-updown-5m-1777288200,1777287900,Up,78657.55,3,1,-1,0,0.2314304679720232,0.0,False,conflict_pos1_neg1,,,,,,,,,
btc-updown-5m-1777288500,1777288200,Up,78657.55,3,1,-1,0,0.2314304679720232,0.12269270947209875,False,conflict_pos1_neg1,,,,,,,,,
btc-updown-5m-1777288800,1777288500,Up,78657.55,3,1,-1,0,0.2314304679720232,-0.07216641792712634,False,conflict_pos1_neg1,,,,,,,,,
btc-updown-5m-1777289100,1777288800,Up,78657.55,3,1,-1,-1,0.2314304679720232,-0.18372371869945903,False,momentum_engaged,,,,,,,,,
btc-updown-5m-1777289400,1777289100,Down,78657.55,3,1,-1,0,0.2314304679720232,-0.049402044970072126,False,conflict_pos1_neg1,,,,,,,,,
btc-updown-5m-1777289700,1777289400,Down,78657.55,3,1,-1,0,0.2314304679720232,0.04518485950677488,False,conflict_pos1_neg1,,,,,,,,,
btc-updown-5m-1777290000,1777289700,Up,78657.55,3,1,-1,1,0.2314304679720232,0.17481980323038881,False,momentum_engaged,,,,,,,,,
btc-updown-5m-1777290300,1777290000,Down,78657.55,3,1,-1,0,0.2314304679720232,0.03996565868549079,False,conflict_pos1_neg1,,,,,,,,,
btc-updown-5m-1777290600,1777290300,Up,78657.55,3,1,-1,0,0.2314304679720232,-0.017782467705696487,False,conflict_pos1_neg1,,,,,,,,,
btc-updown-5m-1777290900,1777290600,Up,78657.55,3,1,-1,0,0.2314304679720232,0.10117843696221257,False,conflict_pos1_neg1,,,,,,,,,
btc-updown-5m-1777291200,1777290900,Down,78657.55,3,1,-1,0,0.2314304679720232,0.04781008136820625,False,conflict_pos1_neg1,,,,,,,,,
btc-updown-5m-1777291500,1777291200,Up,78657.55,3,1,-1,0,0.2314304679720232,0.09367958276785202,False,conflict_pos1_neg1,,,,,,,,,
btc-updown-5m-1777291800,1777291500,Up,78657.55,3,1,-1,-1,0.2314304679720232,-0.27954086822283497,False,momentum_engaged,,,,,,,,,
btc-updown-5m-1777292100,1777291800,Down,78657.55,3,1,-1,0,0.2314304679720232,-0.06444245456939689,False,conflict_pos1_neg1,,,,,,,,,
btc-updown-5m-1777292400,1777292100,Down,78657.55,3,1,-1,1,0.2314304679720232,0.15493524423114852,False,momentum_engaged,,,,,,,,,
btc-updown-5m-1777292700,1777292400,Down,78657.55,3,1,-1,-1,0.2314304679720232,-0.24829014756325837,False,momentum_engaged,,,,,,,,,
btc-updown-5m-1777293000,1777292700,Down,78657.55,3,1,-1,0,0.2314304679720232,0.06959291330745497,False,conflict_pos1_neg1,,,,,,,,,
btc-updown-5m-1777293300,1777293000,Down,78657.55,3,1,-1,0,0.2314304679720232,-0.12103852959231572,False,conflict_pos1_neg1,,,,,,,,,
btc-updown-5m-1777293600,1777293300,Up,78657.55,3,1,-1,0,0.2314304679720232,-0.10238450396696715,False,conflict_pos1_neg1,,,,,,,,,
btc-updown-5m-1777293900,1777293600,Up,78657.55,3,1,-1,0,0.2314304679720232,-0.04095343196558298,False,conflict_pos1_neg1,,,,,,,,,
btc-updown-5m-1777294200,1777293900,Down,78657.55,3,1,-1,0,0.2314304679720232,0.04605206585206863,False,conflict_pos1_neg1,,,,,,,,,
btc-updown-5m-1777294500,1777294200,Down,78657.55,3,1,-1,-1,0.2314304679720232,-0.29540850299952437,False,momentum_engaged,,,,,,,,,
btc-updown-5m-1777294800,1777294500,Down,78657.55,3,1,-1,0,0.2314304679720232,-0.039714533216865605,False,conflict_pos1_neg1,,,,,,,,,
btc-updown-5m-1777295100,1777294800,Up,78657.55,3,1,-1,0,0.2314304679720232,-0.041730867312699635,False,conflict_pos1_neg1,,,,,,,,,
btc-updown-5m-1777295400,1777295100,Down,78657.55,3,1,-1,-1,0.2314304679720232,-0.2325196676714948,False,momentum_engaged,,,,,,,,,
btc-updown-5m-1777295700,1777295400,Up,78657.55,3,1,-1,0,0.2314304679720232,0.10470542152389672,False,conflict_pos1_neg1,,,,,,,,,
btc-updown-5m-1777296000,1777295700,Up,78657.55,3,1,-1,0,0.2314304679720232,-0.03398371721494333,False,conflict_pos1_neg1,,,,,,,,,
btc-updown-5m-1777296300,1777296000,Down,78657.55,3,1,-1,1,0.2314304679720232,0.252039708054566,False,momentum_engaged,,,,,,,,,
btc-updown-5m-1777296600,1777296300,Up,78657.55,3,1,-1,0,0.2314304679720232,0.026669966282055247,False,conflict_pos1_neg1,,,,,,,,,
btc-updown-5m-1777296900,1777296600,Up,78657.55,3,1,-1,0,0.2314304679720232,0.04210331676875071,False,conflict_pos1_neg1,,,,,,,,,
btc-updown-5m-1777297200,1777296900,Up,78657.55,3,1,-1,0,0.2314304679720232,-0.08351776057249748,False,conflict_pos1_neg1,,,,,,,,,
btc-updown-5m-1777297500,1777297200,Down,78657.55,3,1,-1,0,0.2314304679720232,-0.010968110525412215,False,conflict_pos1_neg1,,,,,,,,,
btc-updown-5m-1777297800,1777297500,Up,78657.55,3,1,-1,0,0.2314304679720232,-0.11296129696441325,False,conflict_pos1_neg1,,,,,,,,,
btc-updown-5m-1777298100,1777297800,Up,78657.55,3,1,-1,0,0.2314304679720232,-0.1390505074069754,False,conflict_pos1_neg1,,,,,,,,,
btc-updown-5m-1777298400,1777298100,Down,78657.55,3,1,-1,-1,0.2314304679720232,-0.3155813501430119,False,momentum_engaged,,,,,,,,,
btc-updown-5m-1777298700,1777298400,Up,78657.55,3,1,-1,-1,0.2314304679720232,-0.28350585731197414,False,momentum_engaged,,,,,,,,,
btc-updown-5m-1777299000,1777298700,Up,78657.55,3,1,-1,0,0.2314304679720232,-0.02172025657185604,False,conflict_pos1_neg1,,,,,,,,,
btc-updown-5m-1777299300,1777299000,Up,78657.55,3,1,-1,0,0.2314304679720232,-0.06986751821681057,False,conflict_pos1_neg1,,,,,,,,,
btc-updown-5m-1777299600,1777299300,Up,78657.55,3,1,-1,0,0.2314304679720232,0.10521298307986043,False,conflict_pos1_neg1,,,,,,,,,
btc-updown-5m-1777299900,1777299600,Down,78657.55,3,1,-1,1,0.2314304679720232,0.23394860200943857,False,momentum_engaged,,,,,,,,,
btc-updown-5m-1777300200,1777299900,Up,78657.55,3,1,-1,0,0.2314304679720232,-0.03166403904280853,False,conflict_pos1_neg1,,,,,,,,,
btc-updown-5m-1777300500,1777300200,Up,78657.55,3,1,-1,-1,0.2314304679720232,-0.3041466185261803,False,momentum_engaged,,,,,,,,,
btc-updown-5m-1777300800,1777300500,Up,78657.55,3,1,-1,0,0.2314304679720232,0.012653069221575644,False,conflict_pos1_neg1,,,,,,,,,
btc-updown-5m-1777301100,1777300800,Up,78657.55,3,1,-1,0,0.2314304679720232,0.03649976374472235,False,conflict_pos1_neg1,,,,,,,,,
btc-updown-5m-1777301400,1777301100,Down,78657.55,3,1,-1,0,0.2314304679720232,0.11113769837606241,False,conflict_pos1_neg1,,,,,,,,,
btc-updown-5m-1777301700,1777301400,Down,78657.55,3,1,-1,1,0.2314304679720232,0.2331913256411387,False,momentum_engaged,,,,,,,,,
btc-updown-5m-1777302000,1777301700,Down,78657.55,3,1,-1,0,0.2314304679720232,0.047229044492339556,False,conflict_pos1_neg1,,,,,,,,,
btc-updown-5m-1777302300,1777302000,Up,78657.55,3,1,-1,0,0.2314304679720232,-0.030939200979995612,False,conflict_pos1_neg1,,,,,,,,,
btc-updown-5m-1777302600,1777302300,Down,78657.55,3,1,-1,1,0.2314304679720232,0.18390710939091465,False,momentum_engaged,,,,,,,,,
btc-updown-5m-1777302900,1777302600,Down,78657.55,3,1,-1,1,0.2314304679720232,0.23131264117794698,False,momentum_engaged,,,,,,,,,
btc-updown-5m-1777303200,1777302900,Down,78657.55,3,1,-1,1,0.2314304679720232,0.19030431794738292,False,momentum_engaged,,,,,,,,,
btc-updown-5m-1777303500,1777303200,Up,78657.55,3,1,-1,0,0.2314304679720232,-0.029725594869958672,False,conflict_pos1_neg1,,,,,,,,,
btc-updown-5m-1777303800,1777303500,Up,78657.55,3,1,-1,-1,0.2314304679720232,-0.18931096106768303,False,momentum_engaged,,,,,,,,,
