slug,ws_s,outcome_truth,current_px,trend_align,v_trend,v_levels,v_momentum,p_up_levels,score_momentum,mom_imb_l5,mom_cvd_norm,mom_aggressor,bb_position,rsi14,fired,skip_reason,direction,stake_usd,vwap_entry,shares,hit_levels,underfilled,won,pnl_usd,balance_cum_usd
sol-updown-5m-1777000800,1777000500,Down,85.81,0,0,-1,-1,0.24545454545451723,-0.1934156378600823,-0.4835390946502058,0.0,0.0,no_data,,False,momentum_engaged,,,,,,,,,
sol-updown-5m-1777001100,1777000800,Up,85.81,0,0,-1,0,0.24545454545451723,-0.10514721461289184,-0.26286803653222957,0.0,0.0,no_data,,False,abstention_1_of_2,,,,,,,,,
sol-updown-5m-1777001400,1777001100,Down,85.74,0,0,0,-1,0.366666666666793,-0.29776855264044966,-0.7444213816011241,0.0,0.0,no_data,,False,momentum_engaged,,,,,,,,,
sol-updown-5m-1777001700,1777001400,Up,85.57,0,0,1,-1,0.7769230769231106,-0.2036776476913841,-0.5091941192284603,0.0,0.0,no_data,,False,momentum_engaged,,,,,,,,,
sol-updown-5m-1777002000,1777001700,Up,85.46,0,0,0,-1,0.5800000000000455,-0.21347291717178882,-0.533682292929472,0.0,0.0,no_data,,False,momentum_engaged,,,,,,,,,
sol-updown-5m-1777002300,1777002000,Up,85.46,0,0,0,0,0.5800000000000455,-0.11123227917121048,-0.2780806979280262,0.0,0.0,no_data,,False,abstention_2_of_2,,,,,,,,,
sol-updown-5m-1777002600,1777002300,Up,85.55,0,0,1,-1,0.7500000000000044,-0.24519119351100815,-0.6129779837775203,0.0,0.0,no_data,,False,momentum_engaged,,,,,,,,,
sol-updown-5m-1777002900,1777002600,Up,85.65,0,0,0,-1,0.3666666666666667,-0.16812834224598933,-0.4203208556149733,0.0,0.0,no_data,,False,momentum_engaged,,,,,,,,,
sol-updown-5m-1777003200,1777002900,Down,85.57,0,0,1,0,0.7769230769231106,0.12046897138991836,0.30117242847479586,0.0,0.0,no_data,,False,abstention_1_of_2,,,,,,,,,
sol-updown-5m-1777003500,1777003200,Up,85.63,0,0,0,0,0.5444444444445287,0.030021014618616167,0.07505253654654041,0.0,0.0,no_data,,False,abstention_2_of_2,,,,,,,,,
sol-updown-5m-1777003800,1777003500,Up,85.59,0,0,1,0,0.8199999999999659,0.030021014618616167,0.07505253654654041,0.0,0.0,no_data,,False,abstention_1_of_2,,,,,,,,,
sol-updown-5m-1777004100,1777003800,Up,85.57,0,0,1,0,0.7769230769231106,-0.015538290788013318,-0.038845726970033294,0.0,0.0,no_data,,False,abstention_1_of_2,,,,,,,,,
sol-updown-5m-1777004400,1777004100,Down,85.56,0,0,1,0,0.8384615384615115,0.015875872075587136,0.03968968018896784,0.0,0.0,no_data,,False,abstention_1_of_2,,,,,,,,,
sol-updown-5m-1777004700,1777004400,Down,85.66,0,0,-1,0,0.277777777777862,0.11934426229508198,0.2983606557377049,0.0,0.0,no_data,,False,abstention_1_of_2,,,,,,,,,
sol-updown-5m-1777005000,1777004700,Down,85.51,0,0,0,0,0.5571428571428108,0.05882352941176471,0.14705882352941177,0.0,0.0,no_data,,False,abstention_2_of_2,,,,,,,,,
sol-updown-5m-1777005300,1777005000,Down,85.49,0,0,1,-1,0.7857142857143786,-0.24700761440794952,-0.6175190360198738,0.0,0.0,no_data,,False,momentum_engaged,,,,,,,,,
sol-updown-5m-1777005600,1777005300,Up,85.47,0,0,0,-1,0.5266666666666818,-0.197225329134653,-0.49306332283663246,0.0,0.0,no_data,,False,momentum_engaged,,,,,,,,,
sol-updown-5m-1777005900,1777005600,Up,85.21,0,0,1,-1,0.860000000000037,-0.2302250803858521,-0.5755627009646302,0.0,0.0,no_data,,False,momentum_engaged,,,,,,,,,
sol-updown-5m-1777006200,1777005900,Down,85.36,0,0,-1,-1,0.31333333333335855,-0.2638717632552405,-0.6596794081381011,0.0,0.0,no_data,,False,momentum_engaged,,,,,,,,,
sol-updown-5m-1777006500,1777006200,Down,85.42,0,0,1,-1,0.7933333333333485,-0.20486690352324377,-0.5121672588081094,0.0,0.0,no_data,,False,momentum_engaged,,,,,,,,,
sol-updown-5m-1777006800,1777006500,Down,85.37,0,0,-1,0,0.26,-0.07382920110192838,-0.18457300275482094,0.0,0.0,no_data,,False,abstention_1_of_2,,,,,,,,,
sol-updown-5m-1777007100,1777006800,Up,85.29,0,0,1,0,0.6866666666666414,-0.061738002594033725,-0.1543450064850843,0.0,0.0,no_data,,False,abstention_1_of_2,,,,,,,,,
sol-updown-5m-1777007400,1777007100,Down,85.36,0,0,-1,-1,0.31333333333335855,-0.18181818181818182,-0.45454545454545453,0.0,0.0,no_data,,False,momentum_engaged,,,,,,,,,
sol-updown-5m-1777007700,1777007400,Up,85.36,0,0,-1,-1,0.31333333333335855,-0.2954063604240283,-0.7385159010600707,0.0,0.0,no_data,,False,momentum_engaged,,,,,,,,,
sol-updown-5m-1777008000,1777007700,Down,85.32,0,0,0,0,0.5266666666667172,0.06954248366013072,0.1738562091503268,0.0,0.0,no_data,,False,abstention_2_of_2,,,,,,,,,
sol-updown-5m-1777008300,1777008000,Up,85.41,0,0,1,0,0.8466666666667122,0.08540540540540542,0.21351351351351353,0.0,0.0,no_data,,False,abstention_1_of_2,,,,,,,,,
sol-updown-5m-1777008600,1777008300,Down,85.21,0,0,1,0,0.860000000000037,-0.09295460253678457,-0.23238650634196142,0.0,0.0,no_data,,False,abstention_1_of_2,,,,,,,,,
sol-updown-5m-1777008900,1777008600,Up,85.42,0,0,1,0,0.7933333333333485,-0.13435114503816795,-0.33587786259541985,0.0,0.0,no_data,,False,abstention_1_of_2,,,,,,,,,
sol-updown-5m-1777009200,1777008900,Up,85.26,0,0,1,0,0.8466666666666414,0.029911280101394173,0.07477820025348543,0.0,0.0,no_data,,False,abstention_1_of_2,,,,,,,,,
sol-updown-5m-1777009500,1777009200,Up,85.41,0,0,1,1,0.8466666666667122,0.20038213257901372,0.5009553314475342,0.0,0.0,no_data,,False,momentum_engaged,,,,,,,,,
sol-updown-5m-1777009800,1777009500,Up,85.5,0,0,1,0,0.6714285714285946,0.1008130081300813,0.25203252032520324,0.0,0.0,no_data,,False,abstention_1_of_2,,,,,,,,,
sol-updown-5m-1777010100,1777009800,Up,85.57,0,0,1,1,0.7769230769231106,0.21468104177669156,0.5367026044417289,0.0,0.0,no_data,,False,momentum_engaged,,,,,,,,,
sol-updown-5m-1777010400,1777010100,Down,85.72,0,0,-1,1,0.2500000000000089,0.25899814471243043,0.647495361781076,0.0,0.0,no_data,,False,momentum_engaged,,,,,,,,,
sol-updown-5m-1777010700,1777010400,Up,85.59,0,0,1,1,0.8199999999999659,0.16228070175438597,0.4057017543859649,0.0,0.0,no_data,,False,momentum_engaged,,,,,,,,,
sol-updown-5m-1777011000,1777010700,Up,85.64,0,0,0,-1,0.4555555555555977,-0.15875002746428424,-0.3968750686607106,0.0,0.0,no_data,,False,momentum_engaged,,,,,,,,,
sol-updown-5m-1777011300,1777011000,Down,85.64,0,0,0,0,0.4555555555555977,-0.007991994151095902,-0.019979985377739755,0.0,0.0,no_data,,False,abstention_2_of_2,,,,,,,,,
sol-updown-5m-1777011600,1777011300,Down,85.66,0,0,-1,0,0.277777777777862,0.1055072463768116,0.263768115942029,0.0,0.0,no_data,,False,abstention_1_of_2,,,,,,,,,
sol-updown-5m-1777011900,1777011600,Up,85.64,0,0,0,1,0.4555555555555977,0.21269558462471713,0.5317389615617928,0.0,0.0,no_data,,False,momentum_engaged,,,,,,,,,
sol-updown-5m-1777012200,1777011900,Down,85.55,0,0,1,1,0.7500000000000044,0.27239924848133684,0.6809981212033421,0.0,0.0,no_data,,False,momentum_engaged,,,,,,,,,
sol-updown-5m-1777012500,1777012200,Down,85.55,0,0,1,0,0.7500000000000044,0.1322381930184805,0.33059548254620125,0.0,0.0,no_data,,False,abstention_1_of_2,,,,,,,,,
sol-updown-5m-1777012800,1777012500,Up,85.36,0,0,-1,-1,0.31333333333335855,-0.23887170152400433,-0.5971792538100108,0.0,0.0,no_data,,False,momentum_engaged,,,,,,,,,
sol-updown-5m-1777013100,1777012800,Up,85.46,0,0,0,0,0.5800000000000455,0.017619457958661,0.0440486448966525,0.0,0.0,no_data,,False,abstention_2_of_2,,,,,,,,,
sol-updown-5m-1777013400,1777013100,Up,85.4,0,0,0,0,0.49999999999998107,-0.07366851860077846,-0.18417129650194614,0.0,0.0,no_data,,False,abstention_2_of_2,,,,,,,,,
sol-updown-5m-1777013700,1777013400,Down,85.52,0,0,1,0,0.7000000000001421,0.12781160957444873,0.3195290239361218,0.0,0.0,no_data,,False,abstention_1_of_2,,,,,,,,,
sol-updown-5m-1777014000,1777013700,Up,85.5,0,0,1,0,0.6714285714285946,0.029578411514197496,0.07394602878549374,0.0,0.0,no_data,,False,abstention_1_of_2,,,,,,,,,
sol-updown-5m-1777014300,1777014000,Up,85.47,0,0,0,0,0.5266666666666818,-0.052727357971784405,-0.131818394929461,0.0,0.0,no_data,,False,abstention_2_of_2,,,,,,,,,
sol-updown-5m-1777014600,1777014300,Down,85.51,0,0,0,0,0.5571428571428108,0.026065613053331896,0.06516403263332973,0.0,0.0,no_data,,False,abstention_2_of_2,,,,,,,,,
sol-updown-5m-1777014900,1777014600,Down,85.61,0,0,1,0,0.7222222222222643,0.028379249897165212,0.07094812474291302,0.0,0.0,no_data,,False,abstention_1_of_2,,,,,,,,,
sol-updown-5m-1777015200,1777014900,Down,85.49,0,0,1,0,0.7857142857143786,0.02859048881420828,0.0714762220355207,0.0,0.0,no_data,,False,abstention_1_of_2,,,,,,,,,
sol-updown-5m-1777015500,1777015200,Up,85.44,0,0,1,0,0.686666666666697,-0.09732484076433122,-0.24331210191082803,0.0,0.0,no_data,,False,abstention_1_of_2,,,,,,,,,
sol-updown-5m-1777015800,1777015500,Down,85.47,0,0,0,0,0.5266666666666818,0.027693159711517756,0.06923289927879439,0.0,0.0,no_data,,False,abstention_2_of_2,,,,,,,,,
sol-updown-5m-1777016100,1777015800,Up,85.41,0,0,1,0,0.8466666666667122,-0.08842509945966076,-0.22106274864915187,0.0,0.0,no_data,,False,abstention_1_of_2,,,,,,,,,
sol-updown-5m-1777016400,1777016100,Down,85.44,0,0,1,0,0.686666666666697,0.01997550168570584,0.049938754214264594,0.0,0.0,no_data,,False,abstention_1_of_2,,,,,,,,,
sol-updown-5m-1777016700,1777016400,Up,85.41,0,0,1,0,0.8466666666667122,0.02709878231008064,0.0677469557752016,0.0,0.0,no_data,,False,abstention_1_of_2,,,,,,,,,
sol-updown-5m-1777017000,1777016700,Down,85.45,0,0,0,0,0.6333333333333333,0.02823619184759132,0.0705904796189783,0.0,0.0,no_data,,False,abstention_2_of_2,,,,,,,,,
sol-updown-5m-1777017300,1777017000,Up,85.46,0,0,0,0,0.5800000000000455,0.02823619184759132,0.0705904796189783,0.0,0.0,no_data,,False,abstention_2_of_2,,,,,,,,,
sol-updown-5m-1777017600,1777017300,Down,85.45,0,0,0,0,0.6333333333333333,0.030352905851318147,0.07588226462829537,0.0,0.0,no_data,,False,abstention_2_of_2,,,,,,,,,
sol-updown-5m-1777017900,1777017600,Down,85.4,0,0,0,0,0.49999999999998107,0.08172043010752689,0.20430107526881722,0.0,0.0,no_data,,False,abstention_2_of_2,,,,,,,,,
sol-updown-5m-1777018200,1777017900,Up,85.32,0,0,0,0,0.5266666666667172,-0.07003198444835163,-0.17507996112087906,0.0,0.0,no_data,,False,abstention_2_of_2,,,,,,,,,
sol-updown-5m-1777018500,1777018200,Up,85.32,0,0,0,0,0.5266666666667172,-0.12403669724770644,-0.3100917431192661,0.0,0.0,no_data,,False,abstention_2_of_2,,,,,,,,,
sol-updown-5m-1777018800,1777018500,Up,85.47,0,0,0,0,0.5266666666666818,0.015443175638934204,0.03860793909733551,0.0,0.0,no_data,,False,abstention_2_of_2,,,,,,,,,
sol-updown-5m-1777019100,1777018800,Down,85.66,0,0,-1,1,0.277777777777862,0.2551790989964218,0.6379477474910545,0.0,0.0,no_data,,False,momentum_engaged,,,,,,,,,
sol-updown-5m-1777019400,1777019100,Down,85.57,0,0,1,1,0.7769230769231106,0.31214934584396636,0.7803733646099158,0.0,0.0,no_data,,False,momentum_engaged,,,,,,,,,
sol-updown-5m-1777019700,1777019400,Up,85.48,0,0,0,0,0.4733333333333182,0.10801186943620178,0.27002967359050445,0.0,0.0,no_data,,False,abstention_2_of_2,,,,,,,,,
sol-updown-5m-1777020000,1777019700,Down,85.34,0,0,0,0,0.42,-0.06632124355531942,-0.16580310888829855,0.0,0.0,no_data,,False,abstention_2_of_2,,,,,,,,,
sol-updown-5m-1777020300,1777020000,Up,85.4,0,0,0,0,0.49999999999998107,-0.08460869599869036,-0.2115217399967259,0.0,0.0,no_data,,False,abstention_2_of_2,,,,,,,,,
sol-updown-5m-1777020600,1777020300,Down,85.42,0,0,1,0,0.7933333333333485,0.024452177114058005,0.06113044278514501,0.0,0.0,no_data,,False,abstention_1_of_2,,,,,,,,,
sol-updown-5m-1777020900,1777020600,Down,85.49,0,0,1,0,0.7857142857143786,0.0755852568446407,0.18896314211160173,0.0,0.0,no_data,,False,abstention_1_of_2,,,,,,,,,
sol-updown-5m-1777021200,1777020900,Down,85.46,0,0,0,0,0.5800000000000455,0.06623012160898036,0.16557530402245088,0.0,0.0,no_data,,False,abstention_2_of_2,,,,,,,,,
sol-updown-5m-1777021500,1777021200,Down,85.31,0,0,0,0,0.5800000000000001,-0.05250338294993234,-0.13125845737483086,0.0,0.0,no_data,,False,abstention_2_of_2,,,,,,,,,
sol-updown-5m-1777021800,1777021500,Up,85.23,0,0,1,0,0.8157894736841728,0.016,0.04,0.0,0.0,no_data,,False,abstention_1_of_2,,,,,,,,,
sol-updown-5m-1777022100,1777021800,Up,85.07,0,0,1,-1,0.7600000000000157,-0.18991959724089885,-0.4747989931022471,0.0,0.0,no_data,,False,momentum_engaged,,,,,,,,,
