slug,outcome_truth,pnl,cost,cash_in,rebates,fees,leftover_redeemed,n_merges,pairs_merged,n_maker_bid_up,n_maker_bid_dn,n_maker_ask_up,n_maker_ask_dn,n_pat_up,n_pat_dn,strategy
btc-updown-5m-1776994800,Down,49.356537079208366,139.23039958111048,193.98999977111816,0.0,5.403063110799322,0.0,10,193.98999977111816,0,0,0,0,10,10,PAT+ACC-M-t30
btc-updown-5m-1776995100,Up,10.01620019106865,125.19999980926514,140.0,0.0,4.783799999666213,0.0,7,140.0,0,0,0,0,7,7,PAT+ACC-M-t30
btc-updown-5m-1776996000,Up,10.299479689377309,151.48830119473934,167.49000072479248,0.0,5.702219840675836,0.0,9,167.49000072479248,0,0,0,0,9,9,PAT+ACC-M-t30
btc-updown-5m-1776999300,Down,4.369939982352256,174.2000000178814,185.0,0.0,6.430059999766351,0.0,10,185.0,0,0,0,0,10,10,PAT+ACC-M-t30
btc-updown-5m-1776999600,Up,23.417265938272713,121.08000006526709,149.25,0.0,4.752733996460199,0.0,8,149.25,0,0,0,0,8,8,PAT+ACC-M-t30
btc-updown-5m-1776999900,Up,24.780379250521662,168.6000007390976,200.0,0.0,6.6196200103807445,0.0,10,200.0,0,0,0,0,10,10,PAT+ACC-M-t30
btc-updown-5m-1777000200,Down,6.393459862508773,172.20000013709068,185.0,0.0,6.406540000400544,0.0,10,185.0,0,0,0,0,10,10,PAT+ACC-M-t30
btc-updown-5m-1777000500,Down,54.183902108253776,137.52439947066307,197.1599998474121,0.0,5.451698268495264,0.0,10,197.1599998474121,0,0,0,0,10,10,PAT+ACC-M-t30
btc-updown-5m-1777000800,Down,28.454859080746175,165.00000089406967,200.0,0.0,6.545140025184154,0.0,10,200.0,0,0,0,0,10,10,PAT+ACC-M-t30
btc-updown-5m-1777001400,Down,14.783399662709236,178.400000333786,200.0,0.0,6.816600003504753,0.0,10,200.0,0,0,0,0,10,10,PAT+ACC-M-t30
btc-updown-5m-1777002000,Down,23.79507930712223,169.60000067949295,200.0,0.0,6.6049200133848185,0.0,10,200.0,0,0,0,0,10,10,PAT+ACC-M-t30
btc-updown-5m-1777002300,Up,0.10223983217239385,19.200000166893005,20.0,0.0,0.6977600009346008,0.0,1,20.0,0,0,0,0,1,1,PAT+ACC-M-t30
btc-updown-5m-1777002600,Up,2.625619614725113,74.60000038146973,80.0,0.0,2.7743800038051605,0.0,4,80.0,0,0,0,0,4,4,PAT+ACC-M-t30
btc-updown-5m-1777002900,Up,10.740000510692596,182.39999949932098,200.0,0.0,6.85999998998642,0.0,10,200.0,0,0,0,0,10,10,PAT+ACC-M-t30
btc-updown-5m-1777003200,Down,28.686359501912595,164.8000004887581,200.0,0.0,6.513640009329319,0.0,10,200.0,0,0,0,0,10,10,PAT+ACC-M-t30
btc-updown-5m-1777003500,Up,10.27750591679842,173.59479999918938,190.42000007629395,0.0,6.547694160306149,0.0,10,190.42000007629395,0,0,0,0,10,10,PAT+ACC-M-t30
btc-updown-5m-1777004100,Up,4.373299980950355,174.2000000178814,185.0,0.0,6.426700001168252,0.0,10,185.0,0,0,0,0,10,10,PAT+ACC-M-t30
