slug,outcome_truth,pnl,cost,cash_in,rebates,fees,leftover_redeemed,n_merges,pairs_merged,n_maker_bid_up,n_maker_bid_dn,n_maker_ask_up,n_maker_ask_dn,n_pat_up,n_pat_dn,strategy
btc-updown-5m-1777701300,Down,2.4342483026981383,66.50000177323818,70.0,0.0,1.0657499240636796,0.0,2,70.0,0,0,0,0,2,2,PAT+ACC-M-t210-COMBO
btc-updown-5m-1777701600,Up,-3.909469402012594,15.464799946737287,11.859999656677246,0.06526800034713745,0.36993711229969006,0.0,1,11.859999656677246,0,1,0,0,1,1,PAT+ACC-M-t210-COMBO
btc-updown-5m-1777701900,Down,89.4341234351908,147.8856003581226,242.79000091552734,0.06997200005340574,5.540249122267375,20.0,5,222.79000091552734,0,1,0,0,5,5,PAT+ACC-M-t210-COMBO
btc-updown-5m-1777702200,Down,41.46605236891275,185.78579536480902,234.17999267578125,0.06997200005340574,6.998116942112892,20.0,5,214.17999267578125,0,1,0,0,5,5,PAT+ACC-M-t210-COMBO
btc-updown-5m-1777702500,Up,29.185578548662193,125.10400156205893,158.8400001525879,0.06997200005340574,4.620392041920185,0.0,4,158.8400001525879,0,1,0,0,4,4,PAT+ACC-M-t210-COMBO
btc-updown-5m-1777702800,Down,149.76282285515657,180.33070769394112,336.3900146484375,0.06997200005340574,6.366456099393188,20.0,7,316.3900146484375,0,1,0,0,7,7,PAT+ACC-M-t210-COMBO
btc-updown-5m-1777703100,Down,26.076564322513153,247.19930139787198,282.20000076293945,0.06997200005340574,8.994107042607705,20.0,8,262.20000076293945,0,3,0,0,8,8,PAT+ACC-M-t210-COMBO
btc-updown-5m-1777703400,Up,-9.730028190681457,9.800000190734863,0.0,0.06997200005340574,0.0,0.0,0,0.0,0,4,0,0,0,0,PAT+ACC-M-t210-COMBO
btc-updown-5m-1777703700,Up,7.0499705838470526,89.80000138282776,100.0,0.06997200005340574,3.2200000333786005,0.0,2,100.0,0,1,0,0,2,2,PAT+ACC-M-t210-COMBO
btc-updown-5m-1777704000,Up,-1.340028803417207,49.80000078678131,50.0,0.06997200005340574,1.6100000166893003,0.0,1,50.0,0,1,0,0,1,1,PAT+ACC-M-t210-COMBO
btc-updown-5m-1777704300,Up,-1.340028803417207,49.80000078678131,50.0,0.06997200005340574,1.6100000166893003,0.0,1,50.0,0,1,0,0,1,1,PAT+ACC-M-t210-COMBO
