wallet,slug,outcome_truth,mc,slot_start_s,total_fills,maker_pct,cash_from_trading,rebate,fee,net_up,net_dn,mint_pairs,mint_cost,inv_up_final,inv_dn_final,redemption,actual_pnl
0x04b6d7e9,btc-updown-15m-1778846400,Down,updown_15m,1778846400,147,98.63945578231292,2245.9433117189496,10.151344888456673,2.977380012149811,-2610.4911340000003,-2328.1912970000003,2610.4911340000003,2610.4911340000003,0.0,282.299837,282.299837,-75.0740204047438
0x04b6d7e9,btc-updown-15m-1778847300,?,updown_15m,1778847300,59,100.0,510.54717088488235,3.232022991943033,0.0,-292.527072,-668.935795,668.935795,668.935795,376.408723,0.0,0.0,-155.1566011231746
0x04b6d7e9,btc-updown-15m-1778848200,?,updown_15m,1778848200,114,98.24561403508771,1423.28696282543,6.882801590366817,2.5536000694274894,-1528.0106719999997,-1216.8612500000002,1528.0106719999997,1528.0106719999997,0.0,311.1494219999995,0.0,-100.3945076536304
0x04b6d7e9,btc-updown-15m-1778849100,?,updown_15m,1778849100,123,97.5609756097561,1207.4794204965124,8.496227114666123,3.5829443950289233,-1560.403018,-1032.915213,1560.403018,1560.403018,0.0,527.487805,0.0,-348.0103147838504
0x04b6d7e9,btc-updown-15m-1778850000,?,updown_15m,1778850000,109,97.24770642201835,1574.5321264809281,3.617894577011527,0.32927999404191977,-1414.145771,-1690.103551,1690.103551,1690.103551,275.95777999999996,0.0,0.0,-112.28280993610201
0x04b6d7e9,btc-updown-15m-1778850900,?,updown_15m,1778850900,97,100.0,1442.7973676513689,8.835648485167145,0.0,-901.3481260000001,-1865.9395410000002,1865.9395410000002,1865.9395410000002,964.5914150000001,0.0,0.0,-414.3065248634641
0x04b6d7e9,btc-updown-15m-1778851800,?,updown_15m,1778851800,122,100.0,2230.536487065325,6.043356016082344,0.0,-2159.3809760000004,-2330.2466050000003,2330.2466050000003,2330.2466050000003,170.8656289999999,0.0,0.0,-93.66676191859278
0x04b6d7e9,btc-updown-15m-1778852700,?,updown_15m,1778852700,72,100.0,792.2773910080347,3.705643769249502,0.0,-1160.2559370000001,-637.200457,1160.2559370000001,1160.2559370000001,0.0,523.0554800000001,0.0,-364.27290222271597
0x04b6d7e9,btc-updown-15m-1778853600,?,updown_15m,1778853600,66,100.0,1359.9654864242154,5.126923474050025,0.0,-1027.41454,-1532.849861,1532.849861,1532.849861,505.43532099999993,0.0,0.0,-167.75745110173443
0x04b6d7e9,btc-updown-15m-1778855400,?,updown_15m,1778855400,56,100.0,509.0309329874699,3.0249448512093515,0.0,-259.567271,-974.821862,974.821862,974.821862,715.254591,0.0,0.0,-462.7659841613207
0x04b6d7e9,btc-updown-15m-1778856300,Down,updown_15m,1778856300,142,100.0,940.2044933462611,6.8698503333037895,0.0,-1632.7999479999999,-1074.178523,1632.7999479999999,1632.7999479999999,0.0,558.6214249999998,558.6214249999998,-127.10417932043515
0x04b6d7e9,btc-updown-15m-1778857200,Up,updown_15m,1778857200,66,100.0,828.7447391302868,5.937353193181789,0.0,-1157.3513739999999,-740.6824550000001,1157.3513739999999,1157.3513739999999,0.0,416.66891899999973,0.0,-322.6692816765312
