slug,outcome_truth,slot_start_s,tf,ACC-M-sz20.n_maker_bid_up,ACC-M-sz20.n_maker_bid_dn,ACC-M-sz20.n_maker_ask_up,ACC-M-sz20.n_maker_ask_dn,ACC-M-sz20.n_taker_up,ACC-M-sz20.n_taker_dn,ACC-M-sz20.inv_up,ACC-M-sz20.inv_dn,ACC-M-sz20.cost_paid,ACC-M-sz20.cash_received,ACC-M-sz20.rebates,ACC-M-sz20.taker_fees,ACC-M-sz20.leftover_redeemed,ACC-M-sz20.leftover_burned_cost,ACC-M-sz20.n_merges,ACC-M-sz20.pairs_merged,ACC-M-sz20.pnl,PAT-sz20-c97.n_maker_bid_up,PAT-sz20-c97.n_maker_bid_dn,PAT-sz20-c97.n_maker_ask_up,PAT-sz20-c97.n_maker_ask_dn,PAT-sz20-c97.n_taker_up,PAT-sz20-c97.n_taker_dn,PAT-sz20-c97.inv_up,PAT-sz20-c97.inv_dn,PAT-sz20-c97.cost_paid,PAT-sz20-c97.cash_received,PAT-sz20-c97.rebates,PAT-sz20-c97.taker_fees,PAT-sz20-c97.leftover_redeemed,PAT-sz20-c97.leftover_burned_cost,PAT-sz20-c97.n_merges,PAT-sz20-c97.pairs_merged,PAT-sz20-c97.pnl,PAT-sz20-c98.n_maker_bid_up,PAT-sz20-c98.n_maker_bid_dn,PAT-sz20-c98.n_maker_ask_up,PAT-sz20-c98.n_maker_ask_dn,PAT-sz20-c98.n_taker_up,PAT-sz20-c98.n_taker_dn,PAT-sz20-c98.inv_up,PAT-sz20-c98.inv_dn,PAT-sz20-c98.cost_paid,PAT-sz20-c98.cash_received,PAT-sz20-c98.rebates,PAT-sz20-c98.taker_fees,PAT-sz20-c98.leftover_redeemed,PAT-sz20-c98.leftover_burned_cost,PAT-sz20-c98.n_merges,PAT-sz20-c98.pairs_merged,PAT-sz20-c98.pnl,PAT-sz20-c99.n_maker_bid_up,PAT-sz20-c99.n_maker_bid_dn,PAT-sz20-c99.n_maker_ask_up,PAT-sz20-c99.n_maker_ask_dn,PAT-sz20-c99.n_taker_up,PAT-sz20-c99.n_taker_dn,PAT-sz20-c99.inv_up,PAT-sz20-c99.inv_dn,PAT-sz20-c99.cost_paid,PAT-sz20-c99.cash_received,PAT-sz20-c99.rebates,PAT-sz20-c99.taker_fees,PAT-sz20-c99.leftover_redeemed,PAT-sz20-c99.leftover_burned_cost,PAT-sz20-c99.n_merges,PAT-sz20-c99.pairs_merged,PAT-sz20-c99.pnl,PAT-sz20-c1.00.n_maker_bid_up,PAT-sz20-c1.00.n_maker_bid_dn,PAT-sz20-c1.00.n_maker_ask_up,PAT-sz20-c1.00.n_maker_ask_dn,PAT-sz20-c1.00.n_taker_up,PAT-sz20-c1.00.n_taker_dn,PAT-sz20-c1.00.inv_up,PAT-sz20-c1.00.inv_dn,PAT-sz20-c1.00.cost_paid,PAT-sz20-c1.00.cash_received,PAT-sz20-c1.00.rebates,PAT-sz20-c1.00.taker_fees,PAT-sz20-c1.00.leftover_redeemed,PAT-sz20-c1.00.leftover_burned_cost,PAT-sz20-c1.00.n_merges,PAT-sz20-c1.00.pairs_merged,PAT-sz20-c1.00.pnl,PAT-sz20-c1.01.n_maker_bid_up,PAT-sz20-c1.01.n_maker_bid_dn,PAT-sz20-c1.01.n_maker_ask_up,PAT-sz20-c1.01.n_maker_ask_dn,PAT-sz20-c1.01.n_taker_up,PAT-sz20-c1.01.n_taker_dn,PAT-sz20-c1.01.inv_up,PAT-sz20-c1.01.inv_dn,PAT-sz20-c1.01.cost_paid,PAT-sz20-c1.01.cash_received,PAT-sz20-c1.01.rebates,PAT-sz20-c1.01.taker_fees,PAT-sz20-c1.01.leftover_redeemed,PAT-sz20-c1.01.leftover_burned_cost,PAT-sz20-c1.01.n_merges,PAT-sz20-c1.01.pairs_merged,PAT-sz20-c1.01.pnl,PAT-sz50-c1.00.n_maker_bid_up,PAT-sz50-c1.00.n_maker_bid_dn,PAT-sz50-c1.00.n_maker_ask_up,PAT-sz50-c1.00.n_maker_ask_dn,PAT-sz50-c1.00.n_taker_up,PAT-sz50-c1.00.n_taker_dn,PAT-sz50-c1.00.inv_up,PAT-sz50-c1.00.inv_dn,PAT-sz50-c1.00.cost_paid,PAT-sz50-c1.00.cash_received,PAT-sz50-c1.00.rebates,PAT-sz50-c1.00.taker_fees,PAT-sz50-c1.00.leftover_redeemed,PAT-sz50-c1.00.leftover_burned_cost,PAT-sz50-c1.00.n_merges,PAT-sz50-c1.00.pairs_merged,PAT-sz50-c1.00.pnl,PAT-sz100-c1.00.n_maker_bid_up,PAT-sz100-c1.00.n_maker_bid_dn,PAT-sz100-c1.00.n_maker_ask_up,PAT-sz100-c1.00.n_maker_ask_dn,PAT-sz100-c1.00.n_taker_up,PAT-sz100-c1.00.n_taker_dn,PAT-sz100-c1.00.inv_up,PAT-sz100-c1.00.inv_dn,PAT-sz100-c1.00.cost_paid,PAT-sz100-c1.00.cash_received,PAT-sz100-c1.00.rebates,PAT-sz100-c1.00.taker_fees,PAT-sz100-c1.00.leftover_redeemed,PAT-sz100-c1.00.leftover_burned_cost,PAT-sz100-c1.00.n_merges,PAT-sz100-c1.00.pairs_merged,PAT-sz100-c1.00.pnl,PAT-sz20-c1.00-thin500.n_maker_bid_up,PAT-sz20-c1.00-thin500.n_maker_bid_dn,PAT-sz20-c1.00-thin500.n_maker_ask_up,PAT-sz20-c1.00-thin500.n_maker_ask_dn,PAT-sz20-c1.00-thin500.n_taker_up,PAT-sz20-c1.00-thin500.n_taker_dn,PAT-sz20-c1.00-thin500.inv_up,PAT-sz20-c1.00-thin500.inv_dn,PAT-sz20-c1.00-thin500.cost_paid,PAT-sz20-c1.00-thin500.cash_received,PAT-sz20-c1.00-thin500.rebates,PAT-sz20-c1.00-thin500.taker_fees,PAT-sz20-c1.00-thin500.leftover_redeemed,PAT-sz20-c1.00-thin500.leftover_burned_cost,PAT-sz20-c1.00-thin500.n_merges,PAT-sz20-c1.00-thin500.pairs_merged,PAT-sz20-c1.00-thin500.pnl,PAT+ACC-M-sz20-c1.00.n_maker_bid_up,PAT+ACC-M-sz20-c1.00.n_maker_bid_dn,PAT+ACC-M-sz20-c1.00.n_maker_ask_up,PAT+ACC-M-sz20-c1.00.n_maker_ask_dn,PAT+ACC-M-sz20-c1.00.n_taker_up,PAT+ACC-M-sz20-c1.00.n_taker_dn,PAT+ACC-M-sz20-c1.00.inv_up,PAT+ACC-M-sz20-c1.00.inv_dn,PAT+ACC-M-sz20-c1.00.cost_paid,PAT+ACC-M-sz20-c1.00.cash_received,PAT+ACC-M-sz20-c1.00.rebates,PAT+ACC-M-sz20-c1.00.taker_fees,PAT+ACC-M-sz20-c1.00.leftover_redeemed,PAT+ACC-M-sz20-c1.00.leftover_burned_cost,PAT+ACC-M-sz20-c1.00.n_merges,PAT+ACC-M-sz20-c1.00.pairs_merged,PAT+ACC-M-sz20-c1.00.pnl
btc-updown-15m-1778778000,Down,1778778000,15m,8,9,0,0,0,0,0.0,7.059998626708982,61.34309989111425,65.44999954223633,0.41206803752663596,0.0,7.059998626708982,0.0,7,58.390000915527345,4.518967688648715,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,63.95000036805868,65.0,0.0,1.3338849726670974,0.0,0.0,4,65.0,-0.28388534072577887,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,8,9,0,0,0,0,0.0,7.059998626708982,61.34309989111425,65.44999954223633,0.41206803752663596,0.0,7.059998626708982,0.0,7,58.390000915527345,4.518967688648715
btc-updown-15m-1778778900,Down,1778778900,15m,3,1,0,0,0,0,16.479999914169312,0.0,12.349199765133854,9.990000114440917,0.09110021276822179,0.0,0.0,5.855699928927422,2,9.990000114440917,-2.2680994379247146,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,163.73482017290064,163.4800000190735,0.0,0.45405568261619356,0.0,0.0,10,163.4800000190735,-0.7088758364433477,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,3,1,0,0,0,0,16.479999914169312,0.0,12.349199765133854,9.990000114440917,0.09110021276822179,0.0,0.0,5.855699928927422,2,9.990000114440917,-2.2680994379247146
btc-updown-15m-1778779800,Up,1778779800,15m,1,4,0,0,0,0,0.0,3.0500000000000007,22.637400284409523,20.0,0.14711474227443294,0.0,0.0,1.5250000000000004,1,20.0,-2.4902855421350907,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,33.510000312002376,34.0,0.0,0.374637889554417,0.0,0.0,5,34.0,0.11536179844320726,0,0,0,0,0,0,0.0,0.0,101.05500127840787,102.0,0.0,0.9863933951485859,0.0,0.0,10,102.0,-0.04139467355645765,0,0,0,0,0,0,0.0,0.0,33.510000312002376,34.0,0.0,0.374637889554417,0.0,0.0,5,34.0,0.11536179844320726,0,0,0,0,0,0,0.0,0.0,33.510000312002376,34.0,0.0,0.374637889554417,0.0,0.0,5,34.0,0.11536179844320726,0,0,0,0,0,0,0.0,0.0,18.545000239741057,19.0,0.0,0.36662184445987966,0.0,0.0,2,19.0,0.08837791579906318,1,4,0,0,0,0,0.0,3.0500000000000007,56.1474005964119,54.0,0.14711474227443294,0.374637889554417,0.0,1.5250000000000004,6,54.0,-2.3749237436918835
btc-updown-15m-1778780700,Up,1778780700,15m,5,0,0,0,0,0,20.0,0.0,14.600000381469727,20.0,0.055187997543334866,0.0,20.0,0.0,0,0.0,5.455187616073609,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,60.50099956094846,60.679999351501465,0.0,0.6175432029627188,0.0,0.0,4,60.679999351501465,-0.4385434124097116,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,5,0,0,0,0,0,20.0,0.0,14.600000381469727,20.0,0.055187997543334866,0.0,20.0,0.0,0,0.0,5.455187616073609
btc-updown-15m-1778781600,Up,1778781600,15m,4,1,0,0,0,0,21.129999847412112,0.0,8.516300249040125,21.899999828338625,0.07389377853243202,0.0,21.129999847412112,0.0,1,0.7699999809265137,13.457593357830934,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,19.800000563263893,20.0,0.0,0.06817996174812202,0.0,0.0,1,20.0,0.13181947498798485,0,0,0,0,0,0,0.0,0.0,89.60000049322844,90.0,0.0,0.6157199548470951,0.0,0.0,5,90.0,-0.2157204480755306,0,0,0,0,0,0,0.0,0.0,49.50000140815973,50.0,0.0,0.17044990437030505,0.0,0.0,1,50.0,0.32954868746996213,0,0,0,0,0,0,0.0,0.0,58.95450092180816,59.54999923706055,0.0,0.2030058335041742,0.0,0.0,1,59.54999923706055,0.39249248174821094,0,0,0,0,0,0,0.0,0.0,19.800000563263893,20.0,0.0,0.06817996174812202,0.0,0.0,1,20.0,0.13181947498798485,4,1,0,0,0,0,21.12999984741211,0.0,28.316300812304018,41.89999982833862,0.07389377853243202,0.06817996174812202,21.12999984741211,0.0,2,20.769999980926514,13.589412832818912
btc-updown-15m-1778782500,Up,1778782500,15m,2,3,0,0,0,0,0.0,7.2799994087219275,29.1330006412506,21.82000045776367,0.16370045701420372,0.0,0.0,3.6399997043609638,2,21.82000045776367,-7.1492997264727265,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,8.623300322425365,8.890000343322754,0.0,0.17940909449536316,0.0,0.0,1,8.890000343322754,0.08729092640202571,0,0,0,0,0,0,0.0,0.0,91.01030032114386,92.03999996185303,0.0,1.4639062866537693,0.0,0.0,7,92.03999996185303,-0.434206645944601,0,0,0,0,0,0,0.0,0.0,8.623300322425365,8.890000343322754,0.0,0.17940909449536316,0.0,0.0,1,8.890000343322754,0.08729092640202571,0,0,0,0,0,0,0.0,0.0,8.623300322425365,8.890000343322754,0.0,0.17940909449536316,0.0,0.0,1,8.890000343322754,0.08729092640202571,0,0,0,0,0,0,0.0,0.0,8.623300322425365,8.890000343322754,0.0,0.17940909449536316,0.0,0.0,1,8.890000343322754,0.08729092640202571,2,3,0,0,0,0,0.0,7.2799994087219275,37.75630096367597,30.710000801086423,0.16370045701420372,0.17940909449536316,0.0,3.6399997043609638,3,30.710000801086423,-7.062008800070704
btc-updown-15m-1778783400,Down,1778783400,15m,1,0,0,0,0,0,20.0,0.0,8.00000011920929,0.0,0.06720000033378601,0.0,0.0,8.00000011920929,0,0.0,-7.9328001188755035,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,26.730000250041485,27.0,0.0,0.23627098558628518,0.0,0.0,2,27.0,0.03372876437222999,0,0,0,0,0,0,0.0,0.0,172.04999789968133,172.0,0.0,0.7014771482444819,0.0,0.0,10,172.0,-0.7514750479258117,0,0,0,0,0,0,0.0,0.0,56.4300007596612,57.0,0.0,0.5275409566845884,0.0,0.0,2,57.0,0.04245828365421389,0,0,0,0,0,0,0.0,0.0,105.93000160902739,107.0,0.0,1.0129909085150939,0.0,0.0,2,107.0,0.05700748245752041,0,0,0,0,0,0,0.0,0.0,6.92999991029501,7.0,0.0,0.042091004854083,0.0,0.0,1,7.0,0.027909084850907387,1,0,0,0,0,0,20.0,0.0,34.730000369250774,27.0,0.06720000033378601,0.23627098558628518,0.0,9.680000118911266,2,27.0,-7.899071354503275
btc-updown-15m-1778784300,Up,1778784300,15m,6,5,0,0,0,0,19.100001513957977,0.0,29.529998987317107,40.0,0.2077189749015354,0.0,19.100001513957977,0.0,3,20.899998486042023,10.677719987584432,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,31.594899424111844,32.86999988555908,0.0,0.6705415624021526,0.0,0.0,2,32.86999988555908,0.6045588990450853,0,0,0,0,0,0,0.0,0.0,47.33799940206856,48.39999961853027,0.0,0.696327804228307,0.0,0.0,3,48.39999961853027,0.36567241223340496,0,0,0,0,0,0,0.0,0.0,139.40799997788667,140.56999969482422,0.0,1.4547882636623009,0.0,0.0,9,140.56999969482422,-0.29278854672475707,0,0,0,0,0,0,0.0,0.0,77.03799935289473,78.39999961853027,0.0,0.914517810042442,0.0,0.0,3,78.39999961853027,0.44748245559310185,0,0,0,0,0,0,0.0,0.0,104.9559962854311,106.59999656677246,0.0,1.119616393312294,0.0,0.0,3,106.59999656677246,0.5243838880290688,0,0,0,0,0,0,0.0,0.0,47.33799940206856,48.39999961853027,0.0,0.696327804228307,0.0,0.0,3,48.39999961853027,0.36567241223340496,6,5,0,0,0,0,19.10000151395798,0.0,76.86799838938566,88.39999961853027,0.2077189749015354,0.696327804228307,19.10000151395798,0.0,6,69.2999981045723,11.043392399817844
btc-updown-15m-1778785200,Down,1778785200,15m,3,4,0,0,0,0,11.009999999999994,0.0,43.26139988064766,33.260000000000005,0.200444072645377,0.0,0.0,5.504999999999997,4,33.260000000000005,-9.800955808002279,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,18.99999976158142,20.0,0.0,0.6964999983310698,0.0,0.0,1,20.0,0.3035002400875093,0,0,0,0,0,0,0.0,0.0,30.882500112056732,32.25,0.0,1.0301532375364295,0.0,0.0,2,32.25,0.3373466504068383,0,0,0,0,0,0,0.0,0.0,35.882500149309635,37.25,0.0,1.0757232354732147,0.0,0.0,3,37.25,0.29177661521715015,0,0,0,0,0,0,0.0,0.0,59.38249975442886,62.25,0.0,2.0749032350330343,0.0,0.0,2,62.25,0.7925970105381022,0,0,0,0,0,0,0.0,0.0,106.88249915838242,112.25,0.0,3.816153230860709,0.0,0.0,2,112.25,1.551347610756875,0,0,0,0,0,0,0.0,0.0,30.882500112056732,32.25,0.0,1.0301532375364295,0.0,0.0,2,32.25,0.3373466504068383,3,4,0,0,0,0,11.009999999999994,0.0,74.14389999270439,65.51,0.200444072645377,1.0301532375364295,0.0,5.504999999999997,6,65.51,-9.463609157595434
btc-updown-15m-1778786100,Down,1778786100,15m,7,4,0,0,0,0,10.509999923706053,0.0,45.43300009919405,41.51000007629395,0.2733645030358924,0.0,0.0,5.254999961853026,5,41.51000007629395,-3.649635519864205,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,79.41000061295927,79.52999973297119,0.0,0.6739113557070435,0.0,0.0,5,79.52999973297119,-0.5539122356951178,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,7,4,0,0,0,0,10.509999923706053,0.0,45.43300009919405,41.51000007629395,0.2733645030358924,0.0,0.0,5.254999961853026,5,41.51000007629395,-3.649635519864205
btc-updown-15m-1778787000,Up,1778787000,15m,1,0,0,0,0,0,20.0,0.0,12.400000095367432,20.0,0.06596799967956543,0.0,20.0,0.0,0,0.0,7.665967904312133,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,9.599999785423279,10.0,0.0,0.33250000417232467,0.0,0.0,1,10.0,0.06750021040439652,0,0,0,0,0,0,0.0,0.0,87.96999975396318,88.96999931335449,0.0,1.1936436916871633,0.0,0.0,5,88.96999931335449,-0.19364413229585065,0,0,0,0,0,0,0.0,0.0,9.599999785423279,10.0,0.0,0.33250000417232467,0.0,0.0,1,10.0,0.06750021040439652,0,0,0,0,0,0,0.0,0.0,9.599999785423279,10.0,0.0,0.33250000417232467,0.0,0.0,1,10.0,0.06750021040439652,0,0,0,0,0,0,0.0,0.0,9.599999785423279,10.0,0.0,0.33250000417232467,0.0,0.0,1,10.0,0.06750021040439652,1,0,0,0,0,0,20.0,0.0,21.99999988079071,30.0,0.06596799967956543,0.33250000417232467,20.0,0.0,1,10.0,7.73346811471653
btc-updown-15m-1778787900,Down,1778787900,15m,2,1,0,0,0,0,0.0,5.840000152587891,9.025599800968166,11.84000015258789,0.058946945395385655,0.0,5.840000152587891,0.0,1,6.0,2.87334729701511,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,15.599999651312828,16.25,0.0,0.5642000005424019,0.0,0.0,1,16.25,0.08580034814477,0,0,0,0,0,0,0.0,0.0,35.59999980032444,36.25,0.0,0.7464799922895426,0.0,0.0,2,36.25,-0.09647979261398265,0,0,0,0,0,0,0.0,0.0,15.599999651312828,16.25,0.0,0.5642000005424019,0.0,0.0,1,16.25,0.08580034814477,0,0,0,0,0,0,0.0,0.0,15.599999651312828,16.25,0.0,0.5642000005424019,0.0,0.0,1,16.25,0.08580034814477,0,0,0,0,0,0,0.0,0.0,15.599999651312828,16.25,0.0,0.5642000005424019,0.0,0.0,1,16.25,0.08580034814477,2,1,0,0,0,0,0.0,5.840000152587891,24.625599452280994,28.09000015258789,0.058946945395385655,0.5642000005424019,5.840000152587891,0.0,2,22.25,2.959147645159878
btc-updown-15m-1778821200,Up,1778821200,15m,5,7,0,0,0,0,0.0,0.20000076293945312,57.210000644326215,60.0,0.35960540726969237,0.0,0.0,0.10000038146972656,6,60.0,3.1496047629434756,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,38.133499921202656,39.93000030517578,0.0,1.1499845895154333,0.0,0.0,2,39.93000030517578,0.646515794457692,0,0,0,0,0,0,0.0,0.0,38.133499921202656,39.93000030517578,0.0,1.1499845895154333,0.0,0.0,2,39.93000030517578,0.646515794457692,0,0,0,0,0,0,0.0,0.0,160.855998995468,162.68000030517578,0.0,2.3735007110277992,0.0,0.0,10,162.68000030517578,-0.5494994013200314,0,0,0,0,0,0,0.0,0.0,66.93349972450733,69.93000030517578,0.0,1.8690246036846494,0.0,0.0,2,69.93000030517578,1.1274759769838036,0,0,0,0,0,0,0.0,0.0,68.36390132606624,71.42000198364258,0.0,1.90473696461788,0.0,0.0,2,71.42000198364258,1.1513636929584572,0,0,0,0,0,0,0.0,0.0,38.133499921202656,39.93000030517578,0.0,1.1499845895154333,0.0,0.0,2,39.93000030517578,0.646515794457692,5,7,0,0,0,0,0.0,0.20000076293945312,95.34350056552887,99.93000030517578,0.35960540726969237,1.1499845895154333,0.0,0.10000038146972656,8,99.93000030517578,3.7961205574011747
btc-updown-15m-1778822100,Down,1778822100,15m,3,3,0,0,0,0,1.2499999809265132,0.0,21.11589980762005,20.42,0.14432195487575428,0.0,0.0,0.6249999904632566,2,20.42,-0.5515778527442947,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,19.199999570846558,20.0,0.0,0.6272000020027158,0.0,0.0,1,20.0,0.17280042715072663,0,0,0,0,0,0,0.0,0.0,68.59999980777502,70.0,0.0,1.446199984948336,0.0,0.0,4,70.0,-0.046199792723356614,0,0,0,0,0,0,0.0,0.0,23.999999463558197,25.0,0.0,0.7840000025033947,0.0,0.0,1,25.0,0.21600053393840823,0,0,0,0,0,0,0.0,0.0,23.999999463558197,25.0,0.0,0.7840000025033947,0.0,0.0,1,25.0,0.21600053393840823,0,0,0,0,0,0,0.0,0.0,19.199999570846558,20.0,0.0,0.6272000020027158,0.0,0.0,1,20.0,0.17280042715072663,3,3,0,0,0,0,1.249999980926514,0.0,40.31589937846661,40.42,0.14432195487575428,0.6272000020027158,0.0,0.624999990463257,3,40.42,-0.3787774255935681
btc-updown-15m-1778823000,Down,1778823000,15m,5,4,0,0,0,0,0.0,21.580000000000002,52.33140079587698,60.0,0.2656508689452117,0.0,21.580000000000002,0.0,4,38.42,7.934250073068235,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,135.3247998798497,135.3400001525879,0.0,0.7691393686635899,0.0,0.0,10,135.3400001525879,-0.7539390959254058,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,5,4,0,0,0,0,0.0,21.580000000000002,52.33140079587698,60.0,0.2656508689452117,0.0,21.580000000000002,0.0,4,38.42,7.934250073068235
