slug,outcome_truth,slot_start_s,tf,ACC-M.n_maker_bid_up,ACC-M.n_maker_bid_dn,ACC-M.n_maker_ask_up,ACC-M.n_maker_ask_dn,ACC-M.n_taker_up,ACC-M.n_taker_dn,ACC-M.inv_up,ACC-M.inv_dn,ACC-M.cost_paid,ACC-M.cash_received,ACC-M.rebates,ACC-M.taker_fees,ACC-M.leftover_redeemed,ACC-M.leftover_burned_cost,ACC-M.n_merges,ACC-M.pairs_merged,ACC-M.pnl,ACC-M-lift1c.n_maker_bid_up,ACC-M-lift1c.n_maker_bid_dn,ACC-M-lift1c.n_maker_ask_up,ACC-M-lift1c.n_maker_ask_dn,ACC-M-lift1c.n_taker_up,ACC-M-lift1c.n_taker_dn,ACC-M-lift1c.inv_up,ACC-M-lift1c.inv_dn,ACC-M-lift1c.cost_paid,ACC-M-lift1c.cash_received,ACC-M-lift1c.rebates,ACC-M-lift1c.taker_fees,ACC-M-lift1c.leftover_redeemed,ACC-M-lift1c.leftover_burned_cost,ACC-M-lift1c.n_merges,ACC-M-lift1c.pairs_merged,ACC-M-lift1c.pnl,ACC-PC.n_maker_bid_up,ACC-PC.n_maker_bid_dn,ACC-PC.n_maker_ask_up,ACC-PC.n_maker_ask_dn,ACC-PC.n_taker_up,ACC-PC.n_taker_dn,ACC-PC.inv_up,ACC-PC.inv_dn,ACC-PC.cost_paid,ACC-PC.cash_received,ACC-PC.rebates,ACC-PC.taker_fees,ACC-PC.leftover_redeemed,ACC-PC.leftover_burned_cost,ACC-PC.n_merges,ACC-PC.pairs_merged,ACC-PC.pnl,ACC-H.n_maker_bid_up,ACC-H.n_maker_bid_dn,ACC-H.n_maker_ask_up,ACC-H.n_maker_ask_dn,ACC-H.n_taker_up,ACC-H.n_taker_dn,ACC-H.inv_up,ACC-H.inv_dn,ACC-H.cost_paid,ACC-H.cash_received,ACC-H.rebates,ACC-H.taker_fees,ACC-H.leftover_redeemed,ACC-H.leftover_burned_cost,ACC-H.n_merges,ACC-H.pairs_merged,ACC-H.pnl,MAS.n_maker_bid_up,MAS.n_maker_bid_dn,MAS.n_maker_ask_up,MAS.n_maker_ask_dn,MAS.n_taker_up,MAS.n_taker_dn,MAS.inv_up,MAS.inv_dn,MAS.cost_paid,MAS.cash_received,MAS.rebates,MAS.taker_fees,MAS.leftover_redeemed,MAS.leftover_burned_cost,MAS.n_merges,MAS.pairs_merged,MAS.pnl
btc-updown-15m-1778778000,Down,1778778000,15m,7,8,0,0,0,0,0.0,1.4099990844726555,22.95460041310789,25.2,0.16212162817442122,0.0,1.4099990844726555,0.0,5,23.790000915527344,2.407521215066531,75,67,0,0,0,0,0.0,5.75,308.81469772477135,303.13,1.9858356429136514,0.0,5.75,0.0,54,297.38,-3.698862081857726,9,8,0,0,0,1,3.5900009155273445,0.0,29.954600442910213,30.2,0.19607862832796277,0.0857850003504753,0.0,1.7950004577636722,6,30.2,0.3556931850672752,6,8,0,0,30,30,0.0,5.200000000000003,170.1580009996891,175.2,0.14840952059433932,5.025194999657865,5.200000000000003,0.0,33,170.0,0.16521352124734356,0,0,8,7,0,0,3.0821605340576195,3.039217610351564,30.0,29.367314445532095,0.18768074621069042,0.0,3.039217610351564,1.5410802670288097,0,0.0,-0.4450048082572131
btc-updown-15m-1778778900,Down,1778778900,15m,3,1,0,0,0,0,6.4700000286102295,0.0,6.705699863362312,5.0,0.046983062414742434,0.0,0.0,3.455699982571602,1,5.0,-1.6587168009475697,27,36,0,0,0,0,6.309999999999999,0.0,121.12619931392669,113.89000000000001,0.5493292063611531,0.0,0.0,3.1549999999999994,18,113.89000000000001,-6.686870107565525,3,1,0,0,0,0,6.4700000286102295,0.0,6.705699863362312,5.0,0.046983062414742434,0.0,0.0,3.455699982571602,1,5.0,-1.6587168009475697,3,1,0,0,30,30,6.4700000286102295,0.0,159.9056992330432,155.0,0.044967062442279784,4.082260011469717,0.0,3.2350000143051147,31,155.0,-8.942992182070643,0,0,8,7,0,0,0.0,1.1323145340576168,30.0,27.19351031845189,0.19560624062750348,0.0,1.1323145340576168,0.0,0,0.0,-2.610883440920606
btc-updown-15m-1778779800,Up,1778779800,15m,1,4,0,0,0,0,0.0,3.0500000000000007,6.88740010559559,5.0,0.04473974352613061,0.0,0.0,3.8873999863863,1,5.0,-1.8426603620694593,41,33,0,0,0,0,0.0,4.09,151.35629926433563,144.89000000000001,0.9904608421909853,0.0,0.0,2.045,25,144.89000000000001,-5.475838422144619,1,4,0,0,0,0,0.0,3.0500000000000007,6.88740010559559,5.0,0.04473974352613061,0.0,0.0,3.8873999863863,1,5.0,-1.8426603620694593,1,3,0,0,30,30,0.0,0.4800000000000004,154.19960054516793,155.0,0.03580231158789439,5.090889999941584,0.0,0.2400000000000002,31,155.0,-4.254688233521609,0,0,6,7,0,0,4.600000381469727,3.4427685170364395,30.0,30.282495597216588,0.18157079958865227,0.0,4.600000381469727,1.7213842585182197,0,0.0,0.4640663968052401
btc-updown-15m-1778780700,Up,1778780700,15m,2,0,0,0,0,0,5.0,0.0,3.6500000953674316,5.0,0.013796999385833716,0.0,5.0,0.0,0,0.0,1.3637969040184021,14,14,0,0,0,0,9.79,0.0,61.49300043019058,61.13,0.34898480248613667,0.0,9.79,0.0,10,51.34,-0.014015627704438316,2,0,0,0,0,1,0.0,0.0,4.800000116229057,5.0,0.013796999385833716,0.06198500078856945,0.0,0.0,1,5.0,0.15181188236820703,2,0,0,0,30,30,5.0,0.0,161.900000795722,155.0,0.013796999385833716,4.625984992026684,5.0,0.0,29,150.0,-11.512188788362845,0,0,8,9,0,0,2.334052381469725,0.0,30.0,28.937047574226497,0.200264225600361,0.0,2.334052381469725,0.0,0,0.0,-0.8626882001731424
btc-updown-15m-1778781600,Up,1778781600,15m,3,1,0,0,0,0,6.310000152587891,0.0,3.181100146901609,7.080000133514405,0.026090386685760008,0.0,6.310000152587891,0.0,1,0.7699999809265137,3.924990373298556,22,20,0,0,0,0,0.0,5.4,92.65699899977449,85.19999999999999,0.47066502471786453,0.0,0.0,2.7,16,85.19999999999999,-6.986333975056638,3,1,0,0,0,1,1.3100001525878913,0.0,6.031100111138822,7.080000133514405,0.026090386685760008,0.0857850003504753,1.3100001525878913,0.0,1,5.769999980926514,0.9892054087108674,3,0,0,0,30,30,7.080000133514403,0.0,147.86920018360615,157.0800001335144,0.02340508875304793,4.195485049604769,7.080000133514403,0.0,28,150.0,5.038719989056518,0,0,9,8,0,0,1.8700036621093696,2.0500001907348633,30.0,30.257101337146764,0.19576202867157397,0.0,1.8700036621093696,1.0250000953674316,0,0.0,0.4528633658183381
btc-updown-15m-1778782500,Up,1778782500,15m,3,8,0,0,0,0,0.0,5.0,19.75000023841858,15.0,0.11311299862813942,0.0,0.0,2.5,3,15.0,-4.63688723979044,21,28,0,0,0,0,9.41,0.0,86.3223000382662,87.0,0.5283175629659849,0.0,9.41,0.0,15,77.59,1.2060175246997744,4,8,0,0,0,0,0.0,0.0,21.050000190734863,20.0,0.12658099830770486,0.0,0.0,0.0,4,20.0,-0.9234191924271578,2,8,0,0,30,30,0.0,10.0,168.3999990671873,160.0,0.09595599855804436,4.890550000500673,0.0,5.0,32,160.0,-13.194593069129928,0,0,9,7,0,0,0.0,0.0,30.0,29.74999949336052,0.2083970001785754,0.0,0.0,0.0,0,0.0,-0.04160350646090549
btc-updown-15m-1778783400,Down,1778783400,15m,1,0,0,0,0,0,5.0,0.0,2.0000000298023224,0.0,0.016800000083446502,0.0,0.0,2.0000000298023224,0,0.0,-1.9832000297188759,11,14,0,0,0,0,0.0,1.8099999999999987,52.17110061138869,49.03,0.165927785514021,0.0,1.8099999999999987,0.0,8,47.22,-2.9751728258746653,1,0,0,0,0,0,5.0,0.0,2.0000000298023224,0.0,0.016800000083446502,0.0,0.0,2.0000000298023224,0,0.0,-1.9832000297188759,0,0,0,0,30,30,0.0,0.0,168.8000000268221,150.0,0.0,4.25375999853551,0.0,0.0,30,150.0,-23.0537600253576,0,0,10,7,0,0,1.474768220703126,1.7763568394002505e-15,30.0,26.833830529537302,0.20043786272826677,0.0,1.7763568394002505e-15,0.737384110351563,0,0.0,-2.96573160773443
btc-updown-15m-1778784300,Up,1778784300,15m,4,4,0,0,0,0,3.949999988079071,0.0,12.888500009417534,15.0,0.08641856972667927,0.0,3.949999988079071,0.0,3,11.050000011920929,2.1979185603091445,42,38,0,0,0,0,0.0,5.17,134.58259941105845,130.76,0.900077192073466,0.0,0.0,2.585,21,130.76,-2.9225222189849944,4,5,0,0,1,0,3.949999988079071,0.0,17.688499902129173,20.0,0.10273556981346363,0.08466500165224053,3.949999988079071,0.0,4,16.05000001192093,2.329570666032051,4,3,0,0,30,30,8.949999988079071,0.0,160.2384991093874,165.0,0.07083656990692373,5.109825001794096,8.949999988079071,0.0,32,156.05000001192093,-0.27748754127455655,0,0,10,6,0,0,4.7549160000000015,0.0,30.0,32.02990857540226,0.19211845107665032,0.0,4.7549160000000015,0.0,0,0.0,2.222027026478912
btc-updown-15m-1778785200,Down,1778785200,15m,3,2,0,0,0,0,10.0,0.0,12.500000149011612,5.0,0.05508999860644331,0.0,0.0,11.050000190734863,1,5.0,-7.4449101504051685,36,36,0,0,0,0,0.0,3.4399999999999995,149.2304007344961,147.0,0.800900119251201,0.0,3.4399999999999995,0.0,25,143.56,-1.4295006152449048,4,2,0,0,0,0,15.0,0.0,16.500000208616257,5.0,0.06628999810576429,0.0,0.0,15.050000250339506,1,5.0,-11.433710210510492,5,4,0,0,30,30,10.0,0.0,175.85000067949295,165.0,0.10453799808573713,4.0633949875789845,0.0,5.0,33,165.0,-14.808857668986203,0,0,6,8,0,0,4.999999999999998,0.0,30.0,22.049999982118607,0.17341099956774708,0.0,0.0,2.499999999999999,0,0.0,-7.776589018313647
btc-updown-15m-1778786100,Down,1778786100,15m,5,3,0,0,0,0,3.5999999999999996,0.0,12.878000009059907,11.4,0.0797011597712898,0.0,0.0,1.7999999999999998,3,11.4,-1.3982988492886168,47,50,0,0,0,0,4.609999999999999,0.0,177.9135993859052,168.64,1.0680410458794012,0.0,0.0,2.3049999999999997,30,168.64,-8.205558340025817,5,3,0,0,0,1,0.0,1.4000000000000004,15.678000020980836,16.4,0.0797011597712898,0.08623999989986421,1.4000000000000004,0.0,3,15.0,0.7154611388905883,5,3,0,0,30,30,3.6000000000000014,0.0,163.3779999792576,161.4,0.0797011597712898,4.9196700029540015,0.0,1.8000000000000007,33,161.4,-6.817968822440287,0,0,7,9,0,0,0.0,0.0,30.0,31.099999397993088,0.20519800023031223,0.0,0.0,0.0,0,0.0,1.3051973982233989
btc-updown-15m-1778787000,Up,1778787000,15m,2,0,0,0,0,0,10.0,0.0,7.100000083446503,10.0,0.027691999419212333,0.0,10.0,0.0,0,0.0,2.9276919159727104,32,24,0,0,0,0,6.920000000000001,0.0,116.36420019670727,112.12,0.5850784514848312,0.0,6.920000000000001,0.0,20,105.2,-3.6591217452224356,4,0,0,0,0,1,15.0,0.0,16.600000262260437,20.0,0.050077998444557154,0.07350000166893002,15.0,0.0,1,5.0,3.37657773451519,4,0,0,0,30,30,20.0,0.0,179.25000086426735,170.0,0.050077998444557154,4.449934973063467,20.0,0.0,30,150.0,-13.649857838886266,0,0,10,10,0,0,0.0,0.0,30.0,29.64999943971634,0.20922299989652618,0.0,0.0,0.0,0,0.0,-0.14077756038713574
btc-updown-15m-1778787900,Down,1778787900,15m,2,1,0,0,0,0,0.0,0.0,4.649999886751175,5.0,0.03264100041055676,0.0,0.0,0.0,1,5.0,0.3826411136593819,16,21,0,0,0,0,5.120000000000001,0.0,59.489600013589865,54.88,0.38986035109917816,0.0,0.0,2.5600000000000005,9,54.88,-4.2197396624906816,2,1,0,0,1,0,5.0,0.0,6.3999998569488525,5.0,0.03264100041055676,0.07962499937415123,0.0,3.449999988079071,1,5.0,-1.4469838559124468,3,1,0,0,30,30,1.0,0.0,158.05999851226807,155.0,0.036027600401544534,5.043010010530946,0.0,0.5,31,155.0,-8.066980922397459,0,0,7,7,0,0,0.0,0.0,30.0,30.09999915957451,0.20937000028371788,0.0,0.0,0.0,0,0.0,0.3093691598582282
btc-updown-15m-1778821200,Up,1778821200,15m,3,5,0,0,0,0,2.8000000000000007,0.0,10.737999951839448,12.8,0.07021028013131142,0.0,2.8000000000000007,0.0,2,10.0,2.1322103282918636,38,35,0,0,0,0,0.0,8.769999999999998,119.67519942696093,116.27,0.7032157979621293,0.0,0.0,4.384999999999999,20,116.27,-2.7019836289988035,3,5,0,0,0,1,0.0,2.1999999999999993,13.237999951839448,12.8,0.07021028013131142,0.08750000000000001,0.0,1.0999999999999996,2,12.8,-0.4552896717081364,3,0,0,0,30,30,12.799999999999997,0.0,167.9379999399185,162.8,0.039942280368299485,4.68867001588821,12.799999999999997,0.0,30,150.0,-9.786727675438403,0,0,8,8,0,0,3.2000004577636716,0.6116469155273307,30.0,31.52475893345107,0.1963586417088806,0.0,3.2000004577636716,0.3058234577636654,0,0.0,1.7211175751599512
btc-updown-15m-1778822100,Down,1778822100,15m,2,4,0,0,0,0,0.0,4.1400000000000015,7.876999918818474,10.420000000000002,0.05655790019443034,0.0,4.1400000000000015,0.0,1,6.28,2.599557981375958,25,28,0,0,0,0,0.0,8.920000000000002,99.32219985370638,97.67999999999999,0.6227751866845888,0.0,8.920000000000002,0.0,14,88.75999999999999,-1.019424667021795,2,7,0,0,1,0,0.0,6.419999465942382,13.622199669098869,17.699999465942383,0.07975634684856503,0.08662499958276745,6.419999465942382,0.0,2,11.280000000000001,4.070931144109313,2,6,0,0,30,30,0.0,11.419999465942382,159.62219901344776,167.69999946594237,0.08160434645302861,5.042414998314376,11.419999465942382,0.0,29,156.28,3.1169898006332577,0,0,7,7,0,0,0.0,4.0,30.0,31.349999576807022,0.1914290002486705,0.0,4.0,0.0,0,0.0,1.5414285770556937
btc-updown-15m-1778823000,Down,1778823000,15m,3,4,0,0,0,0,0.0,5.0,17.85000018775463,20.0,0.10037300071012967,0.0,5.0,0.0,3,15.0,2.250372812955497,34,36,0,0,0,0,7.300000000000001,0.0,153.33199921956657,148.0,0.5703054010187307,0.0,0.0,3.6500000000000004,27,148.0,-4.761693818547826,3,3,0,0,1,0,5.0,0.0,16.150000169873238,15.0,0.08690500103056423,0.08400000041723252,0.0,6.450000181794167,3,15.0,-1.1470951692599063,2,3,0,0,30,30,0.0,5.0,177.69999949261546,165.0,0.0770280009479522,2.492910039961484,5.0,0.0,32,160.0,-15.115881531628983,0,0,7,10,0,0,2.0175449999999984,2.6744199999999996,30.0,29.671338102433978,0.19070643483990724,0.0,2.6744199999999996,1.0087724999999992,0,0.0,-0.13795546272611503
btc-updown-15m-1778823900,Down,1778823900,15m,2,0,0,0,0,0,10.0,0.0,4.050000011920929,0.0,0.03364899998998642,0.0,0.0,4.050000011920929,0,0.0,-4.016351011930943,32,28,0,0,0,0,8.669999999999998,0.0,115.58939911694529,107.97,0.7266684041595757,0.0,0.0,4.334999999999999,18,107.97,-6.892730712785706,4,0,0,0,0,2,5.0,0.0,10.50000011920929,10.0,0.04677399998998642,0.1690499992489814,0.0,5.300000011920929,2,10.0,-0.622276118468285,0,0,0,0,30,30,0.0,0.0,155.30000001192093,150.0,0.0,4.919739992598291,0.0,0.0,30,150.0,-10.21974000451922,0,0,8,8,0,0,0.0,0.0,30.0,29.799999743700027,0.20973400013184545,0.0,0.0,0.0,0,0.0,0.009733743831873198
btc-updown-15m-1778824800,Up,1778824800,15m,4,4,0,0,0,0,9.290000190734863,0.0,15.348500131666661,20.0,0.10685534918948406,0.0,9.290000190734863,0.0,3,10.709999809265137,4.758355217522823,39,34,0,0,0,0,0.0,5.76,144.41419972258814,141.82,0.9775847191823503,0.0,0.0,2.88,24,141.82,-1.6166150034057978,5,4,0,0,0,1,9.290000190734863,0.0,18.798500268757344,25.0,0.12365534885569801,0.02866500102639198,9.290000190734863,0.0,3,15.709999809265137,6.296490079071964,5,4,0,0,30,30,14.290000190734863,0.0,168.24849900513888,175.0,0.12256334860202064,5.171110001727339,14.290000190734863,0.0,33,160.70999980926513,1.7029543417358077,0,0,6,7,0,0,0.0,3.1111129999999996,30.0,28.199998823499023,0.19716199351026,0.0,0.0,1.5555564999999998,0,0.0,-1.6028391829907171
btc-updown-15m-1778825700,Up,1778825700,15m,3,0,0,0,0,0,10.0,0.0,7.300000190734863,10.0,0.027579998798370302,0.0,10.0,0.0,0,0.0,2.7275798080635063,34,23,0,0,0,0,0.0,8.360000000000001,106.91759933440687,101.64,0.6795748963323571,0.0,0.0,4.180000000000001,18,101.64,-4.598024438074518,3,0,0,0,0,1,5.0,0.0,8.450000211596489,10.0,0.027579998798370302,0.06198500078856945,5.0,0.0,1,5.0,1.5155947864133112,3,0,0,0,30,30,10.0,0.0,155.25000035762787,160.0,0.027579998798370302,4.89688500239491,10.0,0.0,30,150.0,-0.11930536122441993,0,0,7,8,0,0,3.030000686645508,4.0,30.0,29.734699977922446,0.18444023954121186,0.0,3.030000686645508,2.0,0,0.0,-0.08085978253634352
