slug,outcome_truth,slot_start_s,tf,ACC-M-sz20.n_maker_bid_up,ACC-M-sz20.n_maker_bid_dn,ACC-M-sz20.n_maker_ask_up,ACC-M-sz20.n_maker_ask_dn,ACC-M-sz20.n_taker_up,ACC-M-sz20.n_taker_dn,ACC-M-sz20.inv_up,ACC-M-sz20.inv_dn,ACC-M-sz20.cost_paid,ACC-M-sz20.cash_received,ACC-M-sz20.rebates,ACC-M-sz20.taker_fees,ACC-M-sz20.leftover_redeemed,ACC-M-sz20.leftover_burned_cost,ACC-M-sz20.n_merges,ACC-M-sz20.pairs_merged,ACC-M-sz20.pnl,PAT-sz20-c97.n_maker_bid_up,PAT-sz20-c97.n_maker_bid_dn,PAT-sz20-c97.n_maker_ask_up,PAT-sz20-c97.n_maker_ask_dn,PAT-sz20-c97.n_taker_up,PAT-sz20-c97.n_taker_dn,PAT-sz20-c97.inv_up,PAT-sz20-c97.inv_dn,PAT-sz20-c97.cost_paid,PAT-sz20-c97.cash_received,PAT-sz20-c97.rebates,PAT-sz20-c97.taker_fees,PAT-sz20-c97.leftover_redeemed,PAT-sz20-c97.leftover_burned_cost,PAT-sz20-c97.n_merges,PAT-sz20-c97.pairs_merged,PAT-sz20-c97.pnl,PAT-sz20-c98.n_maker_bid_up,PAT-sz20-c98.n_maker_bid_dn,PAT-sz20-c98.n_maker_ask_up,PAT-sz20-c98.n_maker_ask_dn,PAT-sz20-c98.n_taker_up,PAT-sz20-c98.n_taker_dn,PAT-sz20-c98.inv_up,PAT-sz20-c98.inv_dn,PAT-sz20-c98.cost_paid,PAT-sz20-c98.cash_received,PAT-sz20-c98.rebates,PAT-sz20-c98.taker_fees,PAT-sz20-c98.leftover_redeemed,PAT-sz20-c98.leftover_burned_cost,PAT-sz20-c98.n_merges,PAT-sz20-c98.pairs_merged,PAT-sz20-c98.pnl,PAT-sz20-c99.n_maker_bid_up,PAT-sz20-c99.n_maker_bid_dn,PAT-sz20-c99.n_maker_ask_up,PAT-sz20-c99.n_maker_ask_dn,PAT-sz20-c99.n_taker_up,PAT-sz20-c99.n_taker_dn,PAT-sz20-c99.inv_up,PAT-sz20-c99.inv_dn,PAT-sz20-c99.cost_paid,PAT-sz20-c99.cash_received,PAT-sz20-c99.rebates,PAT-sz20-c99.taker_fees,PAT-sz20-c99.leftover_redeemed,PAT-sz20-c99.leftover_burned_cost,PAT-sz20-c99.n_merges,PAT-sz20-c99.pairs_merged,PAT-sz20-c99.pnl,PAT-sz20-c1.00.n_maker_bid_up,PAT-sz20-c1.00.n_maker_bid_dn,PAT-sz20-c1.00.n_maker_ask_up,PAT-sz20-c1.00.n_maker_ask_dn,PAT-sz20-c1.00.n_taker_up,PAT-sz20-c1.00.n_taker_dn,PAT-sz20-c1.00.inv_up,PAT-sz20-c1.00.inv_dn,PAT-sz20-c1.00.cost_paid,PAT-sz20-c1.00.cash_received,PAT-sz20-c1.00.rebates,PAT-sz20-c1.00.taker_fees,PAT-sz20-c1.00.leftover_redeemed,PAT-sz20-c1.00.leftover_burned_cost,PAT-sz20-c1.00.n_merges,PAT-sz20-c1.00.pairs_merged,PAT-sz20-c1.00.pnl,PAT-sz20-c1.01.n_maker_bid_up,PAT-sz20-c1.01.n_maker_bid_dn,PAT-sz20-c1.01.n_maker_ask_up,PAT-sz20-c1.01.n_maker_ask_dn,PAT-sz20-c1.01.n_taker_up,PAT-sz20-c1.01.n_taker_dn,PAT-sz20-c1.01.inv_up,PAT-sz20-c1.01.inv_dn,PAT-sz20-c1.01.cost_paid,PAT-sz20-c1.01.cash_received,PAT-sz20-c1.01.rebates,PAT-sz20-c1.01.taker_fees,PAT-sz20-c1.01.leftover_redeemed,PAT-sz20-c1.01.leftover_burned_cost,PAT-sz20-c1.01.n_merges,PAT-sz20-c1.01.pairs_merged,PAT-sz20-c1.01.pnl,PAT-sz50-c1.00.n_maker_bid_up,PAT-sz50-c1.00.n_maker_bid_dn,PAT-sz50-c1.00.n_maker_ask_up,PAT-sz50-c1.00.n_maker_ask_dn,PAT-sz50-c1.00.n_taker_up,PAT-sz50-c1.00.n_taker_dn,PAT-sz50-c1.00.inv_up,PAT-sz50-c1.00.inv_dn,PAT-sz50-c1.00.cost_paid,PAT-sz50-c1.00.cash_received,PAT-sz50-c1.00.rebates,PAT-sz50-c1.00.taker_fees,PAT-sz50-c1.00.leftover_redeemed,PAT-sz50-c1.00.leftover_burned_cost,PAT-sz50-c1.00.n_merges,PAT-sz50-c1.00.pairs_merged,PAT-sz50-c1.00.pnl,PAT-sz100-c1.00.n_maker_bid_up,PAT-sz100-c1.00.n_maker_bid_dn,PAT-sz100-c1.00.n_maker_ask_up,PAT-sz100-c1.00.n_maker_ask_dn,PAT-sz100-c1.00.n_taker_up,PAT-sz100-c1.00.n_taker_dn,PAT-sz100-c1.00.inv_up,PAT-sz100-c1.00.inv_dn,PAT-sz100-c1.00.cost_paid,PAT-sz100-c1.00.cash_received,PAT-sz100-c1.00.rebates,PAT-sz100-c1.00.taker_fees,PAT-sz100-c1.00.leftover_redeemed,PAT-sz100-c1.00.leftover_burned_cost,PAT-sz100-c1.00.n_merges,PAT-sz100-c1.00.pairs_merged,PAT-sz100-c1.00.pnl,PAT-sz20-c1.00-thin500.n_maker_bid_up,PAT-sz20-c1.00-thin500.n_maker_bid_dn,PAT-sz20-c1.00-thin500.n_maker_ask_up,PAT-sz20-c1.00-thin500.n_maker_ask_dn,PAT-sz20-c1.00-thin500.n_taker_up,PAT-sz20-c1.00-thin500.n_taker_dn,PAT-sz20-c1.00-thin500.inv_up,PAT-sz20-c1.00-thin500.inv_dn,PAT-sz20-c1.00-thin500.cost_paid,PAT-sz20-c1.00-thin500.cash_received,PAT-sz20-c1.00-thin500.rebates,PAT-sz20-c1.00-thin500.taker_fees,PAT-sz20-c1.00-thin500.leftover_redeemed,PAT-sz20-c1.00-thin500.leftover_burned_cost,PAT-sz20-c1.00-thin500.n_merges,PAT-sz20-c1.00-thin500.pairs_merged,PAT-sz20-c1.00-thin500.pnl,PAT+ACC-M-sz20-c1.00.n_maker_bid_up,PAT+ACC-M-sz20-c1.00.n_maker_bid_dn,PAT+ACC-M-sz20-c1.00.n_maker_ask_up,PAT+ACC-M-sz20-c1.00.n_maker_ask_dn,PAT+ACC-M-sz20-c1.00.n_taker_up,PAT+ACC-M-sz20-c1.00.n_taker_dn,PAT+ACC-M-sz20-c1.00.inv_up,PAT+ACC-M-sz20-c1.00.inv_dn,PAT+ACC-M-sz20-c1.00.cost_paid,PAT+ACC-M-sz20-c1.00.cash_received,PAT+ACC-M-sz20-c1.00.rebates,PAT+ACC-M-sz20-c1.00.taker_fees,PAT+ACC-M-sz20-c1.00.leftover_redeemed,PAT+ACC-M-sz20-c1.00.leftover_burned_cost,PAT+ACC-M-sz20-c1.00.n_merges,PAT+ACC-M-sz20-c1.00.pairs_merged,PAT+ACC-M-sz20-c1.00.pnl
btc-updown-5m-1778775600,Up,1778775600,5m,14,13,0,0,0,0,0.0,3.550000076293948,167.70940009385944,153.0,0.7881240785874443,0.0,0.0,1.775000038146974,11,153.0,-13.921276015271985,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,9.146199256527439,9.729999542236328,0.0,0.2951887285968847,0.0,0.0,1,9.729999542236328,0.2886115571120048,0,0,0,0,0,0,0.0,0.0,9.146199256527439,9.729999542236328,0.0,0.2951887285968847,0.0,0.0,1,9.729999542236328,0.2886115571120048,0,0,0,0,0,0,0.0,0.0,15.829799351584924,16.549999713897705,0.0,0.38102525748423766,0.0,0.0,2,16.549999713897705,0.3391751048285432,0,0,0,0,0,0,0.0,0.0,44.039799095620225,44.75999975204468,0.0,0.5110735133051263,0.0,0.0,4,44.75999975204468,0.20912714311932645,0,0,0,0,0,0,0.0,0.0,15.829799351584924,16.549999713897705,0.0,0.38102525748423766,0.0,0.0,2,16.549999713897705,0.3391751048285432,0,0,0,0,0,0,0.0,0.0,15.829799351584924,16.549999713897705,0.0,0.38102525748423766,0.0,0.0,2,16.549999713897705,0.3391751048285432,0,0,0,0,0,0,0.0,0.0,15.829799351584924,16.549999713897705,0.0,0.38102525748423766,0.0,0.0,2,16.549999713897705,0.3391751048285432,14,13,0,0,0,0,0.0,3.550000076293948,183.53919944544435,169.5499997138977,0.7881240785874443,0.38102525748423766,0.0,1.775000038146974,13,169.5499997138977,-13.582100910443428
btc-updown-5m-1778775900,Up,1778775900,5m,16,15,0,0,0,0,0.0,15.410000476837162,118.41099900838137,120.0,0.695845091180606,0.0,0.0,7.705000238418581,11,120.0,2.284846082799234,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,19.800000116229057,20.0,0.0,0.1700999897360801,0.0,0.0,1,20.0,0.029899894034862595,0,0,0,0,0,0,0.0,0.0,59.8000006377697,60.0,0.0,0.40725995524763997,0.0,0.0,3,60.0,-0.20726059301733907,0,0,0,0,0,0,0.0,0.0,19.800000116229057,20.0,0.0,0.1700999897360801,0.0,0.0,1,20.0,0.029899894034862595,0,0,0,0,0,0,0.0,0.0,19.800000116229057,20.0,0.0,0.1700999897360801,0.0,0.0,1,20.0,0.029899894034862595,0,0,0,0,0,0,0.0,0.0,19.800000116229057,20.0,0.0,0.1700999897360801,0.0,0.0,1,20.0,0.029899894034862595,16,15,0,0,0,0,0.0,15.410000476837162,138.21099912461042,140.0,0.695845091180606,0.1700999897360801,0.0,7.705000238418581,12,140.0,2.3147459768341108
btc-updown-5m-1778776200,Down,1778776200,5m,11,25,0,0,0,0,0.0,19.03999883413315,145.9846003781438,156.10000036001207,0.6433918769782592,0.0,19.03999883413315,0.0,15,137.06000152587893,10.758791858846536,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,19.400000423192978,20.0,0.0,0.3263399737811081,0.0,0.0,1,20.0,0.273659603025914,0,0,0,0,0,0,0.0,0.0,19.400000423192978,20.0,0.0,0.3263399737811081,0.0,0.0,1,20.0,0.273659603025914,0,0,0,0,0,0,0.0,0.0,65.91479950268268,67.26000022888184,0.0,1.3097028075188617,0.0,0.0,4,67.26000022888184,0.03549791868029084,0,0,0,0,0,0,0.0,0.0,19.400000423192978,20.0,0.0,0.3263399737811081,0.0,0.0,1,20.0,0.273659603025914,0,0,0,0,0,0,0.0,0.0,19.400000423192978,20.0,0.0,0.3263399737811081,0.0,0.0,1,20.0,0.273659603025914,0,0,0,0,0,0,0.0,0.0,19.400000423192978,20.0,0.0,0.3263399737811081,0.0,0.0,1,20.0,0.273659603025914,11,25,0,0,0,0,0.0,19.039998834133147,165.38460080133677,176.10000036001207,0.6433918769782592,0.3263399737811081,19.039998834133147,0.0,16,157.06000152587893,11.03245146187245
btc-updown-5m-1778776800,Up,1778776800,5m,2,3,0,0,0,0,1.7399994659423825,0.0,18.73959923932551,21.739999465942383,0.056983027282137694,0.0,1.7399994659423825,0.0,3,20.0,3.0573832538990082,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,57.96000042572618,57.959999561309814,0.0,0.27817209292100975,0.0,0.0,4,57.959999561309814,-0.278172957337374,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2,3,0,0,0,0,1.7399994659423825,0.0,18.73959923932551,21.739999465942383,0.056983027282137694,0.0,1.7399994659423825,0.0,3,20.0,3.0573832538990082
btc-updown-5m-1778777100,Down,1778777100,5m,10,16,0,0,0,0,0.0,20.71000044822693,120.46960005272626,119.29000001907349,0.5301173835110965,0.0,20.71000044822693,0.0,10,98.57999957084655,-0.6494826501416782,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,20.00000037252903,20.0,0.0,0.054879973764419054,0.0,0.0,1,20.0,-0.0548803462934489,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,10,16,0,0,0,0,0.0,20.71000044822693,120.46960005272626,119.29000001907349,0.5301173835110965,0.0,20.71000044822693,0.0,10,98.57999957084655,-0.6494826501416782
btc-updown-5m-1778777400,Down,1778777400,5m,11,11,0,0,0,0,23.870000610351553,0.0,90.9202992225647,93.48999938964845,0.40185490187740946,0.0,0.0,23.110399855971338,6,93.48999938964845,2.971555068961166,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,11,11,0,0,0,0,23.870000610351553,0.0,90.9202992225647,93.48999938964845,0.40185490187740946,0.0,0.0,23.110399855971338,6,93.48999938964845,2.971555068961166
btc-updown-5m-1778780100,Up,1778780100,5m,22,16,0,0,0,0,0.0,5.360000033378604,172.57180152903794,184.7700002336502,0.9549573263512954,0.0,0.0,2.680000016689302,17,184.7700002336502,13.153156030963544,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,17.903999233603486,18.649999618530273,0.0,0.6451780903517473,0.0,0.0,1,18.649999618530273,0.10082229457504044,0,0,0,0,0,0,0.0,0.0,58.34349887029827,59.69999980926514,0.0,1.5540899684079632,0.0,0.0,4,59.69999980926514,-0.1975890294410958,0,0,0,0,0,0,0.0,0.0,17.903999233603486,18.649999618530273,0.0,0.6451780903517473,0.0,0.0,1,18.649999618530273,0.10082229457504044,0,0,0,0,0,0,0.0,0.0,17.903999233603486,18.649999618530273,0.0,0.6451780903517473,0.0,0.0,1,18.649999618530273,0.10082229457504044,0,0,0,0,0,0,0.0,0.0,17.903999233603486,18.649999618530273,0.0,0.6451780903517473,0.0,0.0,1,18.649999618530273,0.10082229457504044,22,16,0,0,0,0,0.0,5.360000033378601,190.47580076264143,203.41999985218047,0.9549573263512954,0.6451780903517473,0.0,2.6800000166893003,18,203.41999985218047,13.253978325538585
btc-updown-5m-1778780400,Up,1778780400,5m,11,20,0,0,0,0,0.0,18.039998664855958,114.48870048426389,117.97000033855437,0.5165357961363207,0.0,0.0,29.1499993376255,13,117.97000033855437,3.9978356504268078,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,99.40000001341105,100.0,0.0,1.0389399835965005,0.0,0.0,5,100.0,-0.4389399970075456,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,11,20,0,0,0,0,0.0,18.039998664855958,114.48870048426389,117.97000033855437,0.5165357961363207,0.0,0.0,29.1499993376255,13,117.97000033855437,3.9978356504268078
btc-updown-5m-1778781000,Down,1778781000,5m,15,18,0,0,0,0,8.420001688003538,0.0,145.43489996919035,147.78999819755555,0.6795355047652776,0.0,0.0,4.210000844001769,14,147.78999819755555,3.0346337331304767,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,59.39999870955944,60.0,0.0,0.9364600418442474,0.0,0.0,3,60.0,-0.336458751403688,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,15,18,0,0,0,0,8.420001688003538,0.0,145.43489996919035,147.78999819755555,0.6795355047652776,0.0,0.0,4.210000844001769,14,147.78999819755555,3.0346337331304767
btc-updown-5m-1778781300,Down,1778781300,5m,10,11,0,0,0,0,15.029999542236329,0.0,123.29570082974433,121.57000022888184,0.5999145939031724,0.0,0.0,7.514999771118164,9,121.57000022888184,-1.1257860069593164,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,18.799999952316284,20.0,0.0,0.6694800031375885,0.0,0.0,1,20.0,0.5305200445461273,0,0,0,0,0,0,0.0,0.0,18.799999952316284,20.0,0.0,0.6694800031375885,0.0,0.0,1,20.0,0.5305200445461273,0,0,0,0,0,0,0.0,0.0,18.799999952316284,20.0,0.0,0.6694800031375885,0.0,0.0,1,20.0,0.5305200445461273,0,0,0,0,0,0,0.0,0.0,24.20960003890991,25.519999980926514,0.0,0.8180894392338942,0.0,0.0,2,25.519999980926514,0.4923105027827077,0,0,0,0,0,0,0.0,0.0,23.499999940395355,25.0,0.0,0.8368500039219856,0.0,0.0,1,25.0,0.6631500556826592,0,0,0,0,0,0,0.0,0.0,23.499999940395355,25.0,0.0,0.8368500039219856,0.0,0.0,1,25.0,0.6631500556826592,0,0,0,0,0,0,0.0,0.0,18.799999952316284,20.0,0.0,0.6694800031375885,0.0,0.0,1,20.0,0.5305200445461273,10,11,0,0,0,0,15.029999542236332,0.0,142.09570078206062,141.57000022888184,0.5999145939031724,0.6694800031375885,0.0,7.514999771118166,10,141.57000022888184,-0.5952659624131891
btc-updown-5m-1778781600,Down,1778781600,5m,5,1,0,0,0,0,7.540000228881837,0.0,21.05770027885437,19.97,0.11173367655299755,0.0,0.0,6.279900088405611,3,19.97,-0.9759666023013729,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,64.80000099167228,65.0,0.0,0.48733992767691386,0.0,0.0,4,65.0,-0.2873409193491913,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,5,1,0,0,0,0,7.540000228881837,0.0,21.05770027885437,19.97,0.11173367655299755,0.0,0.0,6.279900088405611,3,19.97,-0.9759666023013729
btc-updown-5m-1778781900,Up,1778781900,5m,5,3,0,0,0,0,17.52000011444092,0.0,59.22160053334236,60.0,0.32415499304324125,0.0,17.52000011444092,0.0,3,42.47999988555908,1.1025544597008832,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,79.40000105649233,80.0,0.0,1.0179399266442637,0.0,0.0,4,80.0,-0.41794098313659234,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,5,3,0,0,0,0,17.52000011444092,0.0,59.22160053334236,60.0,0.32415499304324125,0.0,17.52000011444092,0.0,3,42.47999988555908,1.1025544597008832
btc-updown-5m-1778782500,Up,1778782500,5m,20,19,0,0,0,0,0.0,1.3999994659423818,134.70810106329918,134.80000025749206,0.7493622139745751,0.0,0.0,0.6999997329711909,14,134.80000025749206,0.8412614081674405,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,11.9266003441453,12.170000076293945,0.0,0.1722071237004107,0.0,0.0,2,12.170000076293945,0.07119260844823516,0,0,0,0,0,0,0.0,0.0,57.90320066474676,58.950000286102295,0.0,1.2703566231980628,0.0,0.0,5,58.950000286102295,-0.22355700184253036,0,0,0,0,0,0,0.0,0.0,11.9266003441453,12.170000076293945,0.0,0.1722071237004107,0.0,0.0,2,12.170000076293945,0.07119260844823516,0,0,0,0,0,0,0.0,0.0,11.9266003441453,12.170000076293945,0.0,0.1722071237004107,0.0,0.0,2,12.170000076293945,0.07119260844823516,0,0,0,0,0,0,0.0,0.0,11.9266003441453,12.170000076293945,0.0,0.1722071237004107,0.0,0.0,2,12.170000076293945,0.07119260844823516,20,19,0,0,0,0,0.0,1.3999994659423827,146.63470140744448,146.970000333786,0.7493622139745751,0.1722071237004107,0.0,0.6999997329711913,16,146.970000333786,0.9124540166156757
btc-updown-5m-1778782800,Up,1778782800,5m,26,19,0,0,0,0,13.709999828338622,0.0,174.37600184861424,186.8800002670288,1.053704574130437,0.0,13.709999828338622,0.0,20,173.17000043869018,13.557702992545018,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,14.419600106859207,15.34000015258789,0.0,0.5315310065672396,0.0,0.0,1,15.34000015258789,0.3888690391614442,0,0,0,0,0,0,0.0,0.0,14.419600106859207,15.34000015258789,0.0,0.5315310065672396,0.0,0.0,1,15.34000015258789,0.3888690391614442,0,0,0,0,0,0,0.0,0.0,14.419600106859207,15.34000015258789,0.0,0.5315310065672396,0.0,0.0,1,15.34000015258789,0.3888690391614442,0,0,0,0,0,0,0.0,0.0,52.489599880007646,53.40999984741211,0.0,0.7721821745508043,0.0,0.0,4,53.40999984741211,0.14821779285365955,0,0,0,0,0,0,0.0,0.0,14.419600106859207,15.34000015258789,0.0,0.5315310065672396,0.0,0.0,1,15.34000015258789,0.3888690391614442,0,0,0,0,0,0,0.0,0.0,14.419600106859207,15.34000015258789,0.0,0.5315310065672396,0.0,0.0,1,15.34000015258789,0.3888690391614442,0,0,0,0,0,0,0.0,0.0,14.419600106859207,15.34000015258789,0.0,0.5315310065672396,0.0,0.0,1,15.34000015258789,0.3888690391614442,26,19,0,0,0,0,13.709999828338622,0.0,188.79560195547344,202.2200004196167,1.053704574130437,0.5315310065672396,13.709999828338622,0.0,21,188.51000059127807,13.946572031706461
btc-updown-5m-1778783100,Down,1778783100,5m,11,10,0,0,0,0,0.0,9.939999485015868,102.6384989513576,105.33999954223634,0.47800948846659486,0.0,9.939999485015868,0.0,10,95.40000005722047,3.1795100793453344,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,10.177199680495264,10.279999732971191,0.0,0.1464385984694242,0.0,0.0,1,10.279999732971191,-0.04363854599349637,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,11,10,0,0,0,0,0.0,9.939999485015868,102.6384989513576,105.33999954223634,0.47800948846659486,0.0,9.939999485015868,0.0,10,95.40000005722047,3.1795100793453344
