wallet,n_slugs,mean_pnl,median_pnl,sum_pnl,pct_positive,mean_fills,mean_maker_pct,mean_mint_pairs,mean_redemption
0x04b6d7e9,265,6.270845409147316,39.691280874466884,1661.7740334240386,56.22641509433962,206.9245283018868,97.99888459710554,2620.906590569811,318.41275991320754
0x89b5cdaa,500,248.09454481430282,118.54096767880401,124047.27240715141,63.6,44.718,100.0,364.29080831,64.30277002199999
0xce25e214,128,-48.18980035095377,-29.16510339839914,-6168.294444922082,42.1875,136.03125,28.056402674705225,59.6386512890625,52.213819632812495
0xcfb103c3,428,-23.45545602015232,-22.215171570550712,-10038.935176625193,38.084112149532714,109.8855140186916,12.34033470403093,25.7475261682243,8.919472196261681
0xeebde7a0,458,216.68988032891124,55.68511898347023,99243.96519064135,60.26200873362445,212.1812227074236,53.29452178747465,550.2582294432315,214.91493131441047
