slug,outcome_truth,pnl,cost,cash_in,rebates,fees,leftover_redeemed,n_merges,pairs_merged,n_maker_bid_up,n_maker_bid_dn,n_maker_ask_up,n_maker_ask_dn,n_pat_up,n_pat_dn,strategy
btc-updown-5m-1777276200,Up,5.425999937891961,14.000000059604645,20.0,0.0,0.5740000025033951,0.0,1,20.0,0,0,0,0,1,1,PAT+ACC-M-t210-pc097
btc-updown-5m-1777276500,Down,46.35288073345918,130.0959004590273,181.63000011444092,0.0,5.181218921954446,0.0,10,181.63000011444092,0,0,0,0,10,10,PAT+ACC-M-t210-pc097
btc-updown-5m-1777277100,Down,72.2172650197415,103.74999998137355,180.0,0.0,4.032734998884947,0.0,10,180.0,0,0,0,0,10,10,PAT+ACC-M-t210-pc097
btc-updown-5m-1777278000,Down,60.55064025150299,133.99999976158142,200.0,0.0,5.449359986915589,0.0,10,200.0,0,0,0,0,10,10,PAT+ACC-M-t210-pc097
btc-updown-5m-1777278300,Down,85.52372812238943,106.47999988496304,196.0,0.0,3.9962719926475287,0.0,10,196.0,0,0,0,0,10,10,PAT+ACC-M-t210-pc097
btc-updown-5m-1777279200,Down,23.66357842193722,116.901298785162,145.1699981689453,0.0,4.605120961846095,0.0,8,145.1699981689453,0,0,0,0,8,8,PAT+ACC-M-t210-pc097
btc-updown-5m-1777280700,Down,51.91265611498474,82.5122009873271,137.54000091552734,0.0,3.115143813215497,0.0,7,137.54000091552734,0,0,0,0,7,7,PAT+ACC-M-t210-pc097
btc-updown-5m-1777281300,Down,76.39786906489667,89.3939998664558,169.07999992370605,0.0,3.288130992353589,0.0,9,169.07999992370605,0,0,0,0,9,9,PAT+ACC-M-t210-pc097
btc-updown-5m-1777281600,Down,83.71600008722395,111.99999991804361,200.0,0.0,4.28399999473244,0.0,10,200.0,0,0,0,0,10,10,PAT+ACC-M-t210-pc097
btc-updown-5m-1777282500,Down,28.58413261601013,135.18079764051436,169.1199951171875,0.0,5.3550648606630125,0.0,9,169.1199951171875,0,0,0,0,9,9,PAT+ACC-M-t210-pc097
btc-updown-5m-1777283100,Down,39.631647985936816,101.38120011960268,145.13999938964844,0.0,4.127151284108939,0.0,8,145.13999938964844,0,0,0,0,8,8,PAT+ACC-M-t210-pc097
btc-updown-5m-1777284000,Down,74.42489833101041,107.89820170574188,186.6100001335144,0.0,4.286900096762108,0.0,10,186.6100001335144,0,0,0,0,10,10,PAT+ACC-M-t210-pc097
btc-updown-5m-1777284300,Down,34.7597600855732,43.59999991953373,80.0,0.0,1.6402399948930741,0.0,4,80.0,0,0,0,0,4,4,PAT+ACC-M-t210-pc097
btc-updown-5m-1777284600,Down,35.933587861957285,136.03849931964277,177.44999980926514,0.0,5.477912627665084,0.0,10,177.44999980926514,0,0,0,0,10,10,PAT+ACC-M-t210-pc097
btc-updown-5m-1777284900,Up,1.1113400724267959,18.199999928474426,20.0,0.0,0.6886599990987778,0.0,1,20.0,0,0,0,0,1,1,PAT+ACC-M-t210-pc097
btc-updown-5m-1777285200,Down,54.081260545326174,140.5999994650483,200.0,0.0,5.318739989625513,0.0,10,200.0,0,0,0,0,10,10,PAT+ACC-M-t210-pc097
btc-updown-5m-1777285500,Up,24.610580670638086,110.99999934434891,140.0,0.0,4.389419985013008,0.0,7,140.0,0,0,0,0,7,7,PAT+ACC-M-t210-pc097
