stack,depth,n,wr,dpt,dd,ls,score
g_bb_pos_strong_with|g_f7_rsi_with|g_vwap_in_55_80,3,64,0.765625,2.924356385265718,71.16484433515151,2,23.394851082125744
g_f7_rsi_with|g_mp_no_extreme_50|g_mp_wt_no_extreme_100,3,95,0.9263157894736842,2.3960993679739113,70.48590012620829,1,23.35428776936845
g_f7_rsi_with|g_ribbon_agrees|g_vwap_in_55_80,3,65,0.7692307692307693,2.853626087792721,90.9846436187454,3,23.00666903705374
g_f7_rsi_with|g_mfi_strong_with|g_vwap_in_45_85,3,69,0.782608695652174,2.762753434634944,81.17623893629772,2,22.949153607497497
g_f7_rsi_with|g_rf_with|g_vwap_in_55_80,3,63,0.7619047619047619,2.880947523567651,71.16484433515151,2,22.866812062762197
g_f7_rsi_with|g_mp_no_extreme_150|g_vwap_in_45_85,3,115,0.7478260869565218,2.1077756750839813,133.81235138856346,3,22.603375944639538
g_bb_pos_extreme_with|g_f7_rsi_with|g_vwap_in_45_85,3,72,0.7638888888888888,2.6475460894517706,99.80719363082783,2,22.46517352026327
g_bb_pos_strong_with|g_rf_strict_align|g_tr_full_stack_with,3,146,0.7945205479452054,1.8207371061946156,134.28207925097763,3,22.000050159979082
g_cci_strong_with|g_rf_strict_align|g_tr_full_stack_with,3,129,0.7984496124031008,1.9225109428039462,88.87592362701548,3,21.835526875963364
g_f7_rsi_with|g_tr_above_cloud|g_vwap_in_55_80,3,64,0.765625,2.7175177415325056,90.9846436187454,3,21.740141932260045
g_R1_five|g_f7_rsi_with|g_vwap_in_55_80,3,64,0.765625,2.7175177415325056,90.9846436187454,3,21.740141932260045
g_cci_strong_with|g_f7_rsi_with|g_vwap_in_55_80,3,62,0.7580645161290323,2.6875276396852383,78.80057211078044,2,21.161613796505943
g_f7_rsi_with|g_tr_partial_stack_with|g_vwap_in_55_80,3,63,0.7619047619047619,2.656174751958922,90.9846436187454,3,21.082733497235946
g_f7_rsi_with|g_mfi_with|g_mp_no_extreme_50,3,182,0.9065934065934066,1.531060407779454,83.31818460240189,2,20.655134154807648
g_f7_rsi_with|g_mp_no_extreme_100|g_vwap_in_45_85,3,107,0.7476635514018691,1.921114753855716,133.81235138856346,3,19.872165534500404
g_f7_rsi_with|g_rf_strong|g_vwap_in_45_85,3,69,0.7536231884057971,2.3845981482864493,61.15282776209395,2,19.807959882026474
g_f7_rsi_with|g_rf_full_align|g_vwap_in_45_85,3,69,0.7536231884057971,2.3845981482864493,61.15282776209395,2,19.807959882026474
g_mfi_strong_with|g_mp_no_extreme_100|g_rf_strict_align,3,132,0.8106060606060606,1.7149000567626995,116.77401642448021,3,19.702701617249897
g_f7_rsi_with|g_mp_wt_no_extreme_100|g_rf_with,3,104,0.9519230769230769,1.9288779285961535,64.41232028081981,1,19.670772394500432
g_f7_rsi_with|g_tr_above_ema200|g_vwap_in_55_80,3,65,0.7538461538461538,2.4371736302568694,90.9846436187454,3,19.649121984487348
g_f7_rsi_with|g_mfi_with|g_mp_wt_no_extreme_100,3,99,0.9393939393939394,1.950971716039112,93.04055428859684,1,19.411923476092603
g_mfi_strong_with|g_rf_strict_align|g_tr_above_ema800,3,121,0.8016528925619835,1.7518454425151895,131.40949682768678,3,19.270299867667084
g_R1_six|g_f7_rsi_with|g_vwap_in_45_85,3,70,0.7857142857142857,2.287567296540201,90.37930353983955,2,19.13916115021808
g_mfi_extreme_with|g_rf_strict_align|g_tr_full_stack_with,3,91,0.8131868131868132,1.9889569330353363,80.00286881826044,2,18.97343988352426
g_f7_rsi_with|g_mp_no_extreme_150|g_mp_wt_no_extreme_100,3,125,0.896,1.6628360289893453,95.48590012620832,2,18.591071981279935
g_f7_rsi_with|g_favorite|g_vwap_in_45_85,3,111,0.7477477477477478,1.7033996421217081,133.81235138856346,3,17.946428832127587
g_ev_ge_30|g_f7_rsi_with|g_vwap_in_45_85,3,117,0.7350427350427351,1.6443948943133146,158.81235138856346,4,17.78685032567353
g_f7_rsi_with|g_mp_no_extreme_100|g_mp_wt_no_extreme_100,3,120,0.9,1.6047552947362014,95.48590012620832,2,17.579213484057377
g_f7_rsi_with|g_tr_full_stack_with|g_vwap_in_45_85,3,58,0.8103448275862069,2.257857397132686,59.700421912849805,2,17.195329641958995
g_cci_strong_with|g_mfi_strong_with|g_rf_strict_align,3,118,0.7457627118644068,1.5625781460868757,167.1233466849037,3,16.973943401288313
g_R1_full|g_bb_pos_extreme_with|g_rf_strict_align,3,59,0.864406779661017,2.207965704794667,79.42731351037513,2,16.959706384823267
g_f7_rsi_with|g_mp_no_extreme_150|g_vwap_in_55_80,3,73,0.7397260273972602,1.9833425253958639,121.16484433515151,3,16.94568596522979
g_f7_rsi_with|g_tr_above_ema800|g_vwap_in_45_85,3,60,0.8,2.033883427116337,59.700421912849805,2,15.754393282697679
g_f7_rsi_with|g_tr_full_stack_with|g_vwap_in_55_80,3,32,0.78125,2.662592478251904,34.700421912849805,1,15.061897575265732
g_f7_rsi_with|g_favorite|g_vwap_in_55_80,3,74,0.7297297297297297,1.6187027615391631,121.16484433515151,3,13.92460766542002
g_ev_ge_30|g_f7_rsi_with|g_vwap_in_55_80,3,74,0.7297297297297297,1.6187027615391631,121.16484433515151,3,13.92460766542002
g_f7_rsi_with|g_vwap_in_45_85|g_vwap_in_55_80,3,74,0.7297297297297297,1.6187027615391631,121.16484433515151,3,13.92460766542002
g_f7_rsi_with|g_mp_no_extreme_100|g_vwap_in_55_80,3,65,0.7384615384615385,1.6607550827969502,132.91104100775146,3,13.38943553430591
g_mp_no_extreme_100|g_rf_strict_align|g_vwap_in_55_80,3,76,0.7105263157894737,1.5152940750913726,90.12708838052177,3,13.210027486138454
g_f7_rsi_with|g_tr_above_ema800|g_vwap_in_55_80,3,34,0.7647058823529411,2.2435363499219227,50.0,2,13.081952530731545
g_f7_rsi_with|g_mp_no_extreme_50|g_vwap_in_45_85,3,75,0.7466666666666667,1.507041990843123,86.86305209290758,3,13.0513664864002
g_f7_rsi_with|g_mfi_with|g_vwap_in_55_80,3,44,0.75,1.8581798626489858,85.58010476216072,2,12.325770794801636
g_rf_strict_align|g_ribbon_slope_strong|g_tr_full_stack_with,3,34,0.8529411764705882,2.0198463411507284,47.92876763318479,1,11.777626850229188
g_f7_rsi_with|g_mfi_extreme_with|g_vwap_in_45_85,3,50,0.78,1.629485251397201,87.63771054873291,2,11.52220071106427
g_mfi_strong_with|g_rf_strict_align|g_ribbon_slope_strong,3,27,0.8518518518518519,2.027269406800193,50.0,2,10.53400083962386
g_f7_rsi_with|g_mp_no_extreme_100|g_rf_with|g_vwap_in_45_85,4,89,0.8089887640449438,3.835946280767443,59.42557060368409,2,36.188244836342754
g_ev_ge_30|g_f7_rsi_with|g_rf_with|g_vwap_in_45_85,4,95,0.8,3.686331272486741,56.48500305180454,2,35.9299127997662
g_f7_rsi_with|g_mp_no_extreme_150|g_rf_with|g_vwap_in_45_85,4,95,0.8,3.686331272486741,56.48500305180454,2,35.9299127997662
g_bb_pos_strong_with|g_f7_rsi_with|g_tr_above_ema50|g_vwap_in_45_85,4,94,0.7978723404255319,3.5081549832136734,56.48500305180454,2,34.01282449763929
g_bb_pos_strong_with|g_ev_ge_30|g_f7_rsi_with|g_vwap_in_45_85,4,94,0.7978723404255319,3.5081549832136734,56.48500305180454,2,34.01282449763929
g_bb_pos_strong_with|g_bb_pos_with|g_f7_rsi_with|g_vwap_in_45_85,4,94,0.7978723404255319,3.5081549832136734,56.48500305180454,2,34.01282449763929
g_bb_pos_strong_with|g_cci_with|g_f7_rsi_with|g_vwap_in_45_85,4,94,0.7978723404255319,3.5081549832136734,56.48500305180454,2,34.01282449763929
g_bb_pos_strong_with|g_f7_rsi_with|g_mp_no_extreme_150|g_vwap_in_45_85,4,94,0.7978723404255319,3.5081549832136734,56.48500305180454,2,34.01282449763929
g_f7_rsi_with|g_rf_with|g_tr_above_ema50|g_vwap_in_45_85,4,94,0.7978723404255319,3.5029810728183723,56.48500305180454,2,33.96266157522454
g_bb_pos_strong_with|g_cci_strong_with|g_f7_rsi_with|g_vwap_in_45_85,4,88,0.7954545454545454,3.6105519774207053,62.92736541852693,2,33.86997979311145
g_cci_strong_with|g_f7_rsi_with|g_tr_above_ema50|g_vwap_in_45_85,4,88,0.7954545454545454,3.6105519774207053,62.92736541852693,2,33.86997979311145
g_cci_strong_with|g_ev_ge_30|g_f7_rsi_with|g_vwap_in_45_85,4,88,0.7954545454545454,3.6105519774207053,62.92736541852693,2,33.86997979311145
g_cci_strong_with|g_cci_with|g_f7_rsi_with|g_vwap_in_45_85,4,88,0.7954545454545454,3.6105519774207053,62.92736541852693,2,33.86997979311145
g_cci_strong_with|g_f7_rsi_with|g_mp_no_extreme_150|g_vwap_in_45_85,4,88,0.7954545454545454,3.6105519774207053,62.92736541852693,2,33.86997979311145
g_bb_pos_with|g_cci_strong_with|g_f7_rsi_with|g_vwap_in_45_85,4,88,0.7954545454545454,3.6105519774207053,62.92736541852693,2,33.86997979311145
g_f7_rsi_with|g_mp_no_extreme_150|g_tr_above_ema50|g_vwap_in_45_85,4,99,0.797979797979798,3.368899779337018,56.48500305180454,2,33.520129573115966
g_ev_ge_30|g_f7_rsi_with|g_tr_above_ema50|g_vwap_in_45_85,4,99,0.797979797979798,3.368899779337018,56.48500305180454,2,33.520129573115966
g_f7_rsi_with|g_favorite|g_rf_with|g_vwap_in_45_85,4,94,0.7978723404255319,3.4335199055831667,56.4850030518046,2,33.289210572667066
g_bb_pos_strong_with|g_f7_rsi_with|g_mp_no_extreme_100|g_vwap_in_45_85,4,87,0.8045977011494253,3.562724942812023,69.97840186737756,2,33.23088600350191
g_cci_strong_with|g_f7_rsi_with|g_mp_no_extreme_100|g_vwap_in_45_85,4,81,0.8024691358024691,3.6780132792047255,77.61412964300638,2,33.10211951284253
g_cci_strong_with|g_mfi_strong_with|g_rf_strict_align|g_tr_full_stack_with,4,90,0.8444444444444444,3.4764720017965938,70.6491726840678,2,32.98070924244664
g_cci_strong_with|g_mfi_strong_with|g_rf_strict_align|g_tr_above_ema800,4,90,0.8444444444444444,3.4764720017965938,70.6491726840678,2,32.98070924244664
g_bb_pos_with|g_f7_rsi_with|g_rf_with|g_vwap_in_45_85,4,93,0.7956989247311828,3.4162974257686085,56.48500305180454,2,32.945579269791715
g_cci_with|g_f7_rsi_with|g_rf_with|g_vwap_in_45_85,4,93,0.7956989247311828,3.4162974257686085,56.48500305180454,2,32.945579269791715
g_f7_rsi_with|g_mp_no_extreme_100|g_tr_above_ema50|g_vwap_in_45_85,4,92,0.8043478260869565,3.409908475618755,69.9784018673775,2,32.70669311796729
g_bb_pos_strong_with|g_f7_rsi_with|g_rf_with|g_vwap_in_45_85,4,92,0.7934782608695652,3.3972053641455964,56.48500305180454,2,32.58484915307303
g_bb_pos_with|g_f7_rsi_with|g_mp_no_extreme_150|g_vwap_in_45_85,4,98,0.7959183673469388,3.285270590876718,56.48500305180454,2,32.522519579783285
g_bb_pos_with|g_f7_rsi_with|g_tr_above_ema50|g_vwap_in_45_85,4,98,0.7959183673469388,3.285270590876718,56.48500305180454,2,32.522519579783285
g_bb_pos_with|g_ev_ge_30|g_f7_rsi_with|g_vwap_in_45_85,4,98,0.7959183673469388,3.285270590876718,56.48500305180454,2,32.522519579783285
g_cci_strong_with|g_f7_rsi_with|g_rf_with|g_vwap_in_45_85,4,86,0.7906976744186046,3.494243012701531,62.927365418526904,2,32.40427663034555
g_bb_pos_extreme_with|g_mfi_strong_with|g_rf_strict_align|g_tr_full_stack_with,4,79,0.8607594936708861,3.6356646968701245,57.15389483651181,2,32.31449466195241
g_bb_pos_strong_with|g_f7_rsi_with|g_tr_above_ema200|g_vwap_in_45_85,4,93,0.7956989247311828,3.332760958478402,76.30480233539845,2,32.13998275343785
g_R1_five|g_bb_pos_strong_with|g_f7_rsi_with|g_vwap_in_45_85,4,93,0.7956989247311828,3.332760958478402,76.30480233539845,2,32.13998275343785
g_bb_pos_strong_with|g_f7_rsi_with|g_tr_partial_stack_with|g_vwap_in_45_85,4,93,0.7956989247311828,3.332760958478402,76.30480233539845,2,32.13998275343785
g_bb_pos_strong_with|g_f7_rsi_with|g_ribbon_agrees|g_vwap_in_45_85,4,93,0.7956989247311828,3.332760958478402,76.30480233539845,2,32.13998275343785
g_bb_pos_strong_with|g_f7_rsi_with|g_tr_above_cloud|g_vwap_in_45_85,4,93,0.7956989247311828,3.332760958478402,76.30480233539845,2,32.13998275343785
g_bb_pos_with|g_cci_with|g_f7_rsi_with|g_vwap_in_45_85,4,97,0.7938144329896907,3.2631078515653535,56.4850030518046,2,32.13788522199155
g_cci_with|g_f7_rsi_with|g_tr_above_ema50|g_vwap_in_45_85,4,97,0.7938144329896907,3.2631078515653535,56.4850030518046,2,32.13788522199155
g_cci_with|g_f7_rsi_with|g_mp_no_extreme_150|g_vwap_in_45_85,4,97,0.7938144329896907,3.2631078515653535,56.4850030518046,2,32.13788522199155
g_cci_with|g_ev_ge_30|g_f7_rsi_with|g_vwap_in_45_85,4,97,0.7938144329896907,3.2631078515653535,56.4850030518046,2,32.13788522199155
g_f7_rsi_with|g_rf_with|g_ribbon_agrees|g_vwap_in_45_85,4,93,0.7956989247311828,3.3275314146379915,76.30480233539845,2,32.08955085900163
g_cci_strong_with|g_f7_rsi_with|g_tr_above_cloud|g_vwap_in_45_85,4,87,0.7931034482758621,3.424238789993427,82.74716470212081,2,31.939173162558884
g_cci_strong_with|g_f7_rsi_with|g_tr_partial_stack_with|g_vwap_in_45_85,4,87,0.7931034482758621,3.424238789993427,82.74716470212081,2,31.939173162558884
g_R1_five|g_cci_strong_with|g_f7_rsi_with|g_vwap_in_45_85,4,87,0.7931034482758621,3.424238789993427,82.74716470212081,2,31.939173162558884
g_cci_strong_with|g_f7_rsi_with|g_tr_above_ema200|g_vwap_in_45_85,4,87,0.7931034482758621,3.424238789993427,82.74716470212081,2,31.939173162558884
g_cci_strong_with|g_f7_rsi_with|g_ribbon_agrees|g_vwap_in_45_85,4,87,0.7931034482758621,3.424238789993427,82.74716470212081,2,31.939173162558884
g_f7_rsi_with|g_mp_no_extreme_150|g_ribbon_agrees|g_vwap_in_45_85,4,98,0.7959183673469388,3.2010334578650093,76.30480233539845,2,31.68861450805919
g_ev_ge_30|g_f7_rsi_with|g_ribbon_agrees|g_vwap_in_45_85,4,98,0.7959183673469388,3.2010334578650093,76.30480233539845,2,31.68861450805919
g_f7_rsi_with|g_ribbon_agrees|g_tr_above_ema50|g_vwap_in_45_85,4,98,0.7959183673469388,3.2010334578650093,76.30480233539845,2,31.68861450805919
g_bb_pos_with|g_f7_rsi_with|g_mp_no_extreme_100|g_vwap_in_45_85,4,91,0.8021978021978022,3.320296917675593,69.9784018673775,2,31.673613901146012
g_f7_rsi_with|g_mp_no_extreme_150|g_tr_above_ema200|g_vwap_in_45_85,4,97,0.7938144329896907,3.212699681762274,76.30480233539845,2,31.64142232555223
g_bb_pos_strong_with|g_f7_rsi_with|g_favorite|g_vwap_in_45_85,4,93,0.7956989247311828,3.250709340437231,56.4850030518046,2,31.348705604674407
g_cci_with|g_f7_rsi_with|g_mp_no_extreme_100|g_vwap_in_45_85,4,90,0.8,3.296799591159999,69.97840186737744,2,31.276187091532535
g_cci_strong_with|g_f7_rsi_with|g_favorite|g_vwap_in_45_85,4,87,0.7931034482758621,3.3365284396735544,62.927365418526904,2,31.121065478246223
g_R1_five|g_f7_rsi_with|g_rf_with|g_vwap_in_45_85,4,92,0.7934782608695652,3.2379984925313767,76.30480233539845,2,31.05779048584208
g_f7_rsi_with|g_rf_with|g_tr_above_cloud|g_vwap_in_45_85,4,92,0.7934782608695652,3.2379984925313767,76.30480233539845,2,31.05779048584208
g_f7_rsi_with|g_rf_with|g_tr_above_ema200|g_vwap_in_45_85,4,92,0.7934782608695652,3.2379984925313767,76.30480233539845,2,31.05779048584208
g_f7_rsi_with|g_rf_with|g_tr_partial_stack_with|g_vwap_in_45_85,4,92,0.7934782608695652,3.2379984925313767,76.30480233539845,2,31.05779048584208
g_f7_rsi_with|g_favorite|g_tr_above_ema50|g_vwap_in_45_85,4,98,0.7959183673469388,3.1231681468667545,56.48500305180457,2,30.917787256094275
g_f7_rsi_with|g_mp_no_extreme_100|g_ribbon_agrees|g_vwap_in_45_85,4,91,0.8021978021978022,3.2295800052014454,89.79820115097138,2,30.80822971074002
g_f7_rsi_with|g_mp_no_extreme_100|g_tr_above_ema200|g_vwap_in_45_85,4,90,0.8,3.2424707859277926,89.79820115097138,2,30.760778790264197
g_f7_rsi_with|g_ribbon_agrees|g_tr_above_cloud|g_vwap_in_45_85,4,97,0.7938144329896907,3.114811532188912,76.30480233539845,2,30.677335859923243
g_f7_rsi_with|g_mp_no_extreme_150|g_tr_above_cloud|g_vwap_in_45_85,4,97,0.7938144329896907,3.114811532188912,76.30480233539845,2,30.677335859923243
g_ev_ge_30|g_f7_rsi_with|g_tr_above_cloud|g_vwap_in_45_85,4,97,0.7938144329896907,3.114811532188912,76.30480233539845,2,30.677335859923243
g_bb_pos_with|g_f7_rsi_with|g_ribbon_agrees|g_vwap_in_45_85,4,97,0.7938144329896907,3.114811532188912,76.30480233539845,2,30.677335859923243
g_bb_pos_with|g_f7_rsi_with|g_tr_above_cloud|g_vwap_in_45_85,4,97,0.7938144329896907,3.114811532188912,76.30480233539845,2,30.677335859923243
g_f7_rsi_with|g_tr_above_cloud|g_tr_above_ema50|g_vwap_in_45_85,4,97,0.7938144329896907,3.114811532188912,76.30480233539845,2,30.677335859923243
g_R1_five|g_f7_rsi_with|g_ribbon_agrees|g_vwap_in_45_85,4,96,0.7916666666666666,3.090642315815056,76.30480233539845,2,30.28198660480251
g_R1_five|g_f7_rsi_with|g_mp_no_extreme_150|g_vwap_in_45_85,4,96,0.7916666666666666,3.090642315815056,76.30480233539845,2,30.28198660480251
g_cci_with|g_f7_rsi_with|g_ribbon_agrees|g_vwap_in_45_85,4,96,0.7916666666666666,3.090642315815056,76.30480233539845,2,30.28198660480251
g_R1_five|g_cci_with|g_f7_rsi_with|g_vwap_in_45_85,4,96,0.7916666666666666,3.090642315815056,76.30480233539845,2,30.28198660480251
g_R1_five|g_f7_rsi_with|g_tr_above_ema50|g_vwap_in_45_85,4,96,0.7916666666666666,3.090642315815056,76.30480233539845,2,30.28198660480251
g_R1_five|g_bb_pos_with|g_f7_rsi_with|g_vwap_in_45_85,4,96,0.7916666666666666,3.090642315815056,76.30480233539845,2,30.28198660480251
g_R1_five|g_f7_rsi_with|g_tr_above_cloud|g_vwap_in_45_85,4,96,0.7916666666666666,3.090642315815056,76.30480233539845,2,30.28198660480251
g_R1_five|g_ev_ge_30|g_f7_rsi_with|g_vwap_in_45_85,4,96,0.7916666666666666,3.090642315815056,76.30480233539845,2,30.28198660480251
g_cci_with|g_f7_rsi_with|g_tr_above_cloud|g_vwap_in_45_85,4,96,0.7916666666666666,3.090642315815056,76.30480233539845,2,30.28198660480251
g_f7_rsi_with|g_tr_above_ema200|g_tr_above_ema50|g_vwap_in_45_85,4,96,0.7916666666666666,3.078693672267251,76.30480233539845,2,30.164914285560425
g_f7_rsi_with|g_ribbon_agrees|g_tr_above_ema200|g_vwap_in_45_85,4,96,0.7916666666666666,3.078693672267251,76.30480233539845,2,30.164914285560425
g_f7_rsi_with|g_tr_above_ema200|g_tr_partial_stack_with|g_vwap_in_45_85,4,96,0.7916666666666666,3.078693672267251,76.30480233539845,2,30.164914285560425
g_f7_rsi_with|g_tr_above_cloud|g_tr_above_ema200|g_vwap_in_45_85,4,96,0.7916666666666666,3.078693672267251,76.30480233539845,2,30.164914285560425
g_bb_pos_with|g_f7_rsi_with|g_tr_partial_stack_with|g_vwap_in_45_85,4,96,0.7916666666666666,3.078693672267251,76.30480233539845,2,30.164914285560425
g_ev_ge_30|g_f7_rsi_with|g_tr_partial_stack_with|g_vwap_in_45_85,4,96,0.7916666666666666,3.078693672267251,76.30480233539845,2,30.164914285560425
g_f7_rsi_with|g_mp_no_extreme_150|g_tr_partial_stack_with|g_vwap_in_45_85,4,96,0.7916666666666666,3.078693672267251,76.30480233539845,2,30.164914285560425
g_f7_rsi_with|g_tr_above_cloud|g_tr_partial_stack_with|g_vwap_in_45_85,4,96,0.7916666666666666,3.078693672267251,76.30480233539845,2,30.164914285560425
g_f7_rsi_with|g_ribbon_agrees|g_tr_partial_stack_with|g_vwap_in_45_85,4,96,0.7916666666666666,3.078693672267251,76.30480233539845,2,30.164914285560425
g_f7_rsi_with|g_tr_above_ema50|g_tr_partial_stack_with|g_vwap_in_45_85,4,96,0.7916666666666666,3.078693672267251,76.30480233539845,2,30.164914285560425
g_bb_pos_with|g_f7_rsi_with|g_tr_above_ema200|g_vwap_in_45_85,4,96,0.7916666666666666,3.078693672267251,76.30480233539845,2,30.164914285560425
g_bb_pos_with|g_f7_rsi_with|g_favorite|g_vwap_in_45_85,4,97,0.7938144329896907,3.0361434860257273,56.48500305180457,2,29.902545459716904
g_R1_five|g_f7_rsi_with|g_tr_partial_stack_with|g_vwap_in_45_85,4,95,0.7894736842105263,3.0538898550902847,76.30480233539845,2,29.76563636926345
g_R1_five|g_f7_rsi_with|g_tr_above_ema200|g_vwap_in_45_85,4,95,0.7894736842105263,3.0538898550902847,76.30480233539845,2,29.76563636926345
g_cci_with|g_f7_rsi_with|g_tr_partial_stack_with|g_vwap_in_45_85,4,95,0.7894736842105263,3.0538898550902847,76.30480233539845,2,29.76563636926345
g_cci_with|g_f7_rsi_with|g_tr_above_ema200|g_vwap_in_45_85,4,95,0.7894736842105263,3.0538898550902847,76.30480233539845,2,29.76563636926345
g_f7_rsi_with|g_mp_no_extreme_100|g_tr_above_cloud|g_vwap_in_45_85,4,90,0.8,3.136969113609834,89.79820115097138,2,29.759902045819743
g_cci_with|g_f7_rsi_with|g_favorite|g_vwap_in_45_85,4,96,0.7916666666666666,3.0111548108376716,56.48500305180457,2,29.503171292316388
g_R1_five|g_f7_rsi_with|g_mp_no_extreme_100|g_vwap_in_45_85,4,89,0.797752808988764,3.1111479092225403,89.79820115097132,2,29.350510674642795
g_bb_pos_extreme_with|g_mfi_strong_with|g_rf_strict_align|g_tr_above_ema800,4,80,0.85,3.277718888159247,57.15389483651181,2,29.31680898023643
g_f7_rsi_with|g_mp_no_extreme_100|g_tr_partial_stack_with|g_vwap_in_45_85,4,89,0.797752808988764,3.098259484721537,89.79820115097138,2,29.22892152107839
g_f7_rsi_with|g_favorite|g_ribbon_agrees|g_vwap_in_45_85,4,97,0.7938144329896907,2.9510379289623514,76.30480233539845,2,29.064352930057073
g_ev_ge_30|g_f7_rsi_with|g_tr_above_ema200|g_vwap_in_45_85,4,98,0.7857142857142857,2.9248149911320467,76.30480233539845,2,28.954191195237588
g_bb_pos_strong_with|g_mfi_strong_with|g_rf_strict_align|g_tr_full_stack_with,4,102,0.8333333333333334,2.8487894930092454,89.4098536290505,3,28.771363553000874
g_bb_pos_extreme_with|g_mfi_with|g_rf_strict_align|g_tr_full_stack_with,4,89,0.8539325842696629,3.0097102908616735,74.23016684370594,2,28.39355009694562
g_f7_rsi_with|g_favorite|g_tr_above_cloud|g_vwap_in_45_85,4,96,0.7916666666666666,2.861313738134392,76.30480233539845,2,28.03503460977914
g_bb_pos_extreme_with|g_rf_strict_align|g_rf_strong|g_tr_full_stack_with,4,108,0.8333333333333334,2.6910683078624125,87.77067960620701,3,27.966402215136622
g_bb_pos_extreme_with|g_rf_strict_align|g_tr_above_ema800|g_tr_full_stack_with,4,108,0.8333333333333334,2.6910683078624125,87.77067960620701,3,27.966402215136622
g_bb_pos_extreme_with|g_bb_pos_with|g_rf_strict_align|g_tr_full_stack_with,4,108,0.8333333333333334,2.6910683078624125,87.77067960620701,3,27.966402215136622
g_R1_five|g_bb_pos_extreme_with|g_rf_strict_align|g_tr_full_stack_with,4,108,0.8333333333333334,2.6910683078624125,87.77067960620701,3,27.966402215136622
