stack,depth,n_tr,wr_tr,dpt_tr,dd_tr,ls_tr,n_v,wr_v,dpt_v,dd_v,ls_v,n_l,wr_l,dpt_l,dd_l,ls_l,sum_l,score_l
g_f7_rsi_with|g_mp_no_extreme_150|g_mp_wt_no_extreme_100|g_ribbon_agrees|g_vwap_in_55_80,5,19,0.8421052631578947,6.655966480314054,25.0,1,10,0.6,-4.157936332778167,75.0,3,48,0.8541666666666666,5.765387628552748,51.183963385979396,2,276.7386061705319,39.943777191929605
g_bb_pos_strong_with|g_f7_rsi_with|g_mp_no_extreme_150|g_vwap_in_55_80,4,64,0.765625,2.924356385265718,71.16484433515151,2,28,0.8214285714285714,3.8633996061569724,43.79268053865134,1,76,0.8289473684210527,4.550161507740632,89.10659976041316,3,345.812274588288,39.66738837806016
g_bb_pos_with|g_f7_rsi_with|g_mp_no_extreme_150|g_vwap_in_55_80,4,65,0.7692307692307693,2.9806297652565266,71.16484433515151,2,32,0.78125,2.648825574709833,50.23387033328111,2,92,0.8152173913043478,4.109717821134813,96.11937908524621,3,378.0940395444028,39.4190285570368
g_cci_strong_with|g_f7_rsi_with|g_favorite|g_mp_wt_no_extreme_100|g_vwap_in_45_85,5,20,0.8,4.930661466787866,50.0,2,9,0.6666666666666666,-2.4564170325402097,50.0,2,52,0.8461538461538461,5.454367965694132,51.18396338597941,2,283.6271342160949,39.3320067511168
g_cci_strong_with|g_f7_rsi_with|g_mfi_with|g_mp_no_extreme_150|g_vwap_in_45_85,5,61,0.8032786885245902,3.1010450270491545,108.70212164995507,2,38,0.7894736842105263,2.782332810655907,50.0,2,87,0.8275862068965517,4.210526515616341,92.06973661961979,3,366.31580685862167,39.2731768242349
g_bb_pos_with|g_f7_rsi_with|g_favorite|g_mp_wt_no_extreme_100|g_vwap_in_45_85,5,23,0.782608695652174,3.796632041598902,68.9264201546115,2,12,0.6666666666666666,-2.5834524440704905,75.0,3,66,0.8181818181818182,4.8166968866450235,76.1839633859794,3,317.90199451857154,39.13103049059464
g_R1_five|g_bb_pos_strong_with|g_f7_rsi_with|g_vwap_in_55_80,4,63,0.7619047619047619,2.656174751958922,90.9846436187454,3,28,0.8214285714285714,3.8633996061569724,43.79268053865134,1,76,0.8289473684210527,4.461671646810695,89.10659976041316,3,339.0870451576128,38.89595165541703
g_bb_pos_strong_with|g_f7_rsi_with|g_ribbon_agrees|g_vwap_in_55_80,4,63,0.7619047619047619,2.656174751958922,90.9846436187454,3,28,0.8214285714285714,3.8633996061569724,43.79268053865134,1,76,0.8289473684210527,4.461671646810695,89.10659976041316,3,339.0870451576128,38.89595165541703
g_f7_rsi_with|g_mp_no_extreme_150|g_mp_wt_no_extreme_100|g_tr_above_ema200|g_vwap_in_55_80,5,19,0.8421052631578947,6.655966480314054,25.0,1,10,0.6,-4.157936332778167,75.0,3,47,0.851063829787234,5.654300128301341,51.183963385979396,2,265.752106030163,38.7639286866373
g_ev_ge_30|g_f7_rsi_with|g_mp_wt_no_extreme_100|g_tr_above_ema200|g_vwap_in_55_80,5,19,0.8421052631578947,6.655966480314054,25.0,1,10,0.6,-4.157936332778167,75.0,3,47,0.851063829787234,5.654300128301341,51.183963385979396,2,265.752106030163,38.7639286866373
g_ev_ge_30|g_f7_rsi_with|g_mp_wt_no_extreme_100|g_tr_above_cloud|g_vwap_in_55_80,5,19,0.8421052631578947,6.655966480314054,25.0,1,10,0.6,-4.157936332778167,75.0,3,47,0.851063829787234,5.654300128301341,51.183963385979396,2,265.752106030163,38.7639286866373
g_f7_rsi_with|g_mp_no_extreme_150|g_mp_wt_no_extreme_100|g_tr_above_cloud|g_vwap_in_55_80,5,19,0.8421052631578947,6.655966480314054,25.0,1,10,0.6,-4.157936332778167,75.0,3,47,0.851063829787234,5.654300128301341,51.183963385979396,2,265.752106030163,38.7639286866373
g_bb_pos_with|g_f7_rsi_with|g_ribbon_agrees|g_vwap_in_55_80,4,64,0.765625,2.7175177415325056,90.9846436187454,3,32,0.78125,2.648825574709833,50.23387033328111,2,92,0.8152173913043478,4.036617501236169,121.11937908524621,3,371.36881011372753,38.71787491996847
g_bb_pos_strong_with|g_cci_strong_with|g_f7_rsi_with|g_mfi_with|g_vwap_in_45_85,5,61,0.8032786885245902,3.1010450270491545,108.70212164995507,2,38,0.7894736842105263,2.782332810655907,50.0,2,82,0.8292682926829268,4.205907955908925,92.06973661961979,3,344.88445238453187,38.0861163963116
g_bb_pos_with|g_f7_rsi_with|g_mp_wt_no_extreme_100|g_vwap_in_45_85,4,23,0.782608695652174,3.796632041598902,68.9264201546115,2,12,0.6666666666666666,-2.5834524440704905,75.0,3,70,0.8,4.550687035613975,76.1839633859794,3,318.54809249297824,38.073779359650615
g_bb_pos_with|g_f7_rsi_with|g_mp_wt_no_extreme_100|g_ribbon_agrees|g_vwap_in_45_85,5,23,0.782608695652174,3.796632041598902,68.9264201546115,2,12,0.6666666666666666,-2.5834524440704905,75.0,3,70,0.8,4.550687035613975,76.1839633859794,3,318.54809249297824,38.073779359650615
g_bb_pos_with|g_f7_rsi_with|g_mp_no_extreme_150|g_mp_wt_no_extreme_100|g_vwap_in_45_85,5,23,0.782608695652174,3.796632041598902,68.9264201546115,2,12,0.6666666666666666,-2.5834524440704905,75.0,3,70,0.8,4.550687035613975,76.1839633859794,3,318.54809249297824,38.073779359650615
g_bb_pos_with|g_ev_ge_30|g_f7_rsi_with|g_mp_wt_no_extreme_100|g_vwap_in_45_85,5,23,0.782608695652174,3.796632041598902,68.9264201546115,2,12,0.6666666666666666,-2.5834524440704905,75.0,3,70,0.8,4.550687035613975,76.1839633859794,3,318.54809249297824,38.073779359650615
g_bb_pos_strong_with|g_f7_rsi_with|g_tr_partial_stack_with|g_vwap_in_55_80,4,63,0.7619047619047619,2.656174751958922,90.9846436187454,3,28,0.8214285714285714,3.8633996061569724,43.79268053865134,1,75,0.8266666666666667,4.374673933563251,89.10659976041316,3,328.10054501724386,37.88578759739374
g_bb_pos_strong_with|g_f7_rsi_with|g_tr_above_cloud|g_vwap_in_55_80,4,63,0.7619047619047619,2.656174751958922,90.9846436187454,3,28,0.8214285714285714,3.8633996061569724,43.79268053865134,1,75,0.8266666666666667,4.374673933563251,89.10659976041316,3,328.10054501724386,37.88578759739374
g_bb_pos_strong_with|g_f7_rsi_with|g_tr_above_ema200|g_vwap_in_55_80,4,63,0.7619047619047619,2.656174751958922,90.9846436187454,3,28,0.8214285714285714,3.8633996061569724,43.79268053865134,1,75,0.8266666666666667,4.374673933563251,89.10659976041316,3,328.10054501724386,37.88578759739374
g_R1_five|g_f7_rsi_with|g_mp_no_extreme_150|g_vwap_in_55_80,4,64,0.765625,2.7175177415325056,90.9846436187454,3,31,0.7741935483870968,2.2238009459885726,50.23387033328111,2,88,0.8181818181818182,4.035948131208671,96.11937908524621,3,355.1634355463631,37.86054944090214
g_cci_with|g_f7_rsi_with|g_mp_wt_no_extreme_100|g_tr_above_ema50|g_vwap_in_55_80,5,19,0.8421052631578947,6.655966480314054,25.0,1,10,0.6,-4.157936332778167,75.0,3,47,0.851063829787234,5.505046125960969,51.183963385979396,2,258.7371679201655,37.74069479886426
g_cci_with|g_ev_ge_30|g_f7_rsi_with|g_mp_wt_no_extreme_100|g_vwap_in_55_80,5,19,0.8421052631578947,6.655966480314054,25.0,1,10,0.6,-4.157936332778167,75.0,3,47,0.851063829787234,5.505046125960969,51.183963385979396,2,258.7371679201655,37.74069479886426
g_R1_five|g_f7_rsi_with|g_mp_no_extreme_150|g_mp_wt_no_extreme_100|g_vwap_in_55_80,5,19,0.8421052631578947,6.655966480314054,25.0,1,10,0.6,-4.157936332778167,75.0,3,47,0.851063829787234,5.505046125960969,51.183963385979396,2,258.7371679201655,37.74069479886426
g_R1_five|g_ev_ge_30|g_f7_rsi_with|g_mp_wt_no_extreme_100|g_vwap_in_55_80,5,19,0.8421052631578947,6.655966480314054,25.0,1,10,0.6,-4.157936332778167,75.0,3,47,0.851063829787234,5.505046125960969,51.183963385979396,2,258.7371679201655,37.74069479886426
g_f7_rsi_with|g_mp_no_extreme_150|g_mp_wt_no_extreme_100|g_tr_above_ema50|g_vwap_in_55_80,5,19,0.8421052631578947,6.655966480314054,25.0,1,10,0.6,-4.157936332778167,75.0,3,47,0.851063829787234,5.505046125960969,51.183963385979396,2,258.7371679201655,37.74069479886426
g_cci_with|g_f7_rsi_with|g_mp_no_extreme_150|g_mp_wt_no_extreme_100|g_vwap_in_55_80,5,19,0.8421052631578947,6.655966480314054,25.0,1,10,0.6,-4.157936332778167,75.0,3,47,0.851063829787234,5.505046125960969,51.183963385979396,2,258.7371679201655,37.74069479886426
g_ev_ge_30|g_f7_rsi_with|g_mp_wt_no_extreme_100|g_tr_above_ema50|g_vwap_in_55_80,5,19,0.8421052631578947,6.655966480314054,25.0,1,10,0.6,-4.157936332778167,75.0,3,47,0.851063829787234,5.505046125960969,51.183963385979396,2,258.7371679201655,37.74069479886426
g_f7_rsi_with|g_mp_wt_no_extreme_100|g_tr_above_ema50|g_vwap_in_45_85|g_vwap_in_55_80,5,19,0.8421052631578947,6.655966480314054,25.0,1,10,0.6,-4.157936332778167,75.0,3,47,0.851063829787234,5.505046125960969,51.183963385979396,2,258.7371679201655,37.74069479886426
g_f7_rsi_with|g_favorite|g_mp_wt_no_extreme_100|g_tr_above_ema50|g_vwap_in_55_80,5,19,0.8421052631578947,6.655966480314054,25.0,1,10,0.6,-4.157936332778167,75.0,3,47,0.851063829787234,5.505046125960969,51.183963385979396,2,258.7371679201655,37.74069479886426
g_bb_pos_strong_with|g_cci_strong_with|g_f7_rsi_with|g_mp_wt_no_extreme_100|g_vwap_in_45_85,5,20,0.8,4.930661466787866,50.0,2,9,0.6666666666666666,-2.4564170325402097,50.0,2,52,0.8269230769230769,5.1850740960468045,51.183963385979396,2,269.62385299443383,37.39010104075369
g_bb_pos_with|g_cci_strong_with|g_f7_rsi_with|g_vwap_in_55_80,4,62,0.7580645161290323,2.6875276396852383,78.80057211078044,2,28,0.8214285714285714,3.8633996061569724,43.79268053865134,1,76,0.8289473684210527,4.267045806553983,89.10659976041316,3,324.2954812981027,37.19924291645564
g_cci_strong_with|g_f7_rsi_with|g_ribbon_agrees|g_vwap_in_55_80,4,61,0.7540983606557377,2.406670727490014,98.62037139437432,3,28,0.8214285714285714,3.8633996061569724,43.79268053865134,1,76,0.8289473684210527,4.267045806553983,89.10659976041316,3,324.2954812981027,37.19924291645564
g_R1_five|g_cci_strong_with|g_f7_rsi_with|g_vwap_in_55_80,4,61,0.7540983606557377,2.406670727490014,98.62037139437432,3,28,0.8214285714285714,3.8633996061569724,43.79268053865134,1,76,0.8289473684210527,4.267045806553983,89.10659976041316,3,324.2954812981027,37.19924291645564
g_cci_strong_with|g_f7_rsi_with|g_favorite|g_vwap_in_55_80,4,62,0.7580645161290323,2.6875276396852383,78.80057211078044,2,28,0.8214285714285714,3.8633996061569724,43.79268053865134,1,76,0.8289473684210527,4.267045806553983,89.10659976041316,3,324.2954812981027,37.19924291645564
g_cci_strong_with|g_f7_rsi_with|g_tr_above_ema50|g_vwap_in_55_80,4,62,0.7580645161290323,2.6875276396852383,78.80057211078044,2,28,0.8214285714285714,3.8633996061569724,43.79268053865134,1,76,0.8289473684210527,4.267045806553983,89.10659976041316,3,324.2954812981027,37.19924291645564
g_cci_strong_with|g_ev_ge_30|g_f7_rsi_with|g_vwap_in_55_80,4,62,0.7580645161290323,2.6875276396852383,78.80057211078044,2,28,0.8214285714285714,3.8633996061569724,43.79268053865134,1,76,0.8289473684210527,4.267045806553983,89.10659976041316,3,324.2954812981027,37.19924291645564
g_cci_strong_with|g_cci_with|g_f7_rsi_with|g_vwap_in_55_80,4,62,0.7580645161290323,2.6875276396852383,78.80057211078044,2,28,0.8214285714285714,3.8633996061569724,43.79268053865134,1,76,0.8289473684210527,4.267045806553983,89.10659976041316,3,324.2954812981027,37.19924291645564
g_cci_strong_with|g_f7_rsi_with|g_vwap_in_55_80,3,62,0.7580645161290323,2.6875276396852383,78.80057211078044,2,28,0.8214285714285714,3.8633996061569724,43.79268053865134,1,76,0.8289473684210527,4.267045806553983,89.10659976041316,3,324.2954812981027,37.19924291645564
g_cci_strong_with|g_f7_rsi_with|g_vwap_in_45_85|g_vwap_in_55_80,4,62,0.7580645161290323,2.6875276396852383,78.80057211078044,2,28,0.8214285714285714,3.8633996061569724,43.79268053865134,1,76,0.8289473684210527,4.267045806553983,89.10659976041316,3,324.2954812981027,37.19924291645564
g_f7_rsi_with|g_favorite|g_mp_wt_no_extreme_100|g_tr_above_ema50|g_vwap_in_45_85,5,23,0.782608695652174,3.796632041598902,68.9264201546115,2,12,0.6666666666666666,-2.5834524440704905,75.0,3,65,0.8153846153846154,4.613854711818541,76.1839633859794,3,299.90055626820515,37.1980858998828
g_cci_with|g_f7_rsi_with|g_favorite|g_mp_wt_no_extreme_100|g_vwap_in_45_85,5,23,0.782608695652174,3.796632041598902,68.9264201546115,2,12,0.6666666666666666,-2.5834524440704905,75.0,3,65,0.8153846153846154,4.613854711818541,76.1839633859794,3,299.90055626820515,37.1980858998828
g_R1_five|g_ev_ge_30|g_f7_rsi_with|g_mp_wt_no_extreme_100|g_vwap_in_45_85,5,23,0.782608695652174,3.796632041598902,68.9264201546115,2,12,0.6666666666666666,-2.5834524440704905,75.0,3,67,0.8059701492537313,4.541705451834612,76.1839633859794,3,304.294265272919,37.17546130920266
g_R1_five|g_f7_rsi_with|g_mp_wt_no_extreme_100|g_tr_above_ema50|g_vwap_in_45_85,5,23,0.782608695652174,3.796632041598902,68.9264201546115,2,12,0.6666666666666666,-2.5834524440704905,75.0,3,67,0.8059701492537313,4.541705451834612,76.1839633859794,3,304.294265272919,37.17546130920266
g_R1_five|g_f7_rsi_with|g_mp_no_extreme_150|g_mp_wt_no_extreme_100|g_vwap_in_45_85,5,23,0.782608695652174,3.796632041598902,68.9264201546115,2,12,0.6666666666666666,-2.5834524440704905,75.0,3,67,0.8059701492537313,4.541705451834612,76.1839633859794,3,304.294265272919,37.17546130920266
g_R1_five|g_cci_with|g_f7_rsi_with|g_mp_wt_no_extreme_100|g_vwap_in_45_85,5,23,0.782608695652174,3.796632041598902,68.9264201546115,2,12,0.6666666666666666,-2.5834524440704905,75.0,3,67,0.8059701492537313,4.541705451834612,76.1839633859794,3,304.294265272919,37.17546130920266
g_R1_five|g_bb_pos_with|g_f7_rsi_with|g_mp_wt_no_extreme_100|g_vwap_in_45_85,5,23,0.782608695652174,3.796632041598902,68.9264201546115,2,12,0.6666666666666666,-2.5834524440704905,75.0,3,67,0.8059701492537313,4.541705451834612,76.1839633859794,3,304.294265272919,37.17546130920266
g_R1_five|g_f7_rsi_with|g_mp_wt_no_extreme_100|g_vwap_in_45_85,4,23,0.782608695652174,3.796632041598902,68.9264201546115,2,12,0.6666666666666666,-2.5834524440704905,75.0,3,67,0.8059701492537313,4.541705451834612,76.1839633859794,3,304.294265272919,37.17546130920266
g_R1_five|g_f7_rsi_with|g_mp_wt_no_extreme_100|g_ribbon_agrees|g_vwap_in_45_85,5,23,0.782608695652174,3.796632041598902,68.9264201546115,2,12,0.6666666666666666,-2.5834524440704905,75.0,3,67,0.8059701492537313,4.541705451834612,76.1839633859794,3,304.294265272919,37.17546130920266
g_bb_pos_with|g_f7_rsi_with|g_mp_wt_no_extreme_100|g_tr_above_cloud|g_vwap_in_45_85,5,23,0.782608695652174,3.796632041598902,68.9264201546115,2,12,0.6666666666666666,-2.5834524440704905,75.0,3,69,0.7971014492753623,4.457414381921874,76.1839633859794,3,307.5615923526093,37.02606467178646
