conv_bucket,n,wr,mean_stake_kelly,mean_stake_linear,mean_p_win_used,sum_const25,sum_kelly,sum_linear
0.0,10,0.9,21.300022735325506,20.87301587301587,0.8571428571428571,55.4349057528471,45.128612510344894,46.28374670793266
1.0,11,0.8181818181818182,1.3636363636363635,9.444444444444443,0.6,49.84432794522282,11.006499574364526,18.830079445973062
2.0,14,0.7142857142857143,2.6618935692770207,12.407407407407405,0.6666666666666666,11.264686978777618,6.338991937899637,5.590622426504444
3.0,19,0.8421052631578947,25.0,24.999999999999996,0.9500000000000001,129.53100240204677,129.53100240204677,129.53100240204674
