sleeve,variant,threshold,n_v1,wr_v1,dpt_v1,sum_v1,n_combo,wr_combo,dpt_combo,sum_combo,delta_sum,delta_wr,delta_dpt
BTC_S6_60_150,hybrid_v8_WS_gate,0.34819721946871085,483,0.6770186335403726,2.5350198422530106,1224.414583808204,449,0.6993318485523385,2.9836315992924987,1339.650588082332,115.23600427412794,0.022313215011965926,0.4486117570394881
ETH_S6_60_150,hybrid_v8_WS_gate,0.08760021016599996,367,0.7193460490463215,1.2782381811634396,469.1134124869823,355,0.7295774647887324,1.5765191834385635,559.6643101206901,90.55089763370773,0.010231415742410932,0.2982810022751239
SOL_S6_60_150,hybrid_v8_WS_gate,0.17201556458143047,223,0.7130044843049327,-0.39578869670166794,-88.26087936447195,188,0.7340425531914894,-0.50138224651096,-94.25986234406048,-5.998982979588533,0.021038068886556682,-0.10559354980929203
BTC_S15_150_240,hybrid_v8_WS_gate,0.7625672572273455,180,0.7555555555555555,3.1386741883718723,564.961353906937,113,0.911504424778761,2.357359406192477,266.38161289974994,-298.57974100718707,0.1559488692232055,-0.7813147821793951
ETH_S15_150_240,hybrid_v8_WS_gate,0.5047957796345656,157,0.8089171974522293,-0.4194644316357546,-65.85591576681347,152,0.8289473684210527,0.10323151685541543,15.691190562023145,81.5471063288366,0.020030170968823313,0.52269594849117
S7_BTC_5m_base,hybrid_v8_WS_gate,0.7825667934941182,843,0.7390272835112692,1.6956022869299996,1429.3927278819897,532,0.881578947368421,3.6464659315882724,1939.919875604961,510.5271477229712,0.1425516638571518,1.9508636446582728
SOL_S15_60_150,hybrid_v8_WS_gate,0.7489169319274978,330,0.7181818181818181,0.18183888674709286,60.00683262654064,168,0.8095238095238095,1.2559192471160583,210.99443351549778,150.98760088895713,0.09134199134199139,1.0740803603689655
