entry_time,exit_time,side,entry,exit,qty,stop,tp,reason,bars_held,realized,ret
2024-01-13 06:30:00+00:00,2024-01-13 06:40:00+00:00,1,92.77391400000002,92.36168766840002,260.1077886676334,92.37554400000002,93.72113999999996,STOP,2,-128.8931249221742,-0.01288931249221742
2024-01-18 07:25:00+00:00,2024-01-18 08:25:00+00:00,-1,100.404937,101.06,94.9539315857901,101.45956800000002,99.38043199999998,TIME,12,-70.80925681655735,-0.007173385691460167
2024-01-19 15:15:00+00:00,2024-01-19 15:25:00+00:00,-1,92.366143,91.11734581164949,94.8597049978055,93.413136,91.11734581164949,TP,2,110.62819755972961,0.011288248772526243
2024-01-24 08:20:00+00:00,2024-01-24 09:20:00+00:00,1,86.51297500000001,86.63,98.1326421039926,85.49004800000002,88.0515776179969,TIME,12,3.8380325228951673,0.0003872526738892994
2024-01-29 00:20:00+00:00,2024-01-29 00:25:00+00:00,-1,95.38569000000001,95.80043991080001,256.8112644362691,95.786072,95.013928,STOP,1,-128.60688731165843,-0.012971250680180365
2024-01-29 16:25:00+00:00,2024-01-29 17:25:00+00:00,1,100.52507650000001,101.36,128.60412957758672,99.74904800000002,102.41237999999998,TIME,12,95.69114543927651,0.009778214862106923
2024-02-01 04:40:00+00:00,2024-02-01 05:40:00+00:00,-1,94.18587000000001,93.95,84.86002523402098,95.36448800000001,93.035512,TIME,12,12.83158754791798,0.0012985007874705865
2024-02-02 12:20:00+00:00,2024-02-02 13:10:00+00:00,1,101.955291,101.21275980840001,138.9592910391819,101.22794400000001,103.72013999999997,STOP,10,-115.88604769518061,-0.011711955442602633
2024-02-09 00:40:00+00:00,2024-02-09 01:35:00+00:00,1,103.3655025,103.78295999999999,225.8590550241218,102.91704,103.78295999999999,TP,11,73.23269626725119,0.007488929505612242
2024-02-09 09:05:00+00:00,2024-02-09 09:10:00+00:00,1,106.07590900000001,105.619034768,231.74695009859968,105.63488000000001,107.12279999999998,STOP,1,-127.95605575092887,-0.012987790663709394
2024-02-10 04:05:00+00:00,2024-02-10 05:05:00+00:00,1,110.02650150000001,110.02,103.59214442754917,109.07131200000002,110.94868799999999,TIME,12,-10.931294360871274,-0.001124148020162341
2024-02-13 17:15:00+00:00,2024-02-13 18:05:00+00:00,-1,109.4535795,110.79321649,74.33904019959954,110.7766,106.36630681078144,STOP,10,-106.95514899190084,-0.011011388705001525
2024-02-16 07:40:00+00:00,2024-02-16 08:05:00+00:00,-1,111.6932435,111.98602738479998,370.5631960363082,111.96923199999998,111.06192000000004,STOP,5,-145.794219577174,-0.015177121524278395
2024-02-19 13:20:00+00:00,2024-02-19 14:00:00+00:00,1,113.80706850000001,112.67125677600002,85.85992180271893,112.68816000000002,115.07798175237293,STOP,8,-106.2711408894444,-0.011233273164653793
2024-02-19 15:35:00+00:00,2024-02-19 16:35:00+00:00,1,113.86707750000001,113.24,84.12763858329525,112.73810399999999,114.9683831590778,TIME,12,-61.3522412447502,-0.006558847993652391
