fire_date,slug,direction,fire_offset_s,entry_vwap,won,pnl_legacy_usd,split,pnl_at_25,cum_pnl
2026-05-06 15:34:00+00:00,btc-updown-15m-1778081400,UP,240,0.6700000166893005,0,-25.0,train,-625.0,5317.697202531239
2026-05-06 20:19:00+00:00,btc-updown-15m-1778098500,UP,240,0.6499999761581421,0,-25.0,train,-625.0,4692.697202531239
2026-05-06 21:34:00+00:00,btc-updown-15m-1778103000,UP,240,0.8600000143051147,1,3.98837161915183,train,99.70929047879575,4792.406493010035
2026-05-06 22:49:00+00:00,btc-updown-15m-1778107500,UP,240,0.2902476704308089,1,59.91066887336299,train,1497.7667218340746,6290.17321484411
2026-05-07 22:34:00+00:00,btc-updown-15m-1778193000,UP,240,0.6299999952316284,0,-25.0,train,-625.0,5665.17321484411
2026-05-08 01:19:00+00:00,btc-updown-15m-1778202900,UP,240,0.800000011920929,1,6.1249995436519455,train,153.12498859129863,5818.298203435408
2026-05-08 03:34:00+00:00,btc-updown-15m-1778211000,UP,240,0.6800000071525574,1,11.52941138573172,train,288.23528464329297,6106.533488078701
2026-05-08 10:19:00+00:00,btc-updown-15m-1778235300,UP,240,0.7200000286102295,1,9.527776425635427,train,238.19441064088568,6344.727898719587
2026-05-08 10:49:00+00:00,btc-updown-15m-1778237100,UP,240,0.44999998807907104,1,29.944445886729717,train,748.611147168243,7093.339045887829
2026-05-08 11:19:00+00:00,btc-updown-15m-1778238900,UP,240,0.5400000214576721,1,20.870368567513903,train,521.7592141878475,7615.098260075677
2026-05-08 13:49:00+00:00,btc-updown-15m-1778247900,UP,240,0.6200000047683716,1,15.016128728342606,train,375.40321820856514,7990.501478284242
2026-05-08 14:34:00+00:00,btc-updown-15m-1778250600,UP,240,0.3300000131130218,1,49.74242129229548,train,1243.5605323073871,9234.06201059163
2026-05-08 18:04:00+00:00,btc-updown-15m-1778263200,UP,240,0.8399999737739563,1,4.666667577293212,train,116.6666894323303,9350.72870002396
2026-05-08 18:19:00+00:00,btc-updown-15m-1778264100,UP,240,0.6254964252646659,1,14.668888918323283,train,366.72222295808206,9717.450922982041
2026-05-08 21:34:00+00:00,btc-updown-15m-1778275800,UP,240,0.4300000071525574,1,32.47674323830366,train,811.9185809575915,10529.369503939633
2026-05-09 00:04:00+00:00,btc-updown-15m-1778284800,UP,240,0.2800000011920929,0,-25.0,train,-625.0,9904.369503939633
2026-05-09 01:49:00+00:00,btc-updown-15m-1778291100,UP,240,0.5223630313145252,0,-25.0,train,-625.0,9279.369503939633
2026-05-10 07:19:00+00:00,btc-updown-15m-1778397300,UP,240,0.7699999809265137,1,7.318182606342428,train,182.9545651585607,9462.324069098195
2026-05-10 09:19:00+00:00,btc-updown-15m-1778404500,UP,240,0.5400000214576721,0,-25.0,train,-625.0,8837.324069098195
2026-05-10 21:19:00+00:00,btc-updown-15m-1778447700,UP,240,0.8199999928474426,1,5.378049041102998,train,134.45122602757496,8971.77529512577
2026-05-10 22:49:00+00:00,btc-updown-15m-1778453100,UP,240,0.6100000143051147,1,15.66393348434479,train,391.5983371086198,9363.37363223439
2026-05-10 23:19:00+00:00,btc-updown-15m-1778454900,UP,240,0.2647058823529412,0,-25.0,train,-625.0,8738.37363223439
2026-05-11 00:49:00+00:00,btc-updown-15m-1778460300,UP,240,0.6000000238418579,0,-25.0,train,-625.0,8113.37363223439
2026-05-11 01:34:00+00:00,btc-updown-15m-1778463000,UP,240,0.6399999856948853,0,-25.0,train,-625.0,7488.37363223439
2026-05-11 05:34:00+00:00,btc-updown-15m-1778477400,UP,240,0.5400000214576721,0,-25.0,train,-625.0,6863.37363223439
2026-05-11 08:49:00+00:00,btc-updown-15m-1778489100,UP,240,0.5108376063261976,0,-25.0,train,-625.0,6238.37363223439
2026-05-11 11:49:00+00:00,btc-updown-15m-1778499900,UP,240,0.550000011920929,1,20.045453579957844,train,501.1363394989461,6739.509971733336
2026-05-11 14:19:00+00:00,btc-updown-15m-1778508900,UP,240,0.4300000071525574,0,-25.0,train,-625.0,6114.509971733336
2026-05-11 15:49:00+00:00,btc-updown-15m-1778514300,UP,240,0.6399999856948853,1,13.781250855652637,train,344.5312713913159,6459.041243124652
2026-05-11 18:04:00+00:00,btc-updown-15m-1778522400,UP,240,0.6200000047683716,1,15.016128728342606,train,375.40321820856514,6834.444461333217
2026-05-11 19:04:00+00:00,btc-updown-15m-1778526000,UP,240,0.3100000023841858,1,54.532257456685215,train,1363.3064364171305,8197.750897750348
2026-05-11 22:19:00+00:00,btc-updown-15m-1778537700,UP,240,0.6899999976158142,0,-25.0,train,-625.0,7572.750897750348
2026-05-11 23:49:00+00:00,btc-updown-15m-1778543100,UP,240,0.4099999964237213,0,-25.0,train,-625.0,6947.750897750348
2026-05-12 00:49:00+00:00,btc-updown-15m-1778546700,UP,240,0.800000011920929,1,6.1249995436519455,train,153.12498859129863,7100.875886341646
2026-05-12 09:49:00+00:00,btc-updown-15m-1778579100,UP,240,0.3199999928474426,0,-25.0,train,-625.0,6475.875886341646
2026-05-12 14:19:00+00:00,btc-updown-15m-1778595300,UP,240,0.5,0,-25.0,train,-625.0,5850.875886341646
2026-05-12 15:49:00+00:00,btc-updown-15m-1778600700,UP,240,0.3499999940395355,0,-25.0,train,-625.0,5225.875886341646
2026-05-12 19:19:00+00:00,btc-updown-15m-1778613300,UP,240,0.3400000035762787,0,-25.0,train,-625.0,4600.875886341646
2026-05-12 19:49:00+00:00,btc-updown-15m-1778615100,UP,240,0.6700000166893005,1,12.06716326823824,train,301.679081705956,4902.554968047602
2026-05-13 01:49:00+00:00,btc-updown-15m-1778636700,UP,240,0.44999998807907104,0,-25.0,train,-625.0,4277.554968047602
2026-05-13 08:34:00+00:00,btc-updown-15m-1778661000,UP,240,0.23000000417232513,1,82.02173719807251,train,2050.543429951813,6328.098397999415
2026-05-13 11:34:00+00:00,btc-updown-15m-1778671800,UP,240,0.8899999856948853,1,3.0280903301039235,train,75.70225825259809,6403.800656252013
2026-05-13 13:19:00+00:00,btc-updown-15m-1778678100,UP,240,0.651314058414672,0,-25.0,train,-625.0,5778.800656252013
2026-05-13 16:19:00+00:00,btc-updown-15m-1778688900,UP,240,0.4399999976158142,1,31.181818483535913,val,779.5454620883978,6558.346118340411
2026-05-13 17:19:00+00:00,btc-updown-15m-1778692500,UP,240,0.5600000023841858,1,19.249999813735485,val,481.2499953433871,7039.596113683798
2026-05-13 18:19:00+00:00,btc-updown-15m-1778696100,UP,240,0.45314839092695325,1,29.5661745479956,val,739.15436369989,7778.750477383688
2026-05-14 01:19:00+00:00,btc-updown-15m-1778721300,UP,240,0.5493578521543465,0,-25.0,val,-625.0,7153.750477383688
2026-05-14 03:19:00+00:00,btc-updown-15m-1778728500,UP,240,0.5799999833106995,1,17.741380525826024,val,443.5345131456506,7597.284990529339
2026-05-14 06:04:00+00:00,btc-updown-15m-1778738400,UP,240,0.6899999976158142,1,11.007246499501262,val,275.18116248753154,7872.4661530168705
2026-05-14 10:19:00+00:00,btc-updown-15m-1778753700,UP,240,0.8500000238418579,1,4.323528603286502,val,108.08821508216255,7980.554368099033
2026-05-14 15:04:00+00:00,btc-updown-15m-1778770800,UP,240,0.5406702157082622,1,20.814129182991362,val,520.353229574784,8500.907597673817
2026-05-14 16:04:00+00:00,btc-updown-15m-1778774400,UP,240,0.5899999737739563,1,17.025425574656992,val,425.6356393664248,8926.543237040241
2026-05-14 16:19:00+00:00,btc-updown-15m-1778775300,UP,240,0.27000001072883606,1,66.24073713502781,val,1656.0184283756953,10582.561665415937
2026-05-14 19:19:00+00:00,btc-updown-15m-1778786100,UP,240,0.7400000095367432,0,-25.0,val,-625.0,9957.561665415937
2026-05-14 19:49:00+00:00,btc-updown-15m-1778787900,UP,240,0.4000000059604645,0,-25.0,val,-625.0,9332.561665415937
2026-05-14 20:19:00+00:00,btc-updown-15m-1778789700,UP,240,0.49000000953674316,0,-25.0,val,-625.0,8707.561665415937
2026-05-15 07:19:00+00:00,btc-updown-15m-1778829300,UP,240,0.3300000131130218,1,49.74242129229548,val,1243.5605323073871,9951.122197723324
2026-05-15 15:49:00+00:00,btc-updown-15m-1778859900,UP,240,0.6919238603980447,1,10.908520217680927,val,272.7130054420232,10223.835203165347
2026-05-15 19:49:00+00:00,btc-updown-15m-1778874300,UP,240,0.6399999856948853,1,13.781250855652637,val,344.5312713913159,10568.366474556662
2026-05-16 10:04:00+00:00,btc-updown-15m-1778925600,UP,240,0.20018608058373197,0,-25.0,val,-625.0,9943.366474556662
2026-05-16 11:34:00+00:00,btc-updown-15m-1778931000,UP,240,0.4598861851610138,1,28.774050820687606,val,719.3512705171902,10662.717745073853
2026-05-16 12:49:00+00:00,btc-updown-15m-1778935500,UP,240,0.5400000214576721,0,-25.0,val,-625.0,10037.717745073853
2026-05-16 14:49:00+00:00,btc-updown-15m-1778942700,UP,240,0.356449231794655,0,-25.0,val,-625.0,9412.717745073853
2026-05-16 15:19:00+00:00,btc-updown-15m-1778944500,UP,240,0.5237673889400382,1,22.276489940661055,val,556.9122485165263,9969.629993590379
2026-05-16 17:19:00+00:00,btc-updown-15m-1778951700,UP,240,0.3700000047683716,1,41.71621536285535,val,1042.9053840713839,11012.535377661763
2026-05-17 00:19:00+00:00,btc-updown-15m-1778976900,UP,240,0.6399999856948853,1,13.781250855652637,val,344.5312713913159,11357.066649053078
2026-05-17 02:19:00+00:00,btc-updown-15m-1778984100,UP,240,0.5899999737739563,1,17.025425574656992,val,425.6356393664248,11782.702288419503
2026-05-17 03:19:00+00:00,btc-updown-15m-1778987700,UP,240,0.7799999713897705,1,6.91025756237779,val,172.75643905944474,11955.458727478948
2026-05-17 03:34:00+00:00,btc-updown-15m-1778988600,UP,240,0.6700000166893005,1,12.06716326823824,val,301.679081705956,12257.137809184904
2026-05-17 07:49:00+00:00,btc-updown-15m-1779003900,UP,240,0.6000000238418579,1,16.333331710762515,val,408.3332927690629,12665.471101953966
2026-05-17 20:49:00+00:00,btc-updown-15m-1779050700,UP,240,0.5199999809265137,0,-25.0,val,-625.0,12040.471101953966
2026-05-18 03:19:00+00:00,btc-updown-15m-1779074100,UP,240,0.6100000143051147,1,15.66393348434479,val,391.5983371086198,12432.069439062587
2026-05-18 11:04:00+00:00,btc-updown-15m-1779102000,UP,240,0.4300000071525574,0,-25.0,val,-625.0,11807.069439062587
2026-05-18 14:04:00+00:00,btc-updown-15m-1779112800,UP,240,0.30000001192092896,0,-25.0,val,-625.0,11182.069439062587
2026-05-18 17:19:00+00:00,btc-updown-15m-1779124500,UP,240,0.8299999833106995,1,5.018072882693963,val,125.45182206734908,11307.521261129936
2026-05-18 19:19:00+00:00,btc-updown-15m-1779131700,UP,240,0.5400000214576721,1,20.870368567513903,val,521.7592141878475,11829.280475317782
2026-05-18 19:49:00+00:00,btc-updown-15m-1779133500,UP,240,0.47904190637211963,1,26.643751045797664,val,666.0937761449416,12495.374251462725
2026-05-18 20:19:00+00:00,btc-updown-15m-1779135300,UP,240,0.5600000023841858,1,19.249999813735485,val,481.2499953433871,12976.624246806112
2026-05-19 04:49:00+00:00,btc-updown-15m-1779165900,UP,240,0.5199999809265137,1,22.615386343566684,val,565.3846585891671,13542.00890539528
2026-05-19 08:34:00+00:00,btc-updown-15m-1779179400,UP,240,0.4559636116992652,1,29.232357958773232,val,730.8089489693308,14272.81785436461
2026-05-19 20:19:00+00:00,btc-updown-15m-1779221700,UP,240,0.46000000834465027,0,-25.0,val,-625.0,13647.81785436461
2026-05-19 22:49:00+00:00,btc-updown-15m-1779230700,UP,240,0.5899999737739563,0,-25.0,val,-625.0,13022.81785436461
2026-05-20 00:49:00+00:00,btc-updown-15m-1779237900,UP,240,0.5739937188002333,1,18.183393907532846,val,454.58484768832113,13477.402702052932
2026-05-20 01:49:00+00:00,btc-updown-15m-1779241500,UP,240,0.7099999785423279,1,10.007043296395524,val,250.17608240988812,13727.57878446282
2026-05-20 05:04:00+00:00,btc-updown-15m-1779253200,UP,240,0.8700000047683716,1,3.660919385883073,lockbox,91.52298464707683,13819.101769109897
2026-05-20 05:49:00+00:00,btc-updown-15m-1779255900,UP,240,0.5699999928474426,1,18.482456679709625,lockbox,462.0614169927406,14281.163186102638
2026-05-20 10:19:00+00:00,btc-updown-15m-1779272100,UP,240,0.4300000071525574,1,32.47674323830366,lockbox,811.9185809575915,15093.08176706023
2026-05-20 14:49:00+00:00,btc-updown-15m-1779288300,UP,240,0.5899999737739563,1,17.025425574656992,lockbox,425.6356393664248,15518.717406426655
2026-05-21 00:04:00+00:00,btc-updown-15m-1779321600,UP,240,0.5600000023841858,1,19.249999813735485,lockbox,481.2499953433871,15999.967401770042
2026-05-21 01:04:00+00:00,btc-updown-15m-1779325200,UP,240,0.5180933990757023,1,22.788770796363938,lockbox,569.7192699090984,16569.68667167914
2026-05-21 02:04:00+00:00,btc-updown-15m-1779328800,UP,240,0.6299999952316284,1,14.388889183232818,lockbox,359.72222958082045,16929.40890125996
2026-05-21 13:19:00+00:00,btc-updown-15m-1779369300,UP,240,0.4300000071525574,1,32.47674323830366,lockbox,811.9185809575915,17741.32748221755
2026-05-21 16:04:00+00:00,btc-updown-15m-1779379200,UP,240,0.47999998927116394,1,26.541667807536843,lockbox,663.541695188421,18404.869177405973
2026-05-21 17:49:00+00:00,btc-updown-15m-1779385500,UP,240,0.30000001192092896,0,-25.0,lockbox,-625.0,17779.869177405973
2026-05-21 21:19:00+00:00,btc-updown-15m-1779398100,UP,240,0.5799999833106995,1,17.741380525826024,lockbox,443.5345131456506,18223.403690551622
2026-05-22 21:19:00+00:00,btc-updown-15m-1779484500,UP,240,0.7099999785423279,1,10.007043296395524,lockbox,250.17608240988812,18473.57977296151
2026-05-22 23:04:00+00:00,btc-updown-15m-1779490800,UP,240,0.800000011920929,1,6.1249995436519455,lockbox,153.12498859129863,18626.70476155281
