sleeve_id,asset,tf,n_total,n_london,pct_london,n_ny,pct_ny,n_tokyo,pct_tokyo,n_hk,pct_hk,n_frankfurt,pct_frankfurt,n_sydney,pct_sydney,n_eu_brinks,pct_eu_brinks,n_us_brinks,pct_us_brinks,n_overlap,pct_overlap,n_weekend,pct_weekend
s15_5m|150-240|g_tr_above_ema800,BTC,5m,9349,3608,38.592362819552896,3113,33.29767889613863,2353,25.168467215745,2718,29.072628088565622,3553,38.0040646058402,2771,29.639533639961492,393,4.203658145256177,409,4.37479944379078,1267,13.552251577708846,3661,39.159268370948766
s15_5m|60-150|g_tr_above_ema50&g_ribbon_agrees,BTC,5m,7680,3018,39.296875,2665,34.700520833333336,1876,24.427083333333332,2205,28.7109375,2949,38.3984375,2232,29.0625,313,4.075520833333333,366,4.765625,1131,14.7265625,3121,40.638020833333336
s15_5m|60-150|g_tr_above_cloud&g_ribbon_agrees&g_bb_pos_with&g_cci_with,ETH,5m,7252,2807,38.706563706563706,2418,33.34252619966906,1810,24.958632101489243,2163,29.826254826254825,2782,38.361831218974075,2148,29.61941533370105,319,4.398786541643685,310,4.274682846111418,989,13.63761720904578,2704,37.28626585769443
s6_5m|60-150|g_cci_with&g_tr_above_ema50&g_rf_with,BTC,5m,6888,3074,44.628339140534266,2811,40.81010452961672,1533,22.25609756097561,1734,25.174216027874564,2753,39.96806039488966,1927,27.976190476190474,224,3.252032520325203,535,7.767131242740999,1600,23.228803716608596,2407,34.944831591173056
s15_5m|60-150|g_tr_above_cloud&g_ribbon_agrees&g_tr_above_ema200&g_cci_with,SOL,5m,6165,2413,39.14030819140308,2061,33.43065693430657,1479,23.990267639902676,1755,28.467153284671532,2404,38.994322789943226,1755,28.467153284671532,250,4.0551500405515,270,4.37956204379562,821,13.317112733171127,2409,39.07542579075426
s15_5m|150-240|g_tr_above_ema800&g_tr_above_cloud&g_within_dev&g_tr_above_ema200,SOL,5m,5443,2123,39.004225610876354,1758,32.298364872313066,1363,25.041337497703474,1630,29.946720558515526,2095,38.48980341723314,1584,29.101598383244536,266,4.887010839610509,214,3.931655337130259,698,12.8238103986772,2150,39.50027558331802
s6_5m|60-150|g_tr_above_cloud&g_bb_pos_with&g_tight_ribbon&g_tr_above_ema50&g_ribbon_agrees,ETH,5m,4668,1991,42.65209940017138,1652,35.38988860325621,1138,24.378748928877464,1347,28.8560411311054,1953,41.83804627249357,1328,28.449014567266495,196,4.1988003427592115,301,6.448157669237361,782,16.75235646958012,1893,40.552699228791774
