sleeve_id,asset,session,xa_combo,n,wr,pt,sum,baseline_n,baseline_wr,baseline_pt,lift_pt
s15_5m|150-240|g_tr_above_ema800,BTC,london,all_up,33,87.87878787878788,0.40020820952586955,13.206870914353695,9349,76.44667878917531,1.5922896597229572,-1.1920814501970876
s15_5m|150-240|g_tr_above_ema800,BTC,london,all_dn,105,74.28571428571429,-3.823015502388918,-401.41662775083637,9349,76.44667878917531,1.5922896597229572,-5.415305162111875
s15_5m|150-240|g_tr_above_ema800,BTC,london,all_ranging,2932,74.62482946793997,1.0933513740665803,3205.7062287632134,9349,76.44667878917531,1.5922896597229572,-0.4989382856563769
s15_5m|150-240|g_tr_above_ema800,BTC,london,mostly_up,90,82.22222222222221,23.73237080077469,2135.913372069722,9349,76.44667878917531,1.5922896597229572,22.14008114105173
s15_5m|150-240|g_tr_above_ema800,BTC,london,mostly_dn,98,85.71428571428571,-1.0809491016905495,-105.93301196567386,9349,76.44667878917531,1.5922896597229572,-2.673238761413507
s15_5m|150-240|g_tr_above_ema800,BTC,london,mixed_updn,28,67.85714285714286,-1.8880962456941688,-52.86669487943673,9349,76.44667878917531,1.5922896597229572,-3.4803859054171262
s15_5m|150-240|g_tr_above_ema800,BTC,london,btc_up_only,43,100.0,2.6983846654949746,116.03054061628391,9349,76.44667878917531,1.5922896597229572,1.1060950057720174
s15_5m|150-240|g_tr_above_ema800,BTC,london,btc_dn_only,70,88.57142857142857,0.08051846721340976,5.636292704938683,9349,76.44667878917531,1.5922896597229572,-1.5117711925095474
s15_5m|150-240|g_tr_above_ema800,BTC,london,eth_up_only,22,86.36363636363636,-2.1744353891404526,-47.83757856108996,9349,76.44667878917531,1.5922896597229572,-3.76672504886341
s15_5m|150-240|g_tr_above_ema800,BTC,london,eth_dn_only,79,70.88607594936708,-4.993730398613247,-394.50470149044645,9349,76.44667878917531,1.5922896597229572,-6.586020058336204
s15_5m|150-240|g_tr_above_ema800,BTC,london,sol_up_only,57,80.7017543859649,-2.5450164293962567,-145.06593647558662,9349,76.44667878917531,1.5922896597229572,-4.137306089119214
s15_5m|150-240|g_tr_above_ema800,BTC,london,sol_dn_only,51,84.31372549019608,11.600980112450832,591.6499857349925,9349,76.44667878917531,1.5922896597229572,10.008690452727876
s15_5m|150-240|g_tr_above_ema800,BTC,ny,all_up,24,83.33333333333334,-2.4691741895187733,-59.26018054845056,9349,76.44667878917531,1.5922896597229572,-4.061463849241731
s15_5m|150-240|g_tr_above_ema800,BTC,ny,all_dn,129,78.29457364341084,-1.098305354748628,-141.681390762573,9349,76.44667878917531,1.5922896597229572,-2.690595014471585
s15_5m|150-240|g_tr_above_ema800,BTC,ny,all_ranging,2587,75.45419404715888,1.3950313963927778,3608.946222468116,9349,76.44667878917531,1.5922896597229572,-0.19725826333017937
s15_5m|150-240|g_tr_above_ema800,BTC,ny,mostly_up,59,79.66101694915254,-2.3648359485671837,-139.52532096546383,9349,76.44667878917531,1.5922896597229572,-3.957125608290141
s15_5m|150-240|g_tr_above_ema800,BTC,ny,mostly_dn,54,75.92592592592592,-4.044836101572193,-218.42114948489842,9349,76.44667878917531,1.5922896597229572,-5.637125761295151
s15_5m|150-240|g_tr_above_ema800,BTC,ny,mixed_updn,25,64.0,-2.1379763153958864,-53.44940788489716,9349,76.44667878917531,1.5922896597229572,-3.7302659751188436
s15_5m|150-240|g_tr_above_ema800,BTC,ny,btc_up_only,33,100.0,3.684279836923043,121.58123461846041,9349,76.44667878917531,1.5922896597229572,2.0919901772000857
s15_5m|150-240|g_tr_above_ema800,BTC,ny,btc_dn_only,32,78.125,-1.0467014131493033,-33.494445220777706,9349,76.44667878917531,1.5922896597229572,-2.6389910728722605
s15_5m|150-240|g_tr_above_ema800,BTC,ny,eth_up_only,26,84.61538461538461,-1.9428151971963752,-50.51319512710575,9349,76.44667878917531,1.5922896597229572,-3.5351048569193324
s15_5m|150-240|g_tr_above_ema800,BTC,ny,eth_dn_only,30,80.0,-1.028358459499674,-30.850753784990218,9349,76.44667878917531,1.5922896597229572,-2.620648119222631
s15_5m|150-240|g_tr_above_ema800,BTC,ny,sol_up_only,73,90.41095890410958,-0.163326255430841,-11.922816646451393,9349,76.44667878917531,1.5922896597229572,-1.7556159151537982
s15_5m|150-240|g_tr_above_ema800,BTC,ny,sol_dn_only,41,87.8048780487805,14.787595999966694,606.2914359986345,9349,76.44667878917531,1.5922896597229572,13.195306340243736
s15_5m|150-240|g_tr_above_ema800,BTC,tokyo,all_up,45,84.44444444444444,-0.09947170873294908,-4.476226892982709,9349,76.44667878917531,1.5922896597229572,-1.6917613684559063
s15_5m|150-240|g_tr_above_ema800,BTC,tokyo,all_dn,100,71.0,-2.5651357229802296,-256.51357229802295,9349,76.44667878917531,1.5922896597229572,-4.157425382703186
s15_5m|150-240|g_tr_above_ema800,BTC,tokyo,all_ranging,1850,72.54054054054055,0.7055507111718888,1305.2688156679944,9349,76.44667878917531,1.5922896597229572,-0.8867389485510684
s15_5m|150-240|g_tr_above_ema800,BTC,tokyo,mostly_up,61,100.0,8.923722081223145,544.3470469546119,9349,76.44667878917531,1.5922896597229572,7.331432421500188
s15_5m|150-240|g_tr_above_ema800,BTC,tokyo,mostly_dn,82,78.04878048780488,-1.1713030558166426,-96.04685057696469,9349,76.44667878917531,1.5922896597229572,-2.7635927155396
s15_5m|150-240|g_tr_above_ema800,BTC,tokyo,mixed_updn,15,93.33333333333333,1.9919554491481373,29.87933173722206,9349,76.44667878917531,1.5922896597229572,0.39966578942518005
s15_5m|150-240|g_tr_above_ema800,BTC,tokyo,btc_up_only,56,89.28571428571429,0.24314112059059262,13.615902753073186,9349,76.44667878917531,1.5922896597229572,-1.3491485391323645
s15_5m|150-240|g_tr_above_ema800,BTC,tokyo,btc_dn_only,46,78.26086956521739,86.1110092490549,3961.1064254565254,9349,76.44667878917531,1.5922896597229572,84.51871958933195
s15_5m|150-240|g_tr_above_ema800,BTC,tokyo,eth_up_only,15,80.0,-3.1896018364127596,-47.84402754619139,9349,76.44667878917531,1.5922896597229572,-4.781891496135717
s15_5m|150-240|g_tr_above_ema800,BTC,tokyo,eth_dn_only,31,80.64516129032258,-0.5243783901110981,-16.25573009344404,9349,76.44667878917531,1.5922896597229572,-2.1166680498340553
s15_5m|150-240|g_tr_above_ema800,BTC,tokyo,sol_up_only,32,96.875,4.176866429114271,133.65972573165666,9349,76.44667878917531,1.5922896597229572,2.5845767693913135
s15_5m|150-240|g_tr_above_ema800,BTC,tokyo,sol_dn_only,20,95.0,3.5911450269535834,71.82290053907167,9349,76.44667878917531,1.5922896597229572,1.9988553672306262
s15_5m|150-240|g_tr_above_ema800,BTC,hk,all_up,54,85.18518518518519,-0.3455783693544891,-18.66123194514241,9349,76.44667878917531,1.5922896597229572,-1.9378680290774464
s15_5m|150-240|g_tr_above_ema800,BTC,hk,all_dn,79,82.27848101265823,1.0997818481411192,86.88276600314842,9349,76.44667878917531,1.5922896597229572,-0.492507811581838
s15_5m|150-240|g_tr_above_ema800,BTC,hk,all_ranging,2185,74.69107551487414,1.3161828253977077,2875.859473493991,9349,76.44667878917531,1.5922896597229572,-0.2761068343252495
s15_5m|150-240|g_tr_above_ema800,BTC,hk,mostly_up,67,100.0,8.304134096843564,556.3769844885188,9349,76.44667878917531,1.5922896597229572,6.7118444371206065
s15_5m|150-240|g_tr_above_ema800,BTC,hk,mostly_dn,92,70.65217391304348,-3.778655470611477,-347.6363032962559,9349,76.44667878917531,1.5922896597229572,-5.370945130334434
s15_5m|150-240|g_tr_above_ema800,BTC,hk,mixed_updn,13,92.3076923076923,2.2356001258236846,29.0628016357079,9349,76.44667878917531,1.5922896597229572,0.6433104661007274
s15_5m|150-240|g_tr_above_ema800,BTC,hk,btc_up_only,58,89.65517241379311,0.2564419565567018,14.873633480288706,9349,76.44667878917531,1.5922896597229572,-1.3358477031662555
s15_5m|150-240|g_tr_above_ema800,BTC,hk,btc_dn_only,60,83.33333333333334,66.68561400004717,4001.13684000283,9349,76.44667878917531,1.5922896597229572,65.09332434032422
s15_5m|150-240|g_tr_above_ema800,BTC,hk,eth_up_only,18,83.33333333333334,-2.5317129947132933,-45.570833904839276,9349,76.44667878917531,1.5922896597229572,-4.12400265443625
s15_5m|150-240|g_tr_above_ema800,BTC,hk,eth_dn_only,32,78.125,-3.0304811326180525,-96.97539624377768,9349,76.44667878917531,1.5922896597229572,-4.62277079234101
s15_5m|150-240|g_tr_above_ema800,BTC,hk,sol_up_only,35,97.14285714285714,3.6818212431761057,128.8637435111637,9349,76.44667878917531,1.5922896597229572,2.0895315834531485
s15_5m|150-240|g_tr_above_ema800,BTC,hk,sol_dn_only,25,96.0,5.104839064408087,127.62097661020218,9349,76.44667878917531,1.5922896597229572,3.5125494046851298
s15_5m|150-240|g_tr_above_ema800,BTC,frankfurt,all_up,31,90.32258064516128,1.163029430633373,36.053912349634565,9349,76.44667878917531,1.5922896597229572,-0.42926022908958417
s15_5m|150-240|g_tr_above_ema800,BTC,frankfurt,all_dn,78,71.7948717948718,-4.1488907306554825,-323.61347699112764,9349,76.44667878917531,1.5922896597229572,-5.74118039037844
s15_5m|150-240|g_tr_above_ema800,BTC,frankfurt,all_ranging,2922,74.88021902806297,0.9717809801461611,2839.5440239870827,9349,76.44667878917531,1.5922896597229572,-0.6205086795767961
s15_5m|150-240|g_tr_above_ema800,BTC,frankfurt,mostly_up,78,80.76923076923077,27.352686508605814,2133.5095476712536,9349,76.44667878917531,1.5922896597229572,25.760396848882856
s15_5m|150-240|g_tr_above_ema800,BTC,frankfurt,mostly_dn,103,80.58252427184466,-2.698299354484661,-277.9248335119201,9349,76.44667878917531,1.5922896597229572,-4.290589014207619
s15_5m|150-240|g_tr_above_ema800,BTC,frankfurt,mixed_updn,25,68.0,-1.0767131264108982,-26.917828160272457,9349,76.44667878917531,1.5922896597229572,-2.6690027861338557
s15_5m|150-240|g_tr_above_ema800,BTC,frankfurt,btc_up_only,38,100.0,2.780522671640607,105.65986152234306,9349,76.44667878917531,1.5922896597229572,1.1882330119176499
s15_5m|150-240|g_tr_above_ema800,BTC,frankfurt,btc_dn_only,74,89.1891891891892,0.2247712021120935,16.63306895629492,9349,76.44667878917531,1.5922896597229572,-1.3675184576108637
s15_5m|150-240|g_tr_above_ema800,BTC,frankfurt,eth_up_only,23,86.95652173913044,-2.02476481054793,-46.569590642602385,9349,76.44667878917531,1.5922896597229572,-3.617054470270887
s15_5m|150-240|g_tr_above_ema800,BTC,frankfurt,eth_dn_only,87,67.81609195402298,-6.097862867141419,-530.5140694413035,9349,76.44667878917531,1.5922896597229572,-7.6901525268643764
s15_5m|150-240|g_tr_above_ema800,BTC,frankfurt,sol_up_only,56,80.35714285714286,-2.6279026303362976,-147.16254729883266,9349,76.44667878917531,1.5922896597229572,-4.220192290059255
s15_5m|150-240|g_tr_above_ema800,BTC,frankfurt,sol_dn_only,38,89.47368421052632,17.57970106487279,668.0286404651661,9349,76.44667878917531,1.5922896597229572,15.987411405149832
s15_5m|150-240|g_tr_above_ema800,BTC,sydney,all_up,44,84.0909090909091,-0.4593930920795891,-20.21329605150192,9349,76.44667878917531,1.5922896597229572,-2.0516827518025464
s15_5m|150-240|g_tr_above_ema800,BTC,sydney,all_dn,121,70.24793388429752,-3.137474760131841,-379.63444597595276,9349,76.44667878917531,1.5922896597229572,-4.729764419854798
s15_5m|150-240|g_tr_above_ema800,BTC,sydney,all_ranging,2117,73.83089277279169,0.6010178651198054,1272.354820458628,9349,76.44667878917531,1.5922896597229572,-0.9912717946031518
