slug,fire_ts_us,f2_outcome,is_fire,wallet,n_trades_5s,up_buy_$_5s,dn_buy_$_5s,up_sell_$_5s,dn_sell_$_5s,net_up_5s,net_dn_5s,flow_imbalance_5s,mean_price_up_5s,mean_price_dn_5s,n_trades_10s,up_buy_$_10s,dn_buy_$_10s,up_sell_$_10s,dn_sell_$_10s,net_up_10s,net_dn_10s,flow_imbalance_10s,mean_price_up_10s,mean_price_dn_10s,n_trades_30s,up_buy_$_30s,dn_buy_$_30s,up_sell_$_30s,dn_sell_$_30s,net_up_30s,net_dn_30s,flow_imbalance_30s,mean_price_up_30s,mean_price_dn_30s,net_aggressor_5s,net_aggressor_10s,net_aggressor_30s,winner,up_ask,dn_ask,up_asz,dn_asz,sum_asks,max_asz,slot_start_s,offset_s,ws_s,direction,entry_px,entry_size,won,outcome_truth,shares,stake_usd,pnl_usd,fired
btc-updown-5m-1778565600,1778565813000000,Down,1,0xa0a50783,130,23685.199999999993,11232.760000000004,0.0,141.11999999999998,23685.199999999993,11091.640000000003,0.36212490841605016,0.8738636363636361,0.13418604651162797,205,64118.880000000005,25406.500000000007,0.0,325.36,64118.880000000005,25081.140000000007,0.4376427269859306,0.8834722222222223,0.12714285714285717,493,464562.57680000004,85169.38080000001,13172.9024,1776.8800000000003,451389.6744,83392.50080000001,0.688125353958131,0.9109282511210762,0.10948925925925927,,,,Up,0.8700000047683716,0.14000000059604645,630.530029296875,230.92999267578125,1.010000005364418,630.530029296875,1778565600,213,1778565600,Up,0.8700000047683716,630.530029296875,True,Up,1.1494252810564518,0.9999999999999999,0.1403252813902379,True
btc-updown-5m-1778565600,1778565813000000,Down,1,0xa0a50783,130,23685.199999999993,11232.760000000004,0.0,141.11999999999998,23685.199999999993,11091.640000000003,0.36212490841605016,0.8738636363636361,0.13418604651162797,205,64118.880000000005,25406.500000000007,0.0,325.36,64118.880000000005,25081.140000000007,0.4376427269859306,0.8834722222222223,0.12714285714285717,493,464562.57680000004,85169.38080000001,13172.9024,1776.8800000000003,451389.6744,83392.50080000001,0.688125353958131,0.9109282511210762,0.10948925925925927,,,,Up,0.8700000047683716,0.14000000059604645,630.530029296875,230.92999267578125,1.010000005364418,630.530029296875,1778565600,213,1778565600,Up,0.8700000047683716,630.530029296875,True,Up,1.1494252810564518,0.9999999999999999,0.1403252813902379,True
btc-updown-5m-1778565600,1778565813000000,Down,1,0xa0a50783,130,23685.199999999993,11232.760000000004,0.0,141.11999999999998,23685.199999999993,11091.640000000003,0.36212490841605016,0.8738636363636361,0.13418604651162797,205,64118.880000000005,25406.500000000007,0.0,325.36,64118.880000000005,25081.140000000007,0.4376427269859306,0.8834722222222223,0.12714285714285717,493,464562.57680000004,85169.38080000001,13172.9024,1776.8800000000003,451389.6744,83392.50080000001,0.688125353958131,0.9109282511210762,0.10948925925925927,,,,Up,0.8700000047683716,0.14000000059604645,630.530029296875,230.92999267578125,1.010000005364418,630.530029296875,1778565600,213,1778565600,Up,0.8700000047683716,630.530029296875,True,Up,1.1494252810564518,0.9999999999999999,0.1403252813902379,True
btc-updown-5m-1778565600,1778565813000000,Down,1,0xa0a50783,130,23685.199999999993,11232.760000000004,0.0,141.11999999999998,23685.199999999993,11091.640000000003,0.36212490841605016,0.8738636363636361,0.13418604651162797,205,64118.880000000005,25406.500000000007,0.0,325.36,64118.880000000005,25081.140000000007,0.4376427269859306,0.8834722222222223,0.12714285714285717,493,464562.57680000004,85169.38080000001,13172.9024,1776.8800000000003,451389.6744,83392.50080000001,0.688125353958131,0.9109282511210762,0.10948925925925927,,,,Up,0.8700000047683716,0.14000000059604645,630.530029296875,230.92999267578125,1.010000005364418,630.530029296875,1778565600,213,1778565600,Up,0.8700000047683716,630.530029296875,True,Up,1.1494252810564518,0.9999999999999999,0.1403252813902379,True
btc-updown-5m-1778565600,1778565813000000,Down,1,0xa0a50783,130,23685.199999999993,11232.760000000004,0.0,141.11999999999998,23685.199999999993,11091.640000000003,0.36212490841605016,0.8738636363636361,0.13418604651162797,205,64118.880000000005,25406.500000000007,0.0,325.36,64118.880000000005,25081.140000000007,0.4376427269859306,0.8834722222222223,0.12714285714285717,493,464562.57680000004,85169.38080000001,13172.9024,1776.8800000000003,451389.6744,83392.50080000001,0.688125353958131,0.9109282511210762,0.10948925925925927,,,,Up,0.8700000047683716,0.14000000059604645,630.530029296875,230.92999267578125,1.010000005364418,630.530029296875,1778565600,213,1778565600,Up,0.8700000047683716,630.530029296875,True,Up,1.1494252810564518,0.9999999999999999,0.1403252813902379,True
btc-updown-5m-1778565600,1778565813000000,Down,1,0xa0a50783,130,23685.199999999993,11232.760000000004,0.0,141.11999999999998,23685.199999999993,11091.640000000003,0.36212490841605016,0.8738636363636361,0.13418604651162797,205,64118.880000000005,25406.500000000007,0.0,325.36,64118.880000000005,25081.140000000007,0.4376427269859306,0.8834722222222223,0.12714285714285717,493,464562.57680000004,85169.38080000001,13172.9024,1776.8800000000003,451389.6744,83392.50080000001,0.688125353958131,0.9109282511210762,0.10948925925925927,,,,Up,0.8700000047683716,0.14000000059604645,630.530029296875,230.92999267578125,1.010000005364418,630.530029296875,1778565600,213,1778565600,Up,0.8700000047683716,630.530029296875,True,Up,1.1494252810564518,0.9999999999999999,0.1403252813902379,True
btc-updown-5m-1778565600,1778565813000000,Down,1,0xa0a50783,130,23685.199999999993,11232.760000000004,0.0,141.11999999999998,23685.199999999993,11091.640000000003,0.36212490841605016,0.8738636363636361,0.13418604651162797,205,64118.880000000005,25406.500000000007,0.0,325.36,64118.880000000005,25081.140000000007,0.4376427269859306,0.8834722222222223,0.12714285714285717,493,464562.57680000004,85169.38080000001,13172.9024,1776.8800000000003,451389.6744,83392.50080000001,0.688125353958131,0.9109282511210762,0.10948925925925927,,,,Up,0.8700000047683716,0.14000000059604645,630.530029296875,230.92999267578125,1.010000005364418,630.530029296875,1778565600,213,1778565600,Up,0.8700000047683716,630.530029296875,True,Up,1.1494252810564518,0.9999999999999999,0.1403252813902379,True
btc-updown-5m-1778565600,1778565813000000,Down,1,0xa0a50783,130,23685.199999999993,11232.760000000004,0.0,141.11999999999998,23685.199999999993,11091.640000000003,0.36212490841605016,0.8738636363636361,0.13418604651162797,205,64118.880000000005,25406.500000000007,0.0,325.36,64118.880000000005,25081.140000000007,0.4376427269859306,0.8834722222222223,0.12714285714285717,493,464562.57680000004,85169.38080000001,13172.9024,1776.8800000000003,451389.6744,83392.50080000001,0.688125353958131,0.9109282511210762,0.10948925925925927,,,,Up,0.8700000047683716,0.14000000059604645,630.530029296875,230.92999267578125,1.010000005364418,630.530029296875,1778565600,213,1778565600,Up,0.8700000047683716,630.530029296875,True,Up,1.1494252810564518,0.9999999999999999,0.1403252813902379,True
btc-updown-5m-1778565600,1778565813000000,Down,1,0xa0a50783,130,23685.199999999993,11232.760000000004,0.0,141.11999999999998,23685.199999999993,11091.640000000003,0.36212490841605016,0.8738636363636361,0.13418604651162797,205,64118.880000000005,25406.500000000007,0.0,325.36,64118.880000000005,25081.140000000007,0.4376427269859306,0.8834722222222223,0.12714285714285717,493,464562.57680000004,85169.38080000001,13172.9024,1776.8800000000003,451389.6744,83392.50080000001,0.688125353958131,0.9109282511210762,0.10948925925925927,,,,Up,0.8700000047683716,0.14000000059604645,630.530029296875,230.92999267578125,1.010000005364418,630.530029296875,1778565600,213,1778565600,Up,0.8700000047683716,630.530029296875,True,Up,1.1494252810564518,0.9999999999999999,0.1403252813902379,True
btc-updown-5m-1778565600,1778565813000000,Down,1,0xa0a50783,130,23685.199999999993,11232.760000000004,0.0,141.11999999999998,23685.199999999993,11091.640000000003,0.36212490841605016,0.8738636363636361,0.13418604651162797,205,64118.880000000005,25406.500000000007,0.0,325.36,64118.880000000005,25081.140000000007,0.4376427269859306,0.8834722222222223,0.12714285714285717,493,464562.57680000004,85169.38080000001,13172.9024,1776.8800000000003,451389.6744,83392.50080000001,0.688125353958131,0.9109282511210762,0.10948925925925927,,,,Up,0.8700000047683716,0.14000000059604645,630.530029296875,230.92999267578125,1.010000005364418,630.530029296875,1778565600,213,1778565600,Up,0.8700000047683716,630.530029296875,True,Up,1.1494252810564518,0.9999999999999999,0.1403252813902379,True
btc-updown-5m-1778565600,1778565825000000,Down,1,0x9dae874a,100,20071.5746,6502.187999999998,0.0,35.1456,20071.5746,6467.042399999998,0.5126315436859235,0.8528756097560976,0.1537627118644068,236,184316.65560000006,19109.54080000001,409.91999999999996,340.6368,183906.73560000004,18768.90400000001,0.8147887527376979,0.828544696969697,0.1621557692307692,706,1020569.1845999999,240317.88200000004,2332.4,3369.7552000000005,1018236.7845999999,236948.12680000003,0.6224490516927668,0.8603537704918034,0.13353142144638402,,,,Up,0.8600000143051147,0.15000000596046448,762.25,111.62999725341797,1.0100000202655792,762.25,1778565600,225,1778565600,Up,0.8600000143051147,762.25,True,Up,1.1627906783327278,1.0,0.15299067933408583,True
btc-updown-5m-1778565600,1778565825000000,Down,1,0x9dae874a,100,20071.5746,6502.187999999998,0.0,35.1456,20071.5746,6467.042399999998,0.5126315436859235,0.8528756097560976,0.1537627118644068,236,184316.65560000006,19109.54080000001,409.91999999999996,340.6368,183906.73560000004,18768.90400000001,0.8147887527376979,0.828544696969697,0.1621557692307692,706,1020569.1845999999,240317.88200000004,2332.4,3369.7552000000005,1018236.7845999999,236948.12680000003,0.6224490516927668,0.8603537704918034,0.13353142144638402,,,,Up,0.8600000143051147,0.15000000596046448,762.25,111.62999725341797,1.0100000202655792,762.25,1778565600,225,1778565600,Up,0.8600000143051147,762.25,True,Up,1.1627906783327278,1.0,0.15299067933408583,True
btc-updown-5m-1778565600,1778565825000000,Down,1,0x9dae874a,100,20071.5746,6502.187999999998,0.0,35.1456,20071.5746,6467.042399999998,0.5126315436859235,0.8528756097560976,0.1537627118644068,236,184316.65560000006,19109.54080000001,409.91999999999996,340.6368,183906.73560000004,18768.90400000001,0.8147887527376979,0.828544696969697,0.1621557692307692,706,1020569.1845999999,240317.88200000004,2332.4,3369.7552000000005,1018236.7845999999,236948.12680000003,0.6224490516927668,0.8603537704918034,0.13353142144638402,,,,Up,0.8600000143051147,0.15000000596046448,762.25,111.62999725341797,1.0100000202655792,762.25,1778565600,225,1778565600,Up,0.8600000143051147,762.25,True,Up,1.1627906783327278,1.0,0.15299067933408583,True
btc-updown-5m-1778565600,1778565825000000,Down,1,0x9dae874a,100,20071.5746,6502.187999999998,0.0,35.1456,20071.5746,6467.042399999998,0.5126315436859235,0.8528756097560976,0.1537627118644068,236,184316.65560000006,19109.54080000001,409.91999999999996,340.6368,183906.73560000004,18768.90400000001,0.8147887527376979,0.828544696969697,0.1621557692307692,706,1020569.1845999999,240317.88200000004,2332.4,3369.7552000000005,1018236.7845999999,236948.12680000003,0.6224490516927668,0.8603537704918034,0.13353142144638402,,,,Up,0.8600000143051147,0.15000000596046448,762.25,111.62999725341797,1.0100000202655792,762.25,1778565600,225,1778565600,Up,0.8600000143051147,762.25,True,Up,1.1627906783327278,1.0,0.15299067933408583,True
btc-updown-5m-1778565600,1778565825000000,Down,1,0x9dae874a,100,20071.5746,6502.187999999998,0.0,35.1456,20071.5746,6467.042399999998,0.5126315436859235,0.8528756097560976,0.1537627118644068,236,184316.65560000006,19109.54080000001,409.91999999999996,340.6368,183906.73560000004,18768.90400000001,0.8147887527376979,0.828544696969697,0.1621557692307692,706,1020569.1845999999,240317.88200000004,2332.4,3369.7552000000005,1018236.7845999999,236948.12680000003,0.6224490516927668,0.8603537704918034,0.13353142144638402,,,,Up,0.8600000143051147,0.15000000596046448,762.25,111.62999725341797,1.0100000202655792,762.25,1778565600,225,1778565600,Up,0.8600000143051147,762.25,True,Up,1.1627906783327278,1.0,0.15299067933408583,True
btc-updown-5m-1778657700,1778658003000000,Up,1,0xa0a50783,318,99580.50480000001,267208.46880000003,2232.5576,1496.8590000000002,97347.94720000001,265711.60980000003,-0.46373565811407513,0.4292738255033558,0.7726195266272189,545,434852.46,649231.4920000001,5393.656799999999,3630.3120000000004,429458.8032,645601.18,-0.20105145775832448,0.5699237547892722,0.6660732394366197,959,2441076.1829999997,1038754.9787999999,14082.318599999999,6328.063,2426993.8644,1032426.9158,0.4031215157698669,0.774169921875,0.4335015659955257,,,,Down,0.20000000298023224,0.9399999976158142,15.050000190734863,1097.9200439453125,1.1400000005960464,1097.9200439453125,1778657700,303,1778657700,Down,0.9399999976158142,1097.9200439453125,True,Down,1.0638297899323061,0.9999999999999999,0.05962978976541323,True
btc-updown-5m-1778657700,1778658003000000,Up,1,0xa0a50783,318,99580.50480000001,267208.46880000003,2232.5576,1496.8590000000002,97347.94720000001,265711.60980000003,-0.46373565811407513,0.4292738255033558,0.7726195266272189,545,434852.46,649231.4920000001,5393.656799999999,3630.3120000000004,429458.8032,645601.18,-0.20105145775832448,0.5699237547892722,0.6660732394366197,959,2441076.1829999997,1038754.9787999999,14082.318599999999,6328.063,2426993.8644,1032426.9158,0.4031215157698669,0.774169921875,0.4335015659955257,,,,Down,0.20000000298023224,0.9399999976158142,15.050000190734863,1097.9200439453125,1.1400000005960464,1097.9200439453125,1778657700,303,1778657700,Down,0.9399999976158142,1097.9200439453125,True,Down,1.0638297899323061,0.9999999999999999,0.05962978976541323,True
btc-updown-5m-1778657700,1778658003000000,Up,1,0xa0a50783,318,99580.50480000001,267208.46880000003,2232.5576,1496.8590000000002,97347.94720000001,265711.60980000003,-0.46373565811407513,0.4292738255033558,0.7726195266272189,545,434852.46,649231.4920000001,5393.656799999999,3630.3120000000004,429458.8032,645601.18,-0.20105145775832448,0.5699237547892722,0.6660732394366197,959,2441076.1829999997,1038754.9787999999,14082.318599999999,6328.063,2426993.8644,1032426.9158,0.4031215157698669,0.774169921875,0.4335015659955257,,,,Down,0.20000000298023224,0.9399999976158142,15.050000190734863,1097.9200439453125,1.1400000005960464,1097.9200439453125,1778657700,303,1778657700,Down,0.9399999976158142,1097.9200439453125,True,Down,1.0638297899323061,0.9999999999999999,0.05962978976541323,True
btc-updown-5m-1778657700,1778658003000000,Up,1,0xa0a50783,318,99580.50480000001,267208.46880000003,2232.5576,1496.8590000000002,97347.94720000001,265711.60980000003,-0.46373565811407513,0.4292738255033558,0.7726195266272189,545,434852.46,649231.4920000001,5393.656799999999,3630.3120000000004,429458.8032,645601.18,-0.20105145775832448,0.5699237547892722,0.6660732394366197,959,2441076.1829999997,1038754.9787999999,14082.318599999999,6328.063,2426993.8644,1032426.9158,0.4031215157698669,0.774169921875,0.4335015659955257,,,,Down,0.20000000298023224,0.9399999976158142,15.050000190734863,1097.9200439453125,1.1400000005960464,1097.9200439453125,1778657700,303,1778657700,Down,0.9399999976158142,1097.9200439453125,True,Down,1.0638297899323061,0.9999999999999999,0.05962978976541323,True
btc-updown-5m-1778658600,1778658741000000,Up,1,0xa0a50783,120,39463.2,5339.040000000001,76.16000000000001,36.4,39387.03999999999,5302.640000000001,0.7626906256656848,0.34765957446808526,0.6611538461538462,258,143730.72,53224.08000000001,462.00000000000006,36.4,143268.72,53187.68000000001,0.45852942434046196,0.36185393258426973,0.6255000000000001,596,600992.0000000001,450441.5999999999,4945.08,380.24,596046.9200000002,450061.3599999999,0.13955109885947953,0.41928366762177655,0.5584615384615385,,,,Up,0.3499999940395355,0.6600000262260437,118.81999969482422,838.530029296875,1.0100000202655792,838.530029296875,1778658600,141,1778658600,Up,0.3499999940395355,118.81999969482422,True,Up,2.857142905799711,1.0,1.8116429053824785,True
btc-updown-5m-1778658600,1778658741000000,Up,1,0xa0a50783,120,39463.2,5339.040000000001,76.16000000000001,36.4,39387.03999999999,5302.640000000001,0.7626906256656848,0.34765957446808526,0.6611538461538462,258,143730.72,53224.08000000001,462.00000000000006,36.4,143268.72,53187.68000000001,0.45852942434046196,0.36185393258426973,0.6255000000000001,596,600992.0000000001,450441.5999999999,4945.08,380.24,596046.9200000002,450061.3599999999,0.13955109885947953,0.41928366762177655,0.5584615384615385,,,,Up,0.3499999940395355,0.6600000262260437,118.81999969482422,838.530029296875,1.0100000202655792,838.530029296875,1778658600,141,1778658600,Up,0.3499999940395355,118.81999969482422,True,Up,2.857142905799711,1.0,1.8116429053824785,True
btc-updown-5m-1778658900,1778659104000000,Down,1,0x9dae874a,263,459016.32000000007,9373.0,0.0,8.120000000000001,459016.32000000007,9364.88,0.9600117169519166,0.853469387755102,0.15805970149253734,329,626324.1599999997,18740.399999999994,11.9,101.92,626312.2599999997,18638.479999999996,0.9422018494001558,0.853086956521739,0.15747474747474746,835,3085358.6400000006,177578.94,3479.5600000000004,994.8400000000003,3081879.0800000005,176584.1,0.8916151018161877,0.8574427480916031,0.1515112540192926,,,,Up,0.8500000238418579,0.1599999964237213,5.840000152587891,635.760009765625,1.0100000202655792,635.760009765625,1778658900,204,1778658900,Up,0.8500000238418579,5.840000152587891,True,Up,1.1764705552361838,1.0,0.16597055690511384,True
btc-updown-5m-1778658900,1778659104000000,Down,1,0x9dae874a,263,459016.32000000007,9373.0,0.0,8.120000000000001,459016.32000000007,9364.88,0.9600117169519166,0.853469387755102,0.15805970149253734,329,626324.1599999997,18740.399999999994,11.9,101.92,626312.2599999997,18638.479999999996,0.9422018494001558,0.853086956521739,0.15747474747474746,835,3085358.6400000006,177578.94,3479.5600000000004,994.8400000000003,3081879.0800000005,176584.1,0.8916151018161877,0.8574427480916031,0.1515112540192926,,,,Up,0.8500000238418579,0.1599999964237213,5.840000152587891,635.760009765625,1.0100000202655792,635.760009765625,1778658900,204,1778658900,Up,0.8500000238418579,5.840000152587891,True,Up,1.1764705552361838,1.0,0.16597055690511384,True
btc-updown-5m-1778658900,1778659104000000,Down,1,0x9dae874a,263,459016.32000000007,9373.0,0.0,8.120000000000001,459016.32000000007,9364.88,0.9600117169519166,0.853469387755102,0.15805970149253734,329,626324.1599999997,18740.399999999994,11.9,101.92,626312.2599999997,18638.479999999996,0.9422018494001558,0.853086956521739,0.15747474747474746,835,3085358.6400000006,177578.94,3479.5600000000004,994.8400000000003,3081879.0800000005,176584.1,0.8916151018161877,0.8574427480916031,0.1515112540192926,,,,Up,0.8500000238418579,0.1599999964237213,5.840000152587891,635.760009765625,1.0100000202655792,635.760009765625,1778658900,204,1778658900,Up,0.8500000238418579,5.840000152587891,True,Up,1.1764705552361838,1.0,0.16597055690511384,True
btc-updown-5m-1778658900,1778659104000000,Down,1,0x9dae874a,263,459016.32000000007,9373.0,0.0,8.120000000000001,459016.32000000007,9364.88,0.9600117169519166,0.853469387755102,0.15805970149253734,329,626324.1599999997,18740.399999999994,11.9,101.92,626312.2599999997,18638.479999999996,0.9422018494001558,0.853086956521739,0.15747474747474746,835,3085358.6400000006,177578.94,3479.5600000000004,994.8400000000003,3081879.0800000005,176584.1,0.8916151018161877,0.8574427480916031,0.1515112540192926,,,,Up,0.8500000238418579,0.1599999964237213,5.840000152587891,635.760009765625,1.0100000202655792,635.760009765625,1778658900,204,1778658900,Up,0.8500000238418579,5.840000152587891,True,Up,1.1764705552361838,1.0,0.16597055690511384,True
