slug,fire_ts_us,f2_outcome,is_fire,wallet,n_trades_5s,up_buy_$_5s,dn_buy_$_5s,up_sell_$_5s,dn_sell_$_5s,net_up_5s,net_dn_5s,flow_imbalance_5s,mean_price_up_5s,mean_price_dn_5s,n_trades_10s,up_buy_$_10s,dn_buy_$_10s,up_sell_$_10s,dn_sell_$_10s,net_up_10s,net_dn_10s,flow_imbalance_10s,mean_price_up_10s,mean_price_dn_10s,n_trades_30s,up_buy_$_30s,dn_buy_$_30s,up_sell_$_30s,dn_sell_$_30s,net_up_30s,net_dn_30s,flow_imbalance_30s,mean_price_up_30s,mean_price_dn_30s,net_aggressor_5s,net_aggressor_10s,net_aggressor_30s,winner,up_ask,dn_ask,up_asz,dn_asz,sum_asks,max_asz,slot_start_s,offset_s,ws_s,direction,entry_px,entry_size,won,outcome_truth,shares,stake_usd,pnl_usd,fired
btc-updown-5m-1778424900,1778424982000000,Up,1,0x9dae874a,136,8848.0,54190.5,274.4,83.58000000000001,8573.6,54106.92,-0.7264349434241975,0.26017241379310346,0.6871794871794873,182,26705.700000000004,70975.79999999999,638.4000000000001,83.58000000000001,26067.300000000003,70892.21999999999,-0.46230550646289836,0.2940860215053764,0.6847191011235956,361,103458.6,243622.40000000002,3950.38,3351.6,99508.22,240270.80000000002,-0.41427684381454627,0.31884615384615383,0.6779888268156424,,,,Up,0.23000000417232513,0.7799999713897705,647.6199951171875,127.95999908447266,1.0099999755620956,647.6199951171875,1778424900,82,1778424900,Up,0.23000000417232513,647.6199951171875,True,Up,4.347826008084592,0.9999999999999999,3.293926008376655,True
btc-updown-5m-1778424900,1778424982000000,Up,1,0x9dae874a,136,8848.0,54190.5,274.4,83.58000000000001,8573.6,54106.92,-0.7264349434241975,0.26017241379310346,0.6871794871794873,182,26705.700000000004,70975.79999999999,638.4000000000001,83.58000000000001,26067.300000000003,70892.21999999999,-0.46230550646289836,0.2940860215053764,0.6847191011235956,361,103458.6,243622.40000000002,3950.38,3351.6,99508.22,240270.80000000002,-0.41427684381454627,0.31884615384615383,0.6779888268156424,,,,Up,0.23000000417232513,0.7799999713897705,647.6199951171875,127.95999908447266,1.0099999755620956,647.6199951171875,1778424900,82,1778424900,Up,0.23000000417232513,647.6199951171875,True,Up,4.347826008084592,0.9999999999999999,3.293926008376655,True
btc-updown-5m-1778424900,1778424982000000,Up,1,0x9dae874a,136,8848.0,54190.5,274.4,83.58000000000001,8573.6,54106.92,-0.7264349434241975,0.26017241379310346,0.6871794871794873,182,26705.700000000004,70975.79999999999,638.4000000000001,83.58000000000001,26067.300000000003,70892.21999999999,-0.46230550646289836,0.2940860215053764,0.6847191011235956,361,103458.6,243622.40000000002,3950.38,3351.6,99508.22,240270.80000000002,-0.41427684381454627,0.31884615384615383,0.6779888268156424,,,,Up,0.23000000417232513,0.7799999713897705,647.6199951171875,127.95999908447266,1.0099999755620956,647.6199951171875,1778424900,82,1778424900,Up,0.23000000417232513,647.6199951171875,True,Up,4.347826008084592,0.9999999999999999,3.293926008376655,True
btc-updown-5m-1778424900,1778424982000000,Up,1,0x9dae874a,136,8848.0,54190.5,274.4,83.58000000000001,8573.6,54106.92,-0.7264349434241975,0.26017241379310346,0.6871794871794873,182,26705.700000000004,70975.79999999999,638.4000000000001,83.58000000000001,26067.300000000003,70892.21999999999,-0.46230550646289836,0.2940860215053764,0.6847191011235956,361,103458.6,243622.40000000002,3950.38,3351.6,99508.22,240270.80000000002,-0.41427684381454627,0.31884615384615383,0.6779888268156424,,,,Up,0.23000000417232513,0.7799999713897705,647.6199951171875,127.95999908447266,1.0099999755620956,647.6199951171875,1778424900,82,1778424900,Up,0.23000000417232513,647.6199951171875,True,Up,4.347826008084592,0.9999999999999999,3.293926008376655,True
btc-updown-5m-1778424900,1778424982000000,Up,1,0x9dae874a,136,8848.0,54190.5,274.4,83.58000000000001,8573.6,54106.92,-0.7264349434241975,0.26017241379310346,0.6871794871794873,182,26705.700000000004,70975.79999999999,638.4000000000001,83.58000000000001,26067.300000000003,70892.21999999999,-0.46230550646289836,0.2940860215053764,0.6847191011235956,361,103458.6,243622.40000000002,3950.38,3351.6,99508.22,240270.80000000002,-0.41427684381454627,0.31884615384615383,0.6779888268156424,,,,Up,0.23000000417232513,0.7799999713897705,647.6199951171875,127.95999908447266,1.0099999755620956,647.6199951171875,1778424900,82,1778424900,Up,0.23000000417232513,647.6199951171875,True,Up,4.347826008084592,0.9999999999999999,3.293926008376655,True
btc-updown-5m-1778424900,1778424982000000,Up,1,0x9dae874a,136,8848.0,54190.5,274.4,83.58000000000001,8573.6,54106.92,-0.7264349434241975,0.26017241379310346,0.6871794871794873,182,26705.700000000004,70975.79999999999,638.4000000000001,83.58000000000001,26067.300000000003,70892.21999999999,-0.46230550646289836,0.2940860215053764,0.6847191011235956,361,103458.6,243622.40000000002,3950.38,3351.6,99508.22,240270.80000000002,-0.41427684381454627,0.31884615384615383,0.6779888268156424,,,,Up,0.23000000417232513,0.7799999713897705,647.6199951171875,127.95999908447266,1.0099999755620956,647.6199951171875,1778424900,82,1778424900,Up,0.23000000417232513,647.6199951171875,True,Up,4.347826008084592,0.9999999999999999,3.293926008376655,True
btc-updown-5m-1778424900,1778424982000000,Up,1,0x9dae874a,136,8848.0,54190.5,274.4,83.58000000000001,8573.6,54106.92,-0.7264349434241975,0.26017241379310346,0.6871794871794873,182,26705.700000000004,70975.79999999999,638.4000000000001,83.58000000000001,26067.300000000003,70892.21999999999,-0.46230550646289836,0.2940860215053764,0.6847191011235956,361,103458.6,243622.40000000002,3950.38,3351.6,99508.22,240270.80000000002,-0.41427684381454627,0.31884615384615383,0.6779888268156424,,,,Up,0.23000000417232513,0.7799999713897705,647.6199951171875,127.95999908447266,1.0099999755620956,647.6199951171875,1778424900,82,1778424900,Up,0.23000000417232513,647.6199951171875,True,Up,4.347826008084592,0.9999999999999999,3.293926008376655,True
btc-updown-5m-1778424900,1778424982000000,Up,1,0x9dae874a,136,8848.0,54190.5,274.4,83.58000000000001,8573.6,54106.92,-0.7264349434241975,0.26017241379310346,0.6871794871794873,182,26705.700000000004,70975.79999999999,638.4000000000001,83.58000000000001,26067.300000000003,70892.21999999999,-0.46230550646289836,0.2940860215053764,0.6847191011235956,361,103458.6,243622.40000000002,3950.38,3351.6,99508.22,240270.80000000002,-0.41427684381454627,0.31884615384615383,0.6779888268156424,,,,Up,0.23000000417232513,0.7799999713897705,647.6199951171875,127.95999908447266,1.0099999755620956,647.6199951171875,1778424900,82,1778424900,Up,0.23000000417232513,647.6199951171875,True,Up,4.347826008084592,0.9999999999999999,3.293926008376655,True
btc-updown-5m-1778424900,1778424982000000,Up,1,0x9dae874a,136,8848.0,54190.5,274.4,83.58000000000001,8573.6,54106.92,-0.7264349434241975,0.26017241379310346,0.6871794871794873,182,26705.700000000004,70975.79999999999,638.4000000000001,83.58000000000001,26067.300000000003,70892.21999999999,-0.46230550646289836,0.2940860215053764,0.6847191011235956,361,103458.6,243622.40000000002,3950.38,3351.6,99508.22,240270.80000000002,-0.41427684381454627,0.31884615384615383,0.6779888268156424,,,,Up,0.23000000417232513,0.7799999713897705,647.6199951171875,127.95999908447266,1.0099999755620956,647.6199951171875,1778424900,82,1778424900,Up,0.23000000417232513,647.6199951171875,True,Up,4.347826008084592,0.9999999999999999,3.293926008376655,True
btc-updown-5m-1778424900,1778424982000000,Up,1,0x9dae874a,136,8848.0,54190.5,274.4,83.58000000000001,8573.6,54106.92,-0.7264349434241975,0.26017241379310346,0.6871794871794873,182,26705.700000000004,70975.79999999999,638.4000000000001,83.58000000000001,26067.300000000003,70892.21999999999,-0.46230550646289836,0.2940860215053764,0.6847191011235956,361,103458.6,243622.40000000002,3950.38,3351.6,99508.22,240270.80000000002,-0.41427684381454627,0.31884615384615383,0.6779888268156424,,,,Up,0.23000000417232513,0.7799999713897705,647.6199951171875,127.95999908447266,1.0099999755620956,647.6199951171875,1778424900,82,1778424900,Up,0.23000000417232513,647.6199951171875,True,Up,4.347826008084592,0.9999999999999999,3.293926008376655,True
