SET
2026-06-11|584
2026-06-12|573
2026-06-13|576
2026-06-14|575
2026-06-15|574
2026-06-16|580
2026-06-17|565
2026-06-18|576
2026-06-19|576
2026-06-20|574
2026-06-21|576
2026-06-22|576
2026-06-23|576
2026-06-24|576
2026-06-25|576
2026-06-26|576
2026-06-27|576
2026-06-28|384
2026-06-29|26
2026-06-30|576
2026-07-01|576
2026-07-02|106
