variant,version,fire_offset_s,slug,asset,tf,ws,day,signal,outcome,ret_2m,exit_reason,vwap_e,shares_e,usd_e,fee_in,pnl,fired,slot_start_s,window_s,ws_s,ws_us,fire_us,won,rsi_14,f7_pass,regime_w20_1m_voladaptive,markov_pass_w20_1m_voladaptive,regime_w20_1m_fixed,markov_pass_w20_1m_fixed,regime_w20_5m_voladaptive,markov_pass_w20_5m_voladaptive,regime_w20_5m_fixed,markov_pass_w20_5m_fixed
SELL_5bp,v1,-180,btc-updown-5m-1777889700,BTC,5m,1777889700,2026-05-04,DOWN,Down,-0.0014632820571026,sell_5bp,0.4857256154584194,51.46938766324982,25.0,0.8999801729477658,25.56940749030205,True,1777889700,300,1777889400,1777889400000000,1777889520000000,True,9.753546204522621,True,0,True,0,True,0,True,0,True
SELL_5bp,v1,-180,btc-updown-5m-1777891200,BTC,5m,1777891200,2026-05-04,UP,Down,0.0009689243672948,sell_5bp,0.5099999904632568,49.01960875977925,25.0,0.8575000166893006,-25.8575000166893,True,1777891200,300,1777890900,1777890900000000,1777891020000000,False,73.99771200509268,True,2,True,2,True,0,False,0,False
SELL_5bp,v1,-180,btc-updown-5m-1777892400,BTC,5m,1777892400,2026-05-04,DOWN,Down,-0.0007917623169884,sell_5bp,0.4920039590725719,50.812599246406535,25.0,0.888993071622999,24.923606174783536,True,1777892400,300,1777892100,1777892100000000,1777892220000000,True,44.40955933956256,True,0,True,1,False,0,True,0,True
SELL_5bp,v1,-180,btc-updown-5m-1777892700,BTC,5m,1777892700,2026-05-04,UP,Up,0.0007325642601871,sell_5bp,0.5099999904632568,49.01960875977925,25.0,0.8575000166893006,23.162108743089952,True,1777892700,300,1777892400,1777892400000000,1777892520000000,True,47.61488297811551,False,2,True,1,False,0,False,0,False
SELL_5bp,v1,-180,btc-updown-5m-1777894800,BTC,5m,1777894800,2026-05-04,DOWN,Down,-0.000920317644907,sell_5bp,0.5,50.0,25.0,0.8750000000000001,24.125,True,1777894800,300,1777894500,1777894500000000,1777894620000000,True,14.061184395171594,True,0,True,0,True,0,True,0,True
SELL_5bp,v1,-180,btc-updown-5m-1777896300,BTC,5m,1777896300,2026-05-04,DOWN,Down,-0.0009531956549661,sell_5bp,0.4900000095367431,51.02040717026833,25.0,0.8924999833106996,25.12790718695763,True,1777896300,300,1777896000,1777896000000000,1777896120000000,True,57.92403405370227,False,1,False,1,False,2,False,1,False
SELL_5bp,v1,-180,btc-updown-5m-1777902000,BTC,5m,1777902000,2026-05-04,UP,Down,0.0008421685939266,sell_5bp,0.5099999904632568,49.01960875977925,25.0,0.8575000166893006,-25.8575000166893,True,1777902000,300,1777901700,1777901700000000,1777901820000000,False,57.62479707792166,True,2,True,1,False,2,True,1,False
SELL_5bp,v1,-180,btc-updown-5m-1777905000,BTC,5m,1777905000,2026-05-04,UP,Up,0.0012606382187311,sell_5bp,0.4900000095367431,51.02040717026833,25.0,0.8924999833106996,25.12790718695763,True,1777905000,300,1777904700,1777904700000000,1777904820000000,True,90.51969257622187,True,2,True,2,True,2,True,1,False
SELL_5bp,v1,-180,btc-updown-5m-1777907100,BTC,5m,1777907100,2026-05-04,UP,Up,0.001313211730956,sell_5bp,0.4900000095367431,51.02040717026833,25.0,0.8924999833106996,25.12790718695763,True,1777907100,300,1777906800,1777906800000000,1777906920000000,True,69.45343453840881,True,2,True,2,True,2,True,2,True
SELL_5bp,v1,-180,btc-updown-5m-1777907400,BTC,5m,1777907400,2026-05-04,UP,Down,0.0011517709140843,sell_5bp,0.4900000095367431,51.02040717026833,25.0,0.8924999833106996,-25.8924999833107,True,1777907400,300,1777907100,1777907100000000,1777907220000000,False,43.897080886450865,False,2,True,2,True,2,True,2,True
SELL_5bp,v1,-180,btc-updown-5m-1777907700,BTC,5m,1777907700,2026-05-04,DOWN,Down,-0.0015198551303091,sell_5bp,0.5,50.0,25.0,0.8750000000000001,24.125,True,1777907700,300,1777907400,1777907400000000,1777907520000000,True,30.12990347693156,True,0,True,0,True,2,False,2,False
SELL_5bp,v1,-180,btc-updown-5m-1777908000,BTC,5m,1777908000,2026-05-04,UP,Down,0.0010148075035819,sell_5bp,0.5099999904632568,49.01960875977925,25.0,0.8575000166893006,-25.8575000166893,True,1777908000,300,1777907700,1777907700000000,1777907820000000,False,39.470587536104304,False,0,False,1,False,2,True,2,True
SELL_5bp,v1,-180,btc-updown-5m-1777909200,BTC,5m,1777909200,2026-05-04,DOWN,Up,-0.0008233571699752,sell_5bp,0.5,50.0,25.0,0.8750000000000001,-25.875,True,1777909200,300,1777908900,1777908900000000,1777909020000000,False,49.07446322521723,True,0,True,0,True,2,False,2,False
SELL_5bp,v1,-180,btc-updown-5m-1777910100,BTC,5m,1777910100,2026-05-04,DOWN,Up,-0.0029838772548163,sell_5bp,0.5,50.0,25.0,0.8750000000000001,-25.875,True,1777910100,300,1777909800,1777909800000000,1777909920000000,False,65.54447396309678,False,0,True,1,False,2,False,2,False
SELL_5bp,v1,-180,btc-updown-5m-1777915800,BTC,5m,1777915800,2026-05-04,DOWN,Down,-0.0007380486525948,sell_5bp,0.5,50.0,25.0,0.8750000000000001,24.125,True,1777915800,300,1777915500,1777915500000000,1777915620000000,True,57.32046652063092,False,2,False,1,False,2,False,2,False
SELL_5bp,v1,-180,btc-updown-5m-1777916700,BTC,5m,1777916700,2026-05-04,DOWN,Up,-0.0007177433799639,sell_5bp,0.5,50.0,25.0,0.8750000000000001,-25.875,True,1777916700,300,1777916400,1777916400000000,1777916520000000,False,30.251346499100606,True,0,True,1,False,2,False,1,False
SELL_5bp,v1,-180,btc-updown-5m-1777919400,BTC,5m,1777919400,2026-05-04,DOWN,Up,-0.0009189172784499,sell_5bp,0.5,50.0,25.0,0.8750000000000001,-25.875,True,1777919400,300,1777919100,1777919100000000,1777919220000000,False,27.30471860471181,True,0,True,1,False,1,False,1,False
SELL_5bp,v1,-180,btc-updown-5m-1777932300,BTC,5m,1777932300,2026-05-04,UP,Down,0.0014330766955934,sell_5bp,0.5017038239122704,49.830196240185685,25.0,0.8720183081535268,-25.872018308153528,True,1777932300,300,1777932000,1777932000000000,1777932120000000,False,47.23208690202638,False,2,True,1,False,2,True,1,False
SELL_5bp,v1,-180,btc-updown-5m-1777960500,BTC,5m,1777960500,2026-05-05,UP,Down,0.0010060414564988,sell_5bp,0.5099999904632568,49.01960875977925,25.0,0.8575000166893006,-25.8575000166893,True,1777960500,300,1777960200,1777960200000000,1777960320000000,False,31.547949134715907,False,1,False,1,False,1,False,1,False
SELL_5bp,v1,-180,btc-updown-5m-1777987800,BTC,5m,1777987800,2026-05-05,DOWN,Up,-0.0011400730233687,sell_5bp,0.5099999904632568,49.01960875977925,25.0,0.8575000166893006,-25.8575000166893,True,1777987800,300,1777987500,1777987500000000,1777987620000000,False,42.45276753992827,True,1,False,1,False,2,False,2,False
SELL_5bp,v1,-180,btc-updown-5m-1777988100,BTC,5m,1777988100,2026-05-05,UP,Down,0.0008486426338684,sell_5bp,0.5099999904632568,49.01960875977925,25.0,0.8575000166893006,-25.8575000166893,True,1777988100,300,1777987800,1777987800000000,1777987920000000,False,43.353594634249355,False,0,False,1,False,2,True,2,True
SELL_5bp,v1,-180,btc-updown-5m-1777989600,BTC,5m,1777989600,2026-05-05,DOWN,Up,-0.0015483465918731,sell_5bp,0.5,50.0,25.0,0.8750000000000001,-25.875,True,1777989600,300,1777989300,1777989300000000,1777989420000000,False,58.29906632480223,False,0,True,1,False,2,False,2,False
SELL_5bp,v1,-180,btc-updown-5m-1777989900,BTC,5m,1777989900,2026-05-05,DOWN,Down,-0.0008661071646894,sell_5bp,0.5,50.0,25.0,0.8750000000000001,24.125,True,1777989900,300,1777989600,1777989600000000,1777989720000000,True,39.76524760586463,True,0,True,1,False,2,False,1,False
SELL_5bp,v1,-180,btc-updown-5m-1777990800,BTC,5m,1777990800,2026-05-05,UP,Up,0.0009849152995165,sell_5bp,0.5099999904632568,49.01960875977925,25.0,0.8575000166893006,23.162108743089952,True,1777990800,300,1777990500,1777990500000000,1777990620000000,True,38.11075339720477,False,0,False,1,False,1,False,1,False
SELL_5bp,v1,-180,btc-updown-5m-1777993500,BTC,5m,1777993500,2026-05-05,DOWN,Down,-0.0009980809237124,sell_5bp,0.5,50.0,25.0,0.8750000000000001,24.125,True,1777993500,300,1777993200,1777993200000000,1777993320000000,True,59.223894553235304,False,1,False,1,False,0,True,1,False
SELL_5bp,v1,-180,btc-updown-5m-1778011800,BTC,5m,1778011800,2026-05-05,DOWN,Up,-0.0012498313803675,sell_5bp,0.5199999809265137,48.07692484037417,25.0,0.8400000333786011,-25.8400000333786,True,1778011800,300,1778011500,1778011500000000,1778011620000000,False,65.36836467507905,False,1,False,1,False,2,False,1,False
SELL_5bp,v1,-180,btc-updown-5m-1778019300,BTC,5m,1778019300,2026-05-05,DOWN,Down,-0.0009997457857024,sell_5bp,0.4956010491768053,50.44379958744048,25.0,0.882698163940591,24.56110142349989,True,1778019300,300,1778019000,1778019000000000,1778019120000000,True,43.59157640072511,True,0,True,1,False,0,True,1,False
SELL_5bp,v1,-180,btc-updown-5m-1778021100,BTC,5m,1778021100,2026-05-05,DOWN,Up,-0.0008514992674083,sell_5bp,0.4699999988079071,53.19148949661531,25.0,0.9275000020861626,-25.927500002086163,True,1778021100,300,1778020800,1778020800000000,1778020920000000,False,19.304936183297997,True,0,True,0,True,0,True,0,True
SELL_5bp,v1,-180,btc-updown-5m-1778026500,BTC,5m,1778026500,2026-05-06,UP,Down,0.0019335138170676,sell_5bp,0.5099999904632568,49.01960875977925,25.0,0.8575000166893006,-25.8575000166893,True,1778026500,300,1778026200,1778026200000000,1778026320000000,False,73.51217378626389,True,2,True,2,True,0,False,1,False
SELL_5bp,v1,-180,btc-updown-5m-1778035500,BTC,5m,1778035500,2026-05-06,UP,Up,0.0008810104530064,sell_5bp,0.5,50.0,25.0,0.8750000000000001,24.125,True,1778035500,300,1778035200,1778035200000000,1778035320000000,True,36.996925463258464,False,1,False,1,False,1,False,1,False
SELL_5bp,v1,-180,btc-updown-5m-1778040600,BTC,5m,1778040600,2026-05-06,UP,Up,0.0009208403949829,sell_5bp,0.5,50.0,25.0,0.8750000000000001,24.125,True,1778040600,300,1778040300,1778040300000000,1778040420000000,True,59.44866385372694,True,2,True,1,False,2,True,1,False
SELL_5bp,v1,-180,btc-updown-5m-1778052600,BTC,5m,1778052600,2026-05-06,UP,Down,0.0008702725613043,sell_5bp,0.5099999904632568,49.01960875977925,25.0,0.8575000166893006,-25.8575000166893,True,1778052600,300,1778052300,1778052300000000,1778052420000000,False,46.8146675502545,False,2,True,1,False,2,True,1,False
SELL_5bp,v1,-180,btc-updown-5m-1778056800,BTC,5m,1778056800,2026-05-06,UP,Up,0.001033663757009,sell_5bp,0.4900000095367431,51.02040717026833,25.0,0.8924999833106996,25.12790718695763,True,1778056800,300,1778056500,1778056500000000,1778056620000000,True,82.62003830658364,True,2,True,2,True,1,False,1,False
SELL_5bp,v1,-180,btc-updown-5m-1778058600,BTC,5m,1778058600,2026-05-06,UP,Down,0.0016770002495666,sell_5bp,0.5099999904632568,49.01960875977925,25.0,0.8575000166893006,-25.8575000166893,True,1778058600,300,1778058300,1778058300000000,1778058420000000,False,59.88355032510187,True,2,True,1,False,2,True,1,False
SELL_5bp,v1,-180,btc-updown-5m-1778058900,BTC,5m,1778058900,2026-05-06,UP,Up,0.0008183111143865,sell_5bp,0.5099999904632568,49.01960875977925,25.0,0.8575000166893006,23.162108743089952,True,1778058900,300,1778058600,1778058600000000,1778058720000000,True,44.05718910169999,False,2,True,1,False,2,True,1,False
SELL_5bp,v1,-180,btc-updown-5m-1778065200,BTC,5m,1778065200,2026-05-06,DOWN,Up,-0.0008101964431424,sell_5bp,0.5099999904632568,49.01960875977925,25.0,0.8575000166893006,-25.8575000166893,True,1778065200,300,1778064900,1778064900000000,1778065020000000,False,61.437840100461024,False,2,False,1,False,2,False,1,False
SELL_5bp,v1,-180,btc-updown-5m-1778072700,BTC,5m,1778072700,2026-05-06,DOWN,Down,-0.0020228308513435,sell_5bp,0.4799999892711639,52.083334497486575,25.0,0.9100000187754632,26.173334478711112,True,1778072700,300,1778072400,1778072400000000,1778072520000000,True,40.67270278359757,True,0,True,0,True,0,True,1,False
SELL_5bp,v1,-180,btc-updown-5m-1778074200,BTC,5m,1778074200,2026-05-06,DOWN,Up,-0.0012233887804403,sell_5bp,0.4900000095367431,51.02040717026833,25.0,0.8924999833106996,-25.8924999833107,True,1778074200,300,1778073900,1778073900000000,1778074020000000,False,37.31074801379065,True,0,True,1,False,0,True,0,True
SELL_5bp,v1,-180,btc-updown-5m-1778074500,BTC,5m,1778074500,2026-05-06,UP,Down,0.0011972871380106,sell_5bp,0.4900000095367431,51.02040717026833,25.0,0.8924999833106996,-25.8924999833107,True,1778074500,300,1778074200,1778074200000000,1778074320000000,False,30.38987228321841,False,0,False,1,False,0,False,0,False
SELL_5bp,v1,-180,btc-updown-5m-1778076600,BTC,5m,1778076600,2026-05-06,DOWN,Up,-0.0018823261285115,sell_5bp,0.4600000083446502,54.3478251010574,25.0,0.944999985396862,-25.944999985396862,True,1778076600,300,1778076300,1778076300000000,1778076420000000,False,27.33475067645945,True,0,True,0,True,0,True,0,True
SELL_5bp,v1,-180,btc-updown-5m-1778076900,BTC,5m,1778076900,2026-05-06,DOWN,Down,-0.001588515242202,sell_5bp,0.4699999988079071,53.19148949661531,25.0,0.9275000020861626,27.26398949452915,True,1778076900,300,1778076600,1778076600000000,1778076720000000,True,28.912911727810823,True,0,True,0,True,0,True,0,True
SELL_5bp,v1,-180,btc-updown-5m-1778205900,BTC,5m,1778205900,2026-05-08,DOWN,Down,-0.0020589275106628,sell_5bp,0.5498702426731842,45.46527173113234,25.0,0.7877270753219279,19.67754465581041,True,1778205900,300,1778205600,1778205600000000,1778205720000000,True,36.52419639703284,True,0,True,1,False,0,True,1,False
SELL_5bp,v1,-180,btc-updown-5m-1778208600,BTC,5m,1778208600,2026-05-08,UP,Down,0.0009644492561858,sell_5bp,0.5241753404178843,47.69396435183205,25.0,0.8326931542687026,-25.832693154268703,True,1778208600,300,1778208300,1778208300000000,1778208420000000,False,56.574007357123506,True,2,True,1,False,0,False,1,False
SELL_5bp,v1,-180,btc-updown-5m-1778210400,BTC,5m,1778210400,2026-05-08,UP,Up,0.0014183973258611,sell_5bp,0.5199999809265137,48.07692484037417,25.0,0.8400000333786011,22.236924806995567,True,1778210400,300,1778210100,1778210100000000,1778210220000000,True,56.413770192267705,True,2,True,1,False,0,False,1,False
SELL_5bp,v1,-180,btc-updown-5m-1778220300,BTC,5m,1778220300,2026-05-08,DOWN,Down,-0.0016098376049901,sell_5bp,0.4900000095367431,51.02040717026833,25.0,0.8924999833106996,25.12790718695763,True,1778220300,300,1778220000,1778220000000000,1778220120000000,True,24.666729995881937,True,0,True,0,True,1,False,1,False
SELL_5bp,v1,-180,btc-updown-5m-1778238300,BTC,5m,1778238300,2026-05-08,UP,Down,0.0008964650793961,sell_5bp,0.4324154383247302,57.8147720554459,25.0,0.9932729829317224,-25.99327298293172,True,1778238300,300,1778238000,1778238000000000,1778238120000000,False,69.5231282784904,True,2,True,1,False,2,True,1,False
SELL_5bp,v1,-180,btc-updown-5m-1778246400,BTC,5m,1778246400,2026-05-08,UP,Down,0.0012775916605142,sell_5bp,0.5299999713897705,47.1698138670551,25.0,0.8225000500679017,-25.8225000500679,True,1778246400,300,1778246100,1778246100000000,1778246220000000,False,14.918058807188501,False,0,False,0,False,0,False,0,False
SELL_5bp,v1,-180,btc-updown-5m-1778247900,BTC,5m,1778247900,2026-05-08,DOWN,Up,-0.001578024705728,sell_5bp,0.4900000095367431,51.02040717026833,25.0,0.8924999833106996,-25.8924999833107,True,1778247900,300,1778247600,1778247600000000,1778247720000000,False,49.83720160883029,True,0,True,1,False,0,True,0,True
SELL_5bp,v1,-180,btc-updown-5m-1778254200,BTC,5m,1778254200,2026-05-08,DOWN,Up,-0.0009393055340737,sell_5bp,0.4699999988079071,53.19148949661531,25.0,0.9275000020861626,-25.927500002086163,True,1778254200,300,1778253900,1778253900000000,1778254020000000,False,25.76554506808783,True,0,True,0,True,2,False,1,False
SELL_5bp,v1,-180,btc-updown-5m-1778255100,BTC,5m,1778255100,2026-05-08,UP,Up,0.0014611537808201,sell_5bp,0.5099999904632568,49.01960875977925,25.0,0.8575000166893006,23.162108743089952,True,1778255100,300,1778254800,1778254800000000,1778254920000000,True,67.4645157050856,True,2,True,1,False,2,True,1,False
SELL_5bp,v1,-180,btc-updown-5m-1778260500,BTC,5m,1778260500,2026-05-08,DOWN,Up,-0.000862035308844,sell_5bp,0.5,50.0,25.0,0.8750000000000001,-25.875,True,1778260500,300,1778260200,1778260200000000,1778260320000000,False,53.34465916330378,False,0,True,1,False,2,False,1,False
SELL_5bp,v1,-180,btc-updown-5m-1778265900,BTC,5m,1778265900,2026-05-08,DOWN,Up,-0.0012816609003643,sell_5bp,0.5099999904632568,49.01960875977925,25.0,0.8575000166893006,-25.8575000166893,True,1778265900,300,1778265600,1778265600000000,1778265720000000,False,37.76293394136271,True,0,True,1,False,2,False,2,False
SELL_5bp,v1,-180,btc-updown-5m-1778272500,BTC,5m,1778272500,2026-05-08,DOWN,Down,-0.0012931451156673,sell_5bp,0.5176622205757566,48.29404002516233,25.0,0.844091113992426,22.449948911169905,True,1778272500,300,1778272200,1778272200000000,1778272320000000,True,55.23982480504064,False,0,True,1,False,1,False,1,False
SELL_5bp,v1,-180,btc-updown-5m-1778277900,BTC,5m,1778277900,2026-05-08,UP,Down,0.0010170000001767,sell_5bp,0.5099999904632568,49.01960875977925,25.0,0.8575000166893006,-25.8575000166893,True,1778277900,300,1778277600,1778277600000000,1778277720000000,False,61.92495038787602,True,2,True,1,False,1,False,1,False
SELL_5bp,v1,-180,btc-updown-5m-1778444700,BTC,5m,1778444700,2026-05-10,UP,Up,0.0010211565697162,sell_5bp,0.5299999713897705,47.1698138670551,25.0,0.8225000500679017,21.347313816987196,True,1778444700,300,1778444400,1778444400000000,1778444520000000,True,13.430355927454869,False,0,False,0,False,0,False,1,False
SELL_5bp,v1,-180,btc-updown-5m-1778446500,BTC,5m,1778446500,2026-05-10,UP,Up,0.0032194852461868,sell_5bp,0.5199999809265137,48.07692484037417,25.0,0.8400000333786011,22.236924806995567,True,1778446500,300,1778446200,1778446200000000,1778446320000000,True,11.677490211059833,False,0,False,0,False,0,False,0,False
SELL_5bp,v1,-180,btc-updown-5m-1778450100,BTC,5m,1778450100,2026-05-10,UP,Down,0.0008383602778183,sell_5bp,0.4900000095367431,51.02040717026833,25.0,0.8924999833106996,-25.8924999833107,True,1778450100,300,1778449800,1778449800000000,1778449920000000,False,49.17101449275353,False,1,False,1,False,0,False,0,False
SELL_5bp,v1,-180,btc-updown-5m-1778451300,BTC,5m,1778451300,2026-05-10,UP,Up,0.0023106837128701,sell_5bp,0.4600000083446502,54.3478251010574,25.0,0.944999985396862,28.40282511566054,True,1778451300,300,1778451000,1778451000000000,1778451120000000,True,70.17317332523226,True,2,True,2,True,0,False,1,False
SELL_5bp,v1,-180,btc-updown-5m-1778451600,BTC,5m,1778451600,2026-05-10,DOWN,Down,-0.0010869559600483,sell_5bp,0.5199999809265137,48.07692484037417,25.0,0.8400000333786011,22.236924806995567,True,1778451600,300,1778451300,1778451300000000,1778451420000000,True,69.60245829998286,False,2,False,2,False,2,False,1,False
SELL_5bp,v1,-180,btc-updown-5m-1778453700,BTC,5m,1778453700,2026-05-10,DOWN,Up,-0.0016394818047811,sell_5bp,0.5299999713897705,47.1698138670551,25.0,0.8225000500679017,-25.8225000500679,True,1778453700,300,1778453400,1778453400000000,1778453520000000,False,51.67032079390531,False,2,False,2,False,2,False,2,False
SELL_5bp,v1,-180,btc-updown-5m-1778454000,BTC,5m,1778454000,2026-05-10,UP,Up,0.0016725277636374,sell_5bp,0.4600000083446502,54.3478251010574,25.0,0.944999985396862,28.40282511566054,True,1778454000,300,1778453700,1778453700000000,1778453820000000,True,57.39981504315688,True,2,True,1,False,2,True,2,True
SELL_5bp,v1,-180,btc-updown-5m-1778457600,BTC,5m,1778457600,2026-05-11,DOWN,Down,-0.0012063249697915,sell_5bp,0.5199999809265137,48.07692484037417,25.0,0.8400000333786011,22.236924806995567,True,1778457600,300,1778457300,1778457300000000,1778457420000000,True,31.03193093051894,True,0,True,1,False,2,False,2,False
SELL_5bp,v1,-180,btc-updown-5m-1778458200,BTC,5m,1778458200,2026-05-11,DOWN,Down,-0.0009893912431719,sell_5bp,0.4900000095367431,51.02040717026833,25.0,0.8924999833106996,25.12790718695763,True,1778458200,300,1778457900,1778457900000000,1778458020000000,True,35.13416387158645,True,0,True,0,True,2,False,2,False
SELL_5bp,v1,-180,btc-updown-5m-1778460300,BTC,5m,1778460300,2026-05-11,DOWN,Down,-0.0019599073716305,sell_5bp,0.5,50.0,25.0,0.8750000000000001,24.125,True,1778460300,300,1778460000,1778460000000000,1778460120000000,True,42.1179152933011,True,0,True,1,False,0,True,1,False
SELL_5bp,v1,-180,btc-updown-5m-1778463300,BTC,5m,1778463300,2026-05-11,DOWN,Down,-0.0008620974404932,sell_5bp,0.5199999809265137,48.07692484037417,25.0,0.8400000333786011,22.236924806995567,True,1778463300,300,1778463000,1778463000000000,1778463120000000,True,60.815265237598744,False,2,False,1,False,0,True,0,True
SELL_5bp,v1,-180,btc-updown-5m-1778464500,BTC,5m,1778464500,2026-05-11,DOWN,Up,-0.0014285151547749,sell_5bp,0.5,50.0,25.0,0.8750000000000001,-25.875,True,1778464500,300,1778464200,1778464200000000,1778464320000000,False,56.571451178984006,False,0,True,1,False,0,True,0,True
SELL_5bp,v1,-180,btc-updown-5m-1778468100,BTC,5m,1778468100,2026-05-11,UP,Down,0.0008457566002103,sell_5bp,0.5199999809265137,48.07692484037417,25.0,0.8400000333786011,-25.8400000333786,True,1778468100,300,1778467800,1778467800000000,1778467920000000,False,52.13618933261045,True,2,True,1,False,0,False,1,False
SELL_5bp,v1,-180,btc-updown-5m-1778469600,BTC,5m,1778469600,2026-05-11,UP,Up,0.0010302944652108,sell_5bp,0.5199999809265137,48.07692484037417,25.0,0.8400000333786011,22.236924806995567,True,1778469600,300,1778469300,1778469300000000,1778469420000000,True,3.2811012033584888,False,0,False,0,False,0,False,0,False
SELL_5bp,v1,-180,btc-updown-5m-1778530500,BTC,5m,1778530500,2026-05-11,DOWN,Up,-0.0022957171682301,sell_5bp,0.5,50.0,25.0,0.8750000000000001,-25.875,True,1778530500,300,1778530200,1778530200000000,1778530320000000,False,67.02083132103445,False,0,True,1,False,1,False,1,False
SELL_5bp,v1,-180,btc-updown-5m-1778550300,BTC,5m,1778550300,2026-05-12,DOWN,Up,-0.0011023191079391,sell_5bp,0.449999988079071,55.55555702727522,25.0,0.962500020861626,-25.962500020861626,True,1778550300,300,1778550000,1778550000000000,1778550120000000,False,5.518114865603565,True,0,True,0,True,0,True,0,True
SELL_5bp,v1,-180,btc-updown-5m-1778550900,BTC,5m,1778550900,2026-05-12,UP,Down,0.0016801734726609,sell_5bp,0.5199999809265137,48.07692484037417,25.0,0.8400000333786011,-25.8400000333786,True,1778550900,300,1778550600,1778550600000000,1778550720000000,False,58.53208469806589,True,0,False,1,False,0,False,0,False
SELL_5bp,v1,-180,btc-updown-5m-1778584200,BTC,5m,1778584200,2026-05-12,DOWN,Down,-0.0011231540593794,sell_5bp,0.4900000095367431,51.02040717026833,25.0,0.8924999833106996,25.12790718695763,True,1778584200,300,1778583900,1778583900000000,1778584020000000,True,38.313253012050865,True,0,True,1,False,0,True,1,False
SELL_5bp,v1,-180,btc-updown-5m-1778589300,BTC,5m,1778589300,2026-05-12,DOWN,Up,-0.0023980609976378,sell_5bp,0.5,50.0,25.0,0.8750000000000001,-25.875,True,1778589300,300,1778589000,1778589000000000,1778589120000000,False,47.10422267910833,True,0,True,1,False,2,False,1,False
SELL_5bp,v1,-180,btc-updown-5m-1778594700,BTC,5m,1778594700,2026-05-12,UP,Up,0.001531878605146,sell_5bp,0.5299999713897705,47.1698138670551,25.0,0.8225000500679017,21.347313816987196,True,1778594700,300,1778594400,1778594400000000,1778594520000000,True,13.69419472802015,False,0,False,1,False,0,False,1,False
SELL_5bp,v1,-180,btc-updown-5m-1778595000,BTC,5m,1778595000,2026-05-12,UP,Up,0.0014653444140073,sell_5bp,0.5199999809265137,48.07692484037417,25.0,0.8400000333786011,22.236924806995567,True,1778595000,300,1778594700,1778594700000000,1778594820000000,True,36.614236489262005,False,0,False,1,False,0,False,1,False
SELL_5bp,v1,-180,btc-updown-5m-1778597700,BTC,5m,1778597700,2026-05-12,DOWN,Down,-0.0013826569581431,sell_5bp,0.5,50.0,25.0,0.8750000000000001,24.125,True,1778597700,300,1778597400,1778597400000000,1778597520000000,True,60.56033326777683,False,0,True,1,False,0,True,1,False
SELL_5bp,v1,-180,btc-updown-5m-1778600700,BTC,5m,1778600700,2026-05-12,DOWN,Down,-0.0009362976679106,sell_5bp,0.5,50.0,25.0,0.8750000000000001,24.125,True,1778600700,300,1778600400,1778600400000000,1778600520000000,True,68.97716071391142,False,0,True,1,False,0,True,1,False
SELL_5bp,v1,-180,btc-updown-5m-1778602800,BTC,5m,1778602800,2026-05-12,DOWN,Down,-0.0018777108110479,sell_5bp,0.4900000095367431,51.02040717026833,25.0,0.8924999833106996,25.12790718695763,True,1778602800,300,1778602500,1778602500000000,1778602620000000,True,60.646699448665885,False,0,True,1,False,0,True,1,False
SELL_5bp,v1,-180,btc-updown-5m-1778606400,BTC,5m,1778606400,2026-05-12,UP,Up,0.0015930777007105,sell_5bp,0.5099999904632568,49.01960875977925,25.0,0.8575000166893006,23.162108743089952,True,1778606400,300,1778606100,1778606100000000,1778606220000000,True,77.56744257746362,True,2,True,2,True,0,False,1,False
SELL_5bp,v1,-180,btc-updown-5m-1778681400,BTC,5m,1778681400,2026-05-13,UP,Up,0.0011469488531096,sell_5bp,0.5299999713897705,47.1698138670551,25.0,0.8225000500679017,21.347313816987196,True,1778681400,300,1778681100,1778681100000000,1778681220000000,True,52.975807193450905,True,2,True,1,False,0,False,0,False
SELL_5bp,v1,-180,btc-updown-5m-1778692800,BTC,5m,1778692800,2026-05-13,DOWN,Down,-0.0014118982825995,sell_5bp,0.4900000095367431,51.02040717026833,25.0,0.8924999833106996,25.12790718695763,True,1778692800,300,1778692500,1778692500000000,1778692620000000,True,48.6690750071286,True,1,False,1,False,1,False,1,False
SELL_5bp,v1,-180,btc-updown-5m-1778726700,BTC,5m,1778726700,2026-05-14,DOWN,Down,-0.0011599806391793,sell_5bp,0.4900000095367431,51.02040717026833,25.0,0.8924999833106996,25.12790718695763,True,1778726700,300,1778726400,1778726400000000,1778726520000000,True,50.78966989764846,False,0,True,1,False,1,False,1,False
SELL_5bp,v1,-180,btc-updown-5m-1778731200,BTC,5m,1778731200,2026-05-14,DOWN,Up,-0.0014844752491835,sell_5bp,0.454148744232373,55.048043878787695,25.0,0.9552396975933471,-25.955239697593345,True,1778731200,300,1778730900,1778730900000000,1778731020000000,False,35.57535522944525,True,0,True,0,True,0,True,0,True
SELL_5bp,v1,-180,btc-updown-5m-1778753700,BTC,5m,1778753700,2026-05-14,UP,Up,0.0014474843216501,sell_5bp,0.4900000095367431,51.02040717026833,25.0,0.8924999833106996,25.12790718695763,True,1778753700,300,1778753400,1778753400000000,1778753520000000,True,52.24426465698749,True,2,True,1,False,1,False,1,False
