band,off_lo,off_hi,stack,n_t,wr_t,dpt_t,sum_t,dd_t,ls_t,shp_t,n_v,wr_v,dpt_v,sum_v,dd_v,ls_v,shp_v,n_l,wr_l,dpt_l,sum_l,dd_l,ls_l,shp_l,np_d_l,score
mid,90,180,g_dir_up+g_rf_strict_align+g_tr_above_ema50+g_tr_full_stack_with,50,0.88,3.5244246693980212,176.22123346990105,50.0,2,7.047951879171834,11,0.9090909090909091,-0.7141615472054212,-7.855777019259634,25.0,1,-2.2608857499889377,22,1.0,8.408553044159634,184.98816697151193,0.0,0,15.772974800883649,2.4444444444444446,9.908553044159634
mid,90,180,g_dir_up+g_rf_strict_align+g_tr_above_ema200+g_tr_full_stack_with,50,0.88,3.5244246693980212,176.22123346990105,50.0,2,7.047951879171834,11,0.9090909090909091,-0.7141615472054212,-7.855777019259634,25.0,1,-2.2608857499889377,22,1.0,8.408553044159634,184.98816697151193,0.0,0,15.772974800883649,2.4444444444444446,9.908553044159634
mid,90,180,g_dir_up+g_rf_strict_align+g_tr_above_ema800+g_tr_full_stack_with,50,0.88,3.5244246693980212,176.22123346990105,50.0,2,7.047951879171834,11,0.9090909090909091,-0.7141615472054212,-7.855777019259634,25.0,1,-2.2608857499889377,22,1.0,8.408553044159634,184.98816697151193,0.0,0,15.772974800883649,2.4444444444444446,9.908553044159634
mid,90,180,g_dir_up+g_rf_strict_align+g_tr_full_stack_with+g_tr_partial_stack_with,50,0.88,3.5244246693980212,176.22123346990105,50.0,2,7.047951879171834,11,0.9090909090909091,-0.7141615472054212,-7.855777019259634,25.0,1,-2.2608857499889377,22,1.0,8.408553044159634,184.98816697151193,0.0,0,15.772974800883649,2.4444444444444446,9.908553044159634
mid,90,180,g_R1_five+g_dir_up+g_rf_strict_align+g_tr_full_stack_with,49,0.8775510204081632,3.56679336659445,174.77287496312806,50.0,2,6.9931872393220695,11,0.9090909090909091,-0.7141615472054212,-7.855777019259634,25.0,1,-2.2608857499889377,22,1.0,8.408553044159634,184.98816697151193,0.0,0,15.772974800883649,2.4444444444444446,9.908553044159634
mid,90,180,g_dir_up+g_rf_strict_align+g_tr_above_cloud+g_tr_full_stack_with,50,0.88,3.5244246693980212,176.22123346990105,50.0,2,7.047951879171834,11,0.9090909090909091,-0.7141615472054212,-7.855777019259634,25.0,1,-2.2608857499889377,22,1.0,8.408553044159634,184.98816697151193,0.0,0,15.772974800883649,2.4444444444444446,9.908553044159634
mid,90,180,g_dir_up+g_rf_strict_align+g_tr_full_stack_with,50,0.88,3.5244246693980212,176.22123346990105,50.0,2,7.047951879171834,11,0.9090909090909091,-0.7141615472054212,-7.855777019259634,25.0,1,-2.2608857499889377,22,1.0,8.408553044159634,184.98816697151193,0.0,0,15.772974800883649,2.4444444444444446,9.908553044159634
late,180,270,g_mp_no_extreme_100+g_rf_strict_align+g_sms_no_liquidity_above+g_tr_within_adr,23,0.8260869565217391,3.9055165940712158,89.82688166363796,67.48379631204534,2,5.375693683015169,10,0.9,2.614598768523326,26.14598768523326,25.0,1,5.14544348904976,27,0.9259259259259259,5.785011294284349,156.1953049456774,26.100722242645503,1,10.501606215972483,3.0,9.899610062807675
pre_60,0,60,g_R1_full+g_compression_tight+g_regime_trending_dn+g_tr_full_stack_with,30,0.7333333333333333,3.4093774521348807,102.28132356404642,81.18325228620202,3,7.945271955894309,29,0.6206896551724138,-0.8169343264966004,-23.69109546840141,109.04984403150195,3,-2.1744829160668404,18,0.8333333333333334,9.852727595565469,177.34909672017844,50.0,2,31.599933537083572,2.0,9.852727595565469
mid_early,60,150,g_bb_pos_strong_with+g_mp_skew_extreme_with+g_rf_strict_align+g_tr_full_stack_with,38,0.7894736842105263,3.3874773534591887,128.72413943144917,99.76722412736558,3,5.293081547623458,13,0.6923076923076923,-2.181114458640555,-28.354487962327212,84.92923209463842,2,-3.56551056042353,16,0.9375,9.845897475412691,157.53435960660306,25.0,1,15.805633986560807,1.7777777777777777,9.845897475412691
mid_early,60,150,g_bb_pos_strong_with+g_mp_imbalance_strong_with+g_rf_strict_align+g_tr_full_stack_with,38,0.7894736842105263,3.3874773534591887,128.72413943144917,99.76722412736558,3,5.293081547623458,13,0.6923076923076923,-2.181114458640555,-28.354487962327212,84.92923209463842,2,-3.56551056042353,16,0.9375,9.845897475412691,157.53435960660306,25.0,1,15.805633986560807,1.7777777777777777,9.845897475412691
mid_early,60,150,g_bb_pos_strong_with+g_mp_imbalance_with+g_rf_strict_align+g_tr_full_stack_with,38,0.7894736842105263,3.3874773534591887,128.72413943144917,99.76722412736558,3,5.293081547623458,13,0.6923076923076923,-2.181114458640555,-28.354487962327212,84.92923209463842,2,-3.56551056042353,16,0.9375,9.845897475412691,157.53435960660306,25.0,1,15.805633986560807,1.7777777777777777,9.845897475412691
mid_early,60,150,g_bb_pos_strong_with+g_mp_skew_with+g_rf_strict_align+g_tr_full_stack_with,38,0.7894736842105263,3.3874773534591887,128.72413943144917,99.76722412736558,3,5.293081547623458,13,0.6923076923076923,-2.181114458640555,-28.354487962327212,84.92923209463842,2,-3.56551056042353,16,0.9375,9.845897475412691,157.53435960660306,25.0,1,15.805633986560807,1.7777777777777777,9.845897475412691
mid_early,60,150,g_bb_pos_strong_with+g_mp_skew_strong_with+g_rf_strict_align+g_tr_full_stack_with,38,0.7894736842105263,3.3874773534591887,128.72413943144917,99.76722412736558,3,5.293081547623458,13,0.6923076923076923,-2.181114458640555,-28.354487962327212,84.92923209463842,2,-3.56551056042353,16,0.9375,9.845897475412691,157.53435960660306,25.0,1,15.805633986560807,1.7777777777777777,9.845897475412691
mid_early,60,150,g_R1_full+g_mp_no_extreme_150+g_rf_strict_align+g_tr_stack_with,40,0.9,3.5573091164553263,142.29236465821305,75.0,3,6.148719811952289,18,0.7222222222222222,-5.394051727592486,-97.09293109666474,106.79359207225575,2,-28.513996449751435,16,0.9375,8.33687674406269,133.39002790500305,0.0,1,18.6715207725654,1.7777777777777777,9.83687674406269
pre_60,0,60,g_R1_full+g_mp_no_extreme_50+g_regime_trending_dn+g_tr_full_stack_with,30,0.9,7.718504248218342,231.55512744655027,25.0,1,15.741872030763137,37,0.7837837837837838,2.400642221601237,88.82376219924576,50.0,2,8.456329688885221,18,0.8333333333333334,5.841948555201797,105.15507399363234,50.0,2,20.54770195925312,2.0,9.742590776803034
mid,90,180,g_R1_full+g_bb_pos_strong_with+g_rf_strict_align+g_rf_strong,36,0.8888888888888888,3.09963235066439,111.58676462391804,50.0,2,9.829360052664763,17,0.8235294117647058,-0.09599990260082629,-1.6319983442140469,56.77806089364781,2,-0.3789185353256515,21,1.0,8.242362025001452,173.08960252503047,0.0,0,12.841699134756215,2.3333333333333335,9.742362025001452
mid,90,180,g_R1_full+g_bb_pos_strong_with+g_rf_strict_align+g_rf_with,36,0.8888888888888888,3.09963235066439,111.58676462391804,50.0,2,9.829360052664763,17,0.8235294117647058,-0.09599990260082629,-1.6319983442140469,56.77806089364781,2,-0.3789185353256515,21,1.0,8.242362025001452,173.08960252503047,0.0,0,12.841699134756215,2.3333333333333335,9.742362025001452
mid,90,180,g_R1_full+g_bb_pos_strong_with+g_rf_fresh+g_rf_strict_align,36,0.8888888888888888,3.09963235066439,111.58676462391804,50.0,2,9.829360052664763,17,0.8235294117647058,-0.09599990260082629,-1.6319983442140469,56.77806089364781,2,-0.3789185353256515,21,1.0,8.242362025001452,173.08960252503047,0.0,0,12.841699134756215,2.3333333333333335,9.742362025001452
mid,90,180,g_R1_full+g_bb_pos_strong_with+g_rf_strict_align+g_tr_above_ema800,36,0.8888888888888888,3.09963235066439,111.58676462391804,50.0,2,9.829360052664763,17,0.8235294117647058,-0.09599990260082629,-1.6319983442140469,56.77806089364781,2,-0.3789185353256515,21,1.0,8.242362025001452,173.08960252503047,0.0,0,12.841699134756215,2.3333333333333335,9.742362025001452
mid,90,180,g_R1_full+g_bb_pos_strong_with+g_rf_strict_align+g_tr_partial_stack_with,36,0.8888888888888888,3.09963235066439,111.58676462391804,50.0,2,9.829360052664763,17,0.8235294117647058,-0.09599990260082629,-1.6319983442140469,56.77806089364781,2,-0.3789185353256515,21,1.0,8.242362025001452,173.08960252503047,0.0,0,12.841699134756215,2.3333333333333335,9.742362025001452
mid,90,180,g_R1_full+g_bb_pos_strong_with+g_rf_strict_align+g_tr_full_stack_with,36,0.8888888888888888,3.09963235066439,111.58676462391804,50.0,2,9.829360052664763,17,0.8235294117647058,-0.09599990260082629,-1.6319983442140469,56.77806089364781,2,-0.3789185353256515,21,1.0,8.242362025001452,173.08960252503047,0.0,0,12.841699134756215,2.3333333333333335,9.742362025001452
mid,90,180,g_R1_full+g_bb_pos_strong_with+g_rf_strict_align+g_tr_above_ema50,36,0.8888888888888888,3.09963235066439,111.58676462391804,50.0,2,9.829360052664763,17,0.8235294117647058,-0.09599990260082629,-1.6319983442140469,56.77806089364781,2,-0.3789185353256515,21,1.0,8.242362025001452,173.08960252503047,0.0,0,12.841699134756215,2.3333333333333335,9.742362025001452
mid,90,180,g_R1_full+g_bb_pos_strong_with+g_rf_strict_align+g_tr_above_cloud,36,0.8888888888888888,3.09963235066439,111.58676462391804,50.0,2,9.829360052664763,17,0.8235294117647058,-0.09599990260082629,-1.6319983442140469,56.77806089364781,2,-0.3789185353256515,21,1.0,8.242362025001452,173.08960252503047,0.0,0,12.841699134756215,2.3333333333333335,9.742362025001452
mid,90,180,g_R1_full+g_bb_pos_strong_with+g_cci_with+g_rf_strict_align,36,0.8888888888888888,3.09963235066439,111.58676462391804,50.0,2,9.829360052664763,17,0.8235294117647058,-0.09599990260082629,-1.6319983442140469,56.77806089364781,2,-0.3789185353256515,21,1.0,8.242362025001452,173.08960252503047,0.0,0,12.841699134756215,2.3333333333333335,9.742362025001452
mid,90,180,g_R1_full+g_R1_six+g_bb_pos_strong_with+g_rf_strict_align,36,0.8888888888888888,3.09963235066439,111.58676462391804,50.0,2,9.829360052664763,17,0.8235294117647058,-0.09599990260082629,-1.6319983442140469,56.77806089364781,2,-0.3789185353256515,21,1.0,8.242362025001452,173.08960252503047,0.0,0,12.841699134756215,2.3333333333333335,9.742362025001452
mid,90,180,g_R1_full+g_bb_pos_strong_with+g_bb_pos_with+g_rf_strict_align,36,0.8888888888888888,3.09963235066439,111.58676462391804,50.0,2,9.829360052664763,17,0.8235294117647058,-0.09599990260082629,-1.6319983442140469,56.77806089364781,2,-0.3789185353256515,21,1.0,8.242362025001452,173.08960252503047,0.0,0,12.841699134756215,2.3333333333333335,9.742362025001452
mid,90,180,g_R1_five+g_R1_full+g_bb_pos_strong_with+g_rf_strict_align,36,0.8888888888888888,3.09963235066439,111.58676462391804,50.0,2,9.829360052664763,17,0.8235294117647058,-0.09599990260082629,-1.6319983442140469,56.77806089364781,2,-0.3789185353256515,21,1.0,8.242362025001452,173.08960252503047,0.0,0,12.841699134756215,2.3333333333333335,9.742362025001452
mid,90,180,g_R1_full+g_bb_pos_strong_with+g_mfi_with+g_rf_strict_align,36,0.8888888888888888,3.09963235066439,111.58676462391804,50.0,2,9.829360052664763,17,0.8235294117647058,-0.09599990260082629,-1.6319983442140469,56.77806089364781,2,-0.3789185353256515,21,1.0,8.242362025001452,173.08960252503047,0.0,0,12.841699134756215,2.3333333333333335,9.742362025001452
mid,90,180,g_R1_full+g_bb_pos_strong_with+g_ev_ge_30+g_rf_strict_align,36,0.8888888888888888,3.09963235066439,111.58676462391804,50.0,2,9.829360052664763,17,0.8235294117647058,-0.09599990260082629,-1.6319983442140469,56.77806089364781,2,-0.3789185353256515,21,1.0,8.242362025001452,173.08960252503047,0.0,0,12.841699134756215,2.3333333333333335,9.742362025001452
mid,90,180,g_R1_full+g_bb_pos_strong_with+g_rf_strict_align+g_tr_above_ema200,36,0.8888888888888888,3.09963235066439,111.58676462391804,50.0,2,9.829360052664763,17,0.8235294117647058,-0.09599990260082629,-1.6319983442140469,56.77806089364781,2,-0.3789185353256515,21,1.0,8.242362025001452,173.08960252503047,0.0,0,12.841699134756215,2.3333333333333335,9.742362025001452
mid,90,180,g_R1_full+g_bb_pos_strong_with+g_rf_full_align+g_rf_strict_align,36,0.8888888888888888,3.09963235066439,111.58676462391804,50.0,2,9.829360052664763,17,0.8235294117647058,-0.09599990260082629,-1.6319983442140469,56.77806089364781,2,-0.3789185353256515,21,1.0,8.242362025001452,173.08960252503047,0.0,0,12.841699134756215,2.3333333333333335,9.742362025001452
mid,90,180,g_R1_full+g_bb_pos_strong_with+g_rf_strict_align+g_ribbon_agrees,36,0.8888888888888888,3.09963235066439,111.58676462391804,50.0,2,9.829360052664763,17,0.8235294117647058,-0.09599990260082629,-1.6319983442140469,56.77806089364781,2,-0.3789185353256515,21,1.0,8.242362025001452,173.08960252503047,0.0,0,12.841699134756215,2.3333333333333335,9.742362025001452
mid,90,180,g_R1_full+g_bb_pos_strong_with+g_rf_strict_align+g_stoch_with,36,0.8888888888888888,3.09963235066439,111.58676462391804,50.0,2,9.829360052664763,17,0.8235294117647058,-0.09599990260082629,-1.6319983442140469,56.77806089364781,2,-0.3789185353256515,21,1.0,8.242362025001452,173.08960252503047,0.0,0,12.841699134756215,2.3333333333333335,9.742362025001452
mid,90,180,g_R1_full+g_bb_pos_strong_with+g_rf_strict_align,36,0.8888888888888888,3.09963235066439,111.58676462391804,50.0,2,9.829360052664763,17,0.8235294117647058,-0.09599990260082629,-1.6319983442140469,56.77806089364781,2,-0.3789185353256515,21,1.0,8.242362025001452,173.08960252503047,0.0,0,12.841699134756215,2.3333333333333335,9.742362025001452
mid,90,180,g_R1_full+g_bb_pos_strong_with+g_rf_in_band+g_rf_strict_align,36,0.8888888888888888,3.09963235066439,111.58676462391804,50.0,2,9.829360052664763,17,0.8235294117647058,-0.09599990260082629,-1.6319983442140469,56.77806089364781,2,-0.3789185353256515,21,1.0,8.242362025001452,173.08960252503047,0.0,0,12.841699134756215,2.3333333333333335,9.742362025001452
mid,90,180,g_R1_six+g_rf_strict_align+g_tr_above_ema200+g_tr_above_pp,65,0.8307692307692308,3.216338313293097,209.06199036405133,88.9360477587506,2,7.701603550616733,20,0.8,-1.2788632066880006,-25.57726413376001,86.69274968150427,1,-3.2927940750940294,25,0.96,8.241455944209347,206.03639860523367,25.0,1,12.71708668505543,2.7777777777777777,9.741455944209347
mid,90,180,g_R1_six+g_rf_strict_align+g_tr_above_pp+g_tr_partial_stack_with,65,0.8307692307692308,3.216338313293097,209.06199036405133,88.9360477587506,2,7.701603550616733,20,0.8,-1.2788632066880006,-25.57726413376001,86.69274968150427,1,-3.2927940750940294,25,0.96,8.241455944209347,206.03639860523367,25.0,1,12.71708668505543,2.7777777777777777,9.741455944209347
mid,90,180,g_R1_six+g_rf_strict_align+g_tr_above_pp+g_tr_full_stack_with,56,0.8571428571428571,3.0385203178580538,170.157137800051,93.69625537222198,2,7.288900171506777,19,0.7894736842105263,-1.3860523867128434,-26.334995347544023,86.69274968150427,1,-3.6570259067679527,24,0.9583333333333334,8.239361835908738,197.74468406180972,25.0,1,13.134446864832295,2.6666666666666665,9.739361835908738
mid_early,60,150,g_mp_imbalance_with+g_regime_ranging+g_rf_strict_align+g_tr_full_stack_with,29,0.8275862068965517,3.458684668787291,100.30185539483145,86.1313157819254,3,5.316099475269495,8,0.625,-1.4303492412089023,-11.442793929671218,74.99999999999999,3,-1.296532111380269,15,0.8666666666666667,9.697330238715757,145.45995358073637,25.0,1,14.287398599961765,1.6666666666666667,9.697330238715757
mid_early,60,150,g_mp_skew_extreme_with+g_regime_ranging+g_rf_strict_align+g_tr_full_stack_with,29,0.8275862068965517,3.458684668787291,100.30185539483145,86.1313157819254,3,5.316099475269495,8,0.625,-1.4303492412089023,-11.442793929671218,74.99999999999999,3,-1.296532111380269,15,0.8666666666666667,9.697330238715757,145.45995358073637,25.0,1,14.287398599961765,1.6666666666666667,9.697330238715757
mid_early,60,150,g_mp_skew_strong_with+g_regime_ranging+g_rf_strict_align+g_tr_full_stack_with,29,0.8275862068965517,3.458684668787291,100.30185539483145,86.1313157819254,3,5.316099475269495,8,0.625,-1.4303492412089023,-11.442793929671218,74.99999999999999,3,-1.296532111380269,15,0.8666666666666667,9.697330238715757,145.45995358073637,25.0,1,14.287398599961765,1.6666666666666667,9.697330238715757
mid_early,60,150,g_mp_imbalance_strong_with+g_regime_ranging+g_rf_strict_align+g_tr_full_stack_with,29,0.8275862068965517,3.458684668787291,100.30185539483145,86.1313157819254,3,5.316099475269495,8,0.625,-1.4303492412089023,-11.442793929671218,74.99999999999999,3,-1.296532111380269,15,0.8666666666666667,9.697330238715757,145.45995358073637,25.0,1,14.287398599961765,1.6666666666666667,9.697330238715757
mid_early,60,150,g_mp_skew_with+g_regime_ranging+g_rf_strict_align+g_tr_full_stack_with,29,0.8275862068965517,3.458684668787291,100.30185539483145,86.1313157819254,3,5.316099475269495,8,0.625,-1.4303492412089023,-11.442793929671218,74.99999999999999,3,-1.296532111380269,15,0.8666666666666667,9.697330238715757,145.45995358073637,25.0,1,14.287398599961765,1.6666666666666667,9.697330238715757
mid,90,180,g_mp_no_extreme_100+g_rf_strict_align+g_tr_above_pp+g_tr_full_stack_with,52,0.9038461538461539,3.028480210315626,157.48097093641255,73.97410099919959,2,7.770332750252085,18,0.7777777777777778,-4.143369597763906,-74.58065275975031,86.69274968150427,1,-12.32226568578693,15,1.0,8.192162073982614,122.8824311097392,0.0,0,11.317900330998118,1.6666666666666667,9.692162073982614
late,180,270,g_mp_no_extreme_100+g_rf_strict_align+g_ribbon_agrees+g_tr_within_adr,21,0.8571428571428571,3.8609528334767353,81.08000950301144,70.33333242270679,2,5.033506098166859,8,0.875,2.561989057390263,20.495912459122103,25.0,1,4.335404807087126,25,1.0,5.615462017871675,140.38655044679186,0.0,0,18.454723067417365,2.7777777777777777,9.677451075261938
mid,90,180,g_offset_le_120+g_rf_strict_align+g_tr_above_cloud+g_tr_above_ema200,57,0.7719298245614035,3.0750085111963683,175.275485138193,50.0,2,9.638232747011395,23,0.782608695652174,-0.8904392142541199,-20.480101927844757,107.71444221245719,2,-2.2264133791873113,27,0.8518518518518519,8.163367598383157,220.41092515634523,25.0,1,15.57859126529114,3.0,9.663367598383157
late,180,270,g_mp_no_extreme_100+g_rf_strict_align+g_tr_within_adr,28,0.8571428571428571,6.624078871190237,185.47420839332665,67.48379631204534,2,9.163402233300827,11,0.9090909090909091,2.399405654028523,26.393462194313756,25.0,1,5.198474625517232,30,0.9333333333333333,5.761847052854368,172.85541158563106,26.100722242645503,1,11.831505389408173,3.3333333333333335,9.661252706882891
late,180,270,g_mp_no_extreme_100+g_rf_strict_align+g_rf_with+g_tr_within_adr,28,0.8571428571428571,6.624078871190237,185.47420839332665,67.48379631204534,2,9.163402233300827,11,0.9090909090909091,2.399405654028523,26.393462194313756,25.0,1,5.198474625517232,30,0.9333333333333333,5.761847052854368,172.85541158563106,26.100722242645503,1,11.831505389408173,3.3333333333333335,9.661252706882891
late,180,270,g_mp_no_extreme_100+g_mp_no_extreme_150+g_rf_strict_align+g_tr_within_adr,28,0.8571428571428571,6.624078871190237,185.47420839332665,67.48379631204534,2,9.163402233300827,11,0.9090909090909091,2.399405654028523,26.393462194313756,25.0,1,5.198474625517232,30,0.9333333333333333,5.761847052854368,172.85541158563106,26.100722242645503,1,11.831505389408173,3.3333333333333335,9.661252706882891
late,180,270,g_mp_no_extreme_100+g_rf_fresh+g_rf_strict_align+g_tr_within_adr,28,0.8571428571428571,6.624078871190237,185.47420839332665,67.48379631204534,2,9.163402233300827,11,0.9090909090909091,2.399405654028523,26.393462194313756,25.0,1,5.198474625517232,30,0.9333333333333333,5.761847052854368,172.85541158563106,26.100722242645503,1,11.831505389408173,3.3333333333333335,9.661252706882891
late,180,270,g_mp_no_extreme_100+g_offset_ge_180+g_rf_strict_align+g_tr_within_adr,28,0.8571428571428571,6.624078871190237,185.47420839332665,67.48379631204534,2,9.163402233300827,11,0.9090909090909091,2.399405654028523,26.393462194313756,25.0,1,5.198474625517232,30,0.9333333333333333,5.761847052854368,172.85541158563106,26.100722242645503,1,11.831505389408173,3.3333333333333335,9.661252706882891
late,180,270,g_mp_no_extreme_100+g_rf_full_align+g_rf_strict_align+g_tr_within_adr,28,0.8571428571428571,6.624078871190237,185.47420839332665,67.48379631204534,2,9.163402233300827,11,0.9090909090909091,2.399405654028523,26.393462194313756,25.0,1,5.198474625517232,30,0.9333333333333333,5.761847052854368,172.85541158563106,26.100722242645503,1,11.831505389408173,3.3333333333333335,9.661252706882891
late,180,270,g_mp_no_extreme_100+g_rf_in_band+g_rf_strict_align+g_tr_within_adr,28,0.8571428571428571,6.624078871190237,185.47420839332665,67.48379631204534,2,9.163402233300827,11,0.9090909090909091,2.399405654028523,26.393462194313756,25.0,1,5.198474625517232,30,0.9333333333333333,5.761847052854368,172.85541158563106,26.100722242645503,1,11.831505389408173,3.3333333333333335,9.661252706882891
late,180,270,g_mp_no_extreme_100+g_rf_strict_align+g_rf_strong+g_tr_within_adr,28,0.8571428571428571,6.624078871190237,185.47420839332665,67.48379631204534,2,9.163402233300827,11,0.9090909090909091,2.399405654028523,26.393462194313756,25.0,1,5.198474625517232,30,0.9333333333333333,5.761847052854368,172.85541158563106,26.100722242645503,1,11.831505389408173,3.3333333333333335,9.661252706882891
pre_60,0,60,g_R1_full+g_mp_no_extreme_50+g_regime_trending_dn+g_tr_above_ema800,31,0.9032258064516129,8.030400547958187,248.9424169867038,25.0,1,18.306705222637756,38,0.7631578947368421,1.6795726894538359,63.82376219924576,70.07221510125557,2,5.126404616417369,19,0.8421052631578947,6.468234448392546,122.89645451945837,50.0,2,20.618353962145815,2.111111111111111,9.647807137846382
mid,90,180,g_bb_pos_strong_with+g_cci_strong_with+g_rf_strict_align+g_tr_full_stack_with,62,0.8387096774193549,3.5356186918532497,219.2083588949015,50.0,2,8.222774045358793,21,0.9047619047619048,1.3868646827732196,29.124158338237613,50.0,2,7.80833709910847,35,0.8857142857142857,6.708903899141409,234.81163646994932,25.0,1,15.015650835264827,3.888888888888889,9.595768581914628
mid,90,180,g_bb_pos_extreme_with+g_regime_ranging+g_rf_strict_align+g_tr_full_stack_with,31,0.9032258064516129,3.5806208045251218,110.99924494027877,26.01178982325351,1,8.809721781580416,11,1.0,2.3851096803898653,26.236206484288516,0.0,0,24.54935294478553,17,0.8235294117647058,5.688086311501758,96.69746729552989,26.772009872217183,1,8.467652884820575,1.8888888888888888,9.573195991891623
mid,90,180,g_rf_strict_align+g_tr_above_ema200+g_tr_above_pp+g_tr_in_active_session,70,0.8428571428571429,4.150151400689751,290.51059804828253,73.71052599217423,2,9.549087650066328,22,0.8181818181818182,0.15111700166948694,3.3245740367287127,87.19274919493574,2,0.3668482283849123,27,0.8518518518518519,8.063884340510148,217.724877193774,50.0,2,10.418950890643597,3.0,9.563884340510148
early,30,90,g_R1_full+g_favorite+g_mp_no_extreme_50+g_regime_trending_dn,43,0.8837209302325582,5.819948465775732,250.25778402835647,42.112547101710305,1,17.231675750658837,62,0.8225806451612904,2.7977436601017733,173.46010692630995,116.74110385653032,3,9.396065824400727,27,0.8518518518518519,5.259156990819207,141.9972387521186,69.92548861330107,2,16.123881535665337,3.0,9.55690065092098
mid,90,180,g_rf_strict_align+g_ribbon_slope_with+g_tr_above_ema200+g_tr_above_pp,52,0.8269230769230769,4.0107511252466015,208.55905851282327,90.77264008386467,2,6.610365560080527,18,0.8333333333333334,1.3563330237407598,24.413994427333677,74.50000048656852,2,2.309541927337706,25,0.88,6.700387641180758,167.50969102951896,25.0,1,9.429691897546286,2.7777777777777777,9.556720664921517
mid,90,180,g_cci_strong_with+g_rf_strict_align+g_tr_full_stack_with,62,0.8387096774193549,3.5356186918532497,219.2083588949015,50.0,2,8.222774045358793,22,0.9090909090909091,1.3350742203326413,29.37163284731811,50.0,2,7.924727399492514,35,0.8857142857142857,6.708903899141409,234.81163646994932,25.0,1,15.015650835264827,3.888888888888889,9.54397811947405
mid,90,180,g_R1_five+g_cci_strong_with+g_rf_strict_align+g_tr_full_stack_with,62,0.8387096774193549,3.5356186918532497,219.2083588949015,50.0,2,8.222774045358793,22,0.9090909090909091,1.3350742203326413,29.37163284731811,50.0,2,7.924727399492514,35,0.8857142857142857,6.708903899141409,234.81163646994932,25.0,1,15.015650835264827,3.888888888888889,9.54397811947405
mid,90,180,g_bb_pos_with+g_cci_strong_with+g_rf_strict_align+g_tr_full_stack_with,62,0.8387096774193549,3.5356186918532497,219.2083588949015,50.0,2,8.222774045358793,22,0.9090909090909091,1.3350742203326413,29.37163284731811,50.0,2,7.924727399492514,35,0.8857142857142857,6.708903899141409,234.81163646994932,25.0,1,15.015650835264827,3.888888888888889,9.54397811947405
mid,90,180,g_cci_strong_with+g_rf_strict_align+g_tr_full_stack_with+g_tr_partial_stack_with,62,0.8387096774193549,3.5356186918532497,219.2083588949015,50.0,2,8.222774045358793,22,0.9090909090909091,1.3350742203326413,29.37163284731811,50.0,2,7.924727399492514,35,0.8857142857142857,6.708903899141409,234.81163646994932,25.0,1,15.015650835264827,3.888888888888889,9.54397811947405
mid,90,180,g_cci_strong_with+g_rf_strict_align+g_tr_above_ema200+g_tr_full_stack_with,62,0.8387096774193549,3.5356186918532497,219.2083588949015,50.0,2,8.222774045358793,22,0.9090909090909091,1.3350742203326413,29.37163284731811,50.0,2,7.924727399492514,35,0.8857142857142857,6.708903899141409,234.81163646994932,25.0,1,15.015650835264827,3.888888888888889,9.54397811947405
mid,90,180,g_cci_strong_with+g_rf_strict_align+g_tr_above_ema800+g_tr_full_stack_with,62,0.8387096774193549,3.5356186918532497,219.2083588949015,50.0,2,8.222774045358793,22,0.9090909090909091,1.3350742203326413,29.37163284731811,50.0,2,7.924727399492514,35,0.8857142857142857,6.708903899141409,234.81163646994932,25.0,1,15.015650835264827,3.888888888888889,9.54397811947405
mid,90,180,g_cci_strong_with+g_rf_strict_align+g_tr_above_ema50+g_tr_full_stack_with,62,0.8387096774193549,3.5356186918532497,219.2083588949015,50.0,2,8.222774045358793,22,0.9090909090909091,1.3350742203326413,29.37163284731811,50.0,2,7.924727399492514,35,0.8857142857142857,6.708903899141409,234.81163646994932,25.0,1,15.015650835264827,3.888888888888889,9.54397811947405
mid,90,180,g_cci_strong_with+g_rf_in_band+g_rf_strict_align+g_tr_full_stack_with,62,0.8387096774193549,3.5356186918532497,219.2083588949015,50.0,2,8.222774045358793,22,0.9090909090909091,1.3350742203326413,29.37163284731811,50.0,2,7.924727399492514,35,0.8857142857142857,6.708903899141409,234.81163646994932,25.0,1,15.015650835264827,3.888888888888889,9.54397811947405
mid,90,180,g_cci_strong_with+g_rf_strict_align+g_ribbon_agrees+g_tr_full_stack_with,61,0.8524590163934426,4.003415719588549,244.2083588949015,50.0,2,9.156458958533772,22,0.9090909090909091,1.3350742203326413,29.37163284731811,50.0,2,7.924727399492514,35,0.8857142857142857,6.708903899141409,234.81163646994932,25.0,1,15.015650835264827,3.888888888888889,9.54397811947405
mid,90,180,g_cci_strong_with+g_rf_strict_align+g_tr_above_cloud+g_tr_full_stack_with,62,0.8387096774193549,3.5356186918532497,219.2083588949015,50.0,2,8.222774045358793,22,0.9090909090909091,1.3350742203326413,29.37163284731811,50.0,2,7.924727399492514,35,0.8857142857142857,6.708903899141409,234.81163646994932,25.0,1,15.015650835264827,3.888888888888889,9.54397811947405
mid,90,180,g_cci_strong_with+g_rf_strict_align+g_rf_with+g_tr_full_stack_with,62,0.8387096774193549,3.5356186918532497,219.2083588949015,50.0,2,8.222774045358793,22,0.9090909090909091,1.3350742203326413,29.37163284731811,50.0,2,7.924727399492514,35,0.8857142857142857,6.708903899141409,234.81163646994932,25.0,1,15.015650835264827,3.888888888888889,9.54397811947405
